Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
12:00:02.449 AM 2026-02-24 	 0.420257 	 0.759212 	 297.088223 	 296.018118 	 -66024.623258 	 -66024.623258 	 296.780166 	 296.642555
12:00:07.519 AM 2026-02-24 	 0.426798 	 0.041081 	 297.087457 	 296.019497 	 -66024.617379 	 -66024.617379 	 296.788125 	 296.663199
12:00:12.583 AM 2026-02-24 	 -0.386384 	 0.097504 	 297.088836 	 296.020877 	 -66024.558586 	 -66024.558586 	 296.787414 	 296.662488
12:00:17.650 AM 2026-02-24 	 0.337479 	 0.486922 	 297.087303 	 296.022717 	 -66024.335176 	 -66024.335176 	 296.766776 	 296.682239
12:00:22.724 AM 2026-02-24 	 0.042851 	 0.211861 	 297.086844 	 296.022103 	 -66024.270506 	 -66024.270506 	 296.789991 	 296.680565
12:00:27.816 AM 2026-02-24 	 0.363897 	 -0.433223 	 297.087610 	 296.023483 	 -66024.088256 	 -66024.088256 	 296.777035 	 296.665727
12:00:32.896 AM 2026-02-24 	 -0.534579 	 0.272062 	 297.087610 	 296.022563 	 -66023.958919 	 -66023.958919 	 296.767582 	 296.659091
12:00:37.981 AM 2026-02-24 	 -0.052255 	 0.264253 	 297.087303 	 296.020724 	 -66023.811948 	 -66023.811948 	 296.798443 	 296.661307
12:00:43.062 AM 2026-02-24 	 -0.162960 	 0.707323 	 297.087457 	 296.020417 	 -66023.788433 	 -66023.788433 	 296.779563 	 296.676241
12:00:48.138 AM 2026-02-24 	 -0.088486 	 0.319920 	 297.087150 	 296.020417 	 -66023.641464 	 -66023.641464 	 296.772856 	 296.647926
12:00:53.230 AM 2026-02-24 	 0.007124 	 0.623445 	 297.086844 	 296.019344 	 -66023.535648 	 -66023.535648 	 296.790267 	 296.672857
12:00:58.330 AM 2026-02-24 	 0.729981 	 0.291457 	 297.086690 	 296.019191 	 -66023.324019 	 -66023.324019 	 296.781886 	 296.661186
12:01:03.422 AM 2026-02-24 	 1.033666 	 0.715636 	 297.087150 	 296.018271 	 -66023.300505 	 -66023.300505 	 296.790243 	 296.648877
12:01:08.516 AM 2026-02-24 	 0.227277 	 0.696996 	 297.086537 	 296.019804 	 -66022.994827 	 -66022.994827 	 296.768798 	 296.649503
12:01:13.612 AM 2026-02-24 	 -0.077164 	 0.051912 	 297.086690 	 296.022870 	 -66022.912531 	 -66022.912531 	 296.784427 	 296.654802
12:01:18.708 AM 2026-02-24 	 -0.253286 	 0.693470 	 297.086537 	 296.023176 	 -66022.818479 	 -66022.818479 	 296.772771 	 296.646901
12:01:23.785 AM 2026-02-24 	 -0.596976 	 0.191962 	 297.086077 	 296.021490 	 -66022.583353 	 -66022.583353 	 296.784956 	 296.641710
12:01:28.871 AM 2026-02-24 	 -0.461110 	 -0.223149 	 297.086077 	 296.017811 	 -66022.442281 	 -66022.442281 	 296.775456 	 296.656163
12:01:33.957 AM 2026-02-24 	 -0.363237 	 0.259971 	 297.086230 	 296.015205 	 -66022.395257 	 -66022.395257 	 296.772446 	 296.644227
12:01:39.042 AM 2026-02-24 	 0.181736 	 0.215387 	 297.086384 	 296.014438 	 -66022.148386 	 -66022.148386 	 296.776600 	 296.641337
12:01:44.132 AM 2026-02-24 	 -0.102827 	 0.806063 	 297.087610 	 296.013059 	 -66022.101363 	 -66022.101363 	 296.760441 	 296.641614
12:01:49.218 AM 2026-02-24 	 0.410444 	 0.229241 	 297.085311 	 296.009686 	 -66021.948542 	 -66021.948542 	 296.802078 	 296.641927
12:01:54.319 AM 2026-02-24 	 0.040335 	 -0.358916 	 297.085004 	 296.008153 	 -66021.813356 	 -66021.813356 	 296.776166 	 296.673313
12:01:59.421 AM 2026-02-24 	 0.463784 	 0.154179 	 297.084544 	 296.006160 	 -66021.872133 	 -66021.872133 	 296.764667 	 296.637386
12:02:04.516 AM 2026-02-24 	 -0.163212 	 0.995735 	 297.085311 	 296.004321 	 -66021.689927 	 -66021.689927 	 296.766269 	 296.637579
12:02:09.603 AM 2026-02-24 	 -0.537095 	 0.072063 	 297.085004 	 296.003248 	 -66021.525358 	 -66021.525358 	 296.748218 	 296.646769
12:02:14.707 AM 2026-02-24 	 0.157331 	 -0.024914 	 297.084391 	 296.001408 	 -66021.343159 	 -66021.343159 	 296.764378 	 296.638036
12:02:19.792 AM 2026-02-24 	 -0.075654 	 0.213372 	 297.084237 	 296.003708 	 -66021.278509 	 -66021.278509 	 296.752842 	 296.632604
