Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
2:31:30.418 PM 2026-02-11 	 1.413084 	 0.014885 	 293.820257 	 294.736798 	 -66319.227961 	 -66319.227961 	 293.908216 	 294.300200
2:31:35.513 PM 2026-02-11 	 1.219853 	 0.584654 	 293.822860 	 294.738637 	 -66319.131028 	 -66319.131028 	 293.906873 	 294.292249
2:31:40.600 PM 2026-02-11 	 0.665570 	 0.310601 	 293.821941 	 294.743847 	 -66318.955339 	 -66318.955339 	 293.903789 	 294.313715
2:31:45.713 PM 2026-02-11 	 1.692112 	 0.502035 	 293.823779 	 294.747678 	 -66318.997746 	 -66318.997746 	 293.902546 	 294.273763
2:31:50.860 PM 2026-02-11 	 1.369557 	 0.565511 	 293.826076 	 294.751663 	 -66318.700898 	 -66318.700898 	 293.933454 	 294.296149
2:31:56.039 PM 2026-02-11 	 0.794139 	 0.325462 	 293.825310 	 294.754421 	 -66318.567623 	 -66318.567623 	 293.924403 	 294.289937
2:32:01.205 PM 2026-02-11 	 0.738535 	 1.227975 	 293.825464 	 294.757332 	 -66318.313193 	 -66318.313193 	 293.928555 	 294.299751
2:32:06.357 PM 2026-02-11 	 1.251806 	 0.904803 	 293.827301 	 294.762849 	 -66318.004251 	 -66318.004251 	 293.919726 	 294.307924
2:32:11.520 PM 2026-02-11 	 0.898555 	 1.053417 	 293.828833 	 294.769132 	 -66317.537829 	 -66317.537829 	 293.932457 	 294.299873
2:32:16.655 PM 2026-02-11 	 0.943844 	 -0.092671 	 293.828527 	 294.772963 	 -66317.132000 	 -66317.132000 	 293.915671 	 294.299624
2:32:21.822 PM 2026-02-11 	 1.883079 	 0.614629 	 293.830058 	 294.775568 	 -66316.629281 	 -66316.629281 	 293.927308 	 294.301337
2:32:26.986 PM 2026-02-11 	 0.260992 	 1.089185 	 293.830364 	 294.779552 	 -66316.229547 	 -66316.229547 	 293.942201 	 294.307250
2:32:32.116 PM 2026-02-11 	 1.425413 	 0.509340 	 293.830058 	 294.782004 	 -66315.696596 	 -66315.696596 	 293.905523 	 294.310255
2:32:37.185 PM 2026-02-11 	 0.681673 	 0.827474 	 293.830364 	 294.783843 	 -66315.309013 	 -66315.309013 	 293.911491 	 294.302528
2:32:42.283 PM 2026-02-11 	 1.249039 	 -0.480578 	 293.831896 	 294.786908 	 -66314.866946 	 -66314.866946 	 293.939912 	 294.287023
2:32:47.373 PM 2026-02-11 	 1.122482 	 0.532765 	 293.831590 	 294.788900 	 -66314.164526 	 -66314.164526 	 293.919546 	 294.314353
2:32:52.424 PM 2026-02-11 	 0.715639 	 -0.305516 	 293.833121 	 294.792884 	 -66313.928379 	 -66313.928379 	 293.921411 	 294.294501
2:32:57.522 PM 2026-02-11 	 1.231175 	 0.464756 	 293.834806 	 294.798707 	 -66313.322901 	 -66313.322901 	 293.927901 	 294.312315
2:33:02.644 PM 2026-02-11 	 1.199724 	 -0.014838 	 293.834346 	 294.801925 	 -66312.893035 	 -66312.893035 	 293.944088 	 294.318104
2:33:07.758 PM 2026-02-11 	 0.390819 	 0.080879 	 293.835418 	 294.807595 	 -66312.269462 	 -66312.269462 	 293.932078 	 294.304687
2:33:12.860 PM 2026-02-11 	 0.826093 	 0.191206 	 293.835112 	 294.811886 	 -66311.815429 	 -66311.815429 	 293.929740 	 294.320762
2:33:17.955 PM 2026-02-11 	 0.254198 	 0.946365 	 293.836797 	 294.814797 	 -66311.216140 	 -66311.216140 	 293.949483 	 294.291867
