Timestamp                   	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
4:46:09.260 PM 7/11/2023 	 1.614004 	 2.576144 	 295.986434 	 295.758998 	 296.200143 	 295.718443 	 295.981933 	 295.761741
4:46:19.261 PM 7/11/2023 	 1.551331 	 2.727503 	 295.985514 	 295.759305 	 296.180851 	 295.754667 	 295.976275 	 295.676068
4:46:29.261 PM 7/11/2023 	 0.497150 	 2.321246 	 295.984595 	 295.757312 	 296.189191 	 295.766309 	 295.976151 	 295.751720
4:46:39.760 PM 7/11/2023 	 0.800959 	 2.097693 	 295.983369 	 295.755473 	 296.165053 	 295.749209 	 295.974111 	 295.744032
4:46:49.760 PM 7/11/2023 	 0.697493 	 3.026852 	 295.985208 	 295.755473 	 296.189763 	 295.786175 	 295.983308 	 295.646391
4:46:59.761 PM 7/11/2023 	 1.506662 	 2.056593 	 295.985208 	 295.755319 	 296.161042 	 295.771548 	 295.983270 	 295.762607
4:47:10.261 PM 7/11/2023 	 1.263647 	 2.054856 	 295.984288 	 295.753480 	 296.204542 	 295.762380 	 295.958582 	 295.749673
4:47:20.760 PM 7/11/2023 	 1.130728 	 1.700894 	 295.982296 	 295.752407 	 296.201780 	 295.766674 	 295.994861 	 295.695137
4:47:31.260 PM 7/11/2023 	 1.500284 	 2.993021 	 295.981836 	 295.752713 	 296.210136 	 295.783038 	 295.977820 	 295.726564
4:47:41.261 PM 7/11/2023 	 1.028784 	 2.291273 	 295.980457 	 295.750874 	 296.196526 	 295.752944 	 295.993368 	 295.645631
4:47:51.760 PM 7/11/2023 	 1.401479 	 2.845749 	 295.976932 	 295.752407 	 296.189702 	 295.736701 	 295.996418 	 295.660452
4:48:02.260 PM 7/11/2023 	 1.171340 	 2.478066 	 295.976626 	 295.754246 	 296.198217 	 295.746636 	 295.981418 	 295.686392
4:48:12.261 PM 7/11/2023 	 1.701731 	 1.638034 	 295.975093 	 295.754400 	 296.199439 	 295.753977 	 295.988755 	 295.700794
4:48:22.261 PM 7/11/2023 	 1.357285 	 1.431990 	 295.972794 	 295.753480 	 296.188384 	 295.729733 	 295.990396 	 295.803618
4:48:32.760 PM 7/11/2023 	 1.154743 	 0.943075 	 295.975246 	 295.755166 	 296.183701 	 295.764108 	 295.987122 	 295.830929
4:48:42.760 PM 7/11/2023 	 0.174991 	 3.421389 	 295.974327 	 295.753633 	 296.205111 	 295.758243 	 295.988786 	 295.798243
4:48:53.261 PM 7/11/2023 	 1.491328 	 2.307231 	 295.975706 	 295.752407 	 296.204424 	 295.761791 	 295.972575 	 295.738730
4:49:03.261 PM 7/11/2023 	 1.107248 	 2.267051 	 295.975706 	 295.751794 	 296.187413 	 295.791353 	 295.982839 	 295.697699
4:49:13.761 PM 7/11/2023 	 0.700640 	 1.947388 	 295.975553 	 295.749648 	 296.195946 	 295.779658 	 295.979616 	 295.779658
4:49:23.761 PM 7/11/2023 	 1.351016 	 2.015128 	 295.977085 	 295.748574 	 296.191532 	 295.790770 	 295.981315 	 295.703234
4:49:34.260 PM 7/11/2023 	 1.651793 	 2.192575 	 295.979078 	 295.750414 	 296.210459 	 295.771596 	 296.003073 	 295.662875
4:49:44.261 PM 7/11/2023 	 0.789923 	 1.229978 	 295.976166 	 295.750107 	 296.172660 	 295.759646 	 295.982191 	 295.663631
4:49:54.761 PM 7/11/2023 	 1.677664 	 2.244409 	 295.972794 	 295.749034 	 296.192062 	 295.742828 	 295.972908 	 295.627510
4:50:04.761 PM 7/11/2023 	 0.696627 	 1.209114 	 295.970802 	 295.748421 	 296.201853 	 295.746511 	 295.964829 	 295.606715
4:50:15.261 PM 7/11/2023 	 1.271552 	 2.542875 	 295.969116 	 295.746122 	 296.204438 	 295.765099 	 295.981997 	 295.680382
4:50:25.261 PM 7/11/2023 	 1.206144 	 2.116186 	 295.969269 	 295.746428 	 296.181975 	 295.759087 	 295.977869 	 295.746851
