Timestamp                   	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
4:30:04.037 PM 7/11/2023 	 4.019905 	 297.647000 	 44.546000 	 -74.344948 	 4.019758 	 297.647000 	 44.546000 	 -74.344948 	 108.944638 	 108.853271 	 301.123054
4:30:14.536 PM 7/11/2023 	 4.012822 	 297.647000 	 44.546000 	 -74.050217 	 4.022307 	 297.647000 	 44.546000 	 -74.050217 	 108.944877 	 108.851603 	 301.123551
4:30:24.537 PM 7/11/2023 	 4.005691 	 297.647000 	 44.546000 	 -73.854783 	 4.031580 	 297.647000 	 44.546000 	 -73.854783 	 108.944877 	 108.851246 	 301.123237
4:30:34.537 PM 7/11/2023 	 4.014891 	 297.647000 	 44.546000 	 -73.922547 	 4.022173 	 297.647000 	 44.546000 	 -73.922547 	 108.945472 	 108.850293 	 301.122662
4:30:45.037 PM 7/11/2023 	 4.009261 	 297.647000 	 44.546000 	 -73.996588 	 4.029627 	 297.647000 	 44.546000 	 -73.996588 	 108.945353 	 108.850531 	 301.121015
4:30:55.537 PM 7/11/2023 	 4.013192 	 297.647000 	 44.546000 	 -73.721665 	 4.025741 	 297.647000 	 44.546000 	 -73.721665 	 108.944996 	 108.849935 	 301.118742
4:31:05.537 PM 7/11/2023 	 4.011835 	 297.647000 	 44.546000 	 -74.065164 	 4.017600 	 297.647000 	 44.546000 	 -74.065164 	 108.945532 	 108.849340 	 301.115763
4:31:15.537 PM 7/11/2023 	 4.011464 	 297.647000 	 44.546000 	 -72.973448 	 4.017816 	 297.647000 	 44.546000 	 -72.973448 	 108.944579 	 108.848446 	 301.112549
4:31:25.537 PM 7/11/2023 	 4.004398 	 297.647000 	 44.546000 	 -73.769070 	 4.019875 	 297.647000 	 44.546000 	 -73.769070 	 108.943983 	 108.847374 	 301.108368
4:31:35.537 PM 7/11/2023 	 4.006789 	 297.647000 	 44.546000 	 -73.109317 	 4.023595 	 297.647000 	 44.546000 	 -73.109317 	 108.944102 	 108.846361 	 301.104867
