Timestamp                   	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
4:30:04.037 PM 7/11/2023 	 2.023045 	 1.862731 	 296.009116 	 295.795328 	 296.187330 	 295.783741 	 295.978052 	 295.836914
4:30:14.536 PM 7/11/2023 	 1.410371 	 2.080596 	 296.009729 	 295.791036 	 296.175606 	 295.776242 	 295.984669 	 295.832239
4:30:24.537 PM 7/11/2023 	 0.794356 	 2.879244 	 296.009729 	 295.790116 	 296.197858 	 295.772631 	 295.989056 	 295.761807
4:30:34.537 PM 7/11/2023 	 1.587878 	 2.068129 	 296.011261 	 295.787664 	 296.207152 	 295.799344 	 295.987535 	 295.758403
4:30:45.037 PM 7/11/2023 	 1.103045 	 2.711709 	 296.010955 	 295.788277 	 296.182452 	 295.774152 	 295.985872 	 295.740268
4:30:55.537 PM 7/11/2023 	 1.440060 	 2.374551 	 296.010035 	 295.786744 	 296.209779 	 295.758679 	 295.992044 	 295.785503
4:31:05.537 PM 7/11/2023 	 1.325432 	 1.674657 	 296.011414 	 295.785211 	 296.196429 	 295.792847 	 295.984333 	 295.767906
4:31:15.537 PM 7/11/2023 	 1.285951 	 1.685769 	 296.008962 	 295.782912 	 296.211052 	 295.784896 	 296.008841 	 295.719951
4:31:25.537 PM 7/11/2023 	 0.682305 	 1.868836 	 296.007430 	 295.780152 	 296.207775 	 295.759026 	 295.990980 	 295.785380
4:31:35.537 PM 7/11/2023 	 0.883819 	 2.185192 	 296.007736 	 295.777546 	 296.209884 	 295.802550 	 296.005791 	 295.755961
4:31:46.038 PM 7/11/2023 	 1.001477 	 1.448317 	 296.007889 	 295.774940 	 296.214332 	 295.793825 	 295.974962 	 295.681815
4:31:56.538 PM 7/11/2023 	 1.182502 	 2.564556 	 296.007583 	 295.769729 	 296.219879 	 295.811141 	 295.985216 	 295.700547
4:32:07.038 PM 7/11/2023 	 1.567807 	 2.338212 	 296.007430 	 295.767582 	 296.204476 	 295.816900 	 295.991443 	 295.664888
4:32:17.538 PM 7/11/2023 	 1.327132 	 2.243617 	 296.009422 	 295.766356 	 296.215689 	 295.810712 	 296.005012 	 295.714237
4:32:28.038 PM 7/11/2023 	 0.726169 	 2.101411 	 296.007276 	 295.764517 	 296.210108 	 295.788185 	 295.985788 	 295.794773
4:32:38.538 PM 7/11/2023 	 0.824342 	 1.158652 	 296.007736 	 295.763750 	 296.221945 	 295.779799 	 296.009390 	 295.869673
4:32:49.038 PM 7/11/2023 	 1.655377 	 2.622850 	 296.007430 	 295.760991 	 296.221458 	 295.797193 	 295.971743 	 295.772252
4:32:59.038 PM 7/11/2023 	 1.633207 	 1.701423 	 296.007889 	 295.759765 	 296.208173 	 295.805072 	 295.992319 	 295.760836
4:33:09.538 PM 7/11/2023 	 0.376745 	 1.386858 	 296.007276 	 295.757312 	 296.207371 	 295.770858 	 295.980698 	 295.727090
4:33:20.038 PM 7/11/2023 	 1.590951 	 2.445010 	 296.004671 	 295.759458 	 296.208112 	 295.781012 	 295.995551 	 295.700064
4:33:30.538 PM 7/11/2023 	 1.094994 	 1.575196 	 296.006050 	 295.757772 	 296.199451 	 295.794931 	 295.994882 	 295.813753
4:33:40.538 PM 7/11/2023 	 0.445432 	 2.133960 	 296.004824 	 295.760071 	 296.227286 	 295.790791 	 295.995448 	 295.821848
4:33:51.038 PM 7/11/2023 	 0.526960 	 1.904501 	 296.004824 	 295.757465 	 296.203841 	 295.772501 	 296.001155 	 295.814853
4:34:01.538 PM 7/11/2023 	 0.902931 	 1.436319 	 296.004824 	 295.756852 	 296.235201 	 295.785537 	 296.003367 	 295.714003
4:34:12.038 PM 7/11/2023 	 1.358816 	 1.389440 	 296.003598 	 295.757772 	 296.209384 	 295.769108 	 295.984593 	 295.665094
4:34:22.038 PM 7/11/2023 	 1.086847 	 1.987692 	 296.003292 	 295.757465 	 296.212927 	 295.773596 	 295.995194 	 295.662522
4:34:32.538 PM 7/11/2023 	 1.129508 	 2.350295 	 296.001146 	 295.757465 	 296.232144 	 295.774477 	 295.985727 	 295.779654
4:34:43.038 PM 7/11/2023 	 0.864169 	 2.083152 	 296.000073 	 295.754400 	 296.233232 	 295.771331 	 296.007512 	 295.705443
4:34:53.538 PM 7/11/2023 	 1.145613 	 1.585064 	 295.999001 	 295.752100 	 296.208963 	 295.778098 	 295.989816 	 295.745156
4:35:03.538 PM 7/11/2023 	 0.994347 	 2.543958 	 295.999614 	 295.750874 	 296.213813 	 295.778718 	 296.018658 	 295.781071
4:35:14.038 PM 7/11/2023 	 1.414484 	 2.386227 	 295.999767 	 295.750107 	 296.222748 	 295.791896 	 295.997493 	 295.758013
4:35:24.039 PM 7/11/2023 	 0.349102 	 1.716113 	 295.999614 	 295.749801 	 296.222957 	 295.785517 	 295.992058 	 295.693744
4:35:34.039 PM 7/11/2023 	 1.210103 	 1.760460 	 295.998694 	 295.750414 	 296.212432 	 295.788159 	 295.996110 	 295.720390
4:35:44.538 PM 7/11/2023 	 0.473312 	 2.958340 	 295.995323 	 295.751027 	 296.209818 	 295.783660 	 295.993965 	 295.640110
4:35:55.039 PM 7/11/2023 	 0.829958 	 2.155700 	 295.995629 	 295.752253 	 296.209035 	 295.792759 	 295.999297 	 295.635089
