Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
8:34:15.824 AM 2024-08-26 	 3.777654 	 1.638804 	 272.554417 	 293.931940 	 -66501.646100 	 -66501.646100 	 -66501.646100 	 -66501.646100
8:34:22.198 AM 2024-08-26 	 3.228403 	 0.427225 	 272.554407 	 293.932553 	 -66501.300167 	 -66501.300167 	 -66501.300167 	 -66501.300167
8:34:27.357 AM 2024-08-26 	 2.051402 	 1.386160 	 272.554418 	 293.931634 	 -66500.818352 	 -66500.818352 	 -66500.818352 	 -66500.818352
8:34:32.535 AM 2024-08-26 	 2.437362 	 0.864249 	 272.554414 	 293.932706 	 -66500.756583 	 -66500.756583 	 -66500.756583 	 -66500.756583
8:34:37.653 AM 2024-08-26 	 2.440633 	 0.564755 	 272.554421 	 293.933319 	 -66500.824529 	 -66500.824529 	 -66500.824529 	 -66500.824529
8:34:42.762 AM 2024-08-26 	 2.108768 	 0.397502 	 272.554407 	 293.932400 	 -66501.077788 	 -66501.077788 	 -66501.077788 	 -66501.077788
8:34:47.901 AM 2024-08-26 	 2.906603 	 1.299007 	 272.554417 	 293.934085 	 -66501.380472 	 -66501.380472 	 -66501.380472 	 -66501.380472
8:34:53.046 AM 2024-08-26 	 2.991645 	 1.213114 	 272.554411 	 293.934544 	 -66501.195154 	 -66501.195154 	 -66501.195154 	 -66501.195154
8:34:58.219 AM 2024-08-26 	 2.220480 	 0.449894 	 272.554414 	 293.934851 	 -66500.935715 	 -66500.935715 	 -66500.935715 	 -66500.935715
8:35:03.386 AM 2024-08-26 	 2.269542 	 1.763488 	 272.554410 	 293.935617 	 -66500.731876 	 -66500.731876 	 -66500.731876 	 -66500.731876
8:35:08.529 AM 2024-08-26 	 2.765956 	 1.324700 	 272.554396 	 293.935157 	 -66500.515687 	 -66500.515687 	 -66500.515687 	 -66500.515687
8:35:13.654 AM 2024-08-26 	 2.780298 	 1.401022 	 272.554398 	 293.935617 	 -66500.138913 	 -66500.138913 	 -66500.138913 	 -66500.138913
8:35:18.781 AM 2024-08-26 	 2.482902 	 1.180368 	 272.554390 	 293.935770 	 -66500.003031 	 -66500.003031 	 -66500.003031 	 -66500.003031
8:35:23.936 AM 2024-08-26 	 2.226015 	 1.551147 	 272.554403 	 293.934544 	 -66499.823917 	 -66499.823917 	 -66499.823917 	 -66499.823917
8:35:29.092 AM 2024-08-26 	 1.741930 	 0.849892 	 272.554403 	 293.936536 	 -66499.681864 	 -66499.681864 	 -66499.681864 	 -66499.681864
8:35:34.246 AM 2024-08-26 	 2.185255 	 0.636291 	 272.554403 	 293.937149 	 -66499.354531 	 -66499.354531 	 -66499.354531 	 -66499.354531
8:35:39.392 AM 2024-08-26 	 3.619144 	 1.328730 	 272.554393 	 293.936383 	 -66498.780183 	 -66498.780183 	 -66498.780183 	 -66498.780183
8:35:44.503 AM 2024-08-26 	 2.792626 	 1.467268 	 272.554403 	 293.934391 	 -66498.279973 	 -66498.279973 	 -66498.279973 	 -66498.279973
8:35:49.662 AM 2024-08-26 	 2.136444 	 0.744855 	 272.554390 	 293.936689 	 -66497.680992 	 -66497.680992 	 -66497.680992 	 -66497.680992
8:35:54.775 AM 2024-08-26 	 2.352572 	 1.209083 	 272.554393 	 293.936230 	 -66496.705415 	 -66496.705415 	 -66496.705415 	 -66496.705415
8:35:59.921 AM 2024-08-26 	 2.466045 	 0.580120 	 272.554397 	 293.936996 	 -66495.853411 	 -66495.853411 	 -66495.853411 	 -66495.853411
8:36:05.032 AM 2024-08-26 	 2.227021 	 0.671555 	 272.554390 	 293.936689 	 -66495.161988 	 -66495.161988 	 -66495.161988 	 -66495.161988
8:36:10.176 AM 2024-08-26 	 2.173178 	 0.835786 	 272.554387 	 293.937455 	 -66494.495307 	 -66494.495307 	 -66494.495307 	 -66494.495307
8:36:15.296 AM 2024-08-26 	 2.583544 	 1.186917 	 272.554388 	 293.937608 	 -66493.797811 	 -66493.797811 	 -66493.797811 	 -66493.797811
8:36:20.417 AM 2024-08-26 	 1.810366 	 0.352918 	 272.554386 	 293.938221 	 -66493.026307 	 -66493.026307 	 -66493.026307 	 -66493.026307
8:36:25.587 AM 2024-08-26 	 2.433085 	 0.620170 	 272.554383 	 293.937302 	 -66492.291894 	 -66492.291894 	 -66492.291894 	 -66492.291894
8:36:30.744 AM 2024-08-26 	 3.546179 	 1.119915 	 272.554381 	 293.939140 	 -66491.576051 	 -66491.576051 	 -66491.576051 	 -66491.576051
8:36:35.839 AM 2024-08-26 	 2.395847 	 0.579113 	 272.554378 	 293.938068 	 -66490.668985 	 -66490.668985 	 -66490.668985 	 -66490.668985
