Timestamp	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
8:34:15.824 AM 2024-08-26 	 4.046206 	 297.647000 	 44.546000 	 -2975641.310435 	 4.023104 	 297.647000 	 44.546000 	 -2975641.310435 	 108.113895 	 108.129074 	 299.226817
8:34:22.198 AM 2024-08-26 	 4.039834 	 297.647000 	 44.546000 	 -2975625.900488 	 4.009060 	 297.647000 	 44.546000 	 -2975625.900488 	 108.114312 	 108.129313 	 299.225413
8:34:27.357 AM 2024-08-26 	 4.026181 	 297.647000 	 44.546000 	 -2975604.437588 	 4.020176 	 297.647000 	 44.546000 	 -2975604.437588 	 108.113836 	 108.128955 	 299.223458
8:34:32.535 AM 2024-08-26 	 4.030658 	 297.647000 	 44.546000 	 -2975601.686015 	 4.014126 	 297.647000 	 44.546000 	 -2975601.686015 	 108.114015 	 108.129372 	 299.223208
8:34:37.653 AM 2024-08-26 	 4.030696 	 297.647000 	 44.546000 	 -2975604.712747 	 4.010654 	 297.647000 	 44.546000 	 -2975604.712747 	 108.113717 	 108.129610 	 299.223483
8:34:42.762 AM 2024-08-26 	 4.026846 	 297.647000 	 44.546000 	 -2975615.994396 	 4.008716 	 297.647000 	 44.546000 	 -2975615.994396 	 108.114312 	 108.129253 	 299.224511
8:34:47.901 AM 2024-08-26 	 4.036101 	 297.647000 	 44.546000 	 -2975629.477746 	 4.019165 	 297.647000 	 44.546000 	 -2975629.477746 	 108.113895 	 108.129908 	 299.225739
8:34:53.046 AM 2024-08-26 	 4.037088 	 297.647000 	 44.546000 	 -2975621.222582 	 4.018170 	 297.647000 	 44.546000 	 -2975621.222582 	 108.114134 	 108.130087 	 299.224987
8:34:58.219 AM 2024-08-26 	 4.028142 	 297.647000 	 44.546000 	 -2975609.665628 	 4.009323 	 297.647000 	 44.546000 	 -2975609.665628 	 108.114015 	 108.130206 	 299.223935
8:35:03.386 AM 2024-08-26 	 4.028711 	 297.647000 	 44.546000 	 -2975600.585390 	 4.024549 	 297.647000 	 44.546000 	 -2975600.585390 	 108.114193 	 108.130504 	 299.223107
8:35:08.529 AM 2024-08-26 	 4.034470 	 297.647000 	 44.546000 	 -2975590.955053 	 4.019463 	 297.647000 	 44.546000 	 -2975590.955053 	 108.114789 	 108.130325 	 299.222230
8:35:13.654 AM 2024-08-26 	 4.034636 	 297.647000 	 44.546000 	 -2975574.171284 	 4.020348 	 297.647000 	 44.546000 	 -2975574.171284 	 108.114670 	 108.130504 	 299.220701
8:35:18.781 AM 2024-08-26 	 4.031186 	 297.647000 	 44.546000 	 -2975568.118288 	 4.017790 	 297.647000 	 44.546000 	 -2975568.118288 	 108.115027 	 108.130563 	 299.220150
8:35:23.936 AM 2024-08-26 	 4.028206 	 297.647000 	 44.546000 	 -2975560.139474 	 4.022088 	 297.647000 	 44.546000 	 -2975560.139474 	 108.114491 	 108.130087 	 299.219423
8:35:29.092 AM 2024-08-26 	 4.022591 	 297.647000 	 44.546000 	 -2975553.811558 	 4.013959 	 297.647000 	 44.546000 	 -2975553.811558 	 108.114491 	 108.130861 	 299.218847
8:35:34.246 AM 2024-08-26 	 4.027733 	 297.647000 	 44.546000 	 -2975539.230207 	 4.011484 	 297.647000 	 44.546000 	 -2975539.230207 	 108.114491 	 108.131099 	 299.217519
8:35:39.392 AM 2024-08-26 	 4.044367 	 297.647000 	 44.546000 	 -2975513.645301 	 4.019510 	 297.647000 	 44.546000 	 -2975513.645301 	 108.114908 	 108.130802 	 299.215188
8:35:44.503 AM 2024-08-26 	 4.034779 	 297.647000 	 44.546000 	 -2975491.362959 	 4.021116 	 297.647000 	 44.546000 	 -2975491.362959 	 108.114491 	 108.130027 	 299.213158
8:35:49.662 AM 2024-08-26 	 4.027167 	 297.647000 	 44.546000 	 -2975464.680741 	 4.012742 	 297.647000 	 44.546000 	 -2975464.680741 	 108.115027 	 108.130921 	 299.210728
8:35:54.775 AM 2024-08-26 	 4.029674 	 297.647000 	 44.546000 	 -2975421.222659 	 4.018123 	 297.647000 	 44.546000 	 -2975421.222659 	 108.114908 	 108.130742 	 299.206769
8:35:59.921 AM 2024-08-26 	 4.030991 	 297.647000 	 44.546000 	 -2975383.269324 	 4.010832 	 297.647000 	 44.546000 	 -2975383.269324 	 108.114729 	 108.131040 	 299.203311
8:36:05.032 AM 2024-08-26 	 4.028218 	 297.647000 	 44.546000 	 -2975352.469170 	 4.011892 	 297.647000 	 44.546000 	 -2975352.469170 	 108.115027 	 108.130921 	 299.200505
8:36:10.176 AM 2024-08-26 	 4.027593 	 297.647000 	 44.546000 	 -2975322.771187 	 4.013796 	 297.647000 	 44.546000 	 -2975322.771187 	 108.115146 	 108.131219 	 299.197800
8:36:15.296 AM 2024-08-26 	 4.032354 	 297.647000 	 44.546000 	 -2975291.700572 	 4.017866 	 297.647000 	 44.546000 	 -2975291.700572 	 108.115087 	 108.131278 	 299.194969
8:36:20.417 AM 2024-08-26 	 4.023384 	 297.647000 	 44.546000 	 -2975257.333132 	 4.008199 	 297.647000 	 44.546000 	 -2975257.333132 	 108.115206 	 108.131516 	 299.191838
8:36:25.587 AM 2024-08-26 	 4.030608 	 297.647000 	 44.546000 	 -2975224.617974 	 4.011297 	 297.647000 	 44.546000 	 -2975224.617974 	 108.115325 	 108.131159 	 299.188858
8:36:30.744 AM 2024-08-26 	 4.043521 	 297.647000 	 44.546000 	 -2975192.730050 	 4.017089 	 297.647000 	 44.546000 	 -2975192.730050 	 108.115384 	 108.131874 	 299.185953
8:36:35.839 AM 2024-08-26 	 4.030176 	 297.647000 	 44.546000 	 -2975152.323872 	 4.010821 	 297.647000 	 44.546000 	 -2975152.323872 	 108.115504 	 108.131457 	 299.182271
8:36:40.989 AM 2024-08-26 	 4.028346 	 297.647000 	 44.546000 	 -2975099.829203 	 4.015872 	 297.647000 	 44.546000 	 -2975099.829203 	 108.115265 	 108.131397 	 299.177489
8:36:46.140 AM 2024-08-26 	 4.028352 	 297.647000 	 44.546000 	 -2975057.508492 	 4.021571 	 297.647000 	 44.546000 	 -2975057.508492 	 108.115504 	 108.131636 	 299.173633
8:36:51.243 AM 2024-08-26 	 4.031983 	 297.647000 	 44.546000 	 -2975021.786574 	 4.021925 	 297.647000 	 44.546000 	 -2975021.786574 	 108.115623 	 108.131695 	 299.170378
8:36:56.367 AM 2024-08-26 	 4.043147 	 297.647000 	 44.546000 	 -2974974.253710 	 4.011808 	 297.647000 	 44.546000 	 -2974974.253710 	 108.115504 	 108.131457 	 299.166047
8:37:01.494 AM 2024-08-26 	 4.037604 	 297.647000 	 44.546000 	 -2974927.550416 	 4.019481 	 297.647000 	 44.546000 	 -2974927.550416 	 108.115504 	 108.131576 	 299.161792
8:37:06.671 AM 2024-08-26 	 4.033019 	 297.647000 	 44.546000 	 -2974894.311859 	 4.005752 	 297.647000 	 44.546000 	 -2974894.311859 	 108.115623 	 108.131874 	 299.158763
8:37:11.830 AM 2024-08-26 	 4.026405 	 297.647000 	 44.546000 	 -2974866.569315 	 4.015443 	 297.647000 	 44.546000 	 -2974866.569315 	 108.115325 	 108.132529 	 299.156235
8:37:16.913 AM 2024-08-26 	 4.033941 	 297.647000 	 44.546000 	 -2974830.039881 	 4.024398 	 297.647000 	 44.546000 	 -2974830.039881 	 108.115504 	 108.132053 	 299.152906
8:37:22.059 AM 2024-08-26 	 4.033113 	 297.647000 	 44.546000 	 -2974793.239038 	 4.016298 	 297.647000 	 44.546000 	 -2974793.239038 	 108.116278 	 108.133184 	 299.149553
