11:38:42.570 AM 10/3/2022 	 108.415388 	 294.647578 	 108.706859 	 295.418558 	 294.817577 	 294.474161 	 294.638353 	 294.565228 
11:38:53.289 AM 10/3/2022 	 108.415150 	 294.646965 	 108.707336 	 295.419784 	 294.788218 	 294.482061 	 294.609926 	 294.582563 
11:39:04.187 AM 10/3/2022 	 108.414971 	 294.646505 	 108.708348 	 295.422390 	 294.835347 	 294.490528 	 294.627354 	 294.583480 
11:39:14.976 AM 10/3/2022 	 108.415269 	 294.647271 	 108.709361 	 295.424996 	 294.814882 	 294.465801 	 294.616315 	 294.594614 
11:39:25.775 AM 10/3/2022 	 108.415507 	 294.647884 	 108.709956 	 295.426528 	 294.805680 	 294.467447 	 294.612771 	 294.583049 
11:39:36.610 AM 10/3/2022 	 108.415329 	 294.647424 	 108.710552 	 295.428061 	 294.834527 	 294.507168 	 294.639271 	 294.623704 
11:39:47.406 AM 10/3/2022 	 108.415626 	 294.648190 	 108.710671 	 295.428368 	 294.789367 	 294.480380 	 294.630418 	 294.596451 
11:39:58.201 AM 10/3/2022 	 108.415329 	 294.647424 	 108.710790 	 295.428674 	 294.793074 	 294.463798 	 294.616199 	 294.589780 
11:40:09.014 AM 10/3/2022 	 108.415209 	 294.647118 	 108.710850 	 295.428828 	 294.801740 	 294.487570 	 294.633832 	 294.584297 
11:40:19.776 AM 10/3/2022 	 108.415507 	 294.647884 	 108.710552 	 295.428061 	 294.820995 	 294.468144 	 294.617714 	 294.582803 
11:40:30.566 AM 10/3/2022 	 108.415448 	 294.647731 	 108.710076 	 295.426835 	 294.799076 	 294.484433 	 294.647677 	 294.585878 
11:40:41.378 AM 10/3/2022 	 108.415448 	 294.647731 	 108.709182 	 295.424536 	 294.818815 	 294.477760 	 294.615061 	 294.563637 
11:40:52.211 AM 10/3/2022 	 108.415686 	 294.648344 	 108.708825 	 295.423616 	 294.835969 	 294.467084 	 294.657223 	 294.615711 
11:41:03.005 AM 10/3/2022 	 108.414852 	 294.646199 	 108.708527 	 295.422850 	 294.789502 	 294.434739 	 294.578186 	 294.563560 
11:41:13.831 AM 10/3/2022 	 108.415448 	 294.647731 	 108.707752 	 295.420857 	 294.805860 	 294.467627 	 294.629934 	 294.586060 
11:41:24.597 AM 10/3/2022 	 108.415626 	 294.648190 	 108.706919 	 295.418711 	 294.824470 	 294.503710 	 294.641003 	 294.593356 
11:41:35.407 AM 10/3/2022 	 108.415507 	 294.647884 	 108.705966 	 295.416259 	 294.802832 	 294.498101 	 294.623603 	 294.575954 
11:41:46.207 AM 10/3/2022 	 108.415984 	 294.649109 	 108.705310 	 295.414573 	 294.837285 	 294.490580 	 294.642029 	 294.602874 
