Timestamp                   	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
11:17:21.251 AM 4/19/2023 	 -0.710714 	 -0.871375 	 296.208353 	 296.403188 	 297.540614 	 296.100965 	 296.179493 	 296.218987
11:17:31.251 AM 4/19/2023 	 -0.240907 	 -0.919462 	 296.206974 	 296.416834 	 297.586987 	 296.108449 	 296.164407 	 296.188387
11:17:41.251 AM 4/19/2023 	 0.247001 	 -1.248925 	 296.206361 	 296.430480 	 297.617242 	 296.114817 	 296.167953 	 296.190522
11:17:51.751 AM 4/19/2023 	 0.095976 	 -0.373822 	 296.205747 	 296.444585 	 297.635653 	 296.120119 	 296.177956 	 296.207107
11:18:02.251 AM 4/19/2023 	 -0.070263 	 -0.782510 	 296.204675 	 296.457158 	 297.671384 	 296.112233 	 296.186057 	 296.193580
11:18:12.252 AM 4/19/2023 	 -0.162209 	 -0.335051 	 296.204215 	 296.470497 	 297.685609 	 296.134499 	 296.189043 	 296.195155
11:18:22.750 AM 4/19/2023 	 -0.224944 	 -0.846742 	 296.203449 	 296.483530 	 297.719991 	 296.126203 	 296.170404 	 296.196264
11:18:32.751 AM 4/19/2023 	 -0.196185 	 -0.539025 	 296.202529 	 296.495336 	 297.740815 	 296.123586 	 296.192707 	 296.194118
11:18:42.751 AM 4/19/2023 	 -0.001465 	 -1.801434 	 296.201456 	 296.508982 	 297.750129 	 296.137634 	 296.193118 	 296.188417
11:18:52.751 AM 4/19/2023 	 -0.374909 	 0.086167 	 296.200690 	 296.519561 	 297.770148 	 296.121514 	 296.201450 	 296.208502
11:19:03.250 AM 4/19/2023 	 -0.525430 	 -0.813410 	 296.200536 	 296.533207 	 297.777201 	 296.118246 	 296.193480 	 296.222160
11:19:13.251 AM 4/19/2023 	 -0.312228 	 0.370596 	 296.199770 	 296.545473 	 297.813418 	 296.127788 	 296.200669 	 296.210073
11:19:23.251 AM 4/19/2023 	 -1.468247 	 -0.175426 	 296.199157 	 296.555900 	 297.815501 	 296.130348 	 296.180191 	 296.195237
11:19:35.249 AM 4/19/2023 	 -0.080715 	 0.041020 	 296.198851 	 296.570006 	 297.823475 	 296.117189 	 296.194775 	 296.201357
11:19:45.250 AM 4/19/2023 	 0.261321 	 0.525782 	 296.200536 	 296.581352 	 297.851874 	 296.120769 	 296.177665 	 296.188480
11:19:55.749 AM 4/19/2023 	 0.346627 	 -1.254366 	 296.199770 	 296.592239 	 297.867235 	 296.096215 	 296.202015 	 296.196373
11:20:05.750 AM 4/19/2023 	 0.101539 	 -0.207326 	 296.199770 	 296.603432 	 297.875955 	 296.127540 	 296.186787 	 296.190548
11:20:15.750 AM 4/19/2023 	 -0.735736 	 -0.659686 	 296.200230 	 296.615851 	 297.862470 	 296.131404 	 296.172783 	 296.182657
11:20:26.250 AM 4/19/2023 	 -1.103429 	 -1.164364 	 296.200383 	 296.631491 	 297.855858 	 296.137934 	 296.177902 	 296.201411
11:20:36.750 AM 4/19/2023 	 -0.517759 	 -1.163986 	 296.201303 	 296.645751 	 297.907449 	 296.131877 	 296.177488 	 296.185951
11:20:47.249 AM 4/19/2023 	 -0.013042 	 0.028679 	 296.201303 	 296.662158 	 297.909796 	 296.133762 	 296.179373 	 296.191598
11:20:57.250 AM 4/19/2023 	 -0.730758 	 -0.093607 	 296.200996 	 296.674578 	 297.895215 	 296.121008 	 296.164739 	 296.219280
11:21:07.750 AM 4/19/2023 	 -0.601808 	 -0.554471 	 296.201303 	 296.687764 	 297.925506 	 296.137306 	 296.192320 	 296.191380
11:21:18.249 AM 4/19/2023 	 0.029824 	 -0.221133 	 296.200383 	 296.701718 	 297.928363 	 296.124656 	 296.177790 	 296.203180
11:21:28.250 AM 4/19/2023 	 -0.594206 	 -1.222943 	 296.199923 	 296.714291 	 297.928826 	 296.112424 	 296.183897 	 296.185308
11:21:38.749 AM 4/19/2023 	 0.399278 	 -0.603662 	 296.198697 	 296.728705 	 297.936707 	 296.116573 	 296.173470 	 296.204502
11:21:48.749 AM 4/19/2023 	 -0.570573 	 -0.868399 	 296.197471 	 296.742352 	 297.952989 	 296.136209 	 296.183701 	 296.189813
11:21:58.751 AM 4/19/2023 	 -0.122460 	 0.271111 	 296.196398 	 296.754312 	 297.950920 	 296.133192 	 296.182094 	 296.180213
11:22:09.250 AM 4/19/2023 	 -1.676343 	 -0.726697 	 296.195172 	 296.765966 	 297.950178 	 296.125394 	 296.165363 	 296.178529
11:22:19.750 AM 4/19/2023 	 -0.582892 	 -0.886760 	 296.194866 	 296.775933 	 297.963938 	 296.134504 	 296.174002 	 296.193750
