Timestamp                   	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
2:11:38.782 PM 4/24/2023 	 4.006361 	 297.647000 	 44.546000 	 -54.224355 	 3.996259 	 297.647000 	 44.546000 	 -54.224355 	 109.195803 	 109.038698 	 300.938817
2:11:49.282 PM 4/24/2023 	 3.994362 	 297.647000 	 44.546000 	 -53.502409 	 3.999105 	 297.647000 	 44.546000 	 -53.502409 	 109.197649 	 109.038281 	 300.942774
2:11:59.782 PM 4/24/2023 	 3.997504 	 297.647000 	 44.546000 	 -54.117969 	 3.981222 	 297.647000 	 44.546000 	 -54.117969 	 109.197292 	 109.037149 	 300.946314
2:12:09.782 PM 4/24/2023 	 3.992727 	 297.647000 	 44.546000 	 -54.463947 	 3.986565 	 297.647000 	 44.546000 	 -54.463947 	 109.196756 	 109.037209 	 300.948865
2:12:20.282 PM 4/24/2023 	 4.001736 	 297.647000 	 44.546000 	 -53.965652 	 3.992563 	 297.647000 	 44.546000 	 -53.965652 	 109.195862 	 109.036435 	 300.951104
2:12:30.781 PM 4/24/2023 	 3.989716 	 297.647000 	 44.546000 	 -53.858421 	 3.987660 	 297.647000 	 44.546000 	 -53.858421 	 109.195505 	 109.036375 	 300.952093
2:12:40.782 PM 4/24/2023 	 3.991014 	 297.647000 	 44.546000 	 -53.872114 	 3.994711 	 297.647000 	 44.546000 	 -53.872114 	 109.194969 	 109.036077 	 300.953186
2:12:51.282 PM 4/24/2023 	 3.994728 	 297.647000 	 44.546000 	 -54.411720 	 3.993922 	 297.647000 	 44.546000 	 -54.411720 	 109.193599 	 109.035362 	 300.953291
2:13:01.782 PM 4/24/2023 	 3.991456 	 297.647000 	 44.546000 	 -53.936085 	 3.987753 	 297.647000 	 44.546000 	 -53.936085 	 109.192348 	 109.034826 	 300.953160
2:13:12.282 PM 4/24/2023 	 4.000157 	 297.647000 	 44.546000 	 -54.004732 	 3.988920 	 297.647000 	 44.546000 	 -54.004732 	 109.190502 	 109.033873 	 300.953030
2:13:22.781 PM 4/24/2023 	 3.993626 	 297.647000 	 44.546000 	 -53.338482 	 3.982002 	 297.647000 	 44.546000 	 -53.338482 	 109.189192 	 109.032801 	 300.952483
2:13:33.282 PM 4/24/2023 	 3.989204 	 297.647000 	 44.546000 	 -53.105047 	 3.990974 	 297.647000 	 44.546000 	 -53.105047 	 109.188537 	 109.032861 	 300.951156
2:13:43.781 PM 4/24/2023 	 3.982473 	 297.647000 	 44.546000 	 -53.336702 	 3.992531 	 297.647000 	 44.546000 	 -53.336702 	 109.187167 	 109.033278 	 300.950192
2:13:54.281 PM 4/24/2023 	 3.998769 	 297.647000 	 44.546000 	 -54.325481 	 3.991111 	 297.647000 	 44.546000 	 -54.325481 	 109.185261 	 109.032801 	 300.949151
2:14:04.783 PM 4/24/2023 	 3.983569 	 297.647000 	 44.546000 	 -52.920825 	 3.990261 	 297.647000 	 44.546000 	 -52.920825 	 109.183593 	 109.032146 	 300.948266
2:14:15.282 PM 4/24/2023 	 3.992963 	 297.647000 	 44.546000 	 -53.780582 	 4.000336 	 297.647000 	 44.546000 	 -53.780582 	 109.181151 	 109.031848 	 300.946834
2:14:25.781 PM 4/24/2023 	 3.997300 	 297.647000 	 44.546000 	 -53.759976 	 3.985521 	 297.647000 	 44.546000 	 -53.759976 	 109.180853 	 109.031550 	 300.945429
2:14:35.782 PM 4/24/2023 	 3.996119 	 297.647000 	 44.546000 	 -53.376487 	 3.988317 	 297.647000 	 44.546000 	 -53.376487 	 109.180972 	 109.031431 	 300.944179
2:14:45.782 PM 4/24/2023 	 3.993105 	 297.647000 	 44.546000 	 -54.518706 	 3.985035 	 297.647000 	 44.546000 	 -54.518706 	 109.180317 	 109.030597 	 300.943450
2:14:56.281 PM 4/24/2023 	 3.992008 	 297.647000 	 44.546000 	 -53.828207 	 4.004550 	 297.647000 	 44.546000 	 -53.828207 	 109.178590 	 109.029942 	 300.942045
2:15:06.282 PM 4/24/2023 	 3.988724 	 297.647000 	 44.546000 	 -53.293398 	 3.995165 	 297.647000 	 44.546000 	 -53.293398 	 109.178590 	 109.029108 	 300.941368
2:15:16.782 PM 4/24/2023 	 3.994286 	 297.647000 	 44.546000 	 -53.722690 	 3.996070 	 297.647000 	 44.546000 	 -53.722690 	 109.178054 	 109.029108 	 300.940665
2:15:27.281 PM 4/24/2023 	 3.991723 	 297.647000 	 44.546000 	 -53.969536 	 3.990977 	 297.647000 	 44.546000 	 -53.969536 	 109.176625 	 109.028989 	 300.939364
2:15:37.282 PM 4/24/2023 	 3.992663 	 297.647000 	 44.546000 	 -53.962734 	 3.991594 	 297.647000 	 44.546000 	 -53.962734 	 109.175672 	 109.028155 	 300.938583
2:15:47.781 PM 4/24/2023 	 3.999677 	 297.647000 	 44.546000 	 -53.949023 	 3.992237 	 297.647000 	 44.546000 	 -53.949023 	 109.173468 	 109.027738 	 300.937490
2:15:57.782 PM 4/24/2023 	 4.001876 	 297.647000 	 44.546000 	 -53.258325 	 3.985169 	 297.647000 	 44.546000 	 -53.258325 	 109.172158 	 109.027619 	 300.937021
2:16:07.783 PM 4/24/2023 	 3.987476 	 297.647000 	 44.546000 	 -52.866549 	 3.982145 	 297.647000 	 44.546000 	 -52.866549 	 109.171205 	 109.026845 	 300.936423
2:16:18.281 PM 4/24/2023 	 3.995333 	 297.647000 	 44.546000 	 -54.035408 	 3.996969 	 297.647000 	 44.546000 	 -54.035408 	 109.169894 	 109.025296 	 300.936033
2:16:28.281 PM 4/24/2023 	 3.992776 	 297.647000 	 44.546000 	 -53.167893 	 3.993029 	 297.647000 	 44.546000 	 -53.167893 	 109.168763 	 109.024283 	 300.935772
2:16:38.281 PM 4/24/2023 	 3.988337 	 297.647000 	 44.546000 	 -54.631121 	 3.994245 	 297.647000 	 44.546000 	 -54.631121 	 109.168108 	 109.023628 	 300.934887
2:16:48.781 PM 4/24/2023 	 3.992721 	 297.647000 	 44.546000 	 -54.056549 	 3.985061 	 297.647000 	 44.546000 	 -54.056549 	 109.166380 	 109.022913 	 300.935096
2:16:59.281 PM 4/24/2023 	 3.999741 	 297.647000 	 44.546000 	 -53.855393 	 3.989764 	 297.647000 	 44.546000 	 -53.855393 	 109.166142 	 109.022735 	 300.934913
2:17:09.281 PM 4/24/2023 	 3.996087 	 297.647000 	 44.546000 	 -53.148336 	 3.994417 	 297.647000 	 44.546000 	 -53.148336 	 109.167393 	 109.022735 	 300.934809
2:17:19.782 PM 4/24/2023 	 3.994036 	 297.647000 	 44.546000 	 -53.910013 	 3.974180 	 297.647000 	 44.546000 	 -53.910013 	 109.167571 	 109.021245 	 300.935096
2:17:30.282 PM 4/24/2023 	 3.990600 	 297.647000 	 44.546000 	 -54.222748 	 3.989205 	 297.647000 	 44.546000 	 -54.222748 	 109.167750 	 109.020650 	 300.935590
2:17:40.782 PM 4/24/2023 	 4.002967 	 297.647000 	 44.546000 	 -54.179815 	 3.999506 	 297.647000 	 44.546000 	 -54.179815 	 109.168941 	 109.019995 	 300.935148
2:17:51.281 PM 4/24/2023 	 3.994586 	 297.647000 	 44.546000 	 -53.235367 	 3.994437 	 297.647000 	 44.546000 	 -53.235367 	 109.169537 	 109.017910 	 300.935668
2:18:01.282 PM 4/24/2023 	 3.995732 	 297.647000 	 44.546000 	 -53.100316 	 3.989330 	 297.647000 	 44.546000 	 -53.100316 	 109.170252 	 109.016718 	 300.936345
2:18:11.782 PM 4/24/2023 	 4.004919 	 297.647000 	 44.546000 	 -52.646705 	 3.988308 	 297.647000 	 44.546000 	 -52.646705 	 109.169775 	 109.015944 	 300.936657
2:18:22.282 PM 4/24/2023 	 3.992227 	 297.647000 	 44.546000 	 -54.022343 	 3.992319 	 297.647000 	 44.546000 	 -54.022343 	 109.170371 	 109.015825 	 300.937256
2:18:32.782 PM 4/24/2023 	 3.990045 	 297.647000 	 44.546000 	 -52.455768 	 3.998566 	 297.647000 	 44.546000 	 -52.455768 	 109.171324 	 109.015825 	 300.937646
2:18:42.782 PM 4/24/2023 	 4.001279 	 297.647000 	 44.546000 	 -54.240614 	 3.987927 	 297.647000 	 44.546000 	 -54.240614 	 109.171026 	 109.015229 	 300.938921
2:18:53.282 PM 4/24/2023 	 3.989990 	 297.647000 	 44.546000 	 -53.658933 	 3.991562 	 297.647000 	 44.546000 	 -53.658933 	 109.171383 	 109.014574 	 300.939754
2:19:03.782 PM 4/24/2023 	 3.993123 	 297.647000 	 44.546000 	 -53.495930 	 3.989941 	 297.647000 	 44.546000 	 -53.495930 	 109.170252 	 109.014812 	 300.940587
2:19:14.282 PM 4/24/2023 	 3.990557 	 297.647000 	 44.546000 	 -53.321238 	 3.986766 	 297.647000 	 44.546000 	 -53.321238 	 109.170013 	 109.014872 	 300.941680
2:19:24.282 PM 4/24/2023 	 3.995267 	 297.647000 	 44.546000 	 -53.881550 	 3.988285 	 297.647000 	 44.546000 	 -53.881550 	 109.169418 	 109.015646 	 300.942721
2:19:34.782 PM 4/24/2023 	 3.991872 	 297.647000 	 44.546000 	 -53.692932 	 3.999335 	 297.647000 	 44.546000 	 -53.692932 	 109.168763 	 109.016063 	 300.943659
2:19:45.282 PM 4/24/2023 	 3.996055 	 297.647000 	 44.546000 	 -53.501869 	 3.997216 	 297.647000 	 44.546000 	 -53.501869 	 109.167988 	 109.016718 	 300.945116
2:19:55.782 PM 4/24/2023 	 3.989533 	 297.647000 	 44.546000 	 -54.257493 	 3.987977 	 297.647000 	 44.546000 	 -54.257493 	 109.167095 	 109.017552 	 300.946470
2:20:06.282 PM 4/24/2023 	 3.991968 	 297.647000 	 44.546000 	 -53.830413 	 3.995464 	 297.647000 	 44.546000 	 -53.830413 	 109.167810 	 109.017671 	 300.947589
2:20:16.282 PM 4/24/2023 	 4.003834 	 297.647000 	 44.546000 	 -53.107941 	 3.992892 	 297.647000 	 44.546000 	 -53.107941 	 109.168465 	 109.017969 	 300.948761
