Timestamp	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
2:16:57.945 PM 2024-08-12 	 4.038214 	 297.647000 	 44.546000 	 -2984778.877145 	 4.008815 	 297.647000 	 44.546000 	 -2984778.877145 	 109.105450 	 109.057640 	 300.081187
2:17:03.093 PM 2024-08-12 	 4.031709 	 297.647000 	 44.546000 	 -2984787.041659 	 4.008567 	 297.647000 	 44.546000 	 -2984787.041659 	 109.106046 	 109.058831 	 300.081928
2:17:08.239 PM 2024-08-12 	 4.038737 	 297.647000 	 44.546000 	 -2984787.886273 	 4.014608 	 297.647000 	 44.546000 	 -2984787.886273 	 109.105986 	 109.058831 	 300.082004
2:17:13.333 PM 2024-08-12 	 4.032511 	 297.647000 	 44.546000 	 -2984790.983208 	 4.018672 	 297.647000 	 44.546000 	 -2984790.983208 	 109.106046 	 109.059248 	 300.082285
2:17:18.436 PM 2024-08-12 	 4.026951 	 297.647000 	 44.546000 	 -2984790.420127 	 4.015995 	 297.647000 	 44.546000 	 -2984790.420127 	 109.106463 	 109.060261 	 300.082234
2:17:23.570 PM 2024-08-12 	 4.039359 	 297.647000 	 44.546000 	 -2984784.507827 	 4.011011 	 297.647000 	 44.546000 	 -2984784.507827 	 109.106463 	 109.061571 	 300.081698
2:17:28.717 PM 2024-08-12 	 4.031945 	 297.647000 	 44.546000 	 -2984786.478584 	 4.018818 	 297.647000 	 44.546000 	 -2984786.478584 	 109.106701 	 109.062465 	 300.081877
2:17:33.842 PM 2024-08-12 	 4.023939 	 297.647000 	 44.546000 	 -2984810.973076 	 4.014809 	 297.647000 	 44.546000 	 -2984810.973076 	 109.106701 	 109.062524 	 300.084098
2:17:38.976 PM 2024-08-12 	 4.023297 	 297.647000 	 44.546000 	 -2984838.847913 	 4.020500 	 297.647000 	 44.546000 	 -2984838.847913 	 109.107059 	 109.063060 	 300.086626
2:17:44.124 PM 2024-08-12 	 4.021741 	 297.647000 	 44.546000 	 -2984848.421529 	 4.019396 	 297.647000 	 44.546000 	 -2984848.421529 	 109.107297 	 109.063835 	 300.087495
2:17:49.297 PM 2024-08-12 	 4.031528 	 297.647000 	 44.546000 	 -2984832.934909 	 4.014599 	 297.647000 	 44.546000 	 -2984832.934909 	 109.107535 	 109.064609 	 300.086090
2:17:54.465 PM 2024-08-12 	 4.037890 	 297.647000 	 44.546000 	 -2984814.633299 	 4.018208 	 297.647000 	 44.546000 	 -2984814.633299 	 109.108428 	 109.064430 	 300.084430
2:17:59.628 PM 2024-08-12 	 4.022751 	 297.647000 	 44.546000 	 -2984798.021782 	 4.012876 	 297.647000 	 44.546000 	 -2984798.021782 	 109.108964 	 109.516651 	 300.082924
2:18:04.790 PM 2024-08-12 	 4.034260 	 297.647000 	 44.546000 	 -2984785.915509 	 4.017238 	 297.647000 	 44.546000 	 -2984785.915509 	 109.109143 	 110.231436 	 300.081826
2:18:09.948 PM 2024-08-12 	 4.036405 	 297.647000 	 44.546000 	 -2984789.575507 	 4.007305 	 297.647000 	 44.546000 	 -2984789.575507 	 109.109858 	 110.512347 	 300.082158
2:18:15.063 PM 2024-08-12 	 4.032663 	 297.647000 	 44.546000 	 -2984789.575507 	 4.008082 	 297.647000 	 44.546000 	 -2984789.575507 	 109.110275 	 110.581800 	 300.082158
2:18:20.229 PM 2024-08-12 	 4.013700 	 297.647000 	 44.546000 	 -2984777.187955 	 4.009089 	 297.647000 	 44.546000 	 -2984777.187955 	 109.110096 	 110.585732 	 300.081034
2:18:25.390 PM 2024-08-12 	 4.032009 	 297.647000 	 44.546000 	 -2984765.082303 	 4.020944 	 297.647000 	 44.546000 	 -2984765.082303 	 109.111406 	 110.557378 	 300.079936
