Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
2:16:57.945 PM 2024-08-12 	 3.088763 	 0.406066 	 272.531481 	 296.321048 	 -66706.772637 	 -66706.772637 	 -66706.772637 	 -66706.772637
2:17:03.093 PM 2024-08-12 	 2.527939 	 0.384656 	 272.531467 	 296.324115 	 -66706.955920 	 -66706.955920 	 -66706.955920 	 -66706.955920
2:17:08.239 PM 2024-08-12 	 3.133800 	 0.905811 	 272.531469 	 296.324115 	 -66706.974880 	 -66706.974880 	 -66706.974880 	 -66706.974880
2:17:13.333 PM 2024-08-12 	 2.597130 	 1.256438 	 272.531467 	 296.325188 	 -66707.044402 	 -66707.044402 	 -66707.044402 	 -66707.044402
2:17:18.436 PM 2024-08-12 	 2.117826 	 1.025457 	 272.531458 	 296.327794 	 -66707.031762 	 -66707.031762 	 -66707.031762 	 -66707.031762
2:17:23.570 PM 2024-08-12 	 3.187392 	 0.595485 	 272.531458 	 296.331167 	 -66706.899038 	 -66706.899038 	 -66706.899038 	 -66706.899038
2:17:28.717 PM 2024-08-12 	 2.548319 	 1.269033 	 272.531453 	 296.333467 	 -66706.943279 	 -66706.943279 	 -66706.943279 	 -66706.943279
2:17:33.842 PM 2024-08-12 	 1.858171 	 0.923191 	 272.531453 	 296.333620 	 -66707.493149 	 -66707.493149 	 -66707.493149 	 -66707.493149
2:17:38.976 PM 2024-08-12 	 1.802818 	 1.414120 	 272.531445 	 296.335000 	 -66708.118903 	 -66708.118903 	 -66708.118903 	 -66708.118903
2:17:44.124 PM 2024-08-12 	 1.668713 	 1.318906 	 272.531440 	 296.336993 	 -66708.333818 	 -66708.333818 	 -66708.333818 	 -66708.333818
2:17:49.297 PM 2024-08-12 	 2.512340 	 0.905055 	 272.531434 	 296.338986 	 -66707.986164 	 -66707.986164 	 -66707.986164 	 -66707.986164
2:17:54.465 PM 2024-08-12 	 3.060835 	 1.216388 	 272.531414 	 296.338526 	 -66707.575316 	 -66707.575316 	 -66707.575316 	 -66707.575316
2:17:59.628 PM 2024-08-12 	 1.755768 	 0.756442 	 272.531402 	 297.502686 	 -66707.202409 	 -66707.202409 	 -66707.202409 	 -66707.202409
2:18:04.790 PM 2024-08-12 	 2.747841 	 1.132762 	 272.531398 	 299.343620 	 -66706.930639 	 -66706.930639 	 -66706.930639 	 -66706.930639
2:18:09.948 PM 2024-08-12 	 2.932769 	 0.275840 	 272.531383 	 300.067392 	 -66707.012801 	 -66707.012801 	 -66707.012801 	 -66707.012801
2:18:15.063 PM 2024-08-12 	 2.610214 	 0.342842 	 272.531373 	 300.246365 	 -66707.012801 	 -66707.012801 	 -66707.012801 	 -66707.012801
2:18:20.229 PM 2024-08-12 	 0.975546 	 0.429743 	 272.531377 	 300.256495 	 -66706.734717 	 -66706.734717 	 -66706.734717 	 -66706.734717
2:18:25.390 PM 2024-08-12 	 2.553854 	 1.452407 	 272.531348 	 300.183431 	 -66706.462961 	 -66706.462961 	 -66706.462961 	 -66706.462961
2:18:30.546 PM 2024-08-12 	 2.873894 	 0.729741 	 272.531337 	 300.083355 	 -66706.267048 	 -66706.267048 	 -66706.267048 	 -66706.267048
2:18:35.624 PM 2024-08-12 	 2.227525 	 0.799514 	 272.531340 	 299.985890 	 -66706.115377 	 -66706.115377 	 -66706.115377 	 -66706.115377
2:18:40.783 PM 2024-08-12 	 2.675630 	 1.144852 	 272.531324 	 299.887508 	 -66705.944750 	 -66705.944750 	 -66705.944750 	 -66705.944750
2:18:45.883 PM 2024-08-12 	 2.183746 	 1.004047 	 272.531330 	 299.795268 	 -66705.382336 	 -66705.382336 	 -66705.382336 	 -66705.382336
2:18:50.998 PM 2024-08-12 	 3.032404 	 0.438308 	 272.531339 	 299.692901 	 -66705.047431 	 -66705.047431 	 -66705.047431 	 -66705.047431
2:18:56.144 PM 2024-08-12 	 2.611220 	 1.397243 	 272.531328 	 299.579181 	 -66704.737813 	 -66704.737813 	 -66704.737813 	 -66704.737813
2:19:01.290 PM 2024-08-12 	 1.819927 	 0.360978 	 272.531326 	 299.467153 	 -66704.270247 	 -66704.270247 	 -66704.270247 	 -66704.270247
2:19:06.467 PM 2024-08-12 	 2.210164 	 0.804300 	 272.531337 	 299.360193 	 -66703.910111 	 -66703.910111 	 -66703.910111 	 -66703.910111
2:19:11.576 PM 2024-08-12 	 3.181605 	 0.456695 	 272.531332 	 299.257073 	 -66703.379410 	 -66703.379410 	 -66703.379410 	 -66703.379410
2:19:16.634 PM 2024-08-12 	 2.508817 	 0.428736 	 272.531323 	 299.162702 	 -66703.025626 	 -66703.025626 	 -66703.025626 	 -66703.025626
