4:22:56.599 PM 9/2/2022 	 109.223856 	 296.727654 	 109.307636 	 296.964852 	 296.966605 	 297.060477 	 297.029502 	 297.087228 
4:23:03.694 PM 9/2/2022 	 109.223737 	 296.727347 	 109.309185 	 296.968839 	 298.153046 	 296.812940 	 299.240446 	 298.352940 
4:23:10.901 PM 9/2/2022 	 109.224094 	 296.728267 	 109.310912 	 296.973286 	 295.522536 	 295.832721 	 295.907531 	 297.186394 
4:23:18.101 PM 9/2/2022 	 109.224332 	 296.728880 	 109.313354 	 296.979573 	 295.210817 	 295.526388 	 295.256989 	 296.714708 
4:23:25.305 PM 9/2/2022 	 109.225106 	 296.730873 	 109.313354 	 296.979573 	 295.150494 	 295.595114 	 295.149551 	 296.632029 
4:23:32.492 PM 9/2/2022 	 109.225523 	 296.731946 	 109.314605 	 296.982793 	 295.146857 	 295.673389 	 295.128950 	 296.640148 
4:23:39.727 PM 9/2/2022 	 109.225404 	 296.731639 	 109.312878 	 296.978346 	 295.130280 	 295.739668 	 295.105303 	 296.625971 
4:23:46.910 PM 9/2/2022 	 109.225106 	 296.730873 	 109.311091 	 296.973746 	 295.194799 	 295.648321 	 295.156632 	 296.616071 
4:23:54.103 PM 9/2/2022 	 109.225226 	 296.731179 	 109.311091 	 296.973746 	 295.130244 	 295.574883 	 295.145794 	 296.564864 
4:24:01.302 PM 9/2/2022 	 109.225404 	 296.731639 	 109.312640 	 296.977733 	 295.044651 	 295.395186 	 295.027212 	 296.331493 
4:24:08.526 PM 9/2/2022 	 109.225106 	 296.730873 	 109.313116 	 296.978960 	 295.047624 	 295.505055 	 295.020287 	 296.411067 
4:24:15.694 PM 9/2/2022 	 109.225702 	 296.732406 	 109.315618 	 296.985400 	 295.046186 	 295.501264 	 295.042886 	 296.439240 
4:24:22.883 PM 9/2/2022 	 109.226179 	 296.733632 	 109.317822 	 296.991074 	 295.004139 	 295.454078 	 294.960300 	 296.326816 
4:24:30.087 PM 9/2/2022 	 109.227251 	 296.736391 	 109.321515 	 297.000582 	 295.065122 	 295.489575 	 295.036843 	 296.378698 
4:24:37.306 PM 9/2/2022 	 109.228084 	 296.738537 	 109.324136 	 297.007329 	 295.050390 	 295.415521 	 295.033422 	 296.327345 
4:24:44.507 PM 9/2/2022 	 109.229693 	 296.742676 	 109.325327 	 297.010396 	 295.073170 	 295.402019 	 295.090136 	 296.312460 
4:24:51.686 PM 9/2/2022 	 109.230526 	 296.744822 	 109.330152 	 297.022817 	 295.147785 	 295.605119 	 295.138361 	 296.391580 
4:24:58.917 PM 9/2/2022 	 109.231956 	 296.748501 	 109.333011 	 297.030178 	 295.081689 	 295.389339 	 295.019946 	 296.232109 
4:25:06.102 PM 9/2/2022 	 109.233921 	 296.753560 	 109.329437 	 297.020977 	 295.030001 	 295.322612 	 294.989935 	 296.150925 
4:25:13.317 PM 9/2/2022 	 109.235351 	 296.757239 	 109.326280 	 297.012850 	 294.882799 	 295.302706 	 294.832347 	 296.127762 
4:25:20.520 PM 9/2/2022 	 109.235768 	 296.758312 	 109.326995 	 297.014690 	 295.057942 	 295.281290 	 294.983940 	 296.108735 
4:25:27.696 PM 9/2/2022 	 109.235410 	 296.757392 	 109.329377 	 297.020824 	 295.001707 	 295.340970 	 294.969653 	 296.086017 
4:25:34.884 PM 9/2/2022 	 109.236423 	 296.759998 	 109.330807 	 297.024504 	 294.981704 	 295.284237 	 294.954834 	 296.054772 
4:25:42.103 PM 9/2/2022 	 109.236899 	 296.761224 	 109.329020 	 297.019904 	 295.006989 	 295.295845 	 294.955607 	 296.038142 
4:25:49.322 PM 9/2/2022 	 109.237674 	 296.763217 	 109.325982 	 297.012083 	 294.997622 	 295.364206 	 294.956139 	 296.080530 
4:25:56.542 PM 9/2/2022 	 109.237257 	 296.762144 	 109.317524 	 296.990307 	 294.975527 	 295.262519 	 294.943943 	 296.003457 
4:26:03.729 PM 9/2/2022 	 109.236185 	 296.759385 	 109.313414 	 296.979726 	 295.018688 	 295.360764 	 294.997477 	 296.090262 
4:26:10.934 PM 9/2/2022 	 109.234755 	 296.755706 	 109.310376 	 296.971906 	 294.978827 	 295.363325 	 294.959028 	 296.054254 
4:26:18.135 PM 9/2/2022 	 109.233445 	 296.752333 	 109.308887 	 296.968072 	 294.970898 	 295.239990 	 294.916684 	 295.936274 
4:26:25.282 PM 9/2/2022 	 109.231658 	 296.747735 	 109.306147 	 296.961018 	 294.913831 	 295.196619 	 294.869512 	 295.860034 
4:26:32.545 PM 9/2/2022 	 109.230229 	 296.744056 	 109.304539 	 296.956877 	 295.016223 	 295.287644 	 294.980398 	 295.862953 
4:26:39.722 PM 9/2/2022 	 109.228918 	 296.740683 	 109.305313 	 296.958871 	 295.041784 	 295.397031 	 294.997005 	 295.930340 
4:26:46.925 PM 9/2/2022 	 109.228501 	 296.739610 	 109.306206 	 296.961171 	 295.132765 	 295.417777 	 295.093651 	 295.895079 
4:26:54.111 PM 9/2/2022 	 109.227787 	 296.737771 	 109.310019 	 296.970985 	 295.097035 	 295.382068 	 295.063573 	 295.911160 
4:27:01.312 PM 9/2/2022 	 109.227370 	 296.736698 	 109.313890 	 296.980953 	 295.062244 	 295.238480 	 295.003798 	 295.786086 
4:27:08.530 PM 9/2/2022 	 109.227608 	 296.737311 	 109.315380 	 296.984787 	 295.070776 	 295.308250 	 295.035898 	 295.800722 
4:27:26.502 PM 9/2/2022 	 109.227906 	 296.738077 	 109.318715 	 296.993374 	 295.049373 	 295.314181 	 295.065869 	 295.832056 
4:27:33.737 PM 9/2/2022 	 109.228025 	 296.738384 	 109.317345 	 296.989847 	 295.061978 	 295.312647 	 295.006832 	 295.801350 
4:27:40.948 PM 9/2/2022 	 109.227965 	 296.738231 	 109.316511 	 296.987700 	 294.973219 	 295.194252 	 294.924663 	 295.732497 
4:27:48.147 PM 9/2/2022 	 109.227965 	 296.738231 	 109.318239 	 296.992148 	 294.955850 	 295.258871 	 294.914835 	 295.758454 
4:27:55.359 PM 9/2/2022 	 109.228323 	 296.739150 	 109.320740 	 296.998588 	 294.926972 	 295.221531 	 294.888312 	 295.678323 
4:28:02.538 PM 9/2/2022 	 109.228799 	 296.740377 	 109.322825 	 297.003955 	 294.966136 	 295.202721 	 294.912865 	 295.716483 
4:28:09.736 PM 9/2/2022 	 109.230467 	 296.744669 	 109.324314 	 297.007789 	 294.993682 	 295.213763 	 294.978127 	 295.724219 
4:28:16.969 PM 9/2/2022 	 109.230348 	 296.744362 	 109.324374 	 297.007942 	 295.044625 	 295.206261 	 295.023886 	 295.742610 
4:28:24.145 PM 9/2/2022 	 109.231896 	 296.748348 	 109.324255 	 297.007636 	 294.998082 	 295.165860 	 294.978284 	 295.662247 
4:28:31.358 PM 9/2/2022 	 109.232194 	 296.749114 	 109.326161 	 297.012543 	 295.032660 	 295.274394 	 295.046800 	 295.747135 
4:28:38.559 PM 9/2/2022 	 109.233087 	 296.751414 	 109.327054 	 297.014843 	 295.006603 	 295.291691 	 294.998590 	 295.714999 
