Timestamp                   	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
1:39:09.532 PM 4/21/2023 	 0.528165 	 -0.867803 	 296.091721 	 295.871209 	 295.699224 	 295.930266 	 296.093480 	 295.863930
1:39:19.532 PM 4/21/2023 	 -0.697303 	 -0.921990 	 296.091721 	 295.871055 	 295.688505 	 295.950601 	 296.110516 	 295.911555
1:39:30.032 PM 4/21/2023 	 0.150668 	 -0.686628 	 296.092334 	 295.871362 	 295.708184 	 295.939692 	 296.114190 	 295.947219
1:39:40.033 PM 4/21/2023 	 0.439866 	 -0.164389 	 296.093867 	 295.874121 	 295.702292 	 295.968615 	 296.089492 	 295.917338
1:39:50.531 PM 4/21/2023 	 -1.239305 	 -0.026829 	 296.094020 	 295.876727 	 295.725464 	 295.957434 	 296.132865 	 295.940499
1:40:00.532 PM 4/21/2023 	 -0.781927 	 0.033897 	 296.095399 	 295.879640 	 295.706023 	 295.955409 	 296.115792 	 295.973754
1:40:11.031 PM 4/21/2023 	 0.659830 	 -0.086510 	 296.097698 	 295.884239 	 295.694118 	 295.966090 	 296.123649 	 295.963268
1:40:21.032 PM 4/21/2023 	 -0.192875 	 -0.872893 	 296.098924 	 295.887611 	 295.712833 	 295.973034 	 296.132942 	 295.997494
1:40:31.532 PM 4/21/2023 	 -1.157840 	 -0.446624 	 296.099537 	 295.890524 	 295.719560 	 295.989635 	 296.119913 	 295.944947
1:40:41.532 PM 4/21/2023 	 -0.600229 	 -1.314099 	 296.102449 	 295.890371 	 295.697132 	 295.970043 	 296.124308 	 295.945581
1:40:52.032 PM 4/21/2023 	 0.488776 	 -0.363959 	 296.103522 	 295.893437 	 295.711318 	 295.994569 	 296.104154 	 295.926360
1:41:02.531 PM 4/21/2023 	 -0.025945 	 -0.927961 	 296.104135 	 295.894510 	 295.723235 	 295.968377 	 296.116060 	 295.942505
1:41:12.531 PM 4/21/2023 	 0.061576 	 -0.698490 	 296.104748 	 295.895123 	 295.707661 	 296.032776 	 296.134828 	 295.972098
1:41:22.532 PM 4/21/2023 	 -0.100439 	 -0.831319 	 296.106740 	 295.898649 	 295.700519 	 296.015291 	 296.123460 	 295.972957
1:41:32.532 PM 4/21/2023 	 0.633023 	 -0.181386 	 296.110572 	 295.902021 	 295.722578 	 296.001119 	 296.115404 	 296.008645
1:41:43.032 PM 4/21/2023 	 -0.277478 	 -0.548632 	 296.112717 	 295.905547 	 295.712820 	 296.021469 	 296.129167 	 296.006418
1:41:53.033 PM 4/21/2023 	 0.068536 	 -0.814294 	 296.115016 	 295.908153 	 295.688497 	 296.020210 	 296.113800 	 296.002807
1:42:03.532 PM 4/21/2023 	 -1.027241 	 -0.579979 	 296.117162 	 295.909839 	 295.696785 	 296.002623 	 296.134778 	 295.951350
