Timestamp                   	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
1:00:49.341 PM 2/21/2024 	 20375.517130 	 20376.458913 	 295.971875 	 297.053794 	 285.853391 	 298.985025 	 -66038.743973 	 299.112612
1:00:59.841 PM 2/21/2024 	 20374.931407 	 20375.786063 	 295.978924 	 297.042906 	 285.819766 	 298.715278 	 -66039.668062 	 299.096753
1:01:10.341 PM 2/21/2024 	 20374.919637 	 20376.436685 	 295.978771 	 297.044593 	 285.838904 	 298.155511 	 -66040.562804 	 298.800297
1:01:20.841 PM 2/21/2024 	 20376.167396 	 20376.139535 	 295.983062 	 297.052107 	 285.822968 	 299.217611 	 -66041.233915 	 299.219480
1:01:30.841 PM 2/21/2024 	 20375.452499 	 20376.414136 	 295.992258 	 297.054561 	 285.829183 	 298.745016 	 -66041.569488 	 299.029730
1:01:41.341 PM 2/21/2024 	 20376.445645 	 20377.747803 	 295.998847 	 297.053641 	 285.773720 	 299.294024 	 -66041.987498 	 299.538262
1:01:51.341 PM 2/21/2024 	 20375.763193 	 20376.279287 	 296.007430 	 297.056401 	 285.734620 	 299.734163 	 -66041.722560 	 300.146066
1:02:01.841 PM 2/21/2024 	 20375.960221 	 20377.034544 	 296.016318 	 297.051494 	 285.676959 	 297.963130 	 -66041.504727 	 298.186047
1:02:12.341 PM 2/21/2024 	 20375.637724 	 20377.469456 	 296.015705 	 297.091366 	 285.573345 	 299.343711 	 -66041.228028 	 299.194694
1:02:22.842 PM 2/21/2024 	 20375.625007 	 20377.730565 	 296.017238 	 297.126637 	 285.483391 	 299.191435 	 -66041.116173 	 299.855817
1:02:33.341 PM 2/21/2024 	 20374.918788 	 20376.989653 	 296.036088 	 297.129858 	 285.407978 	 299.560521 	 -66040.804163 	 299.821886
1:02:43.341 PM 2/21/2024 	 20376.386211 	 20377.513778 	 296.044671 	 297.127864 	 285.333268 	 298.532228 	 -66040.433297 	 298.280452
1:02:53.841 PM 2/21/2024 	 20374.983467 	 20376.911825 	 296.033636 	 297.136759 	 285.201456 	 297.878258 	 -66040.109536 	 297.777050
1:03:03.841 PM 2/21/2024 	 20375.115426 	 20376.474454 	 296.015092 	 297.146573 	 285.131171 	 298.053927 	 -66039.997694 	 297.341996
1:03:13.841 PM 2/21/2024 	 20375.972624 	 20376.744901 	 295.997162 	 297.147800 	 285.011567 	 298.695410 	 -66040.186061 	 297.306650
1:03:23.841 PM 2/21/2024 	 20375.584912 	 20377.030188 	 295.975093 	 297.156695 	 284.886694 	 297.576651 	 -66040.503937 	 297.277929
1:03:34.341 PM 2/21/2024 	 20375.454548 	 20376.910816 	 295.949653 	 297.171264 	 284.754635 	 297.503011 	 -66041.069077 	 296.966312
1:03:44.841 PM 2/21/2024 	 20375.755242 	 20376.819747 	 295.932795 	 297.187060 	 284.623611 	 298.619105 	 -66041.545939 	 298.949707
1:03:55.341 PM 2/21/2024 	 20376.016236 	 20377.070289 	 295.914865 	 297.187366 	 284.497879 	 297.360625 	 -66042.028711 	 296.706832
1:04:05.841 PM 2/21/2024 	 20376.576583 	 20377.347873 	 295.885594 	 297.174178 	 284.349767 	 295.131238 	 -66042.817684 	 295.070445
1:04:15.841 PM 2/21/2024 	 20376.650206 	 20377.588566 	 295.861228 	 297.163136 	 284.259429 	 295.764029 	 -66043.589056 	 295.390691
1:04:26.341 PM 2/21/2024 	 20377.368955 	 20377.610735 	 295.839007 	 297.132618 	 284.142436 	 295.100258 	 -66044.796286 	 295.136073
1:04:36.341 PM 2/21/2024 	 20377.378825 	 20378.657927 	 295.816633 	 297.104247 	 284.019710 	 294.802658 	 -66046.139138 	 295.023771
1:04:46.841 PM 2/21/2024 	 20378.217416 	 20378.979971 	 295.791041 	 297.081398 	 283.892560 	 297.143174 	 -66047.929895 	 296.951688
1:04:56.841 PM 2/21/2024 	 20378.378138 	 20379.265383 	 295.772345 	 297.085998 	 283.751099 	 297.294740 	 -66049.885966 	 297.408714
1:05:06.842 PM 2/21/2024 	 20378.864198 	 20380.553318 	 295.761465 	 297.079404 	 283.644454 	 296.714702 	 -66051.860112 	 296.598682
1:05:17.342 PM 2/21/2024 	 20379.224355 	 20380.906501 	 295.743842 	 297.054101 	 283.534258 	 295.652514 	 -66054.259091 	 295.896753
1:05:27.841 PM 2/21/2024 	 20381.564940 	 20382.406486 	 295.729897 	 297.052567 	 283.361428 	 299.318517 	 -66056.941697 	 299.275543
1:05:37.842 PM 2/21/2024 	 20380.072878 	 20382.777229 	 295.731430 	 297.069283 	 283.246640 	 300.609004 	 -66059.070620 	 300.483214
1:05:48.342 PM 2/21/2024 	 20381.955817 	 20382.230595 	 295.734648 	 297.087072 	 283.116273 	 297.143917 	 -66061.182313 	 297.068834
1:05:58.842 PM 2/21/2024 	 20381.952516 	 20382.996764 	 295.723461 	 297.079557 	 282.999087 	 295.878930 	 -66062.757533 	 295.876107
1:06:09.342 PM 2/21/2024 	 20383.117577 	 20383.739590 	 295.703846 	 297.057781 	 282.851437 	 294.799259 	 -66064.574958 	 294.991149
1:06:19.842 PM 2/21/2024 	 20383.142446 	 20383.673241 	 295.681167 	 297.032632 	 282.755408 	 294.899970 	 -66066.935759 	 295.338232
1:06:30.341 PM 2/21/2024 	 20384.228430 	 20385.518735 	 295.663238 	 297.018677 	 282.619738 	 294.721605 	 -66069.545110 	 294.938042
1:06:40.342 PM 2/21/2024 	 20386.234376 	 20385.808346 	 295.643163 	 297.009936 	 282.482506 	 296.418653 	 -66072.367778 	 295.852490
1:06:50.842 PM 2/21/2024 	 20386.318769 	 20387.496062 	 295.623856 	 296.996901 	 282.369772 	 296.070416 	 -66075.380316 	 295.794269
1:07:01.342 PM 2/21/2024 	 20388.073954 	 20388.418209 	 295.604395 	 296.992148 	 282.254777 	 296.045798 	 -66078.322873 	 295.548404
1:07:11.842 PM 2/21/2024 	 20388.505198 	 20389.509759 	 295.586926 	 296.993221 	 282.122710 	 296.792786 	 -66081.591459 	 296.376555
1:07:22.342 PM 2/21/2024 	 20389.718412 	 20389.790371 	 295.573441 	 297.012543 	 282.004735 	 296.456278 	 -66084.417633 	 295.612026
1:07:32.342 PM 2/21/2024 	 20389.644875 	 20391.100166 	 295.559497 	 297.005949 	 281.899576 	 295.798000 	 -66087.185482 	 295.757529
1:07:42.842 PM 2/21/2024 	 20390.908882 	 20392.060115 	 295.543407 	 296.995368 	 281.792354 	 296.695904 	 -66089.930454 	 296.903925
1:07:53.342 PM 2/21/2024 	 20392.239132 	 20393.362610 	 295.527165 	 296.985400 	 281.671706 	 295.712462 	 -66092.948454 	 295.929385
1:08:03.842 PM 2/21/2024 	 20393.334513 	 20394.010221 	 295.510309 	 296.977119 	 281.584313 	 294.856454 	 -66096.263420 	 295.102048
1:08:14.342 PM 2/21/2024 	 20393.172494 	 20394.722711 	 295.493760 	 296.970219 	 281.475368 	 294.856234 	 -66100.225109 	 295.023120
1:08:24.842 PM 2/21/2024 	 20394.475156 	 20396.218280 	 295.476905 	 296.965158 	 281.370000 	 294.578410 	 -66104.579508 	 294.855270
1:08:34.842 PM 2/21/2024 	 20396.560674 	 20396.939827 	 295.461275 	 296.943690 	 281.297087 	 294.667965 	 -66108.461611 	 294.893385
1:08:45.342 PM 2/21/2024 	 20397.401743 	 20398.817981 	 295.444420 	 296.935562 	 281.191667 	 296.546274 	 -66112.469813 	 296.111485
1:08:55.842 PM 2/21/2024 	 20398.398852 	 20399.618898 	 295.427106 	 296.932189 	 281.117790 	 297.573096 	 -66116.361019 	 297.279063
1:09:06.342 PM 2/21/2024 	 20400.209868 	 20400.755743 	 295.430936 	 296.957338 	 281.034257 	 299.393761 	 -66119.695890 	 299.412441
1:09:16.842 PM 2/21/2024 	 20400.418252 	 20401.813367 	 295.443654 	 296.965618 	 280.934992 	 298.534484 	 -66122.188895 	 297.825149
1:09:27.342 PM 2/21/2024 	 20401.188480 	 20402.793697 	 295.439364 	 296.963011 	 280.884039 	 298.110022 	 -66124.617225 	 297.407555
1:09:37.342 PM 2/21/2024 	 20401.860579 	 20402.633939 	 295.431702 	 296.962091 	 280.774585 	 296.520762 	 -66126.434419 	 296.148023
1:09:47.842 PM 2/21/2024 	 20402.944607 	 20403.576165 	 295.421589 	 296.952584 	 280.710823 	 297.528859 	 -66128.483627 	 296.947127
1:09:58.342 PM 2/21/2024 	 20402.779376 	 20403.786590 	 295.417605 	 296.952890 	 280.621020 	 297.449769 	 -66130.586745 	 297.886610
1:10:08.842 PM 2/21/2024 	 20403.586629 	 20405.052788 	 295.430936 	 296.968685 	 280.533187 	 297.915381 	 -66132.470435 	 297.841826
1:10:19.342 PM 2/21/2024 	 20404.367302 	 20405.291749 	 295.434767 	 296.983560 	 280.458933 	 298.044830 	 -66134.003804 	 297.118484
1:10:29.342 PM 2/21/2024 	 20405.466428 	 20405.508170 	 295.428944 	 296.990461 	 280.398821 	 296.285499 	 -66135.662256 	 296.209339
1:10:39.842 PM 2/21/2024 	 20404.854550 	 20406.563024 	 295.419138 	 296.999202 	 280.337268 	 296.670579 	 -66137.326940 	 296.864526
1:10:50.342 PM 2/21/2024 	 20406.412284 	 20407.438506 	 295.424960 	 297.035239 	 280.243367 	 298.762263 	 -66139.170318 	 298.984337
1:11:00.842 PM 2/21/2024 	 20407.070654 	 20407.402314 	 295.459130 	 297.050574 	 280.190348 	 299.117569 	 -66140.901036 	 299.377310
1:11:11.342 PM 2/21/2024 	 20406.504344 	 20407.520599 	 295.481808 	 297.062995 	 280.119834 	 297.813531 	 -66142.066918 	 297.649504
1:11:21.342 PM 2/21/2024 	 20407.779744 	 20408.113752 	 295.493454 	 297.078331 	 280.042868 	 298.509283 	 -66142.977117 	 297.590407
1:11:31.842 PM 2/21/2024 	 20406.973286 	 20408.929557 	 295.496365 	 297.089372 	 279.972286 	 296.335700 	 -66143.673211 	 296.240743
1:11:42.342 PM 2/21/2024 	 20407.290224 	 20408.984279 	 295.497131 	 297.107775 	 279.904922 	 297.848996 	 -66143.982601 	 298.158128
1:11:52.842 PM 2/21/2024 	 20406.591429 	 20409.095170 	 295.520422 	 297.137679 	 279.850114 	 297.959786 	 -66144.268202 	 298.819505
1:12:03.342 PM 2/21/2024 	 20406.995173 	 20408.729108 	 295.540189 	 297.142739 	 279.809064 	 298.229869 	 -66144.238451 	 298.164322
1:12:13.842 PM 2/21/2024 	 20407.267900 	 20407.946664 	 295.562255 	 297.167583 	 279.736348 	 298.784203 	 -66144.440756 	 298.674301
1:12:23.842 PM 2/21/2024 	 20406.858685 	 20408.240071 	 295.582482 	 297.192120 	 279.662441 	 299.171856 	 -66144.250352 	 298.833459
1:12:34.342 PM 2/21/2024 	 20407.602107 	 20408.207631 	 295.602249 	 297.193347 	 279.603463 	 298.930700 	 -66143.905253 	 299.117183
1:12:44.842 PM 2/21/2024 	 20406.945061 	 20408.716817 	 295.626001 	 297.180772 	 279.564074 	 299.180354 	 -66143.238890 	 299.187362
1:12:55.342 PM 2/21/2024 	 20407.357350 	 20407.316000 	 295.648833 	 297.184299 	 279.504213 	 298.142550 	 -66142.459542 	 298.608226
1:13:05.842 PM 2/21/2024 	 20406.854672 	 20407.542307 	 295.673198 	 297.196415 	 279.447412 	 298.313663 	 -66141.483959 	 298.621558
1:13:15.842 PM 2/21/2024 	 20406.702714 	 20407.938609 	 295.687909 	 297.199022 	 279.413212 	 299.279663 	 -66140.550109 	 298.659382
1:13:26.342 PM 2/21/2024 	 20405.531022 	 20407.162705 	 295.704153 	 297.192581 	 279.380177 	 299.273711 	 -66139.431987 	 299.011578
1:13:36.842 PM 2/21/2024 	 20405.587027 	 20406.917380 	 295.725147 	 297.231841 	 279.318593 	 298.260228 	 -66138.367513 	 298.621018
1:13:47.342 PM 2/21/2024 	 20405.717859 	 20406.082299 	 295.748899 	 297.235981 	 279.260632 	 299.211063 	 -66137.124785 	 299.087708
1:13:57.842 PM 2/21/2024 	 20404.304629 	 20405.049286 	 295.765296 	 297.225399 	 279.212118 	 298.984211 	 -66135.810877 	 298.302229
1:14:08.342 PM 2/21/2024 	 20404.577316 	 20405.581349 	 295.769587 	 297.220032 	 279.153801 	 298.596317 	 -66134.717082 	 298.889068
1:14:18.342 PM 2/21/2024 	 20403.692029 	 20405.250614 	 295.782153 	 297.221872 	 279.114844 	 298.051562 	 -66133.587749 	 298.430762
1:14:28.842 PM 2/21/2024 	 20404.076066 	 20404.632446 	 295.805753 	 297.230000 	 279.078013 	 298.508682 	 -66132.500149 	 298.613477
1:14:39.342 PM 2/21/2024 	 20403.829041 	 20405.184037 	 295.826901 	 297.256225 	 279.026108 	 297.946722 	 -66131.311655 	 298.168242
1:14:49.842 PM 2/21/2024 	 20402.091341 	 20404.773152 	 295.826441 	 297.261746 	 278.946998 	 297.296517 	 -66130.384731 	 297.232249
1:15:00.342 PM 2/21/2024 	 20402.974885 	 20404.969565 	 295.824755 	 297.274475 	 278.929405 	 297.194696 	 -66129.576716 	 297.467213
1:15:10.342 PM 2/21/2024 	 20402.319643 	 20403.677847 	 295.827360 	 297.283523 	 278.888378 	 298.865771 	 -66128.768769 	 299.131256
1:15:20.842 PM 2/21/2024 	 20402.438853 	 20403.923448 	 295.842225 	 297.299166 	 278.829366 	 298.515522 	 -66127.865849 	 298.507100
1:15:31.342 PM 2/21/2024 	 20402.778365 	 20403.354706 	 295.858776 	 297.306528 	 278.792909 	 298.618602 	 -66126.642290 	 298.807078
1:15:41.842 PM 2/21/2024 	 20402.377833 	 20402.422407 	 295.874254 	 297.308215 	 278.747221 	 298.968109 	 -66125.430763 	 298.716096
1:15:52.342 PM 2/21/2024 	 20400.333518 	 20402.222635 	 295.886667 	 297.300240 	 278.687668 	 298.566912 	 -66123.946256 	 298.623516
1:16:02.842 PM 2/21/2024 	 20399.847630 	 20402.172448 	 295.898927 	 297.302540 	 278.643142 	 298.979750 	 -66122.551027 	 298.995642
1:16:12.842 PM 2/21/2024 	 20400.197298 	 20401.128001 	 295.912720 	 297.308368 	 278.606420 	 299.442658 	 -66121.268782 	 299.356261
1:16:23.342 PM 2/21/2024 	 20399.062720 	 20400.622368 	 295.924980 	 297.330146 	 278.556723 	 298.052934 	 -66119.808655 	 298.089931
1:16:33.842 PM 2/21/2024 	 20399.360645 	 20401.343037 	 295.933868 	 297.333520 	 278.504217 	 297.869094 	 -66118.378419 	 298.041945
1:16:44.342 PM 2/21/2024 	 20398.312933 	 20399.856030 	 295.939845 	 297.348703 	 278.476534 	 298.531275 	 -66117.156062 	 298.167139
1:16:54.842 PM 2/21/2024 	 20399.785244 	 20400.086711 	 295.934175 	 297.351310 	 278.408953 	 298.421647 	 -66115.631298 	 298.118774
