Timestamp                   	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
2:04:47.798 PM 2/21/2024 	 20390.230794 	 20391.382835 	 296.240079 	 297.669867 	 276.129633 	 298.726240 	 -66089.026007 	 298.513871
2:04:58.298 PM 2/21/2024 	 20390.486016 	 20391.630897 	 296.237933 	 297.679376 	 276.130424 	 298.636724 	 -66089.440014 	 298.868676
2:05:08.298 PM 2/21/2024 	 20391.120219 	 20392.105488 	 296.232109 	 297.676155 	 276.105959 	 299.001528 	 -66089.806721 	 299.200599
2:05:18.298 PM 2/21/2024 	 20390.016360 	 20392.233049 	 296.228124 	 297.682444 	 276.124039 	 298.442566 	 -66090.013740 	 298.716705
2:05:28.298 PM 2/21/2024 	 20391.286647 	 20392.693423 	 296.224906 	 297.670173 	 276.119820 	 298.243839 	 -66090.061059 	 298.150669
2:05:38.298 PM 2/21/2024 	 20390.655242 	 20391.750509 	 296.214177 	 297.662351 	 276.128257 	 298.521917 	 -66089.966421 	 298.606595
2:05:48.299 PM 2/21/2024 	 20391.174348 	 20391.962477 	 296.213257 	 297.669100 	 276.114963 	 298.578497 	 -66089.729830 	 298.663164
2:05:58.798 PM 2/21/2024 	 20390.299075 	 20392.055076 	 296.213257 	 297.665725 	 276.107827 	 297.640291 	 -66089.440014 	 297.291419
2:06:09.298 PM 2/21/2024 	 20390.953355 	 20391.545110 	 296.200690 	 297.665725 	 276.146685 	 298.527772 	 -66089.451844 	 298.465542
2:06:19.799 PM 2/21/2024 	 20391.488631 	 20391.769066 	 296.189042 	 297.672014 	 276.113388 	 298.514774 	 -66089.706171 	 298.859942
2:06:29.799 PM 2/21/2024 	 20390.043111 	 20391.142445 	 296.179999 	 297.676002 	 276.107980 	 297.786661 	 -66090.049229 	 297.517142
2:06:40.298 PM 2/21/2024 	 20391.192305 	 20391.582525 	 296.166359 	 297.688886 	 276.111525 	 297.059412 	 -66090.303572 	 297.345609
2:06:50.798 PM 2/21/2024 	 20391.061084 	 20392.557321 	 296.155324 	 297.682444 	 276.116509 	 298.610377 	 -66090.664397 	 298.422290
2:07:00.798 PM 2/21/2024 	 20390.695823 	 20391.633863 	 296.143370 	 297.670020 	 276.139907 	 298.280769 	 -66090.966080 	 298.139379
2:07:11.298 PM 2/21/2024 	 20390.782081 	 20392.924645 	 296.140151 	 297.656062 	 276.106761 	 299.000422 	 -66091.255941 	 298.443422
2:07:21.299 PM 2/21/2024 	 20391.393328 	 20392.434981 	 296.129576 	 297.645479 	 276.099110 	 298.581177 	 -66091.533979 	 298.488541
2:07:31.798 PM 2/21/2024 	 20391.859400 	 20392.088371 	 296.116549 	 297.635816 	 276.144248 	 298.336396 	 -66091.865270 	 298.539955
2:07:42.298 PM 2/21/2024 	 20390.784908 	 20392.497699 	 296.111491 	 297.629221 	 276.119404 	 298.509274 	 -66092.143325 	 298.598632
2:07:52.299 PM 2/21/2024 	 20391.573626 	 20392.529503 	 296.107813 	 297.610509 	 276.116063 	 299.219552 	 -66092.510135 	 299.382572
2:08:02.798 PM 2/21/2024 	 20391.111068 	 20392.489505 	 296.112104 	 297.589803 	 276.121082 	 299.116394 	 -66092.764543 	 299.490077
2:08:12.799 PM 2/21/2024 	 20390.827597 	 20391.771122 	 296.105361 	 297.588729 	 276.107409 	 298.751381 	 -66093.013041 	 298.931858
2:08:23.299 PM 2/21/2024 	 20391.981762 	 20392.660772 	 296.100457 	 297.600999 	 276.115715 	 298.745259 	 -66093.231961 	 299.464898
2:08:33.799 PM 2/21/2024 	 20391.671458 	 20392.314252 	 296.097698 	 297.606828 	 276.113984 	 298.901651 	 -66093.515973 	 298.759978
2:08:44.298 PM 2/21/2024 	 20391.340640 	 20393.170589 	 296.093254 	 297.613270 	 276.117935 	 298.550919 	 -66093.865083 	 298.568229
2:08:54.299 PM 2/21/2024 	 20392.079903 	 20392.781551 	 296.086050 	 297.619712 	 276.114711 	 297.440571 	 -66094.373977 	 297.192438
2:09:04.798 PM 2/21/2024 	 20392.468986 	 20392.911890 	 296.077315 	 297.599466 	 276.124579 	 296.979891 	 -66095.072270 	 296.929193
2:09:14.798 PM 2/21/2024 	 20391.805349 	 20393.818528 	 296.062449 	 297.593791 	 276.120302 	 298.450237 	 -66095.794288 	 298.299068
2:09:25.299 PM 2/21/2024 	 20392.752023 	 20393.501283 	 296.071338 	 297.620478 	 276.110748 	 299.179457 	 -66096.545953 	 299.231784
2:09:35.799 PM 2/21/2024 	 20392.006050 	 20393.836169 	 296.084978 	 297.621705 	 276.134780 	 298.243115 	 -66096.995797 	 298.066123
2:09:45.799 PM 2/21/2024 	 20392.307916 	 20394.255945 	 296.080073 	 297.625847 	 276.104593 	 297.757188 	 -66097.173372 	 297.128344
2:09:55.799 PM 2/21/2024 	 20392.430390 	 20393.560617 	 296.070112 	 297.624159 	 276.112722 	 298.186511 	 -66097.350951 	 297.776189
2:10:06.298 PM 2/21/2024 	 20393.104632 	 20393.883356 	 296.063368 	 297.617718 	 276.106408 	 298.444021 	 -66097.712038 	 298.517016
2:10:16.299 PM 2/21/2024 	 20393.350060 	 20394.641980 	 296.070725 	 297.608822 	 276.082551 	 297.634455 	 -66098.221134 	 297.650861
2:10:26.798 PM 2/21/2024 	 20393.660842 	 20393.674285 	 296.070725 	 297.613423 	 276.089033 	 298.124132 	 -66098.931546 	 298.156910
2:10:36.798 PM 2/21/2024 	 20393.547229 	 20394.566857 	 296.065054 	 297.616337 	 276.130681 	 297.924507 	 -66099.594644 	 297.984467
2:10:47.298 PM 2/21/2024 	 20393.461616 	 20395.383680 	 296.054326 	 297.628301 	 276.112423 	 298.427289 	 -66100.263708 	 298.226021
2:10:57.798 PM 2/21/2024 	 20394.267025 	 20395.369374 	 296.054019 	 297.624620 	 276.104404 	 299.129969 	 -66100.915054 	 299.193981
2:11:08.299 PM 2/21/2024 	 20394.246710 	 20394.438596 	 296.061989 	 297.623393 	 276.113244 	 299.732368 	 -66101.258509 	 299.771101
2:11:18.798 PM 2/21/2024 	 20393.663704 	 20395.457352 	 296.063368 	 297.611582 	 276.092228 	 298.074261 	 -66101.513147 	 298.205839
2:11:28.798 PM 2/21/2024 	 20395.012205 	 20395.603869 	 296.068119 	 297.607135 	 276.116147 	 298.890152 	 -66101.477615 	 298.845269
2:11:38.799 PM 2/21/2024 	 20394.592974 	 20395.472650 	 296.080380 	 297.608055 	 276.072494 	 298.279727 	 -66101.264430 	 298.727497
2:11:49.298 PM 2/21/2024 	 20393.428193 	 20394.429830 	 296.088349 	 297.622319 	 276.106598 	 298.874051 	 -66100.968348 	 298.741723
2:11:59.299 PM 2/21/2024 	 20394.486958 	 20395.997217 	 296.087430 	 297.631062 	 276.094734 	 297.543884 	 -66100.607140 	 297.188842
2:12:09.798 PM 2/21/2024 	 20394.036597 	 20395.170053 	 296.079460 	 297.612349 	 276.098335 	 296.729438 	 -66100.530162 	 296.800819
2:12:19.798 PM 2/21/2024 	 20393.913589 	 20394.920675 	 296.064134 	 297.583361 	 276.081105 	 297.262150 	 -66100.636746 	 297.086200
2:12:29.798 PM 2/21/2024 	 20393.328479 	 20394.763495 	 296.050648 	 297.576459 	 276.077197 	 298.317443 	 -66100.986113 	 297.924100
2:12:39.799 PM 2/21/2024 	 20394.549145 	 20395.492456 	 296.039460 	 297.564956 	 276.108398 	 297.862029 	 -66101.388788 	 297.823609
2:12:50.299 PM 2/21/2024 	 20393.940203 	 20395.414114 	 296.032410 	 297.568483 	 276.097543 	 297.809975 	 -66101.951377 	 298.025938
2:13:00.798 PM 2/21/2024 	 20394.436182 	 20395.515017 	 296.031338 	 297.570171 	 276.086409 	 298.879617 	 -66102.448851 	 299.210973
2:13:10.799 PM 2/21/2024 	 20394.818773 	 20395.696867 	 296.037315 	 297.582441 	 276.086007 	 299.123217 	 -66102.928582 	 298.163859
2:13:21.299 PM 2/21/2024 	 20395.509142 	 20395.748583 	 296.023981 	 297.585508 	 276.106425 	 298.547910 	 -66103.337261 	 298.359331
