Timestamp                   	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
12:47:09.198 PM 2/21/2024 	 20365.463834 	 20366.273236 	 295.949500 	 296.848310 	 285.854002 	 298.235761 	 -66007.142663 	 298.641009
12:47:19.698 PM 2/21/2024 	 20365.245786 	 20366.907693 	 295.957469 	 296.834509 	 285.825891 	 299.120463 	 -66009.724258 	 299.527760
12:48:37.276 PM 2/21/2024 	 20369.041909 	 20369.174930 	 296.006204 	 296.872538 	 285.820303 	 298.634885 	 -66018.247786 	 298.709721
12:50:15.198 PM 2/21/2024 	 20374.503881 	 20377.115044 	 295.934788 	 296.884805 	 285.840020 	 298.255853 	 -66039.453261 	 298.563317
12:50:25.699 PM 2/21/2024 	 20375.322714 	 20376.912398 	 295.933868 	 296.876985 	 285.818284 	 299.173346 	 -66041.607308 	 299.212125
12:50:35.699 PM 2/21/2024 	 20376.197240 	 20377.603465 	 295.926665 	 296.876371 	 285.857384 	 298.371990 	 -66043.249648 	 298.464649
12:50:46.199 PM 2/21/2024 	 20375.808206 	 20377.284808 	 295.918696 	 296.897993 	 285.838038 	 297.461645 	 -66044.597868 	 297.550731
12:50:56.699 PM 2/21/2024 	 20376.264075 	 20377.859945 	 295.910727 	 296.905507 	 285.870638 	 298.061391 	 -66045.722509 	 298.317028
12:51:07.199 PM 2/21/2024 	 20377.585959 	 20378.623818 	 295.920076 	 296.913174 	 285.832590 	 298.931145 	 -66046.623493 	 298.901226
12:51:17.698 PM 2/21/2024 	 20377.540197 	 20378.514794 	 295.931876 	 296.912407 	 285.854230 	 299.065294 	 -66047.312537 	 299.285359
12:51:27.698 PM 2/21/2024 	 20378.054919 	 20378.769813 	 295.945362 	 296.910107 	 285.853319 	 299.525449 	 -66047.554009 	 299.700966
12:51:37.699 PM 2/21/2024 	 20377.183664 	 20378.775653 	 295.949193 	 296.898759 	 285.839883 	 299.439091 	 -66047.559898 	 299.388655
12:51:47.699 PM 2/21/2024 	 20377.003235 	 20378.725301 	 295.947814 	 296.907040 	 285.839696 	 298.834734 	 -66047.400880 	 298.581715
12:51:58.199 PM 2/21/2024 	 20377.244964 	 20377.521612 	 295.941378 	 296.904587 	 285.826429 	 298.210784 	 -66046.988621 	 297.352307
12:52:08.199 PM 2/21/2024 	 20376.664212 	 20378.740806 	 295.924673 	 296.916241 	 285.837115 	 298.370043 	 -66046.670606 	 298.020772
12:52:18.698 PM 2/21/2024 	 20377.418653 	 20378.135066 	 295.919156 	 296.926822 	 285.834609 	 298.613253 	 -66046.187713 	 298.674996
12:52:28.698 PM 2/21/2024 	 20377.173841 	 20377.834484 	 295.916551 	 296.924521 	 285.853183 	 298.110887 	 -66045.687178 	 297.697219
12:52:38.699 PM 2/21/2024 	 20376.175846 	 20377.847659 	 295.907203 	 296.925595 	 285.845807 	 298.450106 	 -66045.074794 	 298.506723
12:52:49.199 PM 2/21/2024 	 20376.161835 	 20377.772857 	 295.908735 	 296.921148 	 285.839763 	 299.030668 	 -66044.550766 	 299.372661
12:52:59.698 PM 2/21/2024 	 20375.499950 	 20377.314052 	 295.910881 	 296.910107 	 285.863513 	 299.194873 	 -66043.679409 	 298.898103
12:53:09.699 PM 2/21/2024 	 20377.065902 	 20377.905457 	 295.922834 	 296.928662 	 285.838336 	 297.854726 	 -66042.949414 	 298.545772
12:53:20.199 PM 2/21/2024 	 20376.641247 	 20377.744168 	 295.935554 	 296.940163 	 285.854997 	 298.697636 	 -66041.878069 	 298.184762
12:53:30.699 PM 2/21/2024 	 20376.199460 	 20377.279301 	 295.933102 	 296.953964 	 285.869143 	 298.419006 	 -66040.895125 	 298.479370
12:53:41.199 PM 2/21/2024 	 20375.392705 	 20376.610982 	 295.931876 	 296.954577 	 285.864504 	 298.387346 	 -66040.018211 	 298.574511
12:53:51.199 PM 2/21/2024 	 20374.704051 	 20375.641971 	 295.933255 	 296.958718 	 285.839637 	 299.373472 	 -66039.247298 	 298.145456
12:54:01.699 PM 2/21/2024 	 20375.460679 	 20376.576498 	 295.928964 	 296.966692 	 285.878797 	 298.789066 	 -66038.611782 	 298.885383
