Timestamp                   	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
11:48:40.822 AM 2/21/2024 	 19983.781701 	 19983.419928 	 295.212135 	 295.375488 	 295.335718 	 296.324321 	 -65891.753318 	 295.794752
11:48:50.822 AM 2/21/2024 	 20330.547029 	 20331.035679 	 295.229908 	 295.370277 	 295.352046 	 296.645096 	 -65892.286890 	 296.218861
11:49:00.822 AM 2/21/2024 	 20330.566583 	 20332.260973 	 295.241552 	 295.370890 	 295.357568 	 296.021696 	 -65892.484087 	 295.962899
11:49:10.822 AM 2/21/2024 	 20329.927681 	 20331.196675 	 295.249060 	 295.373802 	 295.361240 	 297.843505 	 -65892.460888 	 297.331114
11:49:21.323 AM 2/21/2024 	 20330.014193 	 20331.678601 	 295.245996 	 295.375488 	 295.392968 	 297.444781 	 -65892.159294 	 296.566591
11:49:31.822 AM 2/21/2024 	 20329.590416 	 20331.729011 	 295.255955 	 295.376868 	 295.377550 	 298.420221 	 -65891.846111 	 297.656815
11:49:42.322 AM 2/21/2024 	 20329.668376 	 20330.692259 	 295.265301 	 295.389436 	 295.397628 	 296.351791 	 -65891.689523 	 296.221578
11:49:52.323 AM 2/21/2024 	 20330.156635 	 20330.175116 	 295.286599 	 295.400778 	 295.414027 	 295.841931 	 -65891.440148 	 295.722872
11:50:02.822 AM 2/21/2024 	 20330.334845 	 20330.734023 	 295.308203 	 295.407216 	 295.399122 	 295.793159 	 -65891.022603 	 295.794570
11:50:12.822 AM 2/21/2024 	 20329.949374 	 20329.959937 	 295.330114 	 295.403844 	 295.380364 	 297.769752 	 -65890.355727 	 296.992154
11:50:23.322 AM 2/21/2024 	 20329.320459 	 20330.481433 	 295.345436 	 295.402158 	 295.418873 	 298.266113 	 -65889.642509 	 297.368809
11:50:33.323 AM 2/21/2024 	 20329.766138 	 20330.786808 	 295.351565 	 295.406450 	 295.409792 	 297.306763 	 -65888.923546 	 296.585251
11:50:43.822 AM 2/21/2024 	 20329.345195 	 20329.141756 	 295.354170 	 295.411354 	 295.395076 	 297.752056 	 -65888.094483 	 296.859412
11:50:53.822 AM 2/21/2024 	 20329.340931 	 20330.166257 	 295.361525 	 295.415033 	 295.424320 	 298.351101 	 -65887.190130 	 297.835978
11:51:03.823 AM 2/21/2024 	 20328.098828 	 20328.703086 	 295.366734 	 295.420397 	 295.400384 	 296.996617 	 -65886.523512 	 296.737919
11:51:14.322 AM 2/21/2024 	 20327.821897 	 20329.577224 	 295.365509 	 295.428674 	 295.422290 	 297.682124 	 -65885.781590 	 297.152197
11:51:24.322 AM 2/21/2024 	 20327.808001 	 20328.983716 	 295.373630 	 295.439710 	 295.416530 	 296.678875 	 -65885.068702 	 296.435981
11:51:34.822 AM 2/21/2024 	 20327.621131 	 20328.711731 	 295.385121 	 295.451972 	 295.457065 	 296.993969 	 -65884.390637 	 296.486296
11:51:44.822 AM 2/21/2024 	 20326.565061 	 20329.337359 	 295.393242 	 295.452739 	 295.445720 	 296.844639 	 -65883.579338 	 296.337276
11:51:54.823 AM 2/21/2024 	 20327.225058 	 20327.896369 	 295.397992 	 295.447374 	 295.446763 	 299.186124 	 -65882.802871 	 298.628873
11:52:05.323 AM 2/21/2024 	 20327.439906 	 20328.454612 	 295.405041 	 295.453811 	 295.489894 	 298.331091 	 -65881.841063 	 297.630357
11:52:15.823 AM 2/21/2024 	 20326.056920 	 20328.238673 	 295.415920 	 295.451666 	 295.480518 	 299.101401 	 -65880.821417 	 298.617965
11:52:26.323 AM 2/21/2024 	 20325.842699 	 20326.708419 	 295.411936 	 295.468526 	 295.474819 	 296.649647 	 -65879.894557 	 296.548646
11:52:36.323 AM 2/21/2024 	 20325.616998 	 20327.087279 	 295.408412 	 295.473278 	 295.502983 	 297.759620 	 -65879.072042 	 297.506496
11:52:46.323 AM 2/21/2024 	 20324.764989 	 20326.776917 	 295.395234 	 295.484467 	 295.511721 	 296.161997 	 -65878.220636 	 296.059480
11:52:56.822 AM 2/21/2024 	 20325.058427 	 20326.628846 	 295.395234 	 295.486000 	 295.515667 	 295.957591 	 -65877.577787 	 295.801859
11:53:06.822 AM 2/21/2024 	 20325.885147 	 20327.633533 	 295.415460 	 295.495043 	 295.493412 	 297.701354 	 -65876.975515 	 297.960464
11:53:16.823 AM 2/21/2024 	 20324.940713 	 20325.643708 	 295.442275 	 295.504240 	 295.503593 	 296.229109 	 -65876.245889 	 298.065671
11:53:27.323 AM 2/21/2024 	 20325.478800 	 20326.672289 	 295.458058 	 295.511904 	 295.512791 	 298.045782 	 -65875.620538 	 298.761336
11:53:37.323 AM 2/21/2024 	 20324.527036 	 20326.125220 	 295.483953 	 295.514356 	 295.513817 	 298.267808 	 -65874.954698 	 298.744584
11:53:47.823 AM 2/21/2024 	 20324.193809 	 20325.547034 	 295.496059 	 295.514816 	 295.516960 	 298.071940 	 -65874.231010 	 298.361270
11:53:58.322 AM 2/21/2024 	 20323.966809 	 20325.765613 	 295.511075 	 295.521407 	 295.517796 	 298.623190 	 -65873.518952 	 298.888342
11:54:08.323 AM 2/21/2024 	 20323.629887 	 20325.648141 	 295.530995 	 295.524319 	 295.519371 	 298.214343 	 -65872.986390 	 298.566279
11:54:18.324 AM 2/21/2024 	 20324.196799 	 20324.862982 	 295.549537 	 295.523093 	 295.531399 	 298.100351 	 -65872.477009 	 298.352690
11:54:28.822 AM 2/21/2024 	 20323.935873 	 20324.529876 	 295.558577 	 295.537501 	 295.550752 	 298.176724 	 -65872.031322 	 298.615236
11:54:38.822 AM 2/21/2024 	 20323.403861 	 20325.288767 	 295.568231 	 295.540567 	 295.523480 	 297.850305 	 -65871.811380 	 298.378517
11:54:48.823 AM 2/21/2024 	 20323.877111 	 20324.289607 	 295.566086 	 295.539187 	 295.546844 	 298.353534 	 -65871.539353 	 298.333408
11:54:58.823 AM 2/21/2024 	 20323.732157 	 20324.515616 	 295.579111 	 295.543019 	 295.565475 	 298.042924 	 -65871.261547 	 298.440849
11:55:08.823 AM 2/21/2024 	 20323.812374 	 20324.747407 	 295.603169 	 295.533363 	 295.571370 	 298.660511 	 -65870.977960 	 298.898061
11:55:18.823 AM 2/21/2024 	 20323.765859 	 20325.294407 	 295.620025 	 295.536582 	 295.561466 	 299.044350 	 -65870.630723 	 299.241534
11:55:28.823 AM 2/21/2024 	 20323.840727 	 20324.922901 	 295.624315 	 295.542253 	 295.554644 	 298.039175 	 -65870.231414 	 298.306525
11:55:39.323 AM 2/21/2024 	 20323.112866 	 20324.452336 	 295.628606 	 295.547924 	 295.551040 	 298.368938 	 -65869.699028 	 298.592600
