Timestamp                   	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
1:00:49.341 PM 2/21/2024 	 4.018233 	 297.647000 	 44.546000 	 -2955020.872303 	 4.030862 	 297.647000 	 44.546000 	 -2955020.872303 	 108.930165 	 109.342184 	 297.350301
1:00:59.841 PM 2/21/2024 	 4.008146 	 297.647000 	 44.546000 	 -2955062.036749 	 4.019773 	 297.647000 	 44.546000 	 -2955062.036749 	 108.932905 	 109.337955 	 297.354087
1:01:10.341 PM 2/21/2024 	 4.004821 	 297.647000 	 44.546000 	 -2955101.893946 	 4.024129 	 297.647000 	 44.546000 	 -2955101.893946 	 108.932845 	 109.338610 	 297.357753
1:01:20.841 PM 2/21/2024 	 4.016905 	 297.647000 	 44.546000 	 -2955131.789247 	 4.018295 	 297.647000 	 44.546000 	 -2955131.789247 	 108.934513 	 109.341529 	 297.360502
1:01:30.841 PM 2/21/2024 	 4.007416 	 297.647000 	 44.546000 	 -2955146.737671 	 4.020284 	 297.647000 	 44.546000 	 -2955146.737671 	 108.938087 	 109.342482 	 297.361876
1:01:41.341 PM 2/21/2024 	 4.017448 	 297.647000 	 44.546000 	 -2955165.358357 	 4.034255 	 297.647000 	 44.546000 	 -2955165.358357 	 108.940648 	 109.342124 	 297.363589
1:01:51.341 PM 2/21/2024 	 4.010475 	 297.647000 	 44.546000 	 -2955153.556421 	 4.018176 	 297.647000 	 44.546000 	 -2955153.556421 	 108.943983 	 109.343197 	 297.362504
1:02:01.841 PM 2/21/2024 	 4.013537 	 297.647000 	 44.546000 	 -2955143.852847 	 4.027706 	 297.647000 	 44.546000 	 -2955143.852847 	 108.947438 	 109.341290 	 297.361611
1:02:12.341 PM 2/21/2024 	 4.010781 	 297.647000 	 44.546000 	 -2955131.526999 	 4.033732 	 297.647000 	 44.546000 	 -2955131.526999 	 108.947199 	 109.356778 	 297.360478
1:02:22.842 PM 2/21/2024 	 4.011033 	 297.647000 	 44.546000 	 -2955126.544309 	 4.037157 	 297.647000 	 44.546000 	 -2955126.544309 	 108.947795 	 109.370478 	 297.360019
1:02:33.341 PM 2/21/2024 	 4.003952 	 297.647000 	 44.546000 	 -2955112.645528 	 4.029679 	 297.647000 	 44.546000 	 -2955112.645528 	 108.955121 	 109.371728 	 297.358741
1:02:43.341 PM 2/21/2024 	 4.022296 	 297.647000 	 44.546000 	 -2955096.124915 	 4.037075 	 297.647000 	 44.546000 	 -2955096.124915 	 108.958456 	 109.370954 	 297.357222
1:02:53.841 PM 2/21/2024 	 4.007177 	 297.647000 	 44.546000 	 -2955081.702672 	 4.031250 	 297.647000 	 44.546000 	 -2955081.702672 	 108.954168 	 109.374409 	 297.355896
1:03:03.841 PM 2/21/2024 	 4.009106 	 297.647000 	 44.546000 	 -2955076.720553 	 4.026579 	 297.647000 	 44.546000 	 -2955076.720553 	 108.946961 	 109.378221 	 297.355438
1:03:13.841 PM 2/21/2024 	 4.018379 	 297.647000 	 44.546000 	 -2955085.111522 	 4.029043 	 297.647000 	 44.546000 	 -2955085.111522 	 108.939993 	 109.378698 	 297.356209
1:03:23.841 PM 2/21/2024 	 4.012749 	 297.647000 	 44.546000 	 -2955099.271650 	 4.031218 	 297.647000 	 44.546000 	 -2955099.271650 	 108.931416 	 109.382152 	 297.357511
1:03:34.341 PM 2/21/2024 	 4.009223 	 297.647000 	 44.546000 	 -2955124.446351 	 4.027822 	 297.647000 	 44.546000 	 -2955124.446351 	 108.921529 	 109.387811 	 297.359827
1:03:44.841 PM 2/21/2024 	 4.011012 	 297.647000 	 44.546000 	 -2955145.688642 	 4.025069 	 297.647000 	 44.546000 	 -2955145.688642 	 108.914977 	 109.393946 	 297.361780
1:03:55.341 PM 2/21/2024 	 4.012320 	 297.647000 	 44.546000 	 -2955167.194242 	 4.026255 	 297.647000 	 44.546000 	 -2955167.194242 	 108.908009 	 109.394065 	 297.363758
