Timestamp                   	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
9:36:28.955 AM 4/18/2023 	 -0.203632 	 -0.177703 	 296.239312 	 297.229847 	 298.082439 	 296.170246 	 296.146735 	 296.241711
9:36:39.812 AM 4/18/2023 	 0.185732 	 -1.105661 	 296.240692 	 297.238435 	 298.084712 	 296.185224 	 296.158423 	 296.240232
9:36:49.812 AM 4/18/2023 	 -0.082188 	 -0.214027 	 296.239772 	 297.244416 	 298.100931 	 296.172827 	 296.162012 	 296.260746
9:36:59.813 AM 4/18/2023 	 -0.498614 	 -0.548084 	 296.241305 	 297.252851 	 298.101233 	 296.194288 	 296.142096 	 296.274682
9:37:10.312 AM 4/18/2023 	 -0.460656 	 -1.152014 	 296.241152 	 297.260979 	 298.112047 	 296.182107 	 296.158127 	 296.256861
9:37:20.312 AM 4/18/2023 	 -0.063348 	 -1.005555 	 296.242684 	 297.266960 	 298.097005 	 296.180170 	 296.171706 	 296.276549
9:37:30.313 AM 4/18/2023 	 -0.193387 	 -0.709216 	 296.242684 	 297.274015 	 298.098876 	 296.183459 	 296.141140 	 296.244579
9:37:40.812 AM 4/18/2023 	 -0.054871 	 -0.665683 	 296.243451 	 297.280763 	 298.112767 	 296.176248 	 296.167784 	 296.270277
9:37:50.813 AM 4/18/2023 	 -0.209094 	 -0.039567 	 296.244677 	 297.288431 	 298.090370 	 296.200307 	 296.157990 	 296.251083
9:38:00.813 AM 4/18/2023 	 -0.098939 	 -0.226026 	 296.246976 	 297.293952 	 298.109049 	 296.190852 	 296.165932 	 296.290049
9:38:11.312 AM 4/18/2023 	 -0.016235 	 0.047323 	 296.249122 	 297.302387 	 298.110981 	 296.182447 	 296.179156 	 296.260022
9:38:21.313 AM 4/18/2023 	 -0.481654 	 -0.225070 	 296.250041 	 297.308675 	 298.106015 	 296.172289 	 296.153011 	 296.265849
9:38:31.812 AM 4/18/2023 	 -0.155734 	 -0.379786 	 296.249428 	 297.315423 	 298.097045 	 296.199016 	 296.180209 	 296.262485
9:38:41.813 AM 4/18/2023 	 -0.382317 	 -0.359600 	 296.249428 	 297.322784 	 298.090208 	 296.180398 	 296.154537 	 296.259383
9:38:51.813 AM 4/18/2023 	 -0.916837 	 -0.222405 	 296.248815 	 297.329686 	 298.100621 	 296.201196 	 296.166402 	 296.266545
9:39:02.312 AM 4/18/2023 	 0.522997 	 -0.383401 	 296.248968 	 297.336587 	 298.098025 	 296.199060 	 296.169909 	 296.270991
9:39:12.312 AM 4/18/2023 	 -0.658827 	 -0.752650 	 296.248968 	 297.343795 	 298.102738 	 296.212255 	 296.177933 	 296.274312
9:39:22.313 AM 4/18/2023 	 0.243460 	 -0.373796 	 296.246363 	 297.349010 	 298.106776 	 296.172113 	 296.159887 	 296.258621
9:39:32.813 AM 4/18/2023 	 0.057339 	 0.102654 	 296.248049 	 297.358518 	 298.097078 	 296.197640 	 296.178832 	 296.251236
9:39:43.313 AM 4/18/2023 	 -0.398614 	 -0.607123 	 296.246669 	 297.366494 	 298.117377 	 296.195452 	 296.182287 	 296.265973
9:39:53.313 AM 4/18/2023 	 -0.183223 	 -0.400029 	 296.246669 	 297.374008 	 298.087098 	 296.192791 	 296.169282 	 296.272715
9:40:03.813 AM 4/18/2023 	 -0.834439 	 -0.772057 	 296.245596 	 297.380757 	 298.116240 	 296.187728 	 296.174092 	 296.249318
9:40:14.313 AM 4/18/2023 	 -0.478671 	 0.235583 	 296.246823 	 297.388272 	 298.114602 	 296.182792 	 296.158812 	 296.255195
9:40:24.814 AM 4/18/2023 	 0.355688 	 -0.271983 	 296.244983 	 297.395480 	 298.094704 	 296.196196 	 296.165163 	 296.241330
9:40:35.313 AM 4/18/2023 	 0.085986 	 -0.335877 	 296.244830 	 297.403302 	 298.107635 	 296.191782 	 296.166392 	 296.260423
9:40:45.813 AM 4/18/2023 	 -0.487424 	 -0.764577 	 296.243451 	 297.409743 	 298.099389 	 296.173159 	 296.162815 	 296.273770
9:40:55.813 AM 4/18/2023 	 0.083796 	 -0.372963 	 296.243757 	 297.416491 	 298.101624 	 296.197972 	 296.173523 	 296.255330
9:41:06.313 AM 4/18/2023 	 -0.743253 	 -0.773158 	 296.242991 	 297.423546 	 298.105034 	 296.189642 	 296.163781 	 296.263454
9:41:16.313 AM 4/18/2023 	 -0.665326 	 -0.335139 	 296.243297 	 297.428761 	 298.018055 	 296.188831 	 296.158268 	 296.240548
9:41:26.812 AM 4/18/2023 	 -0.160757 	 -0.267833 	 296.243451 	 297.434282 	 297.958020 	 296.186870 	 296.158188 	 296.265384
9:41:36.812 AM 4/18/2023 	 -0.039466 	 -0.339956 	 296.242071 	 297.441491 	 297.859353 	 296.184231 	 296.183761 	 296.263216
9:41:47.312 AM 4/18/2023 	 -0.437707 	 -0.162491 	 296.242071 	 297.447932 	 297.755874 	 296.184307 	 296.168320 	 296.273633
9:41:57.313 AM 4/18/2023 	 -0.689341 	 -0.354911 	 296.242225 	 297.454680 	 297.665469 	 296.174952 	 296.164608 	 296.249237
9:42:07.313 AM 4/18/2023 	 -0.083704 	 -0.756814 	 296.240998 	 297.458821 	 297.569368 	 296.187643 	 296.151437 	 296.238420
9:42:17.313 AM 4/18/2023 	 0.421303 	 -1.343563 	 296.239466 	 297.463576 	 297.500208 	 296.196335 	 296.138500 	 296.254633
9:42:27.313 AM 4/18/2023 	 0.261733 	 -0.768984 	 296.239466 	 297.468177 	 297.461648 	 296.181649 	 296.156728 	 296.247471
9:42:37.812 AM 4/18/2023 	 -0.693630 	 -1.023482 	 296.240232 	 297.471551 	 297.442441 	 296.185900 	 296.173675 	 296.259713
9:42:47.813 AM 4/18/2023 	 -0.051538 	 -0.557408 	 296.239926 	 297.474925 	 297.415027 	 296.188976 	 296.162645 	 296.236932
9:42:57.813 AM 4/18/2023 	 -0.855718 	 -0.115028 	 296.240385 	 297.478453 	 297.402462 	 296.198477 	 296.151928 	 296.221045
9:43:07.813 AM 4/18/2023 	 0.043941 	 -0.372447 	 296.239619 	 297.482287 	 297.387342 	 296.182848 	 296.161219 	 296.251490
9:43:18.313 AM 4/18/2023 	 -0.420306 	 -0.610018 	 296.239466 	 297.486582 	 297.379518 	 296.198513 	 296.159017 	 296.245058
9:43:28.813 AM 4/18/2023 	 -0.575223 	 0.080174 	 296.242071 	 297.489342 	 297.342926 	 296.181578 	 296.151485 	 296.240348
9:43:38.813 AM 4/18/2023 	 0.087751 	 -1.243168 	 296.241611 	 297.490569 	 297.325848 	 296.193610 	 296.154113 	 296.234043
9:43:49.313 AM 4/18/2023 	 -0.542348 	 -1.145175 	 296.242838 	 297.493790 	 297.330424 	 296.190674 	 296.165284 	 296.261666
9:43:59.812 AM 4/18/2023 	 -0.064690 	 -1.075435 	 296.242225 	 297.496551 	 297.323170 	 296.167416 	 296.171178 	 296.248284
9:44:09.812 AM 4/18/2023 	 -1.031354 	 -0.284833 	 296.244217 	 297.499005 	 297.305126 	 296.182242 	 296.165315 	 296.239131
9:44:19.812 AM 4/18/2023 	 -0.281923 	 0.048192 	 296.244677 	 297.502532 	 297.297400 	 296.199418 	 296.150988 	 296.249253
9:44:30.312 AM 4/18/2023 	 -0.327487 	 -0.647887 	 296.245903 	 297.505293 	 297.264607 	 296.184416 	 296.173602 	 296.250237
9:44:40.313 AM 4/18/2023 	 -0.093400 	 0.188235 	 296.245903 	 297.507440 	 297.261102 	 296.191717 	 296.181373 	 296.255657
9:44:50.812 AM 4/18/2023 	 -0.503332 	 -0.604261 	 296.247589 	 297.512195 	 297.255878 	 296.176607 	 296.173786 	 296.219863
9:45:00.813 AM 4/18/2023 	 0.361660 	 -0.432709 	 296.248049 	 297.515416 	 297.262592 	 296.172521 	 296.145719 	 296.226591
9:45:11.313 AM 4/18/2023 	 -0.085034 	 -1.104587 	 296.249888 	 297.516183 	 297.228487 	 296.175485 	 296.174545 	 296.245539
9:45:21.313 AM 4/18/2023 	 -0.188156 	 -0.535766 	 296.251267 	 297.518483 	 297.242107 	 296.180672 	 296.166566 	 296.255426
9:45:31.812 AM 4/18/2023 	 0.123930 	 -1.834073 	 296.251880 	 297.519250 	 297.196742 	 296.179405 	 296.153073 	 296.241936
9:45:41.813 AM 4/18/2023 	 -0.162167 	 -0.058358 	 296.252953 	 297.520784 	 297.202622 	 296.177775 	 296.169312 	 296.234665
9:45:51.813 AM 4/18/2023 	 0.068470 	 -0.728742 	 296.254026 	 297.522011 	 297.199767 	 296.180556 	 296.143410 	 296.233214
9:46:02.312 AM 4/18/2023 	 -0.210812 	 -0.506979 	 296.254946 	 297.522011 	 297.207026 	 296.191122 	 296.174195 	 296.245660
9:46:12.312 AM 4/18/2023 	 0.239386 	 -0.776543 	 296.255405 	 297.524465 	 297.204902 	 296.180060 	 296.161722 	 296.239770
9:46:22.313 AM 4/18/2023 	 -0.582238 	 -0.234635 	 296.256325 	 297.525845 	 297.190293 	 296.184226 	 296.155544 	 296.240175
9:46:32.813 AM 4/18/2023 	 -0.665909 	 -0.492376 	 296.259390 	 297.528453 	 297.194632 	 296.189986 	 296.165066 	 296.226658
9:46:43.313 AM 4/18/2023 	 -0.385308 	 -0.715824 	 296.260157 	 297.529986 	 297.188339 	 296.191672 	 296.147943 	 296.241978
9:46:53.313 AM 4/18/2023 	 0.845511 	 -0.183291 	 296.261536 	 297.532440 	 297.178811 	 296.209394 	 296.160025 	 296.241834
9:47:03.812 AM 4/18/2023 	 -0.501906 	 -0.847364 	 296.263222 	 297.534741 	 297.183098 	 296.177017 	 296.154447 	 296.240019
9:47:13.813 AM 4/18/2023 	 0.223915 	 -0.521895 	 296.265215 	 297.535354 	 297.164423 	 296.200619 	 296.176169 	 296.252805
9:47:24.313 AM 4/18/2023 	 -0.288962 	 -0.428566 	 296.266594 	 297.538422 	 297.159302 	 296.163985 	 296.164925 	 296.214764
9:47:34.812 AM 4/18/2023 	 -0.971331 	 -0.735629 	 296.268127 	 297.538422 	 297.146334 	 296.194718 	 296.170738 	 296.214935
9:47:44.812 AM 4/18/2023 	 0.321652 	 -0.487568 	 296.270885 	 297.537502 	 297.172703 	 296.178824 	 296.163307 	 296.217848
9:47:55.313 AM 4/18/2023 	 -0.362173 	 -0.276666 	 296.274411 	 297.539649 	 297.144095 	 296.185421 	 296.168965 	 296.225385
9:48:05.813 AM 4/18/2023 	 0.117105 	 -0.785989 	 296.275483 	 297.539956 	 297.132118 	 296.184235 	 296.159784 	 296.226079
9:48:15.813 AM 4/18/2023 	 -0.718539 	 -0.030922 	 296.277782 	 297.541029 	 297.130674 	 296.189370 	 296.140469 	 296.229804
9:48:26.313 AM 4/18/2023 	 -0.175114 	 -0.383884 	 296.279775 	 297.541489 	 297.133844 	 296.190195 	 296.150228 	 296.220286
9:48:36.813 AM 4/18/2023 	 -0.183199 	 0.830644 	 296.280695 	 297.541643 	 297.126899 	 296.185587 	 296.163488 	 296.233074
9:48:46.813 AM 4/18/2023 	 -1.143235 	 -1.082452 	 296.283760 	 297.542870 	 297.109552 	 296.205351 	 296.187484 	 296.214754
9:48:56.813 AM 4/18/2023 	 -0.117437 	 -0.013324 	 296.285752 	 297.544097 	 297.126723 	 296.178829 	 296.175538 	 296.244181
9:49:07.312 AM 4/18/2023 	 -0.361249 	 -0.066606 	 296.288818 	 297.543483 	 297.132294 	 296.180179 	 296.196166 	 296.231427
9:49:17.312 AM 4/18/2023 	 -0.004169 	 -0.115579 	 296.291270 	 297.543790 	 297.106998 	 296.176462 	 296.180693 	 296.238523
9:49:27.813 AM 4/18/2023 	 -0.011596 	 -1.425470 	 296.292649 	 297.544557 	 297.113013 	 296.177316 	 296.166501 	 296.238907
9:49:38.313 AM 4/18/2023 	 -0.123405 	 -0.469934 	 296.296021 	 297.543483 	 297.121843 	 296.204971 	 296.178641 	 296.230359
9:49:48.812 AM 4/18/2023 	 -0.118096 	 -0.715416 	 296.297707 	 297.543483 	 297.137608 	 296.181742 	 296.185034 	 296.234871
9:49:58.812 AM 4/18/2023 	 -0.539772 	 0.178936 	 296.299546 	 297.544710 	 297.152252 	 296.165854 	 296.169145 	 296.232148
9:50:08.813 AM 4/18/2023 	 0.762671 	 0.362170 	 296.300619 	 297.545784 	 297.114134 	 296.190664 	 296.201948 	 296.219814
9:50:19.312 AM 4/18/2023 	 -1.379253 	 -0.763921 	 296.301386 	 297.549158 	 297.122992 	 296.174620 	 296.168037 	 296.236212
9:50:29.313 AM 4/18/2023 	 -0.153900 	 -1.608603 	 296.305371 	 297.551919 	 297.124265 	 296.191882 	 296.172604 	 296.236076
9:50:39.313 AM 4/18/2023 	 -0.829835 	 -0.760913 	 296.308283 	 297.556060 	 297.118734 	 296.185399 	 296.193393 	 296.215960
9:50:49.812 AM 4/18/2023 	 0.063883 	 -0.374822 	 296.309815 	 297.560815 	 297.114820 	 296.178186 	 296.176305 	 296.240718
9:50:59.813 AM 4/18/2023 	 0.084277 	 -0.807797 	 296.311195 	 297.567410 	 297.120083 	 296.178758 	 296.189102 	 296.217782
9:51:10.313 AM 4/18/2023 	 -0.847345 	 -0.747572 	 296.314567 	 297.574158 	 297.107853 	 296.184842 	 296.171206 	 296.232798
9:51:20.812 AM 4/18/2023 	 0.335135 	 -0.152214 	 296.316866 	 297.580600 	 297.119792 	 296.175645 	 296.188810 	 296.225953
9:51:31.312 AM 4/18/2023 	 0.363336 	 -0.548252 	 296.315793 	 297.587042 	 297.107459 	 296.180215 	 296.202313 	 296.235694
9:51:41.313 AM 4/18/2023 	 -0.235207 	 -0.579602 	 296.317939 	 297.596091 	 297.095310 	 296.204246 	 296.179326 	 296.236216
9:51:51.313 AM 4/18/2023 	 -0.020794 	 -0.225358 	 296.319471 	 297.605754 	 297.112647 	 296.186353 	 296.194816 	 296.215974
9:52:01.812 AM 4/18/2023 	 0.164784 	 -1.279007 	 296.321617 	 297.612963 	 297.086211 	 296.202183 	 296.195600 	 296.233213
9:52:11.812 AM 4/18/2023 	 -0.703516 	 0.045388 	 296.322537 	 297.621552 	 297.098779 	 296.181392 	 296.178100 	 296.209132
9:52:21.813 AM 4/18/2023 	 0.741169 	 -0.891015 	 296.323763 	 297.628607 	 297.118125 	 296.180558 	 296.189491 	 296.248260
9:52:32.312 AM 4/18/2023 	 -0.175858 	 -0.301523 	 296.325142 	 297.638577 	 297.110646 	 296.174944 	 296.173064 	 296.211618
9:52:42.313 AM 4/18/2023 	 -0.362348 	 -0.329550 	 296.326369 	 297.647780 	 297.086690 	 296.174922 	 296.202192 	 296.224290
9:52:52.313 AM 4/18/2023 	 -0.415016 	 -0.477184 	 296.326982 	 297.656062 	 297.113443 	 296.196554 	 296.174456 	 296.218652
9:53:02.313 AM 4/18/2023 	 -0.269133 	 0.350470 	 296.325296 	 297.664652 	 297.117671 	 296.163176 	 296.185275 	 296.238403
9:53:12.812 AM 4/18/2023 	 -0.010612 	 -0.751915 	 296.328208 	 297.674621 	 297.104277 	 296.202416 	 296.181258 	 296.217462
9:53:23.313 AM 4/18/2023 	 -0.617939 	 -0.269865 	 296.327288 	 297.685972 	 297.086686 	 296.212532 	 296.181971 	 296.233218
9:53:33.813 AM 4/18/2023 	 -0.072543 	 -0.634420 	 296.327135 	 297.697782 	 297.097930 	 296.198878 	 296.164084 	 296.216745
9:53:44.312 AM 4/18/2023 	 -0.087667 	 -0.823032 	 296.327441 	 297.708979 	 297.098304 	 296.191260 	 296.179035 	 296.203955
9:53:54.312 AM 4/18/2023 	 -1.171075 	 -0.436008 	 296.326215 	 297.719256 	 297.092134 	 296.167681 	 296.166270 	 296.238206
9:54:04.313 AM 4/18/2023 	 -0.637100 	 -1.081615 	 296.327441 	 297.728919 	 297.101816 	 296.177852 	 296.180673 	 296.218757
9:54:14.313 AM 4/18/2023 	 -0.074557 	 -1.210579 	 296.328361 	 297.738122 	 297.094788 	 296.179744 	 296.194320 	 296.209365
9:54:24.812 AM 4/18/2023 	 -1.149347 	 -0.915349 	 296.326828 	 297.750853 	 297.098894 	 296.196552 	 296.179626 	 296.205486
9:54:34.813 AM 4/18/2023 	 -1.029314 	 -0.438187 	 296.325756 	 297.760516 	 297.096377 	 296.202494 	 296.176634 	 296.223651
9:54:45.313 AM 4/18/2023 	 0.093318 	 -0.343849 	 296.327288 	 297.769259 	 297.087344 	 296.183100 	 296.169464 	 296.225415
9:54:55.313 AM 4/18/2023 	 -0.193022 	 -0.351336 	 296.327441 	 297.777388 	 297.090331 	 296.168226 	 296.192205 	 296.207721
9:55:05.812 AM 4/18/2023 	 -0.888598 	 -0.686690 	 296.327748 	 297.786745 	 297.095273 	 296.197156 	 296.183051 	 296.223955
9:55:16.312 AM 4/18/2023 	 -0.688398 	 -0.814885 	 296.327135 	 297.794414 	 297.086687 	 296.189494 	 296.194196 	 296.212533
