4:25:27.835 PM 9/24/2022 	 108.870129 	 295.817399 	 108.733604 	 295.487379 	 295.158105 	 294.922912 	 295.093545 	 294.906411 
4:25:38.022 PM 9/24/2022 	 108.881326 	 295.846210 	 108.744624 	 295.515736 	 295.140215 	 294.933300 	 295.094974 	 294.922928 
4:25:45.214 PM 9/24/2022 	 108.886150 	 295.858623 	 108.751295 	 295.532903 	 295.156280 	 294.949372 	 295.103501 	 294.918728 
4:25:52.408 PM 9/24/2022 	 108.890141 	 295.868890 	 108.757192 	 295.548078 	 295.164972 	 294.926483 	 295.077320 	 294.899138 
4:25:59.616 PM 9/24/2022 	 108.892642 	 295.875327 	 108.761957 	 295.560340 	 295.185742 	 294.945377 	 295.088197 	 294.936420 
4:26:06.831 PM 9/24/2022 	 108.895620 	 295.882989 	 108.765710 	 295.569997 	 295.172808 	 294.949408 	 295.106364 	 294.919236 
4:26:14.011 PM 9/24/2022 	 108.900504 	 295.895556 	 108.769462 	 295.579653 	 295.175935 	 294.958193 	 295.097239 	 294.928022 
4:26:21.229 PM 9/24/2022 	 108.913548 	 295.929117 	 108.775240 	 295.594522 	 295.149089 	 294.968577 	 295.102436 	 294.934164 
4:26:28.381 PM 9/24/2022 	 108.934215 	 295.982296 	 108.782567 	 295.613376 	 295.185856 	 294.936063 	 295.106220 	 294.909191 
4:26:35.608 PM 9/24/2022 	 108.958218 	 296.044058 	 108.790668 	 295.634222 	 295.174090 	 294.972847 	 295.111417 	 294.918633 
4:26:42.817 PM 9/24/2022 	 109.753999 	 298.092363 	 108.797220 	 295.651084 	 295.174168 	 294.930026 	 295.078977 	 294.931440 
4:26:50.025 PM 9/24/2022 	 110.565326 	 300.182011 	 108.804189 	 295.669018 	 295.176913 	 294.952572 	 295.114712 	 294.934658 
4:26:57.229 PM 9/24/2022 	 111.079329 	 301.506570 	 108.810324 	 295.684807 	 295.177654 	 294.934457 	 295.084820 	 294.911827 
4:27:04.409 PM 9/24/2022 	 111.159854 	 301.714128 	 108.815506 	 295.698143 	 295.181359 	 294.947592 	 295.081928 	 294.916948 
4:27:11.619 PM 9/24/2022 	 111.068310 	 301.478170 	 108.821344 	 295.713165 	 295.187098 	 294.949562 	 295.108404 	 294.898646 
4:27:18.825 PM 9/24/2022 	 110.954133 	 301.183899 	 108.825811 	 295.724661 	 295.198246 	 294.960244 	 295.118140 	 294.944688 
4:27:26.006 PM 9/24/2022 	 110.843114 	 300.897789 	 108.829266 	 295.733552 	 295.185913 	 294.942720 	 295.085540 	 294.913019 
4:27:33.228 PM 9/24/2022 	 110.737633 	 300.625977 	 108.832661 	 295.742290 	 295.211179 	 294.975069 	 295.168301 	 294.952913 
4:27:40.434 PM 9/24/2022 	 110.640490 	 300.375673 	 108.835699 	 295.750107 	 295.198160 	 294.953559 	 295.098732 	 294.913958 
4:27:47.615 PM 9/24/2022 	 110.548768 	 300.139352 	 108.837843 	 295.755626 	 295.207710 	 294.990454 	 295.124778 	 294.952271 
4:27:54.828 PM 9/24/2022 	 110.463597 	 299.919926 	 108.840345 	 295.762064 	 295.188542 	 294.958549 	 295.096653 	 294.920364 
