Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
12:00:02.267 AM 9/28/2024 	 567.064829 	 565.811671 	 294.724566 	 294.342388 	 -66252.781263 	 -66252.781263 	 -66252.781263 	 295.055908
12:00:07.386 AM 9/28/2024 	 566.805425 	 564.921248 	 294.724719 	 294.342235 	 -66252.919668 	 -66252.919668 	 -66252.919668 	 295.080983
12:00:12.529 AM 9/28/2024 	 566.798129 	 565.661797 	 294.724413 	 294.343001 	 -66252.859491 	 -66252.859491 	 -66252.859491 	 295.078380
12:00:17.688 AM 9/28/2024 	 566.558854 	 565.571118 	 294.724566 	 294.342695 	 -66253.034003 	 -66253.034003 	 -66253.034003 	 295.077210
12:00:22.888 AM 9/28/2024 	 566.536461 	 565.055756 	 294.723494 	 294.342388 	 -66253.280732 	 -66253.280732 	 -66253.280732 	 295.071152
12:00:28.046 AM 9/28/2024 	 566.612949 	 564.989510 	 294.724873 	 294.342235 	 -66253.094181 	 -66253.094181 	 -66253.094181 	 295.076986
12:00:33.227 AM 9/28/2024 	 567.625401 	 564.673643 	 294.724260 	 294.341776 	 -66252.853474 	 -66252.853474 	 -66252.853474 	 295.028867
12:00:38.424 AM 9/28/2024 	 566.986328 	 564.928805 	 294.724413 	 294.340856 	 -66252.678965 	 -66252.678965 	 -66252.678965 	 295.078111
12:00:43.556 AM 9/28/2024 	 567.202959 	 565.552982 	 294.723953 	 294.341163 	 -66252.757193 	 -66252.757193 	 -66252.757193 	 295.060051
12:00:48.752 AM 9/28/2024 	 566.101690 	 564.830065 	 294.724566 	 294.340703 	 -66252.877544 	 -66252.877544 	 -66252.877544 	 295.075155
12:00:53.940 AM 9/28/2024 	 567.219816 	 565.352983 	 294.725026 	 294.339477 	 -66252.636843 	 -66252.636843 	 -66252.636843 	 295.067569
12:00:59.106 AM 9/28/2024 	 566.104458 	 565.527793 	 294.724107 	 294.340243 	 -66252.221648 	 -66252.221648 	 -66252.221648 	 295.055969
12:01:04.240 AM 9/28/2024 	 567.552688 	 565.700336 	 294.723800 	 294.340550 	 -66251.692149 	 -66251.692149 	 -66251.692149 	 295.065581
12:01:09.425 AM 9/28/2024 	 566.764666 	 565.502353 	 294.723953 	 294.337179 	 -66251.060400 	 -66251.060400 	 -66251.060400 	 295.046966
12:01:14.595 AM 9/28/2024 	 566.342475 	 566.004364 	 294.723953 	 294.338252 	 -66250.916006 	 -66250.916006 	 -66250.916006 	 295.045902
12:01:19.741 AM 9/28/2024 	 567.155909 	 565.819731 	 294.723494 	 294.337332 	 -66250.657306 	 -66250.657306 	 -66250.657306 	 295.052382
12:01:24.917 AM 9/28/2024 	 566.611691 	 565.411169 	 294.723800 	 294.335647 	 -66250.368532 	 -66250.368532 	 -66250.368532 	 295.071936
