Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
1:40:48.278 PM 2024-08-05 	 728.986281 	 679.755758 	 272.515916 	 298.335887 	 -66096.486928 	 -66096.486928 	 -66096.486928 	 -66096.486928
1:40:53.412 PM 2024-08-05 	 706.800890 	 687.192485 	 272.515936 	 298.337574 	 -66096.374437 	 -66096.374437 	 -66096.374437 	 -66096.374437
1:41:27.448 PM 2024-08-05 	 731.286441 	 685.096025 	 272.516037 	 298.334506 	 -66094.180121 	 -66094.180121 	 -66094.180121 	 -66094.180121
1:41:32.566 PM 2024-08-05 	 721.745636 	 627.940985 	 272.516034 	 298.333126 	 -66094.020279 	 -66094.020279 	 -66094.020279 	 -66094.020279
1:41:37.654 PM 2024-08-05 	 710.527641 	 685.584939 	 272.516060 	 298.331438 	 -66093.795321 	 -66093.795321 	 -66093.795321 	 -66093.795321
1:41:42.753 PM 2024-08-05 	 729.738324 	 667.979513 	 272.516078 	 298.328370 	 -66093.558528 	 -66093.558528 	 -66093.558528 	 -66093.558528
1:41:47.868 PM 2024-08-05 	 705.178551 	 680.907640 	 272.516133 	 298.326376 	 -66093.090879 	 -66093.090879 	 -66093.090879 	 -66093.090879
1:41:52.985 PM 2024-08-05 	 785.255646 	 638.626809 	 272.516215 	 298.324995 	 -66092.771234 	 -66092.771234 	 -66092.771234 	 -66092.771234
1:41:58.096 PM 2024-08-05 	 704.216922 	 661.195678 	 272.516235 	 298.324535 	 -66092.416085 	 -66092.416085 	 -66092.416085 	 -66092.416085
1:42:03.227 PM 2024-08-05 	 720.871817 	 686.525991 	 272.516254 	 298.323768 	 -66092.126056 	 -66092.126056 	 -66092.126056 	 -66092.126056
1:42:08.297 PM 2024-08-05 	 721.883514 	 669.686807 	 272.516309 	 298.324688 	 -66091.693988 	 -66091.693988 	 -66091.693988 	 -66091.693988
1:42:13.392 PM 2024-08-05 	 705.497081 	 681.915945 	 272.516355 	 298.323768 	 -66091.072554 	 -66091.072554 	 -66091.072554 	 -66091.072554
1:42:18.481 PM 2024-08-05 	 736.874051 	 734.037769 	 272.516369 	 298.322541 	 -66090.498503 	 -66090.498503 	 -66090.498503 	 -66090.498503
