Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
12:00:04.546 AM 2024-12-28 	 348.065358 	 348.041817 	 293.987805 	 293.470075 	 -65923.908210 	 293.443995 	 293.551339 	 293.485611
12:00:09.676 AM 2024-12-28 	 348.717766 	 348.151388 	 293.986886 	 293.469615 	 -65923.791885 	 293.454865 	 293.558424 	 293.493170
12:00:14.758 AM 2024-12-28 	 347.415969 	 346.891447 	 293.985660 	 293.470841 	 -65923.495260 	 293.451275 	 293.537812 	 293.475866
12:00:19.894 AM 2024-12-28 	 347.754124 	 348.411336 	 293.986426 	 293.471607 	 -65923.326596 	 293.447740 	 293.561703 	 293.481317
12:00:25.017 AM 2024-12-28 	 348.904204 	 347.766000 	 293.986426 	 293.469769 	 -65923.140486 	 293.425216 	 293.554315 	 293.481967
12:00:30.147 AM 2024-12-28 	 348.440499 	 348.715616 	 293.985048 	 293.470688 	 -65923.024170 	 293.439397 	 293.559981 	 293.480541
12:00:35.274 AM 2024-12-28 	 348.104356 	 347.616379 	 293.987498 	 293.468850 	 -65922.872960 	 293.444447 	 293.571177 	 293.460527
12:00:40.438 AM 2024-12-28 	 348.922823 	 347.420410 	 293.986579 	 293.468696 	 -65922.739200 	 293.458555 	 293.538945 	 293.462811
12:00:45.591 AM 2024-12-28 	 348.473710 	 347.377086 	 293.985814 	 293.467471 	 -65922.500762 	 293.443855 	 293.556873 	 293.489255
12:00:50.786 AM 2024-12-28 	 349.409675 	 347.213611 	 293.985967 	 293.466552 	 -65922.343745 	 293.437058 	 293.552915 	 293.471109
12:00:55.945 AM 2024-12-28 	 348.682038 	 348.192698 	 293.985967 	 293.468390 	 -65922.250699 	 293.441403 	 293.550166 	 293.484911
12:01:01.089 AM 2024-12-28 	 347.958929 	 347.825446 	 293.985814 	 293.465786 	 -65922.035534 	 293.461323 	 293.536984 	 293.477402
12:01:06.205 AM 2024-12-28 	 348.908733 	 347.468017 	 293.985507 	 293.465326 	 -65921.895970 	 293.441356 	 293.567141 	 293.482973
12:01:11.356 AM 2024-12-28 	 348.841303 	 348.412092 	 293.985201 	 293.463182 	 -65921.797113 	 293.457973 	 293.541200 	 293.461757
12:01:16.491 AM 2024-12-28 	 348.791234 	 348.350127 	 293.985354 	 293.461191 	 -65921.674997 	 293.464563 	 293.544478 	 293.451321
12:01:21.631 AM 2024-12-28 	 347.807716 	 347.878342 	 293.986886 	 293.461650 	 -65921.494734 	 293.460035 	 293.536641 	 293.477059
12:01:26.784 AM 2024-12-28 	 348.896153 	 347.579603 	 293.985660 	 293.460884 	 -65921.337733 	 293.457967 	 293.565781 	 293.469317
12:01:31.928 AM 2024-12-28 	 348.262867 	 347.845093 	 293.984741 	 293.459812 	 -65921.180734 	 293.444076 	 293.529670 	 293.479545
12:01:37.059 AM 2024-12-28 	 349.217450 	 347.983127 	 293.984741 	 293.459506 	 -65921.029553 	 293.437777 	 293.555997 	 293.469936
12:01:42.209 AM 2024-12-28 	 348.166754 	 347.654918 	 293.985660 	 293.459965 	 -65920.831858 	 293.432703 	 293.545724 	 293.466281
12:01:47.358 AM 2024-12-28 	 347.814509 	 347.913102 	 293.985507 	 293.459812 	 -65920.645796 	 293.454163 	 293.542591 	 293.445177
12:01:52.511 AM 2024-12-28 	 348.389423 	 347.463735 	 293.985201 	 293.458280 	 -65920.500437 	 293.438901 	 293.551447 	 293.455454
12:01:57.670 AM 2024-12-28 	 348.133291 	 347.688671 	 293.985354 	 293.457821 	 -65920.349266 	 293.424561 	 293.536638 	 293.451046
12:02:02.805 AM 2024-12-28 	 348.489310 	 347.924689 	 293.984588 	 293.456289 	 -65920.157398 	 293.432281 	 293.536791 	 293.460657
12:02:07.945 AM 2024-12-28 	 348.790227 	 348.119398 	 293.985354 	 293.455064 	 -65919.982977 	 293.446695 	 293.534179 	 293.473178
12:02:13.060 AM 2024-12-28 	 348.730346 	 348.337533 	 293.984741 	 293.455370 	 -65919.872511 	 293.450022 	 293.530886 	 293.473195
12:02:18.178 AM 2024-12-28 	 348.877534 	 348.092950 	 293.986273 	 293.454910 	 -65919.767861 	 293.445806 	 293.542274 	 293.478910
12:02:23.301 AM 2024-12-28 	 348.893888 	 348.460454 	 293.985354 	 293.454910 	 -65919.651584 	 293.468499 	 293.534229 	 293.482213
12:02:28.441 AM 2024-12-28 	 348.845077 	 347.615623 	 293.985967 	 293.454757 	 -65919.506240 	 293.455602 	 293.537411 	 293.457494
12:02:33.580 AM 2024-12-28 	 348.096557 	 348.555919 	 293.985507 	 293.454298 	 -65919.471358 	 293.448364 	 293.530647 	 293.444581
12:02:38.714 AM 2024-12-28 	 348.808343 	 347.439302 	 293.984741 	 293.452613 	 -65919.343457 	 293.439796 	 293.555652 	 293.472428
12:02:43.854 AM 2024-12-28 	 348.768338 	 347.746857 	 293.984741 	 293.453685 	 -65919.302762 	 293.456653 	 293.540353 	 293.461855
12:02:48.998 AM 2024-12-28 	 348.803059 	 349.086394 	 293.983976 	 293.453991 	 -65919.209744 	 293.423636 	 293.531931 	 293.455323
12:02:54.118 AM 2024-12-28 	 349.096429 	 347.504037 	 293.985814 	 293.454604 	 -65919.099288 	 293.442571 	 293.526746 	 293.471419
12:02:59.263 AM 2024-12-28 	 348.426409 	 347.811844 	 293.985507 	 293.453838 	 -65918.994645 	 293.438355 	 293.554211 	 293.464839
12:03:04.401 AM 2024-12-28 	 348.473207 	 347.287414 	 293.984435 	 293.453838 	 -65918.849311 	 293.435862 	 293.539426 	 293.465657
12:03:09.545 AM 2024-12-28 	 348.544159 	 347.963732 	 293.985814 	 293.454144 	 -65918.959765 	 293.424968 	 293.525697 	 293.462330
12:03:14.695 AM 2024-12-28 	 348.764061 	 347.274819 	 293.985048 	 293.455676 	 -65918.715605 	 293.442404 	 293.545020 	 293.453754
12:03:19.815 AM 2024-12-28 	 347.629329 	 347.682122 	 293.985354 	 293.456749 	 -65918.517956 	 293.452465 	 293.521980 	 293.475165
12:03:24.923 AM 2024-12-28 	 347.932511 	 348.478842 	 293.985201 	 293.457361 	 -65918.355190 	 293.435712 	 293.532656 	 293.451319
12:03:30.063 AM 2024-12-28 	 348.627188 	 347.881113 	 293.984741 	 293.456136 	 -65918.244742 	 293.431000 	 293.552532 	 293.458430
12:03:35.210 AM 2024-12-28 	 348.455092 	 347.502022 	 293.985201 	 293.455829 	 -65917.988975 	 293.447442 	 293.535872 	 293.466359
12:03:40.366 AM 2024-12-28 	 348.101337 	 347.644842 	 293.983976 	 293.457821 	 -65917.791340 	 293.439531 	 293.536474 	 293.463177
12:03:45.527 AM 2024-12-28 	 347.763434 	 348.237282 	 293.985354 	 293.455370 	 -65917.518147 	 293.443132 	 293.567970 	 293.445969
12:03:50.675 AM 2024-12-28 	 348.795763 	 347.372048 	 293.984129 	 293.455370 	 -65917.297272 	 293.445529 	 293.542471 	 293.458299
12:03:55.831 AM 2024-12-28 	 349.104732 	 348.805540 	 293.984435 	 293.454451 	 -65917.169400 	 293.455878 	 293.538633 	 293.444055
12:04:00.967 AM 2024-12-28 	 348.430434 	 347.471292 	 293.984282 	 293.452919 	 -65916.925284 	 293.464328 	 293.529586 	 293.461964
12:04:06.096 AM 2024-12-28 	 348.443769 	 347.899249 	 293.983210 	 293.451387 	 -65916.762544 	 293.440955 	 293.538371 	 293.438118
12:04:11.222 AM 2024-12-28 	 348.369798 	 348.381613 	 293.984435 	 293.449856 	 -65916.617242 	 293.440355 	 293.515546 	 293.440828
12:04:16.365 AM 2024-12-28 	 348.455595 	 348.496726 	 293.984435 	 293.448017 	 -65916.454507 	 293.445831 	 293.526223 	 293.456708
12:04:21.502 AM 2024-12-28 	 349.091900 	 347.906553 	 293.984282 	 293.447098 	 -65916.338269 	 293.445350 	 293.527161 	 293.460484
12:04:26.624 AM 2024-12-28 	 349.294693 	 348.736019 	 293.984588 	 293.446026 	 -65916.158103 	 293.447917 	 293.522634 	 293.457375
12:04:31.765 AM 2024-12-28 	 348.243241 	 347.801264 	 293.984282 	 293.444954 	 -65916.036057 	 293.428495 	 293.529695 	 293.460654
12:04:36.893 AM 2024-12-28 	 348.974904 	 347.974563 	 293.983516 	 293.445720 	 -65915.977940 	 293.421633 	 293.542695 	 293.446226
12:04:42.011 AM 2024-12-28 	 348.027366 	 347.692197 	 293.983823 	 293.447098 	 -65915.786158 	 293.425570 	 293.520624 	 293.456784
12:04:47.143 AM 2024-12-28 	 348.922571 	 348.803525 	 293.984129 	 293.444954 	 -65915.739665 	 293.449025 	 293.519959 	 293.467469
12:04:52.279 AM 2024-12-28 	 348.234939 	 347.896730 	 293.983363 	 293.446026 	 -65915.658305 	 293.453418 	 293.551777 	 293.456729
