12:00:27.898 AM 10/13/2022 	 103.139324 	 281.105507 	 108.929336 	 295.991088 	 279.756922 	 280.504251 	 295.957127 	 280.530033 
12:01:18.298 AM 10/13/2022 	 103.140218 	 281.107796 	 108.928383 	 295.988635 	 279.749797 	 280.502002 	 295.966712 	 280.524379 
12:02:08.746 AM 10/13/2022 	 103.139741 	 281.106575 	 108.928800 	 295.989708 	 279.782138 	 280.480294 	 295.979119 	 280.527966 
12:02:55.592 AM 10/13/2022 	 103.139563 	 281.106117 	 108.928442 	 295.988789 	 279.770420 	 280.506052 	 295.950401 	 280.550317 
12:03:42.306 AM 10/13/2022 	 103.139205 	 281.105202 	 108.928859 	 295.989862 	 279.780018 	 280.471853 	 295.941792 	 280.523904 
12:04:32.696 AM 10/13/2022 	 103.138967 	 281.104592 	 108.929574 	 295.991701 	 279.773577 	 280.508717 	 295.958623 	 280.522824 
12:05:23.257 AM 10/13/2022 	 103.139027 	 281.104744 	 108.929455 	 295.991395 	 279.778326 	 280.458487 	 295.975438 	 280.526592 
12:06:13.900 AM 10/13/2022 	 103.139027 	 281.104744 	 108.928085 	 295.987869 	 279.762218 	 280.516835 	 295.953773 	 280.541157 
12:07:03.993 AM 10/13/2022 	 103.138610 	 281.103677 	 108.926894 	 295.984803 	 279.751162 	 280.489258 	 295.942158 	 280.530120 
12:07:54.400 AM 10/13/2022 	 103.138610 	 281.103677 	 108.926834 	 295.984650 	 279.789929 	 280.490019 	 295.955124 	 280.516774 
12:08:44.791 AM 10/13/2022 	 103.138610 	 281.103677 	 108.925941 	 295.982350 	 279.799954 	 280.507324 	 295.953042 	 280.539429 
12:09:35.251 AM 10/13/2022 	 103.138193 	 281.102609 	 108.924869 	 295.979591 	 279.774438 	 280.489146 	 295.943931 	 280.524657 
12:10:25.682 AM 10/13/2022 	 103.138312 	 281.102914 	 108.922426 	 295.973305 	 279.768250 	 280.496589 	 295.944542 	 280.519938 
12:11:16.375 AM 10/13/2022 	 103.137895 	 281.101846 	 108.920342 	 295.967940 	 279.767589 	 280.491551 	 295.967895 	 280.527061 
12:12:06.515 AM 10/13/2022 	 103.137835 	 281.101693 	 108.918078 	 295.962114 	 279.772630 	 280.499502 	 295.928072 	 280.553982 
12:12:56.885 AM 10/13/2022 	 103.137895 	 281.101846 	 108.916648 	 295.958435 	 279.770899 	 280.498261 	 295.958861 	 280.550309 
12:13:47.307 AM 10/13/2022 	 103.137955 	 281.101998 	 108.913432 	 295.950157 	 279.729633 	 280.488197 	 295.922314 	 280.537814 
12:14:37.696 AM 10/13/2022 	 103.137597 	 281.101083 	 108.911347 	 295.944791 	 279.786930 	 280.469024 	 295.953169 	 280.535182 
12:15:28.128 AM 10/13/2022 	 103.137359 	 281.100473 	 108.908965 	 295.938660 	 279.805400 	 280.494277 	 295.971002 	 280.545839 
12:16:18.587 AM 10/13/2022 	 103.137240 	 281.100168 	 108.906165 	 295.931454 	 279.789575 	 280.488692 	 295.950548 	 280.527608 
12:17:08.955 AM 10/13/2022 	 103.137716 	 281.101388 	 108.903723 	 295.925169 	 279.729985 	 280.454007 	 295.942883 	 280.518222 
12:17:59.452 AM 10/13/2022 	 103.137538 	 281.100931 	 108.900328 	 295.916431 	 279.765688 	 280.482842 	 295.935483 	 280.528568 
12:18:49.785 AM 10/13/2022 	 103.137359 	 281.100473 	 108.898362 	 295.911372 	 279.739344 	 280.479405 	 295.936393 	 280.531942 
12:19:40.221 AM 10/13/2022 	 103.137121 	 281.099863 	 108.896396 	 295.906314 	 279.745652 	 280.468676 	 295.905319 	 280.514404 
12:20:30.963 AM 10/13/2022 	 103.136704 	 281.098795 	 108.894788 	 295.902175 	 279.795869 	 280.495949 	 295.952862 	 280.521731 
12:21:20.985 AM 10/13/2022 	 103.136585 	 281.098490 	 108.892465 	 295.896196 	 279.790001 	 280.513440 	 295.943433 	 280.545545 
12:22:11.434 AM 10/13/2022 	 103.136585 	 281.098490 	 108.891929 	 295.894816 	 279.784856 	 280.470359 	 295.930938 	 280.509763 
12:23:01.817 AM 10/13/2022 	 103.135989 	 281.096964 	 108.890201 	 295.890371 	 279.781163 	 280.462780 	 295.925491 	 280.537208 
12:23:52.218 AM 10/13/2022 	 103.135989 	 281.096964 	 108.890559 	 295.891291 	 279.726096 	 280.483692 	 295.919369 	 280.541579 
12:24:42.656 AM 10/13/2022 	 103.136108 	 281.097269 	 108.890559 	 295.891291 	 279.755937 	 280.457539 	 295.902546 	 280.515429 
12:25:33.090 AM 10/13/2022 	 103.135691 	 281.096201 	 108.889606 	 295.888838 	 279.746546 	 280.447675 	 295.906651 	 280.515296 
12:26:23.471 AM 10/13/2022 	 103.135572 	 281.095896 	 108.887223 	 295.882706 	 279.764166 	 280.479863 	 295.904375 	 280.495917 
12:27:13.859 AM 10/13/2022 	 103.135751 	 281.096354 	 108.886389 	 295.880560 	 279.757747 	 280.465184 	 295.900530 	 280.498751 
12:28:04.269 AM 10/13/2022 	 103.135572 	 281.095896 	 108.886211 	 295.880100 	 279.742158 	 280.461783 	 295.932054 	 280.528915 
12:28:54.873 AM 10/13/2022 	 103.135274 	 281.095133 	 108.885913 	 295.879333 	 279.749715 	 280.463003 	 295.914416 	 280.522838 
12:29:45.087 AM 10/13/2022 	 103.134977 	 281.094371 	 108.885019 	 295.877034 	 279.787294 	 280.485441 	 295.919649 	 280.524844 
12:30:35.550 AM 10/13/2022 	 103.134679 	 281.093608 	 108.884483 	 295.875654 	 279.765440 	 280.466054 	 295.912662 	 280.515674 
12:31:25.971 AM 10/13/2022 	 103.134917 	 281.094218 	 108.883828 	 295.873968 	 279.719584 	 280.457732 	 295.910260 	 280.507352 
12:32:16.369 AM 10/13/2022 	 103.134441 	 281.092998 	 108.883887 	 295.874121 	 279.733652 	 280.457182 	 295.899378 	 280.496100 
12:33:06.789 AM 10/13/2022 	 103.134560 	 281.093303 	 108.883828 	 295.873968 	 279.785989 	 280.476841 	 295.923094 	 280.520136 
12:33:57.377 AM 10/13/2022 	 103.134441 	 281.092998 	 108.883292 	 295.872588 	 279.789984 	 280.459424 	 295.900135 	 280.527530 
12:34:47.653 AM 10/13/2022 	 103.134321 	 281.092693 	 108.881684 	 295.868449 	 279.756409 	 280.471632 	 295.902061 	 280.531466 
12:35:38.068 AM 10/13/2022 	 103.134024 	 281.091930 	 108.880731 	 295.865997 	 279.756322 	 280.490031 	 295.943846 	 280.530893 
12:36:28.450 AM 10/13/2022 	 103.134321 	 281.092693 	 108.879122 	 295.861858 	 279.773372 	 280.474947 	 295.892563 	 280.533808 
12:37:18.833 AM 10/13/2022 	 103.133607 	 281.090862 	 108.876740 	 295.855726 	 279.812017 	 280.476073 	 295.918587 	 280.545149 
12:38:09.245 AM 10/13/2022 	 103.133071 	 281.089489 	 108.874834 	 295.850820 	 279.771703 	 280.497117 	 295.920591 	 280.531655 
