3:10:11.297 PM 10/12/2022 	 88677.865732 	 611.412362 	 297.647000 	 44.546000 	 -85.875641 	 88763.741373 	 612.004453 
3:10:18.434 PM 10/12/2022 	 88568.861662 	 610.660805 	 297.647000 	 44.546000 	 -86.399900 	 88655.261562 	 611.256511 
3:10:25.654 PM 10/12/2022 	 88714.818730 	 611.667143 	 297.647000 	 44.546000 	 -86.108931 	 88800.927662 	 612.260844 
3:10:32.811 PM 10/12/2022 	 88648.914368 	 611.212749 	 297.647000 	 44.546000 	 -87.587051 	 88736.501418 	 611.816640 
3:10:39.982 PM 10/12/2022 	 88694.050855 	 611.523954 	 297.647000 	 44.546000 	 -86.426025 	 88780.476880 	 612.119840 
3:10:47.312 PM 10/12/2022 	 88590.720670 	 610.811517 	 297.647000 	 44.546000 	 -84.582390 	 88675.303060 	 611.394692 
3:10:54.516 PM 10/12/2022 	 88631.929082 	 611.095639 	 297.647000 	 44.546000 	 -85.673614 	 88717.602696 	 611.686338 
3:11:01.621 PM 10/12/2022 	 88500.702294 	 610.190863 	 297.647000 	 44.546000 	 -85.983453 	 88586.685746 	 610.783698 
3:11:08.812 PM 10/12/2022 	 88561.660192 	 610.611153 	 297.647000 	 44.546000 	 -86.765710 	 88648.425902 	 611.209381 
3:11:16.106 PM 10/12/2022 	 88595.085197 	 610.841610 	 297.647000 	 44.546000 	 -86.500100 	 88681.585298 	 611.438007 
3:11:23.297 PM 10/12/2022 	 88593.630355 	 610.831579 	 297.647000 	 44.546000 	 -87.569162 	 88681.199516 	 611.435347 
3:11:30.420 PM 10/12/2022 	 88512.450146 	 610.271861 	 297.647000 	 44.546000 	 -86.380444 	 88598.830590 	 610.867433 
3:11:37.673 PM 10/12/2022 	 88540.346750 	 610.464201 	 297.647000 	 44.546000 	 -85.486994 	 88625.833744 	 611.053614 
3:11:44.907 PM 10/12/2022 	 88618.071708 	 611.000096 	 297.647000 	 44.546000 	 -85.435896 	 88703.507603 	 611.589156 
3:11:52.079 PM 10/12/2022 	 88643.022256 	 611.172124 	 297.647000 	 44.546000 	 -86.179577 	 88729.201833 	 611.766311 
3:11:59.216 PM 10/12/2022 	 88628.437460 	 611.071566 	 297.647000 	 44.546000 	 -86.430968 	 88714.868428 	 611.667486 
3:12:06.482 PM 10/12/2022 	 88678.920493 	 611.419634 	 297.647000 	 44.546000 	 -86.470904 	 88765.391397 	 612.015830 
3:12:13.639 PM 10/12/2022 	 88701.179582 	 611.573105 	 297.647000 	 44.546000 	 -87.455593 	 88788.635175 	 612.176090 
3:12:20.920 PM 10/12/2022 	 88629.455850 	 611.078587 	 297.647000 	 44.546000 	 -86.906787 	 88716.362637 	 611.677788 
3:13:16.778 PM 10/12/2022 	 88709.799524 	 611.632537 	 297.647000 	 44.546000 	 -86.635746 	 88796.435270 	 612.229870 
3:13:24.033 PM 10/12/2022 	 88607.560471 	 610.927624 	 297.647000 	 44.546000 	 -86.738852 	 88694.299323 	 611.525667 
3:13:31.233 PM 10/12/2022 	 88763.992405 	 612.006184 	 297.647000 	 44.546000 	 -87.605442 	 88851.597847 	 612.610202 
3:13:38.406 PM 10/12/2022 	 88601.559246 	 610.886247 	 297.647000 	 44.546000 	 -85.244091 	 88686.803337 	 611.473984 
3:13:45.624 PM 10/12/2022 	 88608.724345 	 610.935648 	 297.647000 	 44.546000 	 -87.776077 	 88696.500422 	 611.540843 
3:13:52.815 PM 10/12/2022 	 88656.261322 	 611.263404 	 297.647000 	 44.546000 	 -86.217373 	 88742.478695 	 611.857852 
3:14:00.012 PM 10/12/2022 	 88576.936038 	 610.716476 	 297.647000 	 44.546000 	 -86.361444 	 88663.297482 	 611.311917 
3:14:07.220 PM 10/12/2022 	 88692.486899 	 611.513171 	 297.647000 	 44.546000 	 -85.315513 	 88777.802412 	 612.101401 
3:14:14.405 PM 10/12/2022 	 88687.867774 	 611.481323 	 297.647000 	 44.546000 	 -88.110232 	 88775.978006 	 612.088822 
3:14:21.638 PM 10/12/2022 	 88660.043912 	 611.289484 	 297.647000 	 44.546000 	 -86.582827 	 88746.626739 	 611.886452 
3:14:28.842 PM 10/12/2022 	 88644.513469 	 611.182406 	 297.647000 	 44.546000 	 -85.579064 	 88730.092534 	 611.772453 
3:14:35.998 PM 10/12/2022 	 88564.424393 	 610.630211 	 297.647000 	 44.546000 	 -87.205408 	 88651.629800 	 611.231471 
3:14:43.249 PM 10/12/2022 	 88547.730076 	 610.515108 	 297.647000 	 44.546000 	 -86.441425 	 88634.171500 	 611.111100 
3:14:50.406 PM 10/12/2022 	 88681.139128 	 611.434931 	 297.647000 	 44.546000 	 -86.495732 	 88767.634860 	 612.031298 
3:14:57.639 PM 10/12/2022 	 88589.120343 	 610.800484 	 297.647000 	 44.546000 	 -86.689215 	 88675.809558 	 611.398185 
3:15:04.857 PM 10/12/2022 	 88636.584578 	 611.127738 	 297.647000 	 44.546000 	 -87.515958 	 88724.100536 	 611.731139 
