Timestamp                  	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 raw R (Ohm)	RTD1 raw R (Ohm)	DAQ thermistor T (K)
4:19:26.785 PM 10/16/2022 	 -0.001742 	 297.647000 	 44.546000 	 -1192.171199 	 -0.000949 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:27.285 PM 10/16/2022 	 -0.001972 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001161 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:27.785 PM 10/16/2022 	 -0.002240 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001013 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:28.285 PM 10/16/2022 	 -0.001513 	 297.647000 	 44.546000 	 -1192.171199 	 -0.000806 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:28.785 PM 10/16/2022 	 -0.001911 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001481 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:29.285 PM 10/16/2022 	 -0.001803 	 297.647000 	 44.546000 	 -1192.171199 	 -0.000894 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:29.786 PM 10/16/2022 	 -0.002167 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001283 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:30.285 PM 10/16/2022 	 -0.002036 	 297.647000 	 44.546000 	 -1192.171199 	 -0.000937 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:30.785 PM 10/16/2022 	 -0.001926 	 297.647000 	 44.546000 	 -1192.171199 	 -0.000655 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:31.285 PM 10/16/2022 	 -0.002071 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001388 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:31.785 PM 10/16/2022 	 -0.001894 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001214 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:32.285 PM 10/16/2022 	 -0.002301 	 297.647000 	 44.546000 	 -1192.171199 	 -0.000981 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:32.785 PM 10/16/2022 	 -0.002359 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001237 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:33.285 PM 10/16/2022 	 -0.002193 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001068 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:33.785 PM 10/16/2022 	 -0.002039 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001382 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:34.285 PM 10/16/2022 	 -0.001949 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001711 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:34.785 PM 10/16/2022 	 -0.001984 	 297.647000 	 44.546000 	 -1192.171199 	 -0.000864 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:35.285 PM 10/16/2022 	 -0.002394 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001467 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:35.785 PM 10/16/2022 	 -0.002304 	 297.647000 	 44.546000 	 -1192.171199 	 -0.000815 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:36.285 PM 10/16/2022 	 -0.001803 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001190 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:36.785 PM 10/16/2022 	 -0.002458 	 297.647000 	 44.546000 	 -1192.171199 	 -0.000853 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:37.285 PM 10/16/2022 	 -0.001990 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001196 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:37.785 PM 10/16/2022 	 -0.001914 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001158 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:38.285 PM 10/16/2022 	 -0.002123 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001205 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:39.285 PM 10/16/2022 	 -0.001917 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001737 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:39.785 PM 10/16/2022 	 -0.002088 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001135 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:40.285 PM 10/16/2022 	 -0.002246 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001158 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:40.785 PM 10/16/2022 	 -0.002016 	 297.647000 	 44.546000 	 -1192.171199 	 -0.000678 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:41.285 PM 10/16/2022 	 -0.002449 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001630 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:41.785 PM 10/16/2022 	 -0.001908 	 297.647000 	 44.546000 	 -1192.171199 	 -0.000975 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:42.285 PM 10/16/2022 	 -0.001940 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001077 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:42.785 PM 10/16/2022 	 -0.001966 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001138 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:43.285 PM 10/16/2022 	 -0.002176 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001449 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:43.784 PM 10/16/2022 	 -0.002269 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001464 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:44.785 PM 10/16/2022 	 -0.000966 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001086 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:45.285 PM 10/16/2022 	 -0.002382 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001636 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:45.785 PM 10/16/2022 	 -0.001707 	 297.647000 	 44.546000 	 -1192.171199 	 -0.000739 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:46.286 PM 10/16/2022 	 -0.001472 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001394 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:46.785 PM 10/16/2022 	 -0.002184 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001659 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:47.285 PM 10/16/2022 	 -0.001643 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001705 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:47.785 PM 10/16/2022 	 -0.002257 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001638 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:48.285 PM 10/16/2022 	 -0.002144 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001537 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:48.785 PM 10/16/2022 	 -0.002225 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001304 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:49.285 PM 10/16/2022 	 -0.001844 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001190 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:49.785 PM 10/16/2022 	 -0.002237 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001650 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:50.285 PM 10/16/2022 	 -0.001425 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001577 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:50.785 PM 10/16/2022 	 -0.001972 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001365 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:51.286 PM 10/16/2022 	 -0.002126 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001036 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:51.785 PM 10/16/2022 	 -0.002176 	 297.647000 	 44.546000 	 -1192.171199 	 -0.000955 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:52.285 PM 10/16/2022 	 -0.001940 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001010 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:52.785 PM 10/16/2022 	 -0.001844 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001153 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:53.286 PM 10/16/2022 	 -0.001966 	 297.647000 	 44.546000 	 -1192.171199 	 -0.000952 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:53.786 PM 10/16/2022 	 -0.001617 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001499 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:54.285 PM 10/16/2022 	 -0.002307 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001056 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:54.785 PM 10/16/2022 	 -0.002237 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001228 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:55.285 PM 10/16/2022 	 -0.001987 	 297.647000 	 44.546000 	 -1192.171199 	 -0.001155 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:19:55.785 PM 10/16/2022 	 -0.002225 	 297.647000 	 44.546000 	 -1192.171199 	 -0.000341 	 297.647000 	 44.546000 	 -1192.171199 	 99.157083 	 108.848982 	 269.993531
4:20:38.202 PM 10/16/2022 	 0.001795 	 297.647000 	 44.546000 	 -1192.400705 	 0.001185 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:38.703 PM 10/16/2022 	 0.002219 	 297.647000 	 44.546000 	 -1192.400705 	 0.000838 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:39.202 PM 10/16/2022 	 0.002257 	 297.647000 	 44.546000 	 -1192.400705 	 0.001240 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:39.703 PM 10/16/2022 	 0.002356 	 297.647000 	 44.546000 	 -1192.400705 	 0.001304 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:40.202 PM 10/16/2022 	 0.002257 	 297.647000 	 44.546000 	 -1192.400705 	 0.001371 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:40.702 PM 10/16/2022 	 0.001722 	 297.647000 	 44.546000 	 -1192.400705 	 0.000885 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:41.202 PM 10/16/2022 	 0.002199 	 297.647000 	 44.546000 	 -1192.400705 	 0.001071 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:41.702 PM 10/16/2022 	 0.001928 	 297.647000 	 44.546000 	 -1192.400705 	 0.000760 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:42.203 PM 10/16/2022 	 0.002054 	 297.647000 	 44.546000 	 -1192.400705 	 0.000920 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:42.703 PM 10/16/2022 	 0.002278 	 297.647000 	 44.546000 	 -1192.400705 	 0.000838 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:43.202 PM 10/16/2022 	 0.002365 	 297.647000 	 44.546000 	 -1192.400705 	 0.001065 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:43.702 PM 10/16/2022 	 0.001934 	 297.647000 	 44.546000 	 -1192.400705 	 0.000853 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:44.202 PM 10/16/2022 	 0.002068 	 297.647000 	 44.546000 	 -1192.400705 	 0.000864 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:44.702 PM 10/16/2022 	 0.001992 	 297.647000 	 44.546000 	 -1192.400705 	 0.001900 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:45.202 PM 10/16/2022 	 0.002129 	 297.647000 	 44.546000 	 -1192.400705 	 0.001537 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:45.702 PM 10/16/2022 	 0.002344 	 297.647000 	 44.546000 	 -1192.400705 	 0.000870 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:46.203 PM 10/16/2022 	 0.002077 	 297.647000 	 44.546000 	 -1192.400705 	 0.001449 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:46.702 PM 10/16/2022 	 0.002513 	 297.647000 	 44.546000 	 -1192.400705 	 0.001583 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:47.202 PM 10/16/2022 	 0.001984 	 297.647000 	 44.546000 	 -1192.400705 	 0.001746 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:47.702 PM 10/16/2022 	 0.002048 	 297.647000 	 44.546000 	 -1192.400705 	 0.001126 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:48.202 PM 10/16/2022 	 0.002568 	 297.647000 	 44.546000 	 -1192.400705 	 0.001001 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:48.702 PM 10/16/2022 	 0.001931 	 297.647000 	 44.546000 	 -1192.400705 	 0.001371 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:49.202 PM 10/16/2022 	 0.001946 	 297.647000 	 44.546000 	 -1192.400705 	 0.000731 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:49.703 PM 10/16/2022 	 0.001588 	 297.647000 	 44.546000 	 -1192.400705 	 0.001254 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:50.202 PM 10/16/2022 	 0.002161 	 297.647000 	 44.546000 	 -1192.400705 	 0.001510 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:50.702 PM 10/16/2022 	 0.001545 	 297.647000 	 44.546000 	 -1192.400705 	 0.001263 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:51.202 PM 10/16/2022 	 0.001649 	 297.647000 	 44.546000 	 -1192.400705 	 0.001505 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:51.702 PM 10/16/2022 	 0.002251 	 297.647000 	 44.546000 	 -1192.400705 	 0.001438 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:52.202 PM 10/16/2022 	 0.001690 	 297.647000 	 44.546000 	 -1192.400705 	 0.001435 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:52.702 PM 10/16/2022 	 0.002237 	 297.647000 	 44.546000 	 -1192.400705 	 0.001138 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:53.203 PM 10/16/2022 	 0.001827 	 297.647000 	 44.546000 	 -1192.400705 	 0.001688 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:53.702 PM 10/16/2022 	 0.001434 	 297.647000 	 44.546000 	 -1192.400705 	 0.000506 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:54.202 PM 10/16/2022 	 0.002307 	 297.647000 	 44.546000 	 -1192.400705 	 0.001042 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:54.702 PM 10/16/2022 	 0.002216 	 297.647000 	 44.546000 	 -1192.400705 	 0.001022 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:55.202 PM 10/16/2022 	 0.002539 	 297.647000 	 44.546000 	 -1192.400705 	 0.000841 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:55.703 PM 10/16/2022 	 0.002525 	 297.647000 	 44.546000 	 -1192.400705 	 0.001001 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:56.202 PM 10/16/2022 	 0.002248 	 297.647000 	 44.546000 	 -1192.400705 	 0.001362 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:56.702 PM 10/16/2022 	 0.001652 	 297.647000 	 44.546000 	 -1192.400705 	 0.001371 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:57.203 PM 10/16/2022 	 0.001510 	 297.647000 	 44.546000 	 -1192.400705 	 0.000940 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:20:57.703 PM 10/16/2022 	 0.001937 	 297.647000 	 44.546000 	 -1192.400705 	 0.001618 	 297.647000 	 44.546000 	 -1192.400705 	 99.157083 	 108.851305 	 269.989366
4:22:52.921 PM 10/16/2022 	 3.994277 	 297.647000 	 44.546000 	 -1192.003847 	 4.041149 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:22:53.421 PM 10/16/2022 	 3.996861 	 297.647000 	 44.546000 	 -1192.003847 	 4.027169 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:22:53.922 PM 10/16/2022 	 4.005326 	 297.647000 	 44.546000 	 -1192.003847 	 4.026937 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:22:54.421 PM 10/16/2022 	 3.999636 	 297.647000 	 44.546000 	 -1192.003847 	 4.035993 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:22:54.921 PM 10/16/2022 	 3.992643 	 297.647000 	 44.546000 	 -1192.003847 	 4.036694 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:22:55.421 PM 10/16/2022 	 3.991898 	 297.647000 	 44.546000 	 -1192.003847 	 4.028703 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:22:55.921 PM 10/16/2022 	 4.005102 	 297.647000 	 44.546000 	 -1192.003847 	 4.026867 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:22:56.421 PM 10/16/2022 	 4.002298 	 297.647000 	 44.546000 	 -1192.003847 	 4.037087 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:22:56.921 PM 10/16/2022 	 3.996424 	 297.647000 	 44.546000 	 -1192.003847 	 4.030568 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:22:57.421 PM 10/16/2022 	 3.992392 	 297.647000 	 44.546000 	 -1192.003847 	 4.031668 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:22:57.921 PM 10/16/2022 	 3.999214 	 297.647000 	 44.546000 	 -1192.003847 	 4.037465 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:22:58.421 PM 10/16/2022 	 4.007554 	 297.647000 	 44.546000 	 -1192.003847 	 4.034401 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:22:58.921 PM 10/16/2022 	 3.988061 	 297.647000 	 44.546000 	 -1192.003847 	 4.030013 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:22:59.421 PM 10/16/2022 	 3.987697 	 297.647000 	 44.546000 	 -1192.003847 	 4.034733 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:22:59.921 PM 10/16/2022 	 3.999851 	 297.647000 	 44.546000 	 -1192.003847 	 4.034628 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:23:00.421 PM 10/16/2022 	 3.996977 	 297.647000 	 44.546000 	 -1192.003847 	 4.020697 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:23:00.921 PM 10/16/2022 	 3.995214 	 297.647000 	 44.546000 	 -1192.003847 	 4.026488 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:23:01.421 PM 10/16/2022 	 3.997547 	 297.647000 	 44.546000 	 -1192.003847 	 4.035128 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:23:01.921 PM 10/16/2022 	 3.997221 	 297.647000 	 44.546000 	 -1192.003847 	 4.032102 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:23:02.421 PM 10/16/2022 	 3.994906 	 297.647000 	 44.546000 	 -1192.003847 	 4.028590 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:23:02.921 PM 10/16/2022 	 3.999813 	 297.647000 	 44.546000 	 -1192.003847 	 4.041679 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:23:03.421 PM 10/16/2022 	 4.001684 	 297.647000 	 44.546000 	 -1192.003847 	 4.035542 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:23:03.921 PM 10/16/2022 	 4.006283 	 297.647000 	 44.546000 	 -1192.003847 	 4.034552 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:23:04.421 PM 10/16/2022 	 4.007257 	 297.647000 	 44.546000 	 -1192.003847 	 4.028601 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:23:04.921 PM 10/16/2022 	 3.998810 	 297.647000 	 44.546000 	 -1192.003847 	 4.034005 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:23:05.421 PM 10/16/2022 	 3.991947 	 297.647000 	 44.546000 	 -1192.003847 	 4.028849 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:23:05.921 PM 10/16/2022 	 3.999714 	 297.647000 	 44.546000 	 -1192.003847 	 4.026910 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:23:06.421 PM 10/16/2022 	 4.005111 	 297.647000 	 44.546000 	 -1192.003847 	 4.028758 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:23:06.921 PM 10/16/2022 	 3.998728 	 297.647000 	 44.546000 	 -1192.003847 	 4.027201 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:23:07.421 PM 10/16/2022 	 4.000372 	 297.647000 	 44.546000 	 -1192.003847 	 4.031988 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:23:07.921 PM 10/16/2022 	 4.003778 	 297.647000 	 44.546000 	 -1192.003847 	 4.027836 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:23:08.421 PM 10/16/2022 	 4.003918 	 297.647000 	 44.546000 	 -1192.003847 	 4.027874 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:23:08.921 PM 10/16/2022 	 3.999842 	 297.647000 	 44.546000 	 -1192.003847 	 4.037683 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:23:09.422 PM 10/16/2022 	 4.002708 	 297.647000 	 44.546000 	 -1192.003847 	 4.037849 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:23:09.921 PM 10/16/2022 	 4.004186 	 297.647000 	 44.546000 	 -1192.003847 	 4.042401 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:23:10.421 PM 10/16/2022 	 4.006079 	 297.647000 	 44.546000 	 -1192.003847 	 4.031907 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:23:10.921 PM 10/16/2022 	 4.007490 	 297.647000 	 44.546000 	 -1192.003847 	 4.031302 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:23:11.421 PM 10/16/2022 	 3.995235 	 297.647000 	 44.546000 	 -1192.003847 	 4.029052 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:23:11.921 PM 10/16/2022 	 3.999903 	 297.647000 	 44.546000 	 -1192.003847 	 4.031278 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:23:12.421 PM 10/16/2022 	 3.995758 	 297.647000 	 44.546000 	 -1192.003847 	 4.033126 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
4:23:12.921 PM 10/16/2022 	 4.005067 	 297.647000 	 44.546000 	 -1192.003847 	 4.026244 	 297.647000 	 44.546000 	 -1192.003847 	 99.155892 	 108.852199 	 269.989347
