Timestamp	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
12:12:13.350 PM 2025-08-25 	 4.028221 	 297.647000 	 44.546000 	 -195.979109 	 4.010958 	 297.647000 	 44.546000 	 -195.979109 	 107.936407 	 108.112694 	 297.588418
12:12:18.505 PM 2025-08-25 	 4.019605 	 297.647000 	 44.546000 	 -195.728645 	 4.015195 	 297.647000 	 44.546000 	 -195.728645 	 107.937598 	 108.113111 	 297.587424
12:12:23.580 PM 2025-08-25 	 4.029365 	 297.647000 	 44.546000 	 -195.590088 	 4.008094 	 297.647000 	 44.546000 	 -195.590088 	 107.937776 	 108.113647 	 297.586286
12:12:28.667 PM 2025-08-25 	 4.029111 	 297.647000 	 44.546000 	 -195.971224 	 4.019805 	 297.647000 	 44.546000 	 -195.971224 	 107.938491 	 108.113706 	 297.585777
12:12:33.760 PM 2025-08-25 	 4.032281 	 297.647000 	 44.546000 	 -195.806148 	 4.010050 	 297.647000 	 44.546000 	 -195.806148 	 107.938372 	 108.113766 	 297.584759
12:12:38.836 PM 2025-08-25 	 4.036703 	 297.647000 	 44.546000 	 -197.102566 	 4.017711 	 297.647000 	 44.546000 	 -197.102566 	 107.939265 	 108.113289 	 297.583112
12:12:43.981 PM 2025-08-25 	 4.042493 	 297.647000 	 44.546000 	 -196.244795 	 4.017919 	 297.647000 	 44.546000 	 -196.244795 	 107.938432 	 108.112634 	 297.581562
12:12:49.148 PM 2025-08-25 	 4.051716 	 297.647000 	 44.546000 	 -195.705370 	 4.007918 	 297.647000 	 44.546000 	 -195.705370 	 107.938312 	 108.111324 	 297.579963
12:12:54.265 PM 2025-08-25 	 4.041580 	 297.647000 	 44.546000 	 -196.539842 	 4.011238 	 297.647000 	 44.546000 	 -196.539842 	 107.938610 	 108.110311 	 297.577807
12:12:59.355 PM 2025-08-25 	 4.038737 	 297.647000 	 44.546000 	 -195.582557 	 4.009921 	 297.647000 	 44.546000 	 -195.582557 	 107.939444 	 108.110192 	 297.576596
12:13:04.456 PM 2025-08-25 	 4.032643 	 297.647000 	 44.546000 	 -195.551390 	 4.013551 	 297.647000 	 44.546000 	 -195.551390 	 107.940099 	 108.109179 	 297.574004
12:13:09.566 PM 2025-08-25 	 4.033077 	 297.647000 	 44.546000 	 -195.873899 	 4.022806 	 297.647000 	 44.546000 	 -195.873899 	 107.939921 	 108.108643 	 297.572454
12:13:14.649 PM 2025-08-25 	 4.031449 	 297.647000 	 44.546000 	 -196.352231 	 4.008228 	 297.647000 	 44.546000 	 -196.352231 	 107.940635 	 108.108524 	 297.570250
