Timestamp                   	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
1:08:01.050 PM 2/15/2024 	 20370.608294 	 20371.370722 	 295.553980 	 296.810434 	 295.458145 	 298.794514 	 -66024.243994 	 298.842674
1:08:11.550 PM 2/15/2024 	 20371.165840 	 20373.398749 	 295.549077 	 296.816721 	 295.469832 	 298.762163 	 -66026.171545 	 298.943571
1:08:22.050 PM 2/15/2024 	 20371.773787 	 20373.154716 	 295.537738 	 296.824082 	 295.479106 	 298.051619 	 -66028.428674 	 298.193971
1:08:32.549 PM 2/15/2024 	 20372.899549 	 20373.148212 	 295.523487 	 296.835889 	 295.449018 	 298.397174 	 -66030.733365 	 298.405130
1:08:42.550 PM 2/15/2024 	 20372.969422 	 20374.748479 	 295.509696 	 296.837729 	 295.478630 	 299.078031 	 -66033.356202 	 298.874701
1:08:52.550 PM 2/15/2024 	 20373.502053 	 20375.235525 	 295.508317 	 296.845243 	 295.449103 	 299.269267 	 -66035.797368 	 299.660100
1:09:03.050 PM 2/15/2024 	 20375.178001 	 20375.848664 	 295.514753 	 296.851530 	 295.456319 	 298.923144 	 -66037.897848 	 299.082527
1:09:13.051 PM 2/15/2024 	 20375.293428 	 20376.161071 	 295.519503 	 296.840029 	 295.497693 	 299.003947 	 -66039.716276 	 298.963281
1:09:23.550 PM 2/15/2024 	 20374.672202 	 20375.987763 	 295.519656 	 296.846163 	 295.536056 	 299.123808 	 -66041.146541 	 299.061188
1:09:33.550 PM 2/15/2024 	 20376.036559 	 20377.537080 	 295.519197 	 296.849536 	 295.566896 	 298.819747 	 -66042.465160 	 298.499348
1:09:44.050 PM 2/15/2024 	 20376.770342 	 20378.121038 	 295.510156 	 296.849536 	 295.558093 	 299.412875 	 -66043.990036 	 299.718193
1:09:54.050 PM 2/15/2024 	 20377.089937 	 20378.045093 	 295.509696 	 296.849076 	 295.475219 	 299.654714 	 -66045.250153 	 299.664983
1:10:04.050 PM 2/15/2024 	 20377.686073 	 20378.520330 	 295.516898 	 296.845549 	 295.512149 	 299.378045 	 -66046.445648 	 299.531673
1:10:14.050 PM 2/15/2024 	 20376.751625 	 20379.231146 	 295.518737 	 296.840336 	 295.525230 	 298.520170 	 -66047.223092 	 298.688106
1:10:24.550 PM 2/15/2024 	 20377.913797 	 20378.129335 	 295.523181 	 296.861190 	 295.450886 	 299.235532 	 -66048.153752 	 299.744476
1:10:34.550 PM 2/15/2024 	 20377.860623 	 20379.875740 	 295.529616 	 296.874991 	 295.543547 	 299.216278 	 -66049.161085 	 299.297095
1:10:45.050 PM 2/15/2024 	 20377.934252 	 20379.030534 	 295.526398 	 296.871771 	 295.532314 	 299.734643 	 -66049.979988 	 299.558671
1:10:55.050 PM 2/15/2024 	 20378.409450 	 20380.245676 	 295.520576 	 296.867631 	 295.534382 	 299.111866 	 -66050.368844 	 298.741160
1:11:05.050 PM 2/15/2024 	 20378.493215 	 20379.458183 	 295.525326 	 296.863490 	 295.571977 	 299.682018 	 -66050.580954 	 299.434585
1:11:15.550 PM 2/15/2024 	 20378.078659 	 20379.509893 	 295.531302 	 296.861957 	 295.516118 	 299.190930 	 -66050.622198 	 299.040931
1:11:26.050 PM 2/15/2024 	 20377.269213 	 20379.471275 	 295.539576 	 296.869011 	 295.520840 	 299.513678 	 -66050.740039 	 299.624320
1:11:36.550 PM 2/15/2024 	 20379.407001 	 20379.532410 	 295.544173 	 296.884958 	 295.487710 	 299.632555 	 -66050.698795 	 299.748302
1:11:46.550 PM 2/15/2024 	 20377.496991 	 20379.469869 	 295.544173 	 296.887565 	 295.484244 	 299.831194 	 -66050.657550 	 299.367648
1:11:57.050 PM 2/15/2024 	 20379.352654 	 20379.602487 	 295.546319 	 296.883578 	 295.531341 	 300.008009 	 -66050.545602 	 300.169827
1:12:07.550 PM 2/15/2024 	 20378.795362 	 20379.144935 	 295.542641 	 296.868704 	 295.464040 	 299.227092 	 -66050.209765 	 299.252319
1:12:17.550 PM 2/15/2024 	 20378.737177 	 20379.855029 	 295.538964 	 296.867937 	 295.474301 	 299.467997 	 -66049.956422 	 299.492278
1:12:27.550 PM 2/15/2024 	 20377.627302 	 20378.908985 	 295.542488 	 296.874838 	 295.511751 	 299.478986 	 -66049.673628 	 299.255740
1:12:38.050 PM 2/15/2024 	 20378.553314 	 20378.790264 	 295.546472 	 296.879285 	 295.573199 	 300.316631 	 -66049.502777 	 300.427553
1:12:48.550 PM 2/15/2024 	 20377.844670 	 20379.467435 	 295.546625 	 296.900600 	 295.546677 	 299.641067 	 -66049.579365 	 299.261896
1:12:59.050 PM 2/15/2024 	 20377.777064 	 20380.168237 	 295.550609 	 296.908267 	 295.570037 	 299.894278 	 -66049.650062 	 300.085516
