Timestamp                   	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
1:08:01.050 PM 2/15/2024 	 4.012950 	 297.647000 	 44.546000 	 -2954374.956224 	 4.023504 	 297.647000 	 44.546000 	 -2954374.956224 	 108.767745 	 109.247654 	 297.284784
1:08:11.550 PM 2/15/2024 	 4.012550 	 297.647000 	 44.546000 	 -2954460.820902 	 4.040150 	 297.647000 	 44.546000 	 -2954460.820902 	 108.765839 	 109.250096 	 297.292683
1:08:22.050 PM 2/15/2024 	 4.011561 	 297.647000 	 44.546000 	 -2954561.366965 	 4.029285 	 297.647000 	 44.546000 	 -2954561.366965 	 108.761432 	 109.252955 	 297.301933
1:08:32.549 PM 2/15/2024 	 4.016409 	 297.647000 	 44.546000 	 -2954664.031740 	 4.021005 	 297.647000 	 44.546000 	 -2954664.031740 	 108.755893 	 109.257541 	 297.311376
1:08:42.550 PM 2/15/2024 	 4.007874 	 297.647000 	 44.546000 	 -2954780.868628 	 4.030217 	 297.647000 	 44.546000 	 -2954780.868628 	 108.750532 	 109.258256 	 297.322123
1:08:52.550 PM 2/15/2024 	 4.005356 	 297.647000 	 44.546000 	 -2954889.612804 	 4.027171 	 297.647000 	 44.546000 	 -2954889.612804 	 108.749996 	 109.261175 	 297.332125
1:09:03.050 PM 2/15/2024 	 4.017314 	 297.647000 	 44.546000 	 -2954983.180797 	 4.026801 	 297.647000 	 44.546000 	 -2954983.180797 	 108.752498 	 109.263617 	 297.340730
1:09:13.051 PM 2/15/2024 	 4.012174 	 297.647000 	 44.546000 	 -2955064.184506 	 4.023948 	 297.647000 	 44.546000 	 -2955064.184506 	 108.754344 	 109.259150 	 297.348180
1:09:23.550 PM 2/15/2024 	 3.999871 	 297.647000 	 44.546000 	 -2955127.897073 	 4.016847 	 297.647000 	 44.546000 	 -2955127.897073 	 108.754404 	 109.261532 	 297.354039
1:09:33.550 PM 2/15/2024 	 4.011000 	 297.647000 	 44.546000 	 -2955186.636287 	 4.030112 	 297.647000 	 44.546000 	 -2955186.636287 	 108.754225 	 109.262843 	 297.359441
1:09:44.050 PM 2/15/2024 	 4.014080 	 297.647000 	 44.546000 	 -2955254.563418 	 4.031452 	 297.647000 	 44.546000 	 -2955254.563418 	 108.750711 	 109.262843 	 297.365687
1:09:54.050 PM 2/15/2024 	 4.013297 	 297.647000 	 44.546000 	 -2955310.696564 	 4.026085 	 297.647000 	 44.546000 	 -2955310.696564 	 108.750532 	 109.262664 	 297.370849
1:10:04.050 PM 2/15/2024 	 4.015953 	 297.647000 	 44.546000 	 -2955363.951077 	 4.027338 	 297.647000 	 44.546000 	 -2955363.951077 	 108.753332 	 109.261294 	 297.375746
1:10:14.050 PM 2/15/2024 	 4.002344 	 297.647000 	 44.546000 	 -2955398.583136 	 4.032809 	 297.647000 	 44.546000 	 -2955398.583136 	 108.754046 	 109.259269 	 297.378930
1:10:24.550 PM 2/15/2024 	 4.012509 	 297.647000 	 44.546000 	 -2955440.040298 	 4.016724 	 297.647000 	 44.546000 	 -2955440.040298 	 108.755774 	 109.267370 	 297.382742
1:10:34.550 PM 2/15/2024 	 4.008304 	 297.647000 	 44.546000 	 -2955484.912959 	 4.033382 	 297.647000 	 44.546000 	 -2955484.912959 	 108.758275 	 109.272731 	 297.386868
1:10:45.050 PM 2/15/2024 	 4.006240 	 297.647000 	 44.546000 	 -2955521.391819 	 4.020669 	 297.647000 	 44.546000 	 -2955521.391819 	 108.757024 	 109.271480 	 297.390222
1:10:55.050 PM 2/15/2024 	 4.010367 	 297.647000 	 44.546000 	 -2955538.713792 	 4.033370 	 297.647000 	 44.546000 	 -2955538.713792 	 108.754761 	 109.269872 	 297.391815
1:11:05.050 PM 2/15/2024 	 4.010583 	 297.647000 	 44.546000 	 -2955548.162432 	 4.023487 	 297.647000 	 44.546000 	 -2955548.162432 	 108.756607 	 109.268263 	 297.392684
1:11:15.550 PM 2/15/2024 	 4.005627 	 297.647000 	 44.546000 	 -2955549.999692 	 4.023939 	 297.647000 	 44.546000 	 -2955549.999692 	 108.758930 	 109.267668 	 297.392853
1:11:26.050 PM 2/15/2024 	 3.995817 	 297.647000 	 44.546000 	 -2955555.249048 	 4.023072 	 297.647000 	 44.546000 	 -2955555.249048 	 108.762147 	 109.270408 	 297.393335
1:11:36.550 PM 2/15/2024 	 4.020763 	 297.647000 	 44.546000 	 -2955553.411766 	 4.023928 	 297.647000 	 44.546000 	 -2955553.411766 	 108.763933 	 109.276602 	 297.393166
1:11:46.550 PM 2/15/2024 	 3.998754 	 297.647000 	 44.546000 	 -2955551.574492 	 4.023349 	 297.647000 	 44.546000 	 -2955551.574492 	 108.763933 	 109.277615 	 297.392998
1:11:57.050 PM 2/15/2024 	 4.020679 	 297.647000 	 44.546000 	 -2955546.587645 	 4.025285 	 297.647000 	 44.546000 	 -2955546.587645 	 108.764767 	 109.276066 	 297.392539
1:12:07.550 PM 2/15/2024 	 4.015411 	 297.647000 	 44.546000 	 -2955531.627447 	 4.021177 	 297.647000 	 44.546000 	 -2955531.627447 	 108.763338 	 109.270288 	 297.391164
1:12:17.550 PM 2/15/2024 	 4.015638 	 297.647000 	 44.546000 	 -2955520.342025 	 4.030310 	 297.647000 	 44.546000 	 -2955520.342025 	 108.761908 	 109.269991 	 297.390126
1:12:27.550 PM 2/15/2024 	 4.003771 	 297.647000 	 44.546000 	 -2955507.744692 	 4.020351 	 297.647000 	 44.546000 	 -2955507.744692 	 108.763278 	 109.272671 	 297.388968
1:12:38.050 PM 2/15/2024 	 4.015122 	 297.647000 	 44.546000 	 -2955500.133981 	 4.019583 	 297.647000 	 44.546000 	 -2955500.133981 	 108.764827 	 109.274399 	 297.388268
1:12:48.550 PM 2/15/2024 	 4.006628 	 297.647000 	 44.546000 	 -2955503.545662 	 4.027160 	 297.647000 	 44.546000 	 -2955503.545662 	 108.764886 	 109.282678 	 297.388582
1:12:59.050 PM 2/15/2024 	 4.005592 	 297.647000 	 44.546000 	 -2955506.694931 	 4.035031 	 297.647000 	 44.546000 	 -2955506.694931 	 108.766435 	 109.285656 	 297.388871
