Timestamp                  	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
7:03:05.003 PM 10/14/2022 	 -0.565207 	 2.213504 	 279.366986 	 296.461144 	 270.265405 	 278.477329 	 295.884517 	 278.013845
7:03:10.003 PM 10/14/2022 	 -0.043445 	 1.879507 	 279.360124 	 296.462218 	 270.255420 	 278.442088 	 295.856233 	 277.982971
7:03:15.003 PM 10/14/2022 	 0.613485 	 1.964014 	 279.351281 	 296.462524 	 270.221105 	 278.414167 	 295.827939 	 277.939366
7:03:20.003 PM 10/14/2022 	 1.073629 	 2.061421 	 279.344114 	 296.462524 	 270.238335 	 278.421845 	 295.878619 	 277.930418
7:03:25.003 PM 10/14/2022 	 -0.014243 	 1.822878 	 279.336796 	 296.463291 	 270.215177 	 278.429346 	 295.844435 	 277.942330
7:03:30.003 PM 10/14/2022 	 0.104698 	 2.849504 	 279.327952 	 296.463137 	 270.221515 	 278.406752 	 295.855618 	 277.942705
7:03:35.003 PM 10/14/2022 	 0.065170 	 1.471081 	 279.320634 	 296.463597 	 270.226594 	 278.386338 	 295.861844 	 277.934502
7:03:40.004 PM 10/14/2022 	 -0.195667 	 1.448943 	 279.312705 	 296.462524 	 270.202631 	 278.374962 	 295.835837 	 277.900608
7:03:45.003 PM 10/14/2022 	 0.136025 	 1.480756 	 279.304929 	 296.464211 	 270.219127 	 278.399024 	 295.852414 	 277.917846
7:03:50.004 PM 10/14/2022 	 0.616181 	 1.981535 	 279.297305 	 296.464671 	 270.182833 	 278.368176 	 295.857535 	 277.889411
7:03:55.003 PM 10/14/2022 	 1.193366 	 2.357776 	 279.289224 	 296.464517 	 270.223279 	 278.398225 	 295.864348 	 277.923895
7:04:00.004 PM 10/14/2022 	 -0.379377 	 1.421942 	 279.281753 	 296.464671 	 270.193236 	 278.373043 	 295.860809 	 277.881073
