Timestamp	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
12:00:00.136 AM 2024-12-25 	 8.567201 	 297.647000 	 44.546000 	 -174.573973 	 8.562095 	 297.647000 	 44.546000 	 -174.573973 	 108.303832 	 108.057060 	 296.981181
12:00:05.252 AM 2024-12-25 	 8.562525 	 297.647000 	 44.546000 	 -176.673107 	 8.556296 	 297.647000 	 44.546000 	 -176.673107 	 108.303951 	 108.058251 	 296.981325
12:00:10.354 AM 2024-12-25 	 8.563506 	 297.647000 	 44.546000 	 -175.510337 	 8.554299 	 297.647000 	 44.546000 	 -175.510337 	 108.303713 	 108.059204 	 296.981899
12:00:15.484 AM 2024-12-25 	 8.563433 	 297.647000 	 44.546000 	 -174.779447 	 8.564848 	 297.647000 	 44.546000 	 -174.779447 	 108.304011 	 108.059978 	 296.982234
12:00:20.624 AM 2024-12-25 	 8.563500 	 297.647000 	 44.546000 	 -174.712673 	 8.558661 	 297.647000 	 44.546000 	 -174.712673 	 108.303773 	 108.060634 	 296.982785
12:00:25.790 AM 2024-12-25 	 8.558220 	 297.647000 	 44.546000 	 -175.373960 	 8.550836 	 297.647000 	 44.546000 	 -175.373960 	 108.303177 	 108.061170 	 296.982593
12:00:30.904 AM 2024-12-25 	 8.563062 	 297.647000 	 44.546000 	 -174.745132 	 8.556185 	 297.647000 	 44.546000 	 -174.745132 	 108.303654 	 108.061825 	 296.983000
12:00:36.061 AM 2024-12-25 	 8.566419 	 297.647000 	 44.546000 	 -175.391406 	 8.555216 	 297.647000 	 44.546000 	 -175.391406 	 108.303773 	 108.063254 	 296.983144
12:00:41.242 AM 2024-12-25 	 8.560234 	 297.647000 	 44.546000 	 -174.600573 	 8.557099 	 297.647000 	 44.546000 	 -174.600573 	 108.303951 	 108.064208 	 296.983407
12:00:46.418 AM 2024-12-25 	 8.569019 	 297.647000 	 44.546000 	 -174.897092 	 8.561438 	 297.647000 	 44.546000 	 -174.897092 	 108.303534 	 108.065875 	 296.983838
12:00:51.561 AM 2024-12-25 	 8.568362 	 297.647000 	 44.546000 	 -175.755000 	 8.559047 	 297.647000 	 44.546000 	 -175.755000 	 108.304011 	 108.066828 	 296.983958
12:00:56.674 AM 2024-12-25 	 8.563120 	 297.647000 	 44.546000 	 -174.716857 	 8.552950 	 297.647000 	 44.546000 	 -174.716857 	 108.303713 	 108.068198 	 296.984101
12:01:01.812 AM 2024-12-25 	 8.565444 	 297.647000 	 44.546000 	 -174.490224 	 8.561756 	 297.647000 	 44.546000 	 -174.490224 	 108.303534 	 108.068854 	 296.984460
12:01:06.949 AM 2024-12-25 	 8.567303 	 297.647000 	 44.546000 	 -175.944110 	 8.562121 	 297.647000 	 44.546000 	 -175.944110 	 108.303773 	 108.069568 	 296.984437
12:01:12.109 AM 2024-12-25 	 8.559233 	 297.647000 	 44.546000 	 -174.819593 	 8.553347 	 297.647000 	 44.546000 	 -174.819593 	 108.303296 	 108.070938 	 296.984628
12:01:17.248 AM 2024-12-25 	 8.565158 	 297.647000 	 44.546000 	 -175.214277 	 8.560454 	 297.647000 	 44.546000 	 -175.214277 	 108.303713 	 108.071653 	 296.984748
12:01:22.361 AM 2024-12-25 	 8.570368 	 297.647000 	 44.546000 	 -174.728939 	 8.555485 	 297.647000 	 44.546000 	 -174.728939 	 108.303534 	 108.072428 	 296.984772
12:01:27.513 AM 2024-12-25 	 8.568535 	 297.647000 	 44.546000 	 -175.763866 	 8.559759 	 297.647000 	 44.546000 	 -175.763866 	 108.303594 	 108.072725 	 296.984700
12:01:32.644 AM 2024-12-25 	 8.562035 	 297.647000 	 44.546000 	 -174.822417 	 8.562793 	 297.647000 	 44.546000 	 -174.822417 	 108.303713 	 108.073261 	 296.985035
12:01:37.787 AM 2024-12-25 	 8.565546 	 297.647000 	 44.546000 	 -175.217101 	 8.557283 	 297.647000 	 44.546000 	 -175.217101 	 108.303296 	 108.074036 	 296.985155
12:01:42.939 AM 2024-12-25 	 8.571909 	 297.647000 	 44.546000 	 -175.259890 	 8.556220 	 297.647000 	 44.546000 	 -175.259890 	 108.303951 	 108.074572 	 296.985609
12:01:48.056 AM 2024-12-25 	 8.560260 	 297.647000 	 44.546000 	 -174.808475 	 8.561885 	 297.647000 	 44.546000 	 -174.808475 	 108.303475 	 108.074691 	 296.985346
12:01:53.210 AM 2024-12-25 	 8.572443 	 297.647000 	 44.546000 	 -175.244875 	 8.566276 	 297.647000 	 44.546000 	 -175.244875 	 108.303475 	 108.075346 	 296.985945
12:01:58.324 AM 2024-12-25 	 8.548308 	 297.647000 	 44.546000 	 -175.652043 	 8.555055 	 297.647000 	 44.546000 	 -175.652043 	 108.303773 	 108.076180 	 296.986256
12:02:03.490 AM 2024-12-25 	 8.570405 	 297.647000 	 44.546000 	 -175.511767 	 8.551070 	 297.647000 	 44.546000 	 -175.511767 	 108.303594 	 108.076955 	 296.986567
12:02:08.645 AM 2024-12-25 	 8.565747 	 297.647000 	 44.546000 	 -175.118828 	 8.561642 	 297.647000 	 44.546000 	 -175.118828 	 108.303177 	 108.078205 	 296.986878
12:02:13.791 AM 2024-12-25 	 8.561862 	 297.647000 	 44.546000 	 -174.761571 	 8.567531 	 297.647000 	 44.546000 	 -174.761571 	 108.303415 	 108.079516 	 296.987333
12:02:18.937 AM 2024-12-25 	 8.561468 	 297.647000 	 44.546000 	 -175.369630 	 8.551873 	 297.647000 	 44.546000 	 -175.369630 	 108.303713 	 108.081184 	 296.987860
12:02:24.081 AM 2024-12-25 	 8.555339 	 297.647000 	 44.546000 	 -174.766144 	 8.555835 	 297.647000 	 44.546000 	 -174.766144 	 108.303356 	 108.082673 	 296.988171
12:02:29.206 AM 2024-12-25 	 8.554697 	 297.647000 	 44.546000 	 -175.746090 	 8.557555 	 297.647000 	 44.546000 	 -175.746090 	 108.303534 	 108.083864 	 296.988386
12:02:34.338 AM 2024-12-25 	 8.562957 	 297.647000 	 44.546000 	 -173.966754 	 8.553800 	 297.647000 	 44.546000 	 -173.966754 	 108.303356 	 108.085532 	 296.988626
12:02:39.466 AM 2024-12-25 	 8.560453 	 297.647000 	 44.546000 	 -175.057978 	 8.542524 	 297.647000 	 44.546000 	 -175.057978 	 108.303237 	 108.086366 	 296.989176
12:02:44.578 AM 2024-12-25 	 8.565721 	 297.647000 	 44.546000 	 -175.612530 	 8.559426 	 297.647000 	 44.546000 	 -175.612530 	 108.303177 	 108.086962 	 296.989488
12:02:49.736 AM 2024-12-25 	 8.559694 	 297.647000 	 44.546000 	 -175.432287 	 8.569677 	 297.647000 	 44.546000 	 -175.432287 	 108.303118 	 108.087974 	 296.989751
12:02:54.878 AM 2024-12-25 	 8.563494 	 297.647000 	 44.546000 	 -174.778505 	 8.562650 	 297.647000 	 44.546000 	 -174.778505 	 108.303356 	 108.088272 	 296.989775
12:03:00.009 AM 2024-12-25 	 8.556979 	 297.647000 	 44.546000 	 -175.190629 	 8.564115 	 297.647000 	 44.546000 	 -175.190629 	 108.303177 	 108.089165 	 296.990445
12:03:05.141 AM 2024-12-25 	 8.572057 	 297.647000 	 44.546000 	 -175.465025 	 8.562121 	 297.647000 	 44.546000 	 -175.465025 	 108.303296 	 108.089702 	 296.990900
12:03:10.276 AM 2024-12-25 	 8.563042 	 297.647000 	 44.546000 	 -175.041378 	 8.557861 	 297.647000 	 44.546000 	 -175.041378 	 108.302820 	 108.090178 	 296.991427
12:03:15.399 AM 2024-12-25 	 8.561372 	 297.647000 	 44.546000 	 -174.646301 	 8.554153 	 297.647000 	 44.546000 	 -174.646301 	 108.303475 	 108.090893 	 296.991786
12:03:20.558 AM 2024-12-25 	 8.569781 	 297.647000 	 44.546000 	 -175.763978 	 8.562807 	 297.647000 	 44.546000 	 -175.763978 	 108.302879 	 108.091667 	 296.992217
12:03:25.706 AM 2024-12-25 	 8.565091 	 297.647000 	 44.546000 	 -175.560135 	 8.556679 	 297.647000 	 44.546000 	 -175.560135 	 108.303415 	 108.092561 	 296.993007
12:03:30.861 AM 2024-12-25 	 8.554175 	 297.647000 	 44.546000 	 -175.865920 	 8.556839 	 297.647000 	 44.546000 	 -175.865920 	 108.302701 	 108.092918 	 296.993701
12:03:36.009 AM 2024-12-25 	 8.554256 	 297.647000 	 44.546000 	 -174.823081 	 8.561958 	 297.647000 	 44.546000 	 -174.823081 	 108.303356 	 108.093454 	 296.994419
12:03:41.180 AM 2024-12-25 	 8.557528 	 297.647000 	 44.546000 	 -176.168093 	 8.555814 	 297.647000 	 44.546000 	 -176.168093 	 108.302998 	 108.093871 	 296.994946
12:03:46.307 AM 2024-12-25 	 8.566690 	 297.647000 	 44.546000 	 -175.959279 	 8.551499 	 297.647000 	 44.546000 	 -175.959279 	 108.303118 	 108.094050 	 296.995377
12:03:51.456 AM 2024-12-25 	 8.559104 	 297.647000 	 44.546000 	 -176.595535 	 8.546573 	 297.647000 	 44.546000 	 -176.595535 	 108.303296 	 108.093454 	 296.996215
12:03:56.585 AM 2024-12-25 	 8.564910 	 297.647000 	 44.546000 	 -174.987782 	 8.566530 	 297.647000 	 44.546000 	 -174.987782 	 108.302641 	 108.094050 	 296.996383
12:04:01.711 AM 2024-12-25 	 8.555593 	 297.647000 	 44.546000 	 -175.063021 	 8.569134 	 297.647000 	 44.546000 	 -175.063021 	 108.302998 	 108.094586 	 296.997053
12:04:06.880 AM 2024-12-25 	 8.571348 	 297.647000 	 44.546000 	 -175.191099 	 8.561304 	 297.647000 	 44.546000 	 -175.191099 	 108.302939 	 108.095479 	 296.997484
12:04:12.053 AM 2024-12-25 	 8.563628 	 297.647000 	 44.546000 	 -174.432051 	 8.545458 	 297.647000 	 44.546000 	 -174.432051 	 108.302939 	 108.096313 	 296.997508
12:04:17.219 AM 2024-12-25 	 8.563348 	 297.647000 	 44.546000 	 -175.246356 	 8.565131 	 297.647000 	 44.546000 	 -175.246356 	 108.303296 	 108.097147 	 296.998131
12:04:22.356 AM 2024-12-25 	 8.560855 	 297.647000 	 44.546000 	 -174.288835 	 8.555076 	 297.647000 	 44.546000 	 -174.288835 	 108.302701 	 108.097981 	 296.998825
12:04:27.488 AM 2024-12-25 	 8.559825 	 297.647000 	 44.546000 	 -175.679539 	 8.559304 	 297.647000 	 44.546000 	 -175.679539 	 108.302641 	 108.098875 	 296.998801
12:04:32.687 AM 2024-12-25 	 8.562014 	 297.647000 	 44.546000 	 -175.591698 	 8.556752 	 297.647000 	 44.546000 	 -175.591698 	 108.303177 	 108.099947 	 296.999352
12:04:37.830 AM 2024-12-25 	 8.552286 	 297.647000 	 44.546000 	 -174.848727 	 8.551919 	 297.647000 	 44.546000 	 -174.848727 	 108.303058 	 108.101198 	 296.999017
12:04:43.008 AM 2024-12-25 	 8.565385 	 297.647000 	 44.546000 	 -174.523924 	 8.552798 	 297.647000 	 44.546000 	 -174.523924 	 108.302462 	 108.102329 	 296.999687
12:04:48.142 AM 2024-12-25 	 8.562735 	 297.647000 	 44.546000 	 -175.698321 	 8.560258 	 297.647000 	 44.546000 	 -175.698321 	 108.303356 	 108.103223 	 297.000262
12:04:53.302 AM 2024-12-25 	 8.569740 	 297.647000 	 44.546000 	 -175.129824 	 8.545181 	 297.647000 	 44.546000 	 -175.129824 	 108.302760 	 108.103819 	 297.000262
12:04:58.448 AM 2024-12-25 	 8.566985 	 297.647000 	 44.546000 	 -175.566222 	 8.554016 	 297.647000 	 44.546000 	 -175.566222 	 108.302701 	 108.104593 	 297.000860
12:05:03.593 AM 2024-12-25 	 8.564980 	 297.647000 	 44.546000 	 -174.996254 	 8.558544 	 297.647000 	 44.546000 	 -174.996254 	 108.303237 	 108.105605 	 297.001363
12:05:08.784 AM 2024-12-25 	 8.562613 	 297.647000 	 44.546000 	 -175.762030 	 8.556104 	 297.647000 	 44.546000 	 -175.762030 	 108.302343 	 108.106022 	 297.002129
12:05:13.952 AM 2024-12-25 	 8.561220 	 297.647000 	 44.546000 	 -174.857321 	 8.544404 	 297.647000 	 44.546000 	 -174.857321 	 108.302879 	 108.106499 	 297.002584
12:05:19.079 AM 2024-12-25 	 8.571780 	 297.647000 	 44.546000 	 -175.462155 	 8.552793 	 297.647000 	 44.546000 	 -175.462155 	 108.302701 	 108.107512 	 297.003183
12:05:24.223 AM 2024-12-25 	 8.558100 	 297.647000 	 44.546000 	 -175.235106 	 8.545762 	 297.647000 	 44.546000 	 -175.235106 	 108.302641 	 108.107929 	 297.004021
12:05:29.420 AM 2024-12-25 	 8.562043 	 297.647000 	 44.546000 	 -175.074845 	 8.555864 	 297.647000 	 44.546000 	 -175.074845 	 108.302820 	 108.108167 	 297.004309
12:05:34.606 AM 2024-12-25 	 8.561956 	 297.647000 	 44.546000 	 -174.768944 	 8.561409 	 297.647000 	 44.546000 	 -174.768944 	 108.302701 	 108.108345 	 297.005027
12:05:39.769 AM 2024-12-25 	 8.568403 	 297.647000 	 44.546000 	 -174.501937 	 8.557461 	 297.647000 	 44.546000 	 -174.501937 	 108.302581 	 108.107571 	 297.005817
12:05:44.932 AM 2024-12-25 	 8.563176 	 297.647000 	 44.546000 	 -175.741642 	 8.556813 	 297.647000 	 44.546000 	 -175.741642 	 108.303118 	 108.107690 	 297.006344
12:05:50.071 AM 2024-12-25 	 8.564696 	 297.647000 	 44.546000 	 -174.406183 	 8.554857 	 297.647000 	 44.546000 	 -174.406183 	 108.302879 	 108.107809 	 297.007015
12:05:55.179 AM 2024-12-25 	 8.557957 	 297.647000 	 44.546000 	 -174.656288 	 8.559727 	 297.647000 	 44.546000 	 -174.656288 	 108.302343 	 108.107809 	 297.007541
12:06:00.335 AM 2024-12-25 	 8.570823 	 297.647000 	 44.546000 	 -174.520972 	 8.555882 	 297.647000 	 44.546000 	 -174.520972 	 108.302820 	 108.108226 	 297.008212
12:06:05.498 AM 2024-12-25 	 8.563275 	 297.647000 	 44.546000 	 -175.420568 	 8.563674 	 297.647000 	 44.546000 	 -175.420568 	 108.302641 	 108.109120 	 297.008811
12:06:10.687 AM 2024-12-25 	 8.556013 	 297.647000 	 44.546000 	 -174.345289 	 8.560372 	 297.647000 	 44.546000 	 -174.345289 	 108.302701 	 108.109954 	 297.009314
12:06:15.823 AM 2024-12-25 	 8.559685 	 297.647000 	 44.546000 	 -175.166021 	 8.551698 	 297.647000 	 44.546000 	 -175.166021 	 108.302701 	 108.111145 	 297.009793
12:06:20.960 AM 2024-12-25 	 8.548162 	 297.647000 	 44.546000 	 -175.822630 	 8.559832 	 297.647000 	 44.546000 	 -175.822630 	 108.302581 	 108.111502 	 297.010176
12:06:26.114 AM 2024-12-25 	 8.568613 	 297.647000 	 44.546000 	 -174.396507 	 8.549616 	 297.647000 	 44.546000 	 -174.396507 	 108.302879 	 108.112217 	 297.010990
12:06:31.254 AM 2024-12-25 	 8.563660 	 297.647000 	 44.546000 	 -174.535304 	 8.550833 	 297.647000 	 44.546000 	 -174.535304 	 108.302403 	 108.113528 	 297.011182
12:06:36.414 AM 2024-12-25 	 8.563917 	 297.647000 	 44.546000 	 -175.474864 	 8.556577 	 297.647000 	 44.546000 	 -175.474864 	 108.302462 	 108.114183 	 297.011828
12:06:41.604 AM 2024-12-25 	 8.559215 	 297.647000 	 44.546000 	 -175.466946 	 8.558705 	 297.647000 	 44.546000 	 -175.466946 	 108.302581 	 108.115017 	 297.012475
12:06:46.787 AM 2024-12-25 	 8.557379 	 297.647000 	 44.546000 	 -175.332029 	 8.554451 	 297.647000 	 44.546000 	 -175.332029 	 108.303058 	 108.115255 	 297.012667
12:06:51.950 AM 2024-12-25 	 8.562151 	 297.647000 	 44.546000 	 -174.588259 	 8.554007 	 297.647000 	 44.546000 	 -174.588259 	 108.302165 	 108.115851 	 297.013289
12:06:57.131 AM 2024-12-25 	 8.560791 	 297.647000 	 44.546000 	 -175.336174 	 8.555525 	 297.647000 	 44.546000 	 -175.336174 	 108.302522 	 108.115970 	 297.013984
12:07:02.295 AM 2024-12-25 	 8.554881 	 297.647000 	 44.546000 	 -175.689826 	 8.553011 	 297.647000 	 44.546000 	 -175.689826 	 108.302105 	 108.116566 	 297.014080
12:07:07.440 AM 2024-12-25 	 8.554137 	 297.647000 	 44.546000 	 -174.504965 	 8.546827 	 297.647000 	 44.546000 	 -174.504965 	 108.302701 	 108.116923 	 297.014679
12:07:12.616 AM 2024-12-25 	 8.570671 	 297.647000 	 44.546000 	 -174.453198 	 8.547917 	 297.647000 	 44.546000 	 -174.453198 	 108.302224 	 108.117340 	 297.014894
12:07:17.783 AM 2024-12-25 	 8.564460 	 297.647000 	 44.546000 	 -175.048764 	 8.555012 	 297.647000 	 44.546000 	 -175.048764 	 108.302581 	 108.117757 	 297.015230
12:07:22.961 AM 2024-12-25 	 8.561763 	 297.647000 	 44.546000 	 -176.236060 	 8.550071 	 297.647000 	 44.546000 	 -176.236060 	 108.302641 	 108.117697 	 297.015517
12:07:28.126 AM 2024-12-25 	 8.556766 	 297.647000 	 44.546000 	 -174.860599 	 8.551458 	 297.647000 	 44.546000 	 -174.860599 	 108.301748 	 108.118174 	 297.016140
12:07:33.321 AM 2024-12-25 	 8.560899 	 297.647000 	 44.546000 	 -175.148931 	 8.559604 	 297.647000 	 44.546000 	 -175.148931 	 108.302165 	 108.118293 	 297.016283
12:07:38.505 AM 2024-12-25 	 8.569778 	 297.647000 	 44.546000 	 -175.107894 	 8.553093 	 297.647000 	 44.546000 	 -175.107894 	 108.302403 	 108.118472 	 297.016259
12:07:43.677 AM 2024-12-25 	 8.566827 	 297.647000 	 44.546000 	 -175.481524 	 8.550270 	 297.647000 	 44.546000 	 -175.481524 	 108.302165 	 108.119186 	 297.016379
12:07:48.846 AM 2024-12-25 	 8.556291 	 297.647000 	 44.546000 	 -175.424388 	 8.558623 	 297.647000 	 44.546000 	 -175.424388 	 108.302522 	 108.119782 	 297.016715
12:07:54.021 AM 2024-12-25 	 8.566080 	 297.647000 	 44.546000 	 -175.385088 	 8.555642 	 297.647000 	 44.546000 	 -175.385088 	 108.302403 	 108.120020 	 297.017122
12:07:59.168 AM 2024-12-25 	 8.564265 	 297.647000 	 44.546000 	 -175.184858 	 8.557292 	 297.647000 	 44.546000 	 -175.184858 	 108.302581 	 108.121152 	 297.017361
12:08:04.308 AM 2024-12-25 	 8.568523 	 297.647000 	 44.546000 	 -175.744363 	 8.557371 	 297.647000 	 44.546000 	 -175.744363 	 108.302165 	 108.122224 	 297.018032
12:08:09.478 AM 2024-12-25 	 8.567195 	 297.647000 	 44.546000 	 -174.745105 	 8.568556 	 297.647000 	 44.546000 	 -174.745105 	 108.302522 	 108.123654 	 297.018248
12:08:14.655 AM 2024-12-25 	 8.555333 	 297.647000 	 44.546000 	 -174.798611 	 8.553029 	 297.647000 	 44.546000 	 -174.798611 	 108.302462 	 108.124190 	 297.018463
12:08:19.835 AM 2024-12-25 	 8.562761 	 297.647000 	 44.546000 	 -175.148624 	 8.553943 	 297.647000 	 44.546000 	 -175.148624 	 108.302403 	 108.124964 	 297.019110
12:08:24.931 AM 2024-12-25 	 8.563211 	 297.647000 	 44.546000 	 -174.907359 	 8.551105 	 297.647000 	 44.546000 	 -174.907359 	 108.302701 	 108.125143 	 297.019325
12:08:30.098 AM 2024-12-25 	 8.560972 	 297.647000 	 44.546000 	 -175.534315 	 8.542512 	 297.647000 	 44.546000 	 -175.534315 	 108.302224 	 108.125798 	 297.019900
12:08:35.251 AM 2024-12-25 	 8.564247 	 297.647000 	 44.546000 	 -175.046412 	 8.563438 	 297.647000 	 44.546000 	 -175.046412 	 108.302403 	 108.126275 	 297.020451
12:08:40.404 AM 2024-12-25 	 8.560190 	 297.647000 	 44.546000 	 -175.914645 	 8.552483 	 297.647000 	 44.546000 	 -175.914645 	 108.302224 	 108.126632 	 297.020811
12:08:45.587 AM 2024-12-25 	 8.551116 	 297.647000 	 44.546000 	 -175.343995 	 8.555552 	 297.647000 	 44.546000 	 -175.343995 	 108.302343 	 108.127347 	 297.020859
12:08:50.769 AM 2024-12-25 	 8.561722 	 297.647000 	 44.546000 	 -175.746198 	 8.560384 	 297.647000 	 44.546000 	 -175.746198 	 108.302224 	 108.127764 	 297.020811
12:08:55.928 AM 2024-12-25 	 8.564413 	 297.647000 	 44.546000 	 -175.847847 	 8.555181 	 297.647000 	 44.546000 	 -175.847847 	 108.302224 	 108.128121 	 297.021362
12:09:01.078 AM 2024-12-25 	 8.551332 	 297.647000 	 44.546000 	 -175.042371 	 8.556045 	 297.647000 	 44.546000 	 -175.042371 	 108.302224 	 108.128062 	 297.021481
12:09:06.232 AM 2024-12-25 	 8.560604 	 297.647000 	 44.546000 	 -175.099097 	 8.561035 	 297.647000 	 44.546000 	 -175.099097 	 108.302343 	 108.128300 	 297.021625
12:09:11.384 AM 2024-12-25 	 8.564151 	 297.647000 	 44.546000 	 -175.717881 	 8.560883 	 297.647000 	 44.546000 	 -175.717881 	 108.302105 	 108.127883 	 297.021913
12:09:16.545 AM 2024-12-25 	 8.563748 	 297.647000 	 44.546000 	 -175.484122 	 8.547292 	 297.647000 	 44.546000 	 -175.484122 	 108.302045 	 108.128598 	 297.021960
