12:00:34.767 AM 10/5/2022 	 108.617237 	 295.166782 	 108.734557 	 295.489832 	 295.260494 	 294.967845 	 295.646645 	 295.107830 
12:01:28.618 AM 10/5/2022 	 108.617118 	 295.166476 	 108.736106 	 295.493817 	 295.245044 	 294.977370 	 295.684398 	 295.103215 
12:02:22.708 AM 10/5/2022 	 108.617713 	 295.168008 	 108.738846 	 295.500868 	 295.218762 	 294.937873 	 295.657199 	 295.100489 
12:03:20.298 AM 10/5/2022 	 108.618011 	 295.168774 	 108.740692 	 295.505619 	 295.260627 	 294.962321 	 295.668901 	 295.092883 
12:04:14.321 AM 10/5/2022 	 108.617535 	 295.167549 	 108.740454 	 295.505006 	 295.224946 	 294.980830 	 295.648785 	 295.118455 
12:05:08.365 AM 10/5/2022 	 108.617535 	 295.167549 	 108.739799 	 295.503320 	 295.247907 	 294.959021 	 295.665136 	 295.073560 
12:06:02.487 AM 10/5/2022 	 108.617713 	 295.168008 	 108.738548 	 295.500101 	 295.270451 	 294.984878 	 295.667890 	 295.094698 
12:07:00.093 AM 10/5/2022 	 108.617654 	 295.167855 	 108.737595 	 295.497649 	 295.297546 	 294.997378 	 295.690726 	 295.122275 
12:07:57.581 AM 10/5/2022 	 108.618011 	 295.168774 	 108.737893 	 295.498415 	 295.254947 	 294.976908 	 295.670757 	 295.101810 
12:08:55.137 AM 10/5/2022 	 108.617952 	 295.168621 	 108.736820 	 295.495656 	 295.237748 	 294.947913 	 295.655926 	 295.082249 
12:09:49.159 AM 10/5/2022 	 108.617833 	 295.168315 	 108.735510 	 295.492284 	 295.276449 	 294.983338 	 295.695064 	 295.109652 
12:10:46.731 AM 10/5/2022 	 108.618309 	 295.169540 	 108.733306 	 295.486613 	 295.262841 	 294.957465 	 295.694177 	 295.105936 
12:11:40.818 AM 10/5/2022 	 108.618369 	 295.169694 	 108.731698 	 295.482474 	 295.242182 	 294.983933 	 295.700836 	 295.119202 
