Timestamp                   	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
10:35:46.549 AM 1/16/2024 	 20232.075179 	 20232.734549 	 293.718915 	 294.258020 	 294.030740 	 294.775506 	 -65573.300848 	 294.954207
10:35:56.549 AM 1/16/2024 	 20231.820397 	 20233.577367 	 293.720293 	 294.260012 	 294.039840 	 294.854853 	 -65573.559196 	 295.005714
10:36:06.550 AM 1/16/2024 	 20232.376533 	 20232.485172 	 293.719527 	 294.263843 	 294.033516 	 294.788182 	 -65573.856865 	 295.037583
10:36:17.050 AM 1/16/2024 	 20231.824286 	 20233.249818 	 293.722284 	 294.267520 	 294.048022 	 294.714001 	 -65574.165777 	 294.882824
10:36:27.550 AM 1/16/2024 	 20231.801094 	 20233.984698 	 293.723968 	 294.271657 	 294.033908 	 294.866849 	 -65574.407296 	 295.014407
10:36:38.050 AM 1/16/2024 	 20231.634056 	 20233.617085 	 293.727338 	 294.274415 	 294.027485 	 294.742073 	 -65574.794861 	 294.887784
10:36:48.050 AM 1/16/2024 	 20232.745781 	 20233.439333 	 293.724734 	 294.275181 	 294.022066 	 294.759301 	 -65574.968990 	 294.919149
10:36:58.550 AM 1/16/2024 	 20233.875263 	 20233.679350 	 293.726112 	 294.276407 	 294.050253 	 294.728020 	 -65575.159973 	 294.898724
10:37:08.550 AM 1/16/2024 	 20233.195572 	 20234.014388 	 293.727338 	 294.277939 	 294.048792 	 294.792587 	 -65575.491393 	 294.998621
10:37:19.050 AM 1/16/2024 	 20233.057838 	 20234.128325 	 293.726266 	 294.280850 	 294.036289 	 294.800381 	 -65575.665533 	 295.003113
10:37:29.051 AM 1/16/2024 	 20232.181721 	 20234.459453 	 293.726572 	 294.281463 	 294.048463 	 294.753587 	 -65575.867764 	 294.926167
10:37:39.551 AM 1/16/2024 	 20233.413613 	 20233.979541 	 293.726419 	 294.285753 	 294.041241 	 294.736001 	 -65576.176736 	 294.920845
10:37:49.551 AM 1/16/2024 	 20233.255934 	 20233.976531 	 293.726419 	 294.288511 	 294.026422 	 294.815524 	 -65576.362123 	 294.940941
10:38:00.051 AM 1/16/2024 	 20233.149154 	 20233.898006 	 293.724734 	 294.289277 	 294.011410 	 294.707157 	 -65576.614930 	 294.873153
10:38:10.052 AM 1/16/2024 	 20232.514979 	 20234.097781 	 293.727031 	 294.290656 	 294.039877 	 294.638887 	 -65576.873361 	 294.797834
10:38:20.551 AM 1/16/2024 	 20233.415695 	 20234.024877 	 293.728103 	 294.294333 	 294.047963 	 294.659227 	 -65577.114943 	 294.815338
10:38:30.551 AM 1/16/2024 	 20233.247565 	 20234.633545 	 293.732085 	 294.297857 	 294.054183 	 294.684307 	 -65577.362150 	 294.816832
10:38:40.551 AM 1/16/2024 	 20234.156114 	 20234.703524 	 293.731013 	 294.299083 	 294.028857 	 294.788717 	 -65577.519466 	 294.961285
10:38:51.051 AM 1/16/2024 	 20233.323511 	 20234.800579 	 293.731319 	 294.300309 	 294.051153 	 294.686470 	 -65577.884675 	 294.879349
10:39:01.052 AM 1/16/2024 	 20233.234062 	 20234.890814 	 293.731319 	 294.301841 	 294.050009 	 294.800404 	 -65578.064474 	 294.977209
10:39:11.052 AM 1/16/2024 	 20233.385472 	 20234.283134 	 293.730860 	 294.305825 	 294.044258 	 294.834273 	 -65578.272371 	 294.954499
10:39:21.551 AM 1/16/2024 	 20234.459864 	 20234.656942 	 293.731932 	 294.305059 	 294.025830 	 294.807859 	 -65578.384750 	 294.937050
10:39:31.551 AM 1/16/2024 	 20234.350566 	 20233.948511 	 293.733464 	 294.306438 	 294.045901 	 294.667545 	 -65578.440940 	 294.810921
10:39:42.051 AM 1/16/2024 	 20233.677494 	 20234.865334 	 293.733157 	 294.307357 	 294.040892 	 294.734708 	 -65578.485892 	 294.924739
