Timestamp                   	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
10:12:17.852 AM 1/16/2024 	 4.005350 	 297.647000 	 44.546000 	 -2930348.995089 	 4.026990 	 297.647000 	 44.546000 	 -2930348.995089 	 107.997634 	 108.101257 	 295.070026
10:12:28.353 AM 1/16/2024 	 4.020615 	 297.647000 	 44.546000 	 -2930333.362706 	 4.017781 	 297.647000 	 44.546000 	 -2930333.362706 	 107.998230 	 108.102627 	 295.068572
10:12:38.852 AM 1/16/2024 	 4.007276 	 297.647000 	 44.546000 	 -2930325.174526 	 4.029399 	 297.647000 	 44.546000 	 -2930325.174526 	 107.999242 	 108.103342 	 295.067810
10:12:48.852 AM 1/16/2024 	 4.013884 	 297.647000 	 44.546000 	 -2930319.963941 	 4.036033 	 297.647000 	 44.546000 	 -2930319.963941 	 107.999302 	 108.104355 	 295.067325
10:12:58.853 AM 1/16/2024 	 4.005230 	 297.647000 	 44.546000 	 -2930316.738371 	 4.027206 	 297.647000 	 44.546000 	 -2930316.738371 	 107.999361 	 108.104772 	 295.067025
10:13:09.353 AM 1/16/2024 	 4.014839 	 297.647000 	 44.546000 	 -2930304.084425 	 4.028865 	 297.647000 	 44.546000 	 -2930304.084425 	 107.999540 	 108.105665 	 295.065848
10:13:19.853 AM 1/16/2024 	 4.016251 	 297.647000 	 44.546000 	 -2930293.911897 	 4.029171 	 297.647000 	 44.546000 	 -2930293.911897 	 107.999361 	 108.106916 	 295.064901
10:13:30.353 AM 1/16/2024 	 4.016239 	 297.647000 	 44.546000 	 -2930289.942190 	 4.020897 	 297.647000 	 44.546000 	 -2930289.942190 	 107.999659 	 108.107750 	 295.064532
10:13:40.853 AM 1/16/2024 	 4.008266 	 297.647000 	 44.546000 	 -2930281.506676 	 4.036827 	 297.647000 	 44.546000 	 -2930281.506676 	 108.000374 	 108.109001 	 295.063747
10:13:51.353 AM 1/16/2024 	 4.019651 	 297.647000 	 44.546000 	 -2930276.792779 	 4.019346 	 297.647000 	 44.546000 	 -2930276.792779 	 108.001148 	 108.110430 	 295.063308
10:14:01.852 AM 1/16/2024 	 4.016990 	 297.647000 	 44.546000 	 -2930273.815606 	 4.028917 	 297.647000 	 44.546000 	 -2930273.815606 	 108.001863 	 108.112217 	 295.063031
10:14:11.853 AM 1/16/2024 	 4.009740 	 297.647000 	 44.546000 	 -2930267.613223 	 4.033560 	 297.647000 	 44.546000 	 -2930267.613223 	 108.001923 	 108.112753 	 295.062454
10:14:22.353 AM 1/16/2024 	 4.005218 	 297.647000 	 44.546000 	 -2930266.868942 	 4.034477 	 297.647000 	 44.546000 	 -2930266.868942 	 108.002578 	 108.114123 	 295.062385
10:14:32.353 AM 1/16/2024 	 4.015212 	 297.647000 	 44.546000 	 -2930263.395650 	 4.024036 	 297.647000 	 44.546000 	 -2930263.395650 	 108.002339 	 108.115255 	 295.062062
10:14:42.354 AM 1/16/2024 	 4.004477 	 297.647000 	 44.546000 	 -2930262.155194 	 4.036290 	 297.647000 	 44.546000 	 -2930262.155194 	 108.002876 	 108.115970 	 295.061946
10:14:52.853 AM 1/16/2024 	 4.020536 	 297.647000 	 44.546000 	 -2930261.410923 	 4.020593 	 297.647000 	 44.546000 	 -2930261.410923 	 108.003054 	 108.117399 	 295.061877
10:15:02.853 AM 1/16/2024 	 4.018586 	 297.647000 	 44.546000 	 -2930254.960619 	 4.027531 	 297.647000 	 44.546000 	 -2930254.960619 	 108.003292 	 108.117876 	 295.061277
10:15:12.854 AM 1/16/2024 	 4.004965 	 297.647000 	 44.546000 	 -2930253.720186 	 4.023201 	 297.647000 	 44.546000 	 -2930253.720186 	 108.003709 	 108.119246 	 295.061162
10:15:23.354 AM 1/16/2024 	 4.009433 	 297.647000 	 44.546000 	 -2930255.456793 	 4.029951 	 297.647000 	 44.546000 	 -2930255.456793 	 108.003888 	 108.120556 	 295.061323
10:15:33.354 AM 1/16/2024 	 4.008161 	 297.647000 	 44.546000 	 -2930256.449143 	 4.025674 	 297.647000 	 44.546000 	 -2930256.449143 	 108.003948 	 108.121271 	 295.061415
10:15:43.853 AM 1/16/2024 	 4.019187 	 297.647000 	 44.546000 	 -2930258.930026 	 4.022132 	 297.647000 	 44.546000 	 -2930258.930026 	 108.004365 	 108.122999 	 295.061646
10:15:53.854 AM 1/16/2024 	 4.009331 	 297.647000 	 44.546000 	 -2930256.697230 	 4.020768 	 297.647000 	 44.546000 	 -2930256.697230 	 108.004781 	 108.123356 	 295.061439
10:16:03.854 AM 1/16/2024 	 4.007761 	 297.647000 	 44.546000 	 -2930264.884201 	 4.028675 	 297.647000 	 44.546000 	 -2930264.884201 	 108.004305 	 108.124130 	 295.062200
10:16:13.855 AM 1/16/2024 	 4.014418 	 297.647000 	 44.546000 	 -2930268.109410 	 4.027557 	 297.647000 	 44.546000 	 -2930268.109410 	 108.004901 	 108.124786 	 295.062500
