Timestamp                   	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
10:49:14.010 AM 1/16/2024 	 20246.026810 	 20246.858536 	 293.794723 	 294.453687 	 294.020245 	 295.061103 	 -65618.535220 	 295.235926
10:49:24.510 AM 1/16/2024 	 20245.968589 	 20247.403355 	 293.793039 	 294.455832 	 294.010288 	 294.952653 	 -65620.464924 	 295.152491
10:49:34.510 AM 1/16/2024 	 20246.894659 	 20247.009776 	 293.793651 	 294.457365 	 294.010267 	 294.987515 	 -65622.056358 	 295.150114
10:49:45.010 AM 1/16/2024 	 20246.952038 	 20248.324380 	 293.794417 	 294.460276 	 294.023501 	 295.029945 	 -65623.540791 	 295.235876
10:49:55.011 AM 1/16/2024 	 20247.494832 	 20249.667339 	 293.797480 	 294.465179 	 294.018393 	 295.148325 	 -65624.816559 	 295.264702
10:50:05.511 AM 1/16/2024 	 20248.289372 	 20249.269689 	 293.800237 	 294.467784 	 294.009465 	 294.932031 	 -65625.968275 	 295.183240
10:50:16.011 AM 1/16/2024 	 20248.636287 	 20249.173091 	 293.800543 	 294.468244 	 294.041758 	 294.893545 	 -65626.922490 	 295.111788
10:50:26.511 AM 1/16/2024 	 20248.937948 	 20250.837006 	 293.800543 	 294.471309 	 294.013619 	 295.151101 	 -65627.769501 	 295.260882
10:50:37.011 AM 1/16/2024 	 20248.638836 	 20249.520722 	 293.797939 	 294.472841 	 294.022828 	 295.153220 	 -65628.396335 	 295.295506
10:50:47.011 AM 1/16/2024 	 20249.864099 	 20249.216963 	 293.798858 	 294.476365 	 294.030269 	 295.058851 	 -65628.938493 	 295.252049
10:50:57.511 AM 1/16/2024 	 20248.345689 	 20249.686099 	 293.799930 	 294.477744 	 294.037692 	 295.026195 	 -65629.362073 	 295.223175
10:51:07.511 AM 1/16/2024 	 20249.957033 	 20250.308194 	 293.800696 	 294.480962 	 294.038455 	 295.201792 	 -65629.774375 	 295.367142
10:51:17.511 AM 1/16/2024 	 20249.522315 	 20250.211451 	 293.801615 	 294.481422 	 294.020403 	 295.135721 	 -65629.977708 	 295.374576
10:51:28.011 AM 1/16/2024 	 20249.729995 	 20249.675475 	 293.802993 	 294.483107 	 294.036313 	 295.210964 	 -65630.169749 	 295.439891
10:51:38.012 AM 1/16/2024 	 20249.819700 	 20250.844303 	 293.804372 	 294.484793 	 294.054089 	 294.745057 	 -65630.356144 	 295.012863
10:51:48.511 AM 1/16/2024 	 20249.877676 	 20250.443376 	 293.805444 	 294.484793 	 294.028462 	 294.934019 	 -65630.440871 	 295.119728
10:51:58.512 AM 1/16/2024 	 20249.442984 	 20251.275446 	 293.807128 	 294.486019 	 294.033587 	 295.129554 	 -65630.423925 	 295.316599
10:52:08.512 AM 1/16/2024 	 20248.741844 	 20251.397445 	 293.809119 	 294.488011 	 294.035406 	 294.931993 	 -65630.406980 	 295.187443
10:52:19.011 AM 1/16/2024 	 20248.840049 	 20250.346655 	 293.810038 	 294.489083 	 294.035809 	 295.083230 	 -65630.390035 	 295.328235
10:52:29.512 AM 1/16/2024 	 20249.565647 	 20249.708596 	 293.812948 	 294.489543 	 294.031581 	 294.952218 	 -65630.395683 	 295.193522
10:52:39.512 AM 1/16/2024 	 20250.355615 	 20251.084352 	 293.814633 	 294.491841 	 294.051255 	 294.988352 	 -65630.356144 	 295.182992
10:52:50.012 AM 1/16/2024 	 20250.019525 	 20250.972103 	 293.816930 	 294.496745 	 294.028092 	 294.942607 	 -65630.237528 	 295.141978
10:53:00.512 AM 1/16/2024 	 20249.607412 	 20250.432808 	 293.817849 	 294.497817 	 294.043417 	 295.028609 	 -65630.288364 	 295.221819
