Timestamp                   	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
10:57:49.452 AM 1/16/2024 	 4.003934 	 297.647000 	 44.546000 	 -2936771.626193 	 4.015040 	 297.647000 	 44.546000 	 -2936771.626193 	 108.101328 	 108.361320 	 295.660075
10:57:59.452 AM 1/16/2024 	 4.017477 	 297.647000 	 44.546000 	 -2936775.148599 	 4.023525 	 297.647000 	 44.546000 	 -2936775.148599 	 108.101626 	 108.360784 	 295.660402
10:58:09.452 AM 1/16/2024 	 4.016558 	 297.647000 	 44.546000 	 -2936784.457947 	 4.023828 	 297.647000 	 44.546000 	 -2936784.457947 	 108.101507 	 108.361439 	 295.661265
10:58:19.453 AM 1/16/2024 	 4.009057 	 297.647000 	 44.546000 	 -2936789.993326 	 4.019875 	 297.647000 	 44.546000 	 -2936789.993326 	 108.101745 	 108.362213 	 295.661779
10:58:29.952 AM 1/16/2024 	 4.008613 	 297.647000 	 44.546000 	 -2936801.064284 	 4.030418 	 297.647000 	 44.546000 	 -2936801.064284 	 108.101686 	 108.362928 	 295.662806
10:58:39.953 AM 1/16/2024 	 4.013560 	 297.647000 	 44.546000 	 -2936806.348246 	 4.028412 	 297.647000 	 44.546000 	 -2936806.348246 	 108.101626 	 108.363107 	 295.663296
10:58:49.953 AM 1/16/2024 	 4.012212 	 297.647000 	 44.546000 	 -2936815.909856 	 4.027656 	 297.647000 	 44.546000 	 -2936815.909856 	 108.102400 	 108.363226 	 295.664183
10:59:00.453 AM 1/16/2024 	 4.014789 	 297.647000 	 44.546000 	 -2936821.948872 	 4.020117 	 297.647000 	 44.546000 	 -2936821.948872 	 108.102222 	 108.363226 	 295.664743
10:59:10.953 AM 1/16/2024 	 4.004229 	 297.647000 	 44.546000 	 -2936830.252649 	 4.024903 	 297.647000 	 44.546000 	 -2936830.252649 	 108.102103 	 108.363226 	 295.665513
10:59:21.453 AM 1/16/2024 	 4.009030 	 297.647000 	 44.546000 	 -2936828.491229 	 4.025311 	 297.647000 	 44.546000 	 -2936828.491229 	 108.102341 	 108.364060 	 295.665350
10:59:31.952 AM 1/16/2024 	 4.002379 	 297.647000 	 44.546000 	 -2936836.795125 	 4.018076 	 297.647000 	 44.546000 	 -2936836.795125 	 108.103234 	 108.365192 	 295.666120
10:59:41.953 AM 1/16/2024 	 4.017089 	 297.647000 	 44.546000 	 -2936838.808214 	 4.023925 	 297.647000 	 44.546000 	 -2936838.808214 	 108.103651 	 108.366204 	 295.666307
10:59:52.453 AM 1/16/2024 	 4.012895 	 297.647000 	 44.546000 	 -2936848.370507 	 4.027148 	 297.647000 	 44.546000 	 -2936848.370507 	 108.104425 	 108.367098 	 295.667194
11:00:02.953 AM 1/16/2024 	 4.010609 	 297.647000 	 44.546000 	 -2936856.171474 	 4.031507 	 297.647000 	 44.546000 	 -2936856.171474 	 108.105140 	 108.368468 	 295.667917
11:00:12.953 AM 1/16/2024 	 4.016041 	 297.647000 	 44.546000 	 -2936864.475875 	 4.022149 	 297.647000 	 44.546000 	 -2936864.475875 	 108.106391 	 108.369897 	 295.668688
11:00:23.453 AM 1/16/2024 	 4.016917 	 297.647000 	 44.546000 	 -2936877.310249 	 4.029382 	 297.647000 	 44.546000 	 -2936877.310249 	 108.106391 	 108.371625 	 295.669878
11:00:33.953 AM 1/16/2024 	 4.014736 	 297.647000 	 44.546000 	 -2936889.641655 	 4.022517 	 297.647000 	 44.546000 	 -2936889.641655 	 108.107225 	 108.373412 	 295.671022
11:00:43.954 AM 1/16/2024 	 4.009976 	 297.647000 	 44.546000 	 -2936899.708357 	 4.021104 	 297.647000 	 44.546000 	 -2936899.708357 	 108.107463 	 108.374960 	 295.671956
11:00:54.453 AM 1/16/2024 	 4.020221 	 297.647000 	 44.546000 	 -2936914.053793 	 4.022684 	 297.647000 	 44.546000 	 -2936914.053793 	 108.108416 	 108.376747 	 295.673286
11:01:04.453 AM 1/16/2024 	 4.009121 	 297.647000 	 44.546000 	 -2936924.876087 	 4.039429 	 297.647000 	 44.546000 	 -2936924.876087 	 108.108773 	 108.377462 	 295.674290
11:01:14.453 AM 1/16/2024 	 4.008709 	 297.647000 	 44.546000 	 -2936944.256188 	 4.021300 	 297.647000 	 44.546000 	 -2936944.256188 	 108.109131 	 108.377700 	 295.676087
11:01:24.953 AM 1/16/2024 	 4.014517 	 297.647000 	 44.546000 	 -2936957.847920 	 4.021008 	 297.647000 	 44.546000 	 -2936957.847920 	 108.109071 	 108.378415 	 295.677348
11:01:34.954 AM 1/16/2024 	 4.009127 	 297.647000 	 44.546000 	 -2936977.229427 	 4.030818 	 297.647000 	 44.546000 	 -2936977.229427 	 108.108952 	 108.378951 	 295.679146
11:01:44.954 AM 1/16/2024 	 4.009378 	 297.647000 	 44.546000 	 -2936989.060103 	 4.030059 	 297.647000 	 44.546000 	 -2936989.060103 	 108.110203 	 108.379487 	 295.680243
11:01:55.454 AM 1/16/2024 	 4.016175 	 297.647000 	 44.546000 	 -2937005.170455 	 4.024205 	 297.647000 	 44.546000 	 -2937005.170455 	 108.111156 	 108.380262 	 295.681737
11:02:05.953 AM 1/16/2024 	 4.023309 	 297.647000 	 44.546000 	 -2937016.750123 	 4.020094 	 297.647000 	 44.546000 	 -2937016.750123 	 108.110798 	 108.381155 	 295.682811
11:02:15.954 AM 1/16/2024 	 4.006471 	 297.647000 	 44.546000 	 -2937032.861456 	 4.022873 	 297.647000 	 44.546000 	 -2937032.861456 	 108.111275 	 108.381751 	 295.684305
11:02:26.454 AM 1/16/2024 	 4.008038 	 297.647000 	 44.546000 	 -2937044.441829 	 4.036012 	 297.647000 	 44.546000 	 -2937044.441829 	 108.112109 	 108.382585 	 295.685380
11:02:36.454 AM 1/16/2024 	 4.016423 	 297.647000 	 44.546000 	 -2937056.274254 	 4.027571 	 297.647000 	 44.546000 	 -2937056.274254 	 108.112347 	 108.382942 	 295.686477
11:02:46.954 AM 1/16/2024 	 3.998800 	 297.647000 	 44.546000 	 -2937074.149353 	 4.024730 	 297.647000 	 44.546000 	 -2937074.149353 	 108.112526 	 108.383538 	 295.688135
11:02:57.454 AM 1/16/2024 	 4.010069 	 297.647000 	 44.546000 	 -2937086.989647 	 4.026141 	 297.647000 	 44.546000 	 -2937086.989647 	 108.112704 	 108.385980 	 295.689326
11:03:07.455 AM 1/16/2024 	 4.009953 	 297.647000 	 44.546000 	 -2937108.139156 	 4.022941 	 297.647000 	 44.546000 	 -2937108.139156 	 108.113657 	 108.387707 	 295.691287
11:03:17.954 AM 1/16/2024 	 4.004530 	 297.647000 	 44.546000 	 -2937131.555832 	 4.033207 	 297.647000 	 44.546000 	 -2937131.555832 	 108.114908 	 108.390805 	 295.693459
11:03:27.954 AM 1/16/2024 	 4.002933 	 297.647000 	 44.546000 	 -2937154.973715 	 4.022608 	 297.647000 	 44.546000 	 -2937154.973715 	 108.115742 	 108.392592 	 295.695631
11:03:37.955 AM 1/16/2024 	 4.011856 	 297.647000 	 44.546000 	 -2937180.407406 	 4.021203 	 297.647000 	 44.546000 	 -2937180.407406 	 108.116337 	 108.393664 	 295.697989
