Timestamp                   	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
10:16:44.886 AM 1/16/2024 	 4.012714 	 297.647000 	 44.546000 	 -2930350.827868 	 4.024514 	 297.647000 	 44.546000 	 -2930350.827868 	 108.006866 	 108.127883 	 295.065478
10:16:54.887 AM 1/16/2024 	 4.015125 	 297.647000 	 44.546000 	 -2930368.692462 	 4.024576 	 297.647000 	 44.546000 	 -2930368.692462 	 108.007462 	 108.129193 	 295.067140
10:17:05.387 AM 1/16/2024 	 4.012498 	 297.647000 	 44.546000 	 -2930392.264857 	 4.020447 	 297.647000 	 44.546000 	 -2930392.264857 	 108.007581 	 108.130266 	 295.069333
10:17:15.886 AM 1/16/2024 	 4.018367 	 297.647000 	 44.546000 	 -2930414.597705 	 4.027568 	 297.647000 	 44.546000 	 -2930414.597705 	 108.008355 	 108.131397 	 295.071411
10:17:25.887 AM 1/16/2024 	 4.014053 	 297.647000 	 44.546000 	 -2930435.690828 	 4.025355 	 297.647000 	 44.546000 	 -2930435.690828 	 108.008653 	 108.132708 	 295.073374
10:17:35.887 AM 1/16/2024 	 4.019336 	 297.647000 	 44.546000 	 -2930453.806866 	 4.036191 	 297.647000 	 44.546000 	 -2930453.806866 	 108.008295 	 108.133601 	 295.075059
10:17:46.387 AM 1/16/2024 	 4.025063 	 297.647000 	 44.546000 	 -2930473.660871 	 4.026112 	 297.647000 	 44.546000 	 -2930473.660871 	 108.009129 	 108.134971 	 295.076906
10:17:56.887 AM 1/16/2024 	 4.012865 	 297.647000 	 44.546000 	 -2930492.771155 	 4.021799 	 297.647000 	 44.546000 	 -2930492.771155 	 108.009606 	 108.136103 	 295.078684
10:18:06.888 AM 1/16/2024 	 3.997099 	 297.647000 	 44.546000 	 -2930514.612446 	 4.018827 	 297.647000 	 44.546000 	 -2930514.612446 	 108.010678 	 108.136580 	 295.080716
10:18:17.388 AM 1/16/2024 	 4.015384 	 297.647000 	 44.546000 	 -2930525.533477 	 4.024944 	 297.647000 	 44.546000 	 -2930525.533477 	 108.011214 	 108.138009 	 295.081732
10:18:27.887 AM 1/16/2024 	 3.999504 	 297.647000 	 44.546000 	 -2930545.638777 	 4.026634 	 297.647000 	 44.546000 	 -2930545.638777 	 108.011512 	 108.139022 	 295.083602
10:18:38.388 AM 1/16/2024 	 4.013697 	 297.647000 	 44.546000 	 -2930557.553440 	 4.036007 	 297.647000 	 44.546000 	 -2930557.553440 	 108.011631 	 108.139975 	 295.084711
