Timestamp                   	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
10:16:44.886 AM 1/16/2024 	 20204.947386 	 20205.817348 	 293.597012 	 293.929075 	 294.021398 	 294.147499 	 -65484.933431 	 294.370809
10:16:54.887 AM 1/16/2024 	 20205.278383 	 20205.945810 	 293.598543 	 293.932445 	 294.009364 	 294.151996 	 -65485.334468 	 294.364448
10:17:05.387 AM 1/16/2024 	 20205.214466 	 20205.752167 	 293.598849 	 293.935203 	 293.976131 	 294.186301 	 -65485.863637 	 294.372306
10:17:15.886 AM 1/16/2024 	 20205.874420 	 20206.520500 	 293.600840 	 293.938114 	 294.003720 	 294.140687 	 -65486.364981 	 294.383352
10:17:25.887 AM 1/16/2024 	 20205.647982 	 20206.475001 	 293.601606 	 293.941484 	 294.001433 	 294.140762 	 -65486.838494 	 294.376819
10:17:35.887 AM 1/16/2024 	 20206.228290 	 20207.534661 	 293.600687 	 293.943783 	 293.988949 	 294.077277 	 -65487.245176 	 294.323279
10:17:46.387 AM 1/16/2024 	 20206.858825 	 20206.802034 	 293.602831 	 293.947306 	 294.005442 	 294.320878 	 -65487.690873 	 294.521457
10:17:56.887 AM 1/16/2024 	 20205.939134 	 20206.561757 	 293.604056 	 293.950217 	 294.002971 	 294.156938 	 -65488.119874 	 294.401011
10:18:06.888 AM 1/16/2024 	 20204.730563 	 20206.455926 	 293.606813 	 293.951443 	 294.014452 	 294.167944 	 -65488.610182 	 294.400212
10:18:17.388 AM 1/16/2024 	 20206.382156 	 20207.058928 	 293.608191 	 293.955120 	 294.000354 	 294.112293 	 -65488.855345 	 294.320514
10:18:27.887 AM 1/16/2024 	 20205.151803 	 20207.343392 	 293.608957 	 293.957724 	 294.010729 	 294.203886 	 -65489.306683 	 294.376196
10:18:38.388 AM 1/16/2024 	 20206.457499 	 20208.234100 	 293.609263 	 293.960175 	 294.033094 	 294.156359 	 -65489.574152 	 294.390049
10:18:48.887 AM 1/16/2024 	 20206.433436 	 20207.603331 	 293.610948 	 293.963546 	 294.007293 	 294.180148 	 -65489.958650 	 294.391171
10:18:58.887 AM 1/16/2024 	 20206.481031 	 20206.944813 	 293.610488 	 293.967070 	 294.012575 	 294.176456 	 -65490.320872 	 294.371905
10:19:08.888 AM 1/16/2024 	 20206.326641 	 20207.203221 	 293.612632 	 293.970900 	 294.024446 	 294.167074 	 -65490.677533 	 294.388487
10:19:19.388 AM 1/16/2024 	 20206.839962 	 20207.192566 	 293.612632 	 293.973811 	 294.001387 	 294.179437 	 -65491.039780 	 294.346564
10:19:29.888 AM 1/16/2024 	 20206.559630 	 20208.811020 	 293.613551 	 293.974577 	 294.014273 	 294.149820 	 -65491.413186 	 294.337728
10:19:40.388 AM 1/16/2024 	 20206.812890 	 20207.831726 	 293.615236 	 293.977488 	 294.005106 	 294.285137 	 -65491.708577 	 294.441844
10:19:50.388 AM 1/16/2024 	 20206.600040 	 20208.338916 	 293.614011 	 293.981011 	 294.002738 	 294.210063 	 -65492.048564 	 294.334225
10:20:00.389 AM 1/16/2024 	 20207.044011 	 20208.408245 	 293.616308 	 293.980399 	 294.019320 	 294.150144 	 -65492.288235 	 294.332859
10:20:10.888 AM 1/16/2024 	 20206.876336 	 20207.510076 	 293.617226 	 293.982544 	 294.013701 	 294.136971 	 -65492.527911 	 294.390494
10:20:20.889 AM 1/16/2024 	 20206.830527 	 20208.160875 	 293.618911 	 293.985761 	 293.984659 	 294.160827 	 -65492.700704 	 294.362418
10:20:30.889 AM 1/16/2024 	 20206.907080 	 20208.631603 	 293.619983 	 293.989131 	 294.016750 	 294.146631 	 -65493.035150 	 294.360973
10:20:40.889 AM 1/16/2024 	 20208.427583 	 20208.649947 	 293.619217 	 293.991736 	 294.013771 	 294.208816 	 -65493.341735 	 294.398587
10:20:51.389 AM 1/16/2024 	 20207.935579 	 20207.958516 	 293.621821 	 293.994953 	 294.017729 	 294.348262 	 -65493.726373 	 294.521463
10:21:01.389 AM 1/16/2024 	 20207.698024 	 20209.078527 	 293.621208 	 293.996485 	 294.007007 	 294.307336 	 -65493.988381 	 294.471114
10:21:11.889 AM 1/16/2024 	 20207.303203 	 20209.022664 	 293.621361 	 294.001388 	 293.995941 	 294.257094 	 -65494.395342 	 294.472801
10:21:22.390 AM 1/16/2024 	 20207.513368 	 20208.750021 	 293.621361 	 294.003380 	 293.994739 	 294.264863 	 -65494.902673 	 294.465465
10:21:32.890 AM 1/16/2024 	 20208.148742 	 20209.575870 	 293.622740 	 294.007516 	 294.013261 	 294.504260 	 -65495.382151 	 294.641553
10:21:43.389 AM 1/16/2024 	 20208.858745 	 20209.385008 	 293.624271 	 294.011500 	 294.004789 	 294.372621 	 -65495.844924 	 294.576480
10:21:53.389 AM 1/16/2024 	 20208.599714 	 20209.547704 	 293.627640 	 294.014717 	 294.007941 	 294.434294 	 -65496.263110 	 294.632466
10:22:03.390 AM 1/16/2024 	 20208.404340 	 20209.362493 	 293.627181 	 294.018394 	 293.993744 	 294.357809 	 -65496.826293 	 294.514019
10:22:13.890 AM 1/16/2024 	 20208.229821 	 20208.673770 	 293.627793 	 294.020999 	 294.022071 	 294.271879 	 -65497.277978 	 294.488523
10:22:24.390 AM 1/16/2024 	 20208.932204 	 20210.029422 	 293.629172 	 294.024369 	 294.010811 	 294.338045 	 -65497.751989 	 294.533898
10:22:34.890 AM 1/16/2024 	 20208.943623 	 20210.047256 	 293.631316 	 294.027740 	 293.999343 	 294.260494 	 -65498.175828 	 294.443638
10:22:45.390 AM 1/16/2024 	 20208.443336 	 20210.442677 	 293.630550 	 294.029885 	 294.001680 	 294.297292 	 -65498.739116 	 294.442669
10:22:55.390 AM 1/16/2024 	 20209.512139 	 20211.095681 	 293.631162 	 294.031876 	 294.023565 	 294.341821 	 -65499.118376 	 294.540032
10:23:05.390 AM 1/16/2024 	 20209.049528 	 20210.815754 	 293.631622 	 294.035094 	 294.026995 	 294.344777 	 -65499.603627 	 294.570824
10:23:15.391 AM 1/16/2024 	 20209.385946 	 20211.225951 	 293.632694 	 294.038005 	 293.999986 	 294.371597 	 -65500.038698 	 294.497604
10:23:25.890 AM 1/16/2024 	 20208.862532 	 20210.518428 	 293.634532 	 294.040762 	 294.000304 	 294.327545 	 -65500.457053 	 294.538974
10:23:35.890 AM 1/16/2024 	 20209.512363 	 20211.220434 	 293.636829 	 294.043827 	 294.012089 	 294.200051 	 -65501.020464 	 294.464394
10:23:45.891 AM 1/16/2024 	 20210.204614 	 20211.919111 	 293.637748 	 294.045512 	 294.004423 	 294.280678 	 -65501.450016 	 294.451545
10:23:55.891 AM 1/16/2024 	 20210.471314 	 20210.300832 	 293.638666 	 294.046278 	 294.004362 	 294.347650 	 -65501.890744 	 294.560013
10:24:05.891 AM 1/16/2024 	 20210.745940 	 20211.593227 	 293.640045 	 294.050568 	 294.016768 	 294.337861 	 -65502.376124 	 294.530411
10:24:15.891 AM 1/16/2024 	 20210.740819 	 20211.081114 	 293.640964 	 294.052253 	 294.015706 	 294.435445 	 -65502.917321 	 294.660505
10:24:26.391 AM 1/16/2024 	 20210.735145 	 20211.649085 	 293.642189 	 294.056237 	 294.009931 	 294.412213 	 -65503.346952 	 294.632094
10:26:01.701 AM 1/16/2024 	 20213.256824 	 20213.306336 	 293.649080 	 294.089637 	 294.018171 	 294.668626 	 -65510.685682 	 294.962876
10:26:11.701 AM 1/16/2024 	 20212.897456 	 20214.599812 	 293.652449 	 294.094233 	 293.975791 	 294.257728 	 -65512.540092 	 294.634325
10:26:21.702 AM 1/16/2024 	 20213.591826 	 20214.484207 	 293.651990 	 294.098982 	 293.961365 	 294.419382 	 -65514.528924 	 294.732182
10:26:31.702 AM 1/16/2024 	 20215.230887 	 20215.466389 	 293.654747 	 294.102200 	 293.969318 	 294.552848 	 -65516.104618 	 294.761345
10:26:42.202 AM 1/16/2024 	 20214.509199 	 20216.373983 	 293.655972 	 294.104958 	 293.995678 	 294.582006 	 -65517.904108 	 294.777286
10:26:52.702 AM 1/16/2024 	 20215.214747 	 20216.428456 	 293.655665 	 294.107256 	 293.996346 	 294.511428 	 -65519.318213 	 294.764277
10:27:03.203 AM 1/16/2024 	 20215.111072 	 20216.692001 	 293.657809 	 294.113078 	 293.987183 	 294.430073 	 -65520.525665 	 294.816906
10:27:13.702 AM 1/16/2024 	 20217.125414 	 20217.204406 	 293.657809 	 294.116602 	 294.000028 	 295.139428 	 -65521.800350 	 295.108797
10:27:23.703 AM 1/16/2024 	 20216.371054 	 20218.255144 	 293.659341 	 294.122117 	 293.998843 	 295.069442 	 -65522.767651 	 295.178770
10:27:34.202 AM 1/16/2024 	 20216.469022 	 20217.742811 	 293.660566 	 294.126867 	 293.995367 	 295.068330 	 -65523.751818 	 295.254457
10:27:44.203 AM 1/16/2024 	 20217.514288 	 20218.454638 	 293.661638 	 294.130697 	 293.995948 	 295.118394 	 -65524.803190 	 295.321930
10:27:54.703 AM 1/16/2024 	 20217.367047 	 20218.801849 	 293.663016 	 294.136213 	 293.976388 	 295.209616 	 -65525.781958 	 295.359420
