Timestamp                   	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
10:12:17.852 AM 1/16/2024 	 20204.299954 	 20206.018312 	 293.573275 	 293.860594 	 294.016032 	 294.070822 	 -65484.892287 	 294.349398
10:12:28.353 AM 1/16/2024 	 20205.508059 	 20205.116077 	 293.574806 	 293.864117 	 294.010324 	 294.054252 	 -65484.541360 	 294.291297
10:12:38.852 AM 1/16/2024 	 20204.301776 	 20206.061882 	 293.577410 	 293.865956 	 293.993028 	 294.048294 	 -65484.357546 	 294.262209
10:12:48.852 AM 1/16/2024 	 20204.835480 	 20206.598245 	 293.577563 	 293.868560 	 294.009076 	 293.979316 	 -65484.240576 	 294.204123
10:12:58.853 AM 1/16/2024 	 20204.067236 	 20205.814550 	 293.577716 	 293.869632 	 293.992715 	 294.029087 	 -65484.168166 	 294.237345
10:13:09.353 AM 1/16/2024 	 20204.808269 	 20205.870376 	 293.578175 	 293.871930 	 293.999567 	 293.994371 	 -65483.884101 	 294.196034
10:13:19.853 AM 1/16/2024 	 20204.859908 	 20205.826687 	 293.577716 	 293.875148 	 293.996257 	 293.991534 	 -65483.655741 	 294.233803
10:13:30.353 AM 1/16/2024 	 20204.831532 	 20205.085468 	 293.578482 	 293.877292 	 293.995415 	 294.101688 	 -65483.566626 	 294.328324
10:13:40.853 AM 1/16/2024 	 20204.085990 	 20206.401605 	 293.580319 	 293.880510 	 293.986599 	 294.033835 	 -65483.377260 	 294.283637
10:13:51.353 AM 1/16/2024 	 20205.034994 	 20204.861053 	 293.582310 	 293.884187 	 294.018281 	 294.051817 	 -65483.271439 	 294.296888
10:14:01.852 AM 1/16/2024 	 20204.785005 	 20205.666214 	 293.584148 	 293.888783 	 293.999109 	 294.029340 	 -65483.204605 	 294.264509
10:14:11.853 AM 1/16/2024 	 20204.117258 	 20206.023951 	 293.584301 	 293.890161 	 294.005617 	 294.114249 	 -65483.065370 	 294.275734
10:14:22.353 AM 1/16/2024 	 20203.722392 	 20206.097912 	 293.585986 	 293.893685 	 294.018774 	 294.061756 	 -65483.048662 	 294.311543
10:14:32.353 AM 1/16/2024 	 20204.559935 	 20205.173215 	 293.585373 	 293.896596 	 294.000973 	 294.085520 	 -65482.970691 	 294.316884
10:14:42.354 AM 1/16/2024 	 20203.625985 	 20206.221834 	 293.586751 	 293.898434 	 294.011722 	 294.073125 	 -65482.942844 	 294.303551
10:14:52.853 AM 1/16/2024 	 20205.005176 	 20204.862555 	 293.587211 	 293.902111 	 294.022044 	 294.121228 	 -65482.926136 	 294.336053
10:15:02.853 AM 1/16/2024 	 20204.792631 	 20205.416567 	 293.587823 	 293.903337 	 294.001604 	 294.143767 	 -65482.781335 	 294.365190
10:15:12.854 AM 1/16/2024 	 20203.609845 	 20205.034465 	 293.588895 	 293.906860 	 294.005268 	 294.161124 	 -65482.753489 	 294.367435
10:15:23.354 AM 1/16/2024 	 20204.007024 	 20205.628802 	 293.589355 	 293.910231 	 294.001650 	 294.058804 	 -65482.792474 	 294.302456
10:15:33.354 AM 1/16/2024 	 20203.904167 	 20205.266629 	 293.589508 	 293.912069 	 294.003160 	 294.149572 	 -65482.814751 	 294.381849
10:15:43.853 AM 1/16/2024 	 20204.871830 	 20204.978195 	 293.590580 	 293.916512 	 294.010949 	 294.133275 	 -65482.870443 	 294.314580
10:15:53.854 AM 1/16/2024 	 20204.006770 	 20204.845169 	 293.591652 	 293.917431 	 294.014048 	 294.134956 	 -65482.820320 	 294.345999
10:16:03.854 AM 1/16/2024 	 20203.927855 	 20205.583727 	 293.590427 	 293.919423 	 294.016227 	 294.187662 	 -65483.004107 	 294.392074
10:16:13.855 AM 1/16/2024 	 20204.523999 	 20205.509491 	 293.591958 	 293.921108 	 294.016528 	 294.270115 	 -65483.076509 	 294.462694
