Timestamp                   	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
10:40:01.163 AM 1/16/2024 	 4.013537 	 297.647000 	 44.546000 	 -2934237.653455 	 4.030278 	 297.647000 	 44.546000 	 -2934237.653455 	 108.060470 	 108.276380 	 295.440447
10:40:11.663 AM 1/16/2024 	 4.006050 	 297.647000 	 44.546000 	 -2934247.915327 	 4.027312 	 297.647000 	 44.546000 	 -2934247.915327 	 108.060768 	 108.277035 	 295.441400
10:40:22.163 AM 1/16/2024 	 4.003873 	 297.647000 	 44.546000 	 -2934261.931913 	 4.026091 	 297.647000 	 44.546000 	 -2934261.931913 	 108.060351 	 108.278286 	 295.442701
10:40:32.163 AM 1/16/2024 	 4.006433 	 297.647000 	 44.546000 	 -2934274.447086 	 4.031014 	 297.647000 	 44.546000 	 -2934274.447086 	 108.061244 	 108.279120 	 295.443863
10:40:42.663 AM 1/16/2024 	 4.011978 	 297.647000 	 44.546000 	 -2934289.966374 	 4.023297 	 297.647000 	 44.546000 	 -2934289.966374 	 108.061125 	 108.279120 	 295.445305
10:40:53.163 AM 1/16/2024 	 4.008537 	 297.647000 	 44.546000 	 -2934308.239759 	 4.030509 	 297.647000 	 44.546000 	 -2934308.239759 	 108.061542 	 108.279477 	 295.447002
10:41:03.163 AM 1/16/2024 	 4.010247 	 297.647000 	 44.546000 	 -2934321.757527 	 4.031934 	 297.647000 	 44.546000 	 -2934321.757527 	 108.061423 	 108.280370 	 295.448257
10:41:13.163 AM 1/16/2024 	 4.016648 	 297.647000 	 44.546000 	 -2934337.528760 	 4.024056 	 297.647000 	 44.546000 	 -2934337.528760 	 108.061780 	 108.281383 	 295.449721
10:41:23.663 AM 1/16/2024 	 4.005922 	 297.647000 	 44.546000 	 -2934352.048789 	 4.027195 	 297.647000 	 44.546000 	 -2934352.048789 	 108.062019 	 108.282098 	 295.451070
10:41:34.163 AM 1/16/2024 	 4.011508 	 297.647000 	 44.546000 	 -2934363.565001 	 4.015008 	 297.647000 	 44.546000 	 -2934363.565001 	 108.062019 	 108.283170 	 295.452139
10:41:44.164 AM 1/16/2024 	 4.007478 	 297.647000 	 44.546000 	 -2934373.579334 	 4.013825 	 297.647000 	 44.546000 	 -2934373.579334 	 108.062733 	 108.283944 	 295.453069
10:41:54.164 AM 1/16/2024 	 4.013756 	 297.647000 	 44.546000 	 -2934384.845721 	 4.024561 	 297.647000 	 44.546000 	 -2934384.845721 	 108.062078 	 108.283766 	 295.454115
10:42:04.164 AM 1/16/2024 	 4.015542 	 297.647000 	 44.546000 	 -2934388.851614 	 4.029942 	 297.647000 	 44.546000 	 -2934388.851614 	 108.062555 	 108.284719 	 295.454487
10:42:14.164 AM 1/16/2024 	 4.007515 	 297.647000 	 44.546000 	 -2934404.124404 	 4.018508 	 297.647000 	 44.546000 	 -2934404.124404 	 108.063746 	 108.286148 	 295.455906
10:42:24.663 AM 1/16/2024 	 4.010706 	 297.647000 	 44.546000 	 -2934409.382367 	 4.027341 	 297.647000 	 44.546000 	 -2934409.382367 	 108.064699 	 108.287042 	 295.456394
10:42:35.164 AM 1/16/2024 	 4.005680 	 297.647000 	 44.546000 	 -2934416.393079 	 4.019717 	 297.647000 	 44.546000 	 -2934416.393079 	 108.065294 	 108.287816 	 295.457045
10:42:45.164 AM 1/16/2024 	 4.015157 	 297.647000 	 44.546000 	 -2934423.403898 	 4.027916 	 297.647000 	 44.546000 	 -2934423.403898 	 108.066128 	 108.288531 	 295.457696
10:42:55.664 AM 1/16/2024 	 4.011701 	 297.647000 	 44.546000 	 -2934432.417966 	 4.019548 	 297.647000 	 44.546000 	 -2934432.417966 	 108.067141 	 108.289782 	 295.458533
10:43:06.164 AM 1/16/2024 	 4.017833 	 297.647000 	 44.546000 	 -2934442.684205 	 4.023373 	 297.647000 	 44.546000 	 -2934442.684205 	 108.068094 	 108.290020 	 295.459486
10:43:16.664 AM 1/16/2024 	 4.015171 	 297.647000 	 44.546000 	 -2934451.698652 	 4.021250 	 297.647000 	 44.546000 	 -2934451.698652 	 108.068808 	 108.291033 	 295.460323
10:43:27.164 AM 1/16/2024 	 4.022515 	 297.647000 	 44.546000 	 -2934468.225601 	 4.018535 	 297.647000 	 44.546000 	 -2934468.225601 	 108.068987 	 108.291509 	 295.461858
10:43:37.165 AM 1/16/2024 	 4.020025 	 297.647000 	 44.546000 	 -2934483.751461 	 4.019828 	 297.647000 	 44.546000 	 -2934483.751461 	 108.069344 	 108.291747 	 295.463299
10:43:47.664 AM 1/16/2024 	 4.014290 	 297.647000 	 44.546000 	 -2934496.773556 	 4.025238 	 297.647000 	 44.546000 	 -2934496.773556 	 108.069821 	 108.292581 	 295.464509
10:43:57.665 AM 1/16/2024 	 4.010519 	 297.647000 	 44.546000 	 -2934507.041238 	 4.018958 	 297.647000 	 44.546000 	 -2934507.041238 	 108.070178 	 108.293594 	 295.465462
10:44:08.164 AM 1/16/2024 	 4.007381 	 297.647000 	 44.546000 	 -2934530.081753 	 4.023951 	 297.647000 	 44.546000 	 -2934530.081753 	 108.070714 	 108.295083 	 295.467601
10:44:18.165 AM 1/16/2024 	 4.014427 	 297.647000 	 44.546000 	 -2934553.624348 	 4.030161 	 297.647000 	 44.546000 	 -2934553.624348 	 108.071667 	 108.296572 	 295.469787
10:44:28.165 AM 1/16/2024 	 4.014237 	 297.647000 	 44.546000 	 -2934578.670991 	 4.025332 	 297.647000 	 44.546000 	 -2934578.670991 	 108.071667 	 108.298657 	 295.472113
