Timestamp                   	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
10:57:49.452 AM 1/16/2024 	 20248.460407 	 20249.269817 	 293.839903 	 294.529536 	 294.049716 	 294.929775 	 -65629.072036 	 295.148944
10:57:59.452 AM 1/16/2024 	 20249.652134 	 20250.026089 	 293.840669 	 294.528157 	 294.040124 	 294.787234 	 -65629.151110 	 295.054546
10:58:09.452 AM 1/16/2024 	 20249.637064 	 20250.116471 	 293.840362 	 294.529843 	 294.046658 	 295.006390 	 -65629.360093 	 295.243426
10:58:19.453 AM 1/16/2024 	 20249.028608 	 20249.813580 	 293.840975 	 294.531835 	 294.035836 	 294.903192 	 -65629.484355 	 295.153474
10:58:29.952 AM 1/16/2024 	 20249.066696 	 20250.799477 	 293.840822 	 294.533674 	 294.046312 	 294.778793 	 -65629.732883 	 294.996146
10:58:39.953 AM 1/16/2024 	 20249.529596 	 20250.662862 	 293.840669 	 294.534133 	 294.043497 	 294.891509 	 -65629.851501 	 295.136614
10:58:49.953 AM 1/16/2024 	 20249.479280 	 20250.663548 	 293.842660 	 294.534440 	 294.033522 	 295.328782 	 -65630.066147 	 295.306171
10:59:00.453 AM 1/16/2024 	 20249.743083 	 20250.054812 	 293.842200 	 294.534440 	 294.034556 	 294.972629 	 -65630.201715 	 295.213452
10:59:10.953 AM 1/16/2024 	 20248.890034 	 20250.524908 	 293.841894 	 294.534440 	 294.026826 	 295.149198 	 -65630.388124 	 295.283476
10:59:21.453 AM 1/16/2024 	 20249.291778 	 20250.548028 	 293.842507 	 294.536585 	 294.046501 	 295.189086 	 -65630.348583 	 295.354913
10:59:31.952 AM 1/16/2024 	 20248.775627 	 20249.981104 	 293.844804 	 294.539496 	 294.046800 	 295.097496 	 -65630.534994 	 295.263826
10:59:41.953 AM 1/16/2024 	 20250.057588 	 20250.499515 	 293.845876 	 294.542101 	 294.026204 	 295.057152 	 -65630.580186 	 295.197582
10:59:52.453 AM 1/16/2024 	 20249.761963 	 20250.843528 	 293.847867 	 294.544400 	 294.037485 	 295.081133 	 -65630.794847 	 295.225796
