Timestamp                   	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
10:53:21.590 AM 1/16/2024 	 20248.402771 	 20249.416641 	 293.821678 	 294.499809 	 294.067748 	 295.176829 	 -65629.092454 	 295.368094
10:53:31.590 AM 1/16/2024 	 20249.232785 	 20250.455612 	 293.820146 	 294.499043 	 294.030902 	 294.968040 	 -65629.205419 	 295.159390
10:53:42.090 AM 1/16/2024 	 20248.589581 	 20250.398068 	 293.819381 	 294.499656 	 294.035719 	 294.994060 	 -65629.228012 	 295.168908
10:53:52.590 AM 1/16/2024 	 20249.084262 	 20250.896006 	 293.819534 	 294.501342 	 294.043670 	 294.843116 	 -65629.437000 	 295.087304
10:54:02.590 AM 1/16/2024 	 20248.888912 	 20250.793878 	 293.820453 	 294.503027 	 294.015423 	 294.754555 	 -65629.459594 	 295.037439
10:54:12.590 AM 1/16/2024 	 20248.980868 	 20250.153150 	 293.821525 	 294.503180 	 294.026848 	 294.837169 	 -65629.595156 	 295.033286
10:54:23.090 AM 1/16/2024 	 20249.235306 	 20249.537087 	 293.821525 	 294.504253 	 294.057241 	 294.933515 	 -65629.634696 	 295.095190
10:54:33.091 AM 1/16/2024 	 20249.731176 	 20250.186176 	 293.821372 	 294.503334 	 294.025880 	 294.804609 	 -65629.589508 	 294.950771
10:54:43.591 AM 1/16/2024 	 20249.708069 	 20250.201314 	 293.823669 	 294.502261 	 294.029846 	 294.745375 	 -65629.634696 	 294.918429
10:54:54.090 AM 1/16/2024 	 20249.674750 	 20250.031968 	 293.823363 	 294.504100 	 294.024300 	 294.835096 	 -65629.549969 	 295.061378
10:55:04.091 AM 1/16/2024 	 20249.423504 	 20250.504622 	 293.826579 	 294.505326 	 294.035070 	 295.003782 	 -65629.527375 	 295.224800
10:55:14.091 AM 1/16/2024 	 20249.317657 	 20249.931195 	 293.828723 	 294.510536 	 294.031721 	 295.048988 	 -65629.403110 	 295.274226
10:55:24.591 AM 1/16/2024 	 20250.152727 	 20250.359692 	 293.830561 	 294.510076 	 294.049698 	 294.892983 	 -65629.295791 	 295.075881
10:55:35.091 AM 1/16/2024 	 20247.966213 	 20249.784332 	 293.832705 	 294.511761 	 294.038932 	 294.799720 	 -65629.205419 	 295.065610
10:55:45.091 AM 1/16/2024 	 20248.788877 	 20251.256277 	 293.831020 	 294.512374 	 294.014440 	 294.901166 	 -65629.222363 	 295.078876
10:55:55.591 AM 1/16/2024 	 20249.164402 	 20249.155678 	 293.833011 	 294.514366 	 294.039358 	 295.074989 	 -65629.194122 	 295.212116
10:56:06.091 AM 1/16/2024 	 20248.670464 	 20250.802279 	 293.834543 	 294.515899 	 294.024084 	 295.075302 	 -65629.041620 	 295.354696
10:56:16.091 AM 1/16/2024 	 20248.744700 	 20250.955963 	 293.835921 	 294.517737 	 294.019126 	 295.054802 	 -65628.985139 	 295.247059
10:56:26.092 AM 1/16/2024 	 20249.295685 	 20250.185411 	 293.838678 	 294.520036 	 294.048907 	 294.963853 	 -65628.990787 	 295.154734
10:56:36.591 AM 1/16/2024 	 20248.696564 	 20249.979058 	 293.837299 	 294.520189 	 294.042813 	 295.142057 	 -65629.002083 	 295.255609
10:56:46.591 AM 1/16/2024 	 20249.226720 	 20250.457458 	 293.839750 	 294.522488 	 294.042818 	 294.830949 	 -65628.889121 	 295.097764
10:56:56.592 AM 1/16/2024 	 20249.431975 	 20250.672261 	 293.839903 	 294.525705 	 294.026333 	 295.043612 	 -65628.900417 	 295.202893
10:57:07.092 AM 1/16/2024 	 20249.668072 	 20250.393540 	 293.840516 	 294.527238 	 294.047284 	 294.832578 	 -65628.826992 	 295.015028
10:57:17.092 AM 1/16/2024 	 20249.407159 	 20250.034601 	 293.839137 	 294.527544 	 294.032642 	 294.901418 	 -65628.826992 	 295.113059
10:57:27.591 AM 1/16/2024 	 20249.576144 	 20250.346860 	 293.840209 	 294.526625 	 294.038642 	 294.969636 	 -65628.793103 	 295.159100
10:57:37.592 AM 1/16/2024 	 20249.185550 	 20250.513244 	 293.840669 	 294.528464 	 294.031178 	 295.178513 	 -65628.815696 	 295.341517
