Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
12:00:03.701 AM 10/1/2024 	 382.666376 	 381.568549 	 234.224417 	 295.362068 	 -66350.349672 	 229.997158 	 294.435429 	 295.250228
12:00:08.845 AM 10/1/2024 	 382.236889 	 381.612125 	 234.225620 	 295.359923 	 -66350.343592 	 229.998784 	 294.445315 	 295.260568
12:00:14.013 AM 10/1/2024 	 382.674679 	 381.951922 	 234.225770 	 295.360536 	 -66350.276715 	 230.018327 	 294.444569 	 295.247103
12:00:19.128 AM 10/1/2024 	 382.840486 	 381.847892 	 234.226823 	 295.361302 	 -66350.228077 	 230.026370 	 294.467493 	 295.275641
12:00:24.265 AM 10/1/2024 	 382.006420 	 381.902300 	 234.225620 	 295.360689 	 -66350.288875 	 230.006247 	 294.429517 	 295.251864
12:00:29.452 AM 10/1/2024 	 383.733930 	 382.222952 	 234.226372 	 295.362222 	 -66350.410470 	 230.000760 	 294.457859 	 295.252833
12:00:34.613 AM 10/1/2024 	 383.879105 	 381.446131 	 234.224266 	 295.360995 	 -66350.307114 	 230.002472 	 294.454132 	 295.256178
12:00:39.773 AM 10/1/2024 	 383.175873 	 381.563511 	 234.225620 	 295.360076 	 -66350.373991 	 230.010517 	 294.436473 	 295.255510
12:00:44.910 AM 10/1/2024 	 382.865898 	 381.286435 	 234.226221 	 295.359616 	 -66350.331433 	 229.999829 	 294.446681 	 295.251567
12:00:50.101 AM 10/1/2024 	 382.946662 	 382.417410 	 234.225770 	 295.358543 	 -66350.434789 	 229.995359 	 294.443801 	 295.273661
12:00:55.264 AM 10/1/2024 	 382.589888 	 381.926985 	 234.224266 	 295.357624 	 -66350.398310 	 230.016151 	 294.442236 	 295.263147
12:01:00.403 AM 10/1/2024 	 384.321927 	 381.951418 	 234.225169 	 295.358696 	 -66350.477348 	 230.013220 	 294.454358 	 295.271009
12:01:05.571 AM 10/1/2024 	 382.285700 	 381.675349 	 234.223815 	 295.357470 	 -66350.617186 	 230.001751 	 294.451156 	 295.267812
12:01:10.705 AM 10/1/2024 	 382.441694 	 381.391724 	 234.224266 	 295.355325 	 -66350.556387 	 230.014151 	 294.455154 	 295.261439
12:01:15.843 AM 10/1/2024 	 382.620584 	 382.503807 	 234.224868 	 295.354712 	 -66350.659746 	 230.027888 	 294.458881 	 295.276937
12:01:21.021 AM 10/1/2024 	 383.495158 	 381.985171 	 234.224868 	 295.352566 	 -66350.720546 	 230.017696 	 294.432703 	 295.254573
12:01:26.155 AM 10/1/2024 	 383.177634 	 381.401044 	 234.225920 	 295.352259 	 -66350.793506 	 230.012529 	 294.450464 	 295.252045
12:01:31.303 AM 10/1/2024 	 382.508117 	 382.494235 	 234.224868 	 295.351340 	 -66350.915108 	 230.009249 	 294.432557 	 295.247832
12:01:36.486 AM 10/1/2024 	 381.956602 	 381.822199 	 234.224718 	 295.350880 	 -66350.836066 	 230.000042 	 294.456301 	 295.241384
12:01:41.619 AM 10/1/2024 	 382.561960 	 382.181139 	 234.225319 	 295.350880 	 -66350.994150 	 230.035009 	 294.447511 	 295.267942
12:01:46.802 AM 10/1/2024 	 383.853944 	 381.633536 	 234.223364 	 295.348121 	 -66351.018471 	 229.988226 	 294.436284 	 295.247313
12:01:51.995 AM 10/1/2024 	 383.139894 	 382.610859 	 234.222913 	 295.346895 	 -66351.073193 	 230.008904 	 294.418103 	 295.251306
12:01:57.115 AM 10/1/2024 	 382.930560 	 382.585671 	 234.222612 	 295.343063 	 -66351.121835 	 230.019069 	 294.448979 	 295.264225
12:02:02.297 AM 10/1/2024 	 383.541956 	 381.527239 	 234.222612 	 295.341071 	 -66351.182638 	 230.007773 	 294.432710 	 295.258349
12:02:07.443 AM 10/1/2024 	 383.652158 	 382.276856 	 234.222161 	 295.338465 	 -66351.340727 	 230.027291 	 294.445157 	 295.240623
12:02:12.556 AM 10/1/2024 	 383.009312 	 382.132021 	 234.222312 	 295.336320 	 -66351.316405 	 230.007311 	 294.425708 	 295.254186
12:02:17.764 AM 10/1/2024 	 383.129326 	 382.573076 	 234.222612 	 295.334634 	 -66351.304245 	 230.005046 	 294.445951 	 295.266385
12:02:22.934 AM 10/1/2024 	 382.994215 	 381.267291 	 234.222011 	 295.332794 	 -66351.352888 	 229.989829 	 294.445679 	 295.260931
12:02:28.116 AM 10/1/2024 	 382.906154 	 381.448902 	 234.222462 	 295.332641 	 -66351.407612 	 229.996161 	 294.439296 	 295.257857
12:02:33.279 AM 10/1/2024 	 383.931187 	 381.428751 	 234.221860 	 295.330189 	 -66351.383290 	 230.010942 	 294.450995 	 295.279428
12:02:38.450 AM 10/1/2024 	 382.835453 	 380.572586 	 234.223214 	 295.324978 	 -66351.444095 	 230.019510 	 294.445109 	 295.263660
