Timestamp                   	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
2:24:06.101 PM 7/14/2023 	 0.878981 	 0.883617 	 296.432280 	 295.796708 	 296.398518 	 296.154539 	 295.968297 	 296.281010
2:24:16.102 PM 7/14/2023 	 1.682693 	 1.309652 	 296.436265 	 295.798088 	 296.401830 	 296.176191 	 295.975376 	 296.180893
2:24:26.602 PM 7/14/2023 	 1.582191 	 1.933969 	 296.434579 	 295.798701 	 296.415233 	 296.164680 	 295.976560 	 296.112014
2:24:37.102 PM 7/14/2023 	 -0.424001 	 0.986456 	 296.430134 	 295.800234 	 296.416084 	 296.169763 	 295.955773 	 296.086060
2:24:47.601 PM 7/14/2023 	 0.954581 	 2.156017 	 296.425689 	 295.802686 	 296.418856 	 296.149026 	 295.958078 	 296.229897
2:24:58.102 PM 7/14/2023 	 1.262252 	 2.608377 	 296.427222 	 295.803606 	 296.411324 	 296.173935 	 295.987701 	 296.145252
2:25:08.601 PM 7/14/2023 	 1.130460 	 1.880217 	 296.426609 	 295.805752 	 296.410714 	 296.151225 	 295.984268 	 296.155457
2:25:18.602 PM 7/14/2023 	 1.526431 	 1.831796 	 296.426302 	 295.806672 	 296.416377 	 296.168176 	 295.966416 	 296.068482
2:25:28.602 PM 7/14/2023 	 1.120867 	 2.776653 	 296.425842 	 295.808971 	 296.405770 	 296.204582 	 295.983552 	 296.374751
2:25:39.102 PM 7/14/2023 	 0.615653 	 1.064064 	 296.431513 	 295.811117 	 296.419070 	 296.165698 	 295.950766 	 296.396982
2:25:49.602 PM 7/14/2023 	 1.143161 	 2.695191 	 296.436571 	 295.810811 	 296.408489 	 296.196959 	 295.974044 	 296.395800
2:26:00.102 PM 7/14/2023 	 0.678885 	 1.529136 	 296.438104 	 295.812190 	 296.423746 	 296.161913 	 295.974263 	 296.266288
2:26:10.103 PM 7/14/2023 	 0.755462 	 1.889923 	 296.437491 	 295.813417 	 296.409073 	 296.159928 	 295.960046 	 296.166981
2:26:20.103 PM 7/14/2023 	 1.775583 	 1.922794 	 296.434426 	 295.813417 	 296.396049 	 296.161473 	 295.971941 	 296.153009
2:26:30.603 PM 7/14/2023 	 1.294284 	 1.268414 	 296.434119 	 295.815563 	 296.406249 	 296.174970 	 295.988265 	 296.300495
