Timestamp                   	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
1:43:43.011 PM 7/14/2023 	 1.370638 	 1.848057 	 295.832417 	 295.608624 	 296.410040 	 295.784107 	 295.788813 	 295.691393
1:53:47.078 PM 7/14/2023 	 2.297809 	 1.964955 	 295.846516 	 295.637595 	 296.362015 	 295.858838 	 295.820725 	 295.740254
1:53:57.078 PM 7/14/2023 	 1.228531 	 2.103276 	 295.848508 	 295.638974 	 296.365113 	 295.888757 	 295.811592 	 295.724060
1:54:07.578 PM 7/14/2023 	 1.284183 	 1.883935 	 295.850501 	 295.640200 	 296.363341 	 295.930736 	 295.828640 	 295.745347
1:54:18.078 PM 7/14/2023 	 1.810260 	 2.643345 	 295.852033 	 295.640507 	 296.375261 	 295.905031 	 295.812340 	 295.802929
1:54:28.577 PM 7/14/2023 	 2.161898 	 1.933677 	 295.854025 	 295.641120 	 296.380824 	 295.878607 	 295.824968 	 295.753440
1:54:38.578 PM 7/14/2023 	 1.761340 	 2.089334 	 295.857397 	 295.640660 	 296.367520 	 295.891166 	 295.810237 	 295.706703
1:54:49.078 PM 7/14/2023 	 1.993146 	 2.434755 	 295.858929 	 295.643113 	 296.377307 	 295.826153 	 295.821448 	 295.724976
1:54:59.078 PM 7/14/2023 	 0.718866 	 2.323513 	 295.859082 	 295.643726 	 296.372765 	 295.819252 	 295.824428 	 295.703953
1:55:09.578 PM 7/14/2023 	 1.436468 	 1.471656 	 295.859849 	 295.645259 	 296.390459 	 295.679783 	 295.815322 	 295.717908
1:55:19.578 PM 7/14/2023 	 0.888896 	 1.692987 	 295.859542 	 295.645412 	 296.378196 	 295.773398 	 295.830336 	 295.698567
1:55:29.578 PM 7/14/2023 	 0.841213 	 1.854324 	 295.860308 	 295.647405 	 296.371118 	 295.763958 	 295.849601 	 295.734309
1:55:39.578 PM 7/14/2023 	 1.441489 	 1.790538 	 295.860615 	 295.648018 	 296.383970 	 295.827647 	 295.827647 	 295.719410
1:55:50.078 PM 7/14/2023 	 1.307703 	 2.113528 	 295.860462 	 295.649704 	 296.390644 	 295.879028 	 295.834800 	 295.800450
1:56:00.578 PM 7/14/2023 	 0.943867 	 1.853314 	 295.861228 	 295.650011 	 296.381023 	 295.936203 	 295.843048 	 295.812463
1:56:11.078 PM 7/14/2023 	 0.818643 	 1.112329 	 295.863373 	 295.651390 	 296.382625 	 296.032354 	 295.827242 	 295.843240
1:56:21.078 PM 7/14/2023 	 1.472323 	 1.882867 	 295.864753 	 295.650777 	 296.380943 	 295.985045 	 295.825558 	 295.820382
1:56:31.578 PM 7/14/2023 	 1.569236 	 2.423213 	 295.864293 	 295.653689 	 296.380186 	 295.884555 	 295.829505 	 295.728328
1:56:41.579 PM 7/14/2023 	 1.586581 	 1.502553 	 295.865979 	 295.654456 	 296.370300 	 295.846428 	 295.842664 	 295.717017
1:56:52.078 PM 7/14/2023 	 1.970745 	 0.520156 	 295.866438 	 295.655376 	 296.375704 	 295.776550 	 295.841957 	 295.710191
1:57:02.579 PM 7/14/2023 	 1.858212 	 2.525616 	 295.865059 	 295.655376 	 296.378074 	 295.808098 	 295.833978 	 295.713506
1:57:13.078 PM 7/14/2023 	 1.130223 	 1.990509 	 295.864446 	 295.657215 	 296.369557 	 295.753924 	 295.840039 	 295.677678
1:57:23.078 PM 7/14/2023 	 0.585549 	 2.235640 	 295.863527 	 295.658901 	 296.385190 	 295.793107 	 295.831692 	 295.674036
1:57:33.578 PM 7/14/2023 	 1.680085 	 2.203462 	 295.864446 	 295.658441 	 296.383305 	 295.778514 	 295.839686 	 295.666970
1:57:43.579 PM 7/14/2023 	 0.708045 	 2.295303 	 295.862607 	 295.659974 	 296.396690 	 295.873318 	 295.834266 	 295.749562
1:57:54.079 PM 7/14/2023 	 1.878257 	 1.914449 	 295.863220 	 295.659208 	 296.385585 	 295.889960 	 295.820324 	 295.827382
1:58:04.579 PM 7/14/2023 	 1.573796 	 2.607378 	 295.863527 	 295.660587 	 296.379548 	 295.750750 	 295.842512 	 295.719689
1:58:15.079 PM 7/14/2023 	 1.463078 	 2.318954 	 295.862914 	 295.661047 	 296.398282 	 295.736096 	 295.840094 	 295.685735
1:58:25.578 PM 7/14/2023 	 1.001813 	 2.060186 	 295.860768 	 295.661660 	 296.403172 	 295.734404 	 295.828051 	 295.676041
1:58:35.579 PM 7/14/2023 	 1.421346 	 1.694058 	 295.860308 	 295.662887 	 296.412583 	 295.753711 	 295.847354 	 295.690174
1:58:46.079 PM 7/14/2023 	 1.928050 	 2.768824 	 295.859389 	 295.663653 	 296.390991 	 295.932067 	 295.813032 	 295.815855
1:58:56.079 PM 7/14/2023 	 0.565806 	 1.629478 	 295.860921 	 295.664573 	 296.384321 	 295.845879 	 295.824705 	 295.788001
1:59:06.579 PM 7/14/2023 	 1.519269 	 1.958329 	 295.862301 	 295.665492 	 296.385631 	 295.843897 	 295.825075 	 295.758724
1:59:16.579 PM 7/14/2023 	 1.560139 	 1.854668 	 295.861075 	 295.665799 	 296.387068 	 295.796399 	 295.841101 	 295.716865
1:59:26.579 PM 7/14/2023 	 1.547357 	 1.768067 	 295.861381 	 295.665952 	 296.403963 	 295.921060 	 295.836842 	 295.696132
1:59:37.079 PM 7/14/2023 	 1.498695 	 2.095926 	 295.860615 	 295.666259 	 296.376032 	 296.032341 	 295.850285 	 295.815466
1:59:47.079 PM 7/14/2023 	 0.792705 	 1.686109 	 295.862147 	 295.667025 	 296.392412 	 295.925963 	 295.834688 	 295.866213
1:59:57.079 PM 7/14/2023 	 1.048287 	 1.293119 	 295.863680 	 295.668098 	 296.406754 	 295.964310 	 295.840577 	 295.776110
2:00:07.580 PM 7/14/2023 	 1.664814 	 2.257185 	 295.866438 	 295.668711 	 296.391375 	 295.957384 	 295.821415 	 295.813886
2:00:18.079 PM 7/14/2023 	 1.053408 	 1.739803 	 295.866438 	 295.668252 	 296.375933 	 295.898647 	 295.837011 	 295.738189
2:00:28.080 PM 7/14/2023 	 1.350825 	 2.632509 	 295.867205 	 295.669325 	 296.364788 	 295.752913 	 295.819736 	 295.726087
2:00:38.579 PM 7/14/2023 	 0.954965 	 2.609258 	 295.866898 	 295.670704 	 296.380657 	 295.749979 	 295.851151 	 295.695384
2:00:48.580 PM 7/14/2023 	 0.589278 	 2.451721 	 295.866745 	 295.671164 	 296.385237 	 295.751270 	 295.851501 	 295.714090
2:00:59.080 PM 7/14/2023 	 0.796354 	 2.127291 	 295.867664 	 295.671471 	 296.395517 	 295.930482 	 295.835915 	 295.804388
2:01:09.580 PM 7/14/2023 	 0.473006 	 2.387466 	 295.869503 	 295.672237 	 296.396045 	 296.001101 	 295.871261 	 295.795976
2:01:19.580 PM 7/14/2023 	 2.011819 	 1.909127 	 295.870423 	 295.672544 	 296.392890 	 296.012054 	 295.841754 	 295.814462
2:01:30.080 PM 7/14/2023 	 0.459247 	 1.085532 	 295.870576 	 295.672850 	 296.404227 	 295.945317 	 295.852163 	 295.782522
2:01:40.580 PM 7/14/2023 	 1.073701 	 1.704453 	 295.871189 	 295.673617 	 296.396423 	 295.921510 	 295.837292 	 295.745059
2:01:51.080 PM 7/14/2023 	 1.573857 	 2.199133 	 295.873028 	 295.675916 	 296.385876 	 295.881312 	 295.852141 	 295.692138
2:02:01.080 PM 7/14/2023 	 1.346134 	 1.557803 	 295.872415 	 295.676529 	 296.386801 	 295.839893 	 295.846480 	 295.678474
2:02:11.580 PM 7/14/2023 	 0.684350 	 2.016922 	 295.872568 	 295.675456 	 296.384979 	 295.976385 	 295.831952 	 295.707714
2:02:21.580 PM 7/14/2023 	 0.798588 	 1.344142 	 295.876399 	 295.676529 	 296.383883 	 296.230642 	 295.832736 	 295.776268
2:02:32.080 PM 7/14/2023 	 0.347325 	 1.875236 	 295.879924 	 295.677295 	 296.381722 	 296.155133 	 295.838102 	 295.802810
2:02:42.081 PM 7/14/2023 	 0.849951 	 2.279438 	 296.204675 	 295.678828 	 296.391603 	 296.073790 	 295.839995 	 295.730349
2:02:52.580 PM 7/14/2023 	 1.709141 	 2.090489 	 296.826833 	 295.678522 	 296.402372 	 296.477561 	 295.847483 	 295.910999
2:03:02.580 PM 7/14/2023 	 1.746919 	 0.849736 	 296.924789 	 295.681128 	 296.398496 	 296.173795 	 295.869480 	 295.924525
2:03:12.581 PM 7/14/2023 	 1.329974 	 1.867564 	 296.921876 	 295.682507 	 296.398317 	 296.050880 	 295.836836 	 296.209350
2:03:23.081 PM 7/14/2023 	 0.990410 	 2.231901 	 296.896889 	 295.683580 	 296.373102 	 296.049633 	 295.855350 	 296.230671
2:03:33.081 PM 7/14/2023 	 1.006577 	 1.235245 	 296.870982 	 295.684807 	 296.387479 	 296.039092 	 295.851863 	 296.021690
