Timestamp                   	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
2:10:25.455 PM 7/14/2023 	 4.011786 	 297.647000 	 44.546000 	 -78.416672 	 4.020199 	 297.647000 	 44.546000 	 -78.416672 	 109.130227 	 108.829087 	 299.777677
2:10:35.954 PM 7/14/2023 	 4.009045 	 297.647000 	 44.546000 	 -78.315413 	 4.017279 	 297.647000 	 44.546000 	 -78.315413 	 109.129751 	 108.829445 	 299.779935
2:10:45.955 PM 7/14/2023 	 4.013201 	 297.647000 	 44.546000 	 -78.626007 	 4.008599 	 297.647000 	 44.546000 	 -78.626007 	 109.128441 	 108.829981 	 299.781888
2:10:56.455 PM 7/14/2023 	 4.001278 	 297.647000 	 44.546000 	 -79.254874 	 4.023863 	 297.647000 	 44.546000 	 -79.254874 	 109.125820 	 108.831053 	 299.784222
2:11:06.955 PM 7/14/2023 	 4.011555 	 297.647000 	 44.546000 	 -78.006580 	 4.018470 	 297.647000 	 44.546000 	 -78.006580 	 109.122425 	 108.830874 	 299.786353
2:11:16.955 PM 7/14/2023 	 4.006546 	 297.647000 	 44.546000 	 -77.977943 	 4.021840 	 297.647000 	 44.546000 	 -77.977943 	 109.118732 	 108.831529 	 299.787926
2:11:27.455 PM 7/14/2023 	 3.998263 	 297.647000 	 44.546000 	 -78.158689 	 4.011440 	 297.647000 	 44.546000 	 -78.158689 	 109.114682 	 108.832423 	 299.790438
2:11:37.955 PM 7/14/2023 	 4.006771 	 297.647000 	 44.546000 	 -79.213717 	 4.012292 	 297.647000 	 44.546000 	 -79.213717 	 109.111883 	 108.832185 	 299.791681
2:11:47.955 PM 7/14/2023 	 4.008344 	 297.647000 	 44.546000 	 -78.619659 	 4.022733 	 297.647000 	 44.546000 	 -78.619659 	 109.108369 	 108.833316 	 299.793711
2:11:58.455 PM 7/14/2023 	 4.000724 	 297.647000 	 44.546000 	 -78.142922 	 4.027834 	 297.647000 	 44.546000 	 -78.142922 	 109.105748 	 108.834091 	 299.795462
2:12:08.455 PM 7/14/2023 	 4.006371 	 297.647000 	 44.546000 	 -78.740267 	 4.028293 	 297.647000 	 44.546000 	 -78.740267 	 109.104378 	 108.833793 	 299.796629
2:12:18.955 PM 7/14/2023 	 4.008397 	 297.647000 	 44.546000 	 -78.144603 	 4.024290 	 297.647000 	 44.546000 	 -78.144603 	 109.102830 	 108.834806 	 299.798228
2:12:28.955 PM 7/14/2023 	 4.007419 	 297.647000 	 44.546000 	 -77.508178 	 4.021276 	 297.647000 	 44.546000 	 -77.508178 	 109.102353 	 108.834865 	 299.799801
2:12:39.455 PM 7/14/2023 	 4.010460 	 297.647000 	 44.546000 	 -77.949221 	 4.012094 	 297.647000 	 44.546000 	 -77.949221 	 109.099911 	 108.835937 	 299.800715
2:12:49.455 PM 7/14/2023 	 4.014045 	 297.647000 	 44.546000 	 -77.987518 	 4.026220 	 297.647000 	 44.546000 	 -77.987518 	 109.100745 	 108.835937 	 299.801730
2:12:59.956 PM 7/14/2023 	 4.005823 	 297.647000 	 44.546000 	 -78.000771 	 4.028955 	 297.647000 	 44.546000 	 -78.000771 	 109.101103 	 108.837009 	 299.803303
2:13:09.956 PM 7/14/2023 	 4.014725 	 297.647000 	 44.546000 	 -78.347742 	 4.013878 	 297.647000 	 44.546000 	 -78.347742 	 109.102472 	 108.836950 	 299.804445
2:13:19.957 PM 7/14/2023 	 3.998027 	 297.647000 	 44.546000 	 -78.512924 	 4.016275 	 297.647000 	 44.546000 	 -78.512924 	 109.101698 	 108.837248 	 299.805435
2:13:30.455 PM 7/14/2023 	 4.003289 	 297.647000 	 44.546000 	 -77.729307 	 4.012859 	 297.647000 	 44.546000 	 -77.729307 	 109.100864 	 108.838201 	 299.806552
2:13:40.456 PM 7/14/2023 	 4.006897 	 297.647000 	 44.546000 	 -78.124343 	 4.009629 	 297.647000 	 44.546000 	 -78.124343 	 109.099137 	 108.838975 	 299.808024
2:13:50.956 PM 7/14/2023 	 4.001923 	 297.647000 	 44.546000 	 -77.402471 	 4.024219 	 297.647000 	 44.546000 	 -77.402471 	 109.095623 	 108.839571 	 299.809166
2:14:01.456 PM 7/14/2023 	 3.999813 	 297.647000 	 44.546000 	 -77.965832 	 4.018611 	 297.647000 	 44.546000 	 -77.965832 	 109.093181 	 108.839869 	 299.810156
2:14:11.955 PM 7/14/2023 	 4.024307 	 297.647000 	 44.546000 	 -78.025077 	 4.016395 	 297.647000 	 44.546000 	 -78.025077 	 109.092764 	 108.840703 	 299.811171
