Timestamp                   	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
1:43:43.011 PM 7/14/2023 	 4.011663 	 297.647000 	 44.546000 	 -82.774797 	 4.018914 	 297.647000 	 44.546000 	 -82.774797 	 108.875966 	 108.780720 	 299.809953
1:53:47.078 PM 7/14/2023 	 4.022532 	 297.647000 	 44.546000 	 -81.353249 	 4.020383 	 297.647000 	 44.546000 	 -81.353249 	 108.881445 	 108.791978 	 299.865932
1:53:57.078 PM 7/14/2023 	 4.010096 	 297.647000 	 44.546000 	 -81.760098 	 4.021954 	 297.647000 	 44.546000 	 -81.760098 	 108.882219 	 108.792514 	 299.867609
1:54:07.578 PM 7/14/2023 	 4.010802 	 297.647000 	 44.546000 	 -81.000668 	 4.019472 	 297.647000 	 44.546000 	 -81.000668 	 108.882994 	 108.792991 	 299.868651
1:54:18.078 PM 7/14/2023 	 4.016847 	 297.647000 	 44.546000 	 -81.726757 	 4.028217 	 297.647000 	 44.546000 	 -81.726757 	 108.883589 	 108.793110 	 299.869286
1:54:28.577 PM 7/14/2023 	 4.020971 	 297.647000 	 44.546000 	 -81.164228 	 4.020035 	 297.647000 	 44.546000 	 -81.164228 	 108.884364 	 108.793348 	 299.869210
1:54:38.578 PM 7/14/2023 	 4.016272 	 297.647000 	 44.546000 	 -81.820432 	 4.021787 	 297.647000 	 44.546000 	 -81.820432 	 108.885674 	 108.793169 	 299.868600
1:54:49.078 PM 7/14/2023 	 4.019001 	 297.647000 	 44.546000 	 -81.321052 	 4.025831 	 297.647000 	 44.546000 	 -81.321052 	 108.886270 	 108.794122 	 299.867584
1:54:59.078 PM 7/14/2023 	 4.004229 	 297.647000 	 44.546000 	 -81.188278 	 4.024552 	 297.647000 	 44.546000 	 -81.188278 	 108.886329 	 108.794361 	 299.866338
1:55:09.578 PM 7/14/2023 	 4.012521 	 297.647000 	 44.546000 	 -81.593915 	 4.014646 	 297.647000 	 44.546000 	 -81.593915 	 108.886627 	 108.794956 	 299.864305
1:55:19.578 PM 7/14/2023 	 4.006222 	 297.647000 	 44.546000 	 -80.925099 	 4.017265 	 297.647000 	 44.546000 	 -80.925099 	 108.886508 	 108.795016 	 299.861459
1:55:29.578 PM 7/14/2023 	 4.005738 	 297.647000 	 44.546000 	 -80.066956 	 4.019203 	 297.647000 	 44.546000 	 -80.066956 	 108.886806 	 108.795790 	 299.859096
1:55:39.578 PM 7/14/2023 	 4.012623 	 297.647000 	 44.546000 	 -81.044887 	 4.018386 	 297.647000 	 44.546000 	 -81.044887 	 108.886925 	 108.796028 	 299.856453
1:55:50.078 PM 7/14/2023 	 4.011097 	 297.647000 	 44.546000 	 -80.726247 	 4.022155 	 297.647000 	 44.546000 	 -80.726247 	 108.886865 	 108.796684 	 299.853277
1:56:00.578 PM 7/14/2023 	 4.006905 	 297.647000 	 44.546000 	 -80.358842 	 4.019168 	 297.647000 	 44.546000 	 -80.358842 	 108.887163 	 108.796803 	 299.850254
1:56:11.078 PM 7/14/2023 	 4.005396 	 297.647000 	 44.546000 	 -81.062934 	 4.010523 	 297.647000 	 44.546000 	 -81.062934 	 108.887997 	 108.797339 	 299.846240
1:56:21.078 PM 7/14/2023 	 4.012973 	 297.647000 	 44.546000 	 -81.137952 	 4.019449 	 297.647000 	 44.546000 	 -81.137952 	 108.888533 	 108.797101 	 299.843166
1:56:31.578 PM 7/14/2023 	 4.014112 	 297.647000 	 44.546000 	 -80.962122 	 4.025726 	 297.647000 	 44.546000 	 -80.962122 	 108.888354 	 108.798232 	 299.839610
1:56:41.579 PM 7/14/2023 	 4.014360 	 297.647000 	 44.546000 	 -80.375952 	 4.015101 	 297.647000 	 44.546000 	 -80.375952 	 108.889009 	 108.798530 	 299.836791
1:56:52.078 PM 7/14/2023 	 4.018814 	 297.647000 	 44.546000 	 -80.407425 	 4.003711 	 297.647000 	 44.546000 	 -80.407425 	 108.889188 	 108.798888 	 299.833286
1:57:02.579 PM 7/14/2023 	 4.017480 	 297.647000 	 44.546000 	 -80.762858 	 4.026929 	 297.647000 	 44.546000 	 -80.762858 	 108.888652 	 108.798888 	 299.830036
1:57:13.078 PM 7/14/2023 	 4.009057 	 297.647000 	 44.546000 	 -80.492887 	 4.020748 	 297.647000 	 44.546000 	 -80.492887 	 108.888414 	 108.799602 	 299.826709
1:57:23.078 PM 7/14/2023 	 4.002708 	 297.647000 	 44.546000 	 -80.864703 	 4.023560 	 297.647000 	 44.546000 	 -80.864703 	 108.888056 	 108.800258 	 299.823560
1:57:33.578 PM 7/14/2023 	 4.015434 	 297.647000 	 44.546000 	 -80.508589 	 4.023215 	 297.647000 	 44.546000 	 -80.508589 	 108.888414 	 108.800079 	 299.820285
1:57:43.579 PM 7/14/2023 	 4.004139 	 297.647000 	 44.546000 	 -80.750064 	 4.024260 	 297.647000 	 44.546000 	 -80.750064 	 108.887699 	 108.800675 	 299.817239
1:57:54.079 PM 7/14/2023 	 4.017664 	 297.647000 	 44.546000 	 -81.371106 	 4.019796 	 297.647000 	 44.546000 	 -81.371106 	 108.887937 	 108.800377 	 299.814141
1:58:04.579 PM 7/14/2023 	 4.014211 	 297.647000 	 44.546000 	 -80.382722 	 4.027907 	 297.647000 	 44.546000 	 -80.382722 	 108.888056 	 108.800913 	 299.810943
1:58:15.079 PM 7/14/2023 	 4.012918 	 297.647000 	 44.546000 	 -80.490434 	 4.024555 	 297.647000 	 44.546000 	 -80.490434 	 108.887818 	 108.801092 	 299.808075
1:58:25.578 PM 7/14/2023 	 4.007524 	 297.647000 	 44.546000 	 -81.026921 	 4.021513 	 297.647000 	 44.546000 	 -81.026921 	 108.886984 	 108.801330 	 299.805460
1:58:35.579 PM 7/14/2023 	 4.012460 	 297.647000 	 44.546000 	 -80.167028 	 4.017338 	 297.647000 	 44.546000 	 -80.167028 	 108.886806 	 108.801806 	 299.802669
1:58:46.079 PM 7/14/2023 	 4.018215 	 297.647000 	 44.546000 	 -81.695953 	 4.029674 	 297.647000 	 44.546000 	 -81.695953 	 108.886448 	 108.802104 	 299.800359
1:58:56.079 PM 7/14/2023 	 4.002454 	 297.647000 	 44.546000 	 -81.175942 	 4.016508 	 297.647000 	 44.546000 	 -81.175942 	 108.887044 	 108.802462 	 299.797466
1:59:06.579 PM 7/14/2023 	 4.013516 	 297.647000 	 44.546000 	 -81.159459 	 4.020322 	 297.647000 	 44.546000 	 -81.159459 	 108.887580 	 108.802819 	 299.795030
1:59:16.579 PM 7/14/2023 	 4.014048 	 297.647000 	 44.546000 	 -80.445583 	 4.019177 	 297.647000 	 44.546000 	 -80.445583 	 108.887103 	 108.802938 	 299.792721
1:59:26.579 PM 7/14/2023 	 4.013884 	 297.647000 	 44.546000 	 -80.635277 	 4.018158 	 297.647000 	 44.546000 	 -80.635277 	 108.887223 	 108.802998 	 299.790361
1:59:37.079 PM 7/14/2023 	 4.013367 	 297.647000 	 44.546000 	 -80.036448 	 4.022006 	 297.647000 	 44.546000 	 -80.036448 	 108.886925 	 108.803117 	 299.787824
1:59:47.079 PM 7/14/2023 	 4.005122 	 297.647000 	 44.546000 	 -80.731259 	 4.017200 	 297.647000 	 44.546000 	 -80.731259 	 108.887520 	 108.803415 	 299.786353
1:59:57.079 PM 7/14/2023 	 4.008108 	 297.647000 	 44.546000 	 -80.468915 	 4.012666 	 297.647000 	 44.546000 	 -80.468915 	 108.888116 	 108.803832 	 299.783791
2:00:07.580 PM 7/14/2023 	 4.015192 	 297.647000 	 44.546000 	 -81.322501 	 4.023773 	 297.647000 	 44.546000 	 -81.322501 	 108.889188 	 108.804070 	 299.781584
2:00:18.079 PM 7/14/2023 	 4.008155 	 297.647000 	 44.546000 	 -80.627749 	 4.017831 	 297.647000 	 44.546000 	 -80.627749 	 108.889188 	 108.803891 	 299.779782
2:00:28.080 PM 7/14/2023 	 4.011543 	 297.647000 	 44.546000 	 -81.397307 	 4.028117 	 297.647000 	 44.546000 	 -81.397307 	 108.889486 	 108.804308 	 299.778514
2:00:38.579 PM 7/14/2023 	 4.007063 	 297.647000 	 44.546000 	 -79.997870 	 4.027960 	 297.647000 	 44.546000 	 -79.997870 	 108.889367 	 108.804844 	 299.776536
2:00:48.580 PM 7/14/2023 	 4.002822 	 297.647000 	 44.546000 	 -79.982296 	 4.026135 	 297.647000 	 44.546000 	 -79.982296 	 108.889307 	 108.805023 	 299.775014
2:00:59.080 PM 7/14/2023 	 4.005169 	 297.647000 	 44.546000 	 -80.676603 	 4.022319 	 297.647000 	 44.546000 	 -80.676603 	 108.889664 	 108.805142 	 299.773086
2:01:09.580 PM 7/14/2023 	 4.001544 	 297.647000 	 44.546000 	 -79.102051 	 4.025460 	 297.647000 	 44.546000 	 -79.102051 	 108.890379 	 108.805440 	 299.771742
2:01:19.580 PM 7/14/2023 	 4.019290 	 297.647000 	 44.546000 	 -80.416499 	 4.019811 	 297.647000 	 44.546000 	 -80.416499 	 108.890737 	 108.805559 	 299.770474
2:01:30.080 PM 7/14/2023 	 4.001316 	 297.647000 	 44.546000 	 -79.952794 	 4.010301 	 297.647000 	 44.546000 	 -79.952794 	 108.890796 	 108.805678 	 299.769130
2:01:40.580 PM 7/14/2023 	 4.008391 	 297.647000 	 44.546000 	 -80.615236 	 4.017422 	 297.647000 	 44.546000 	 -80.615236 	 108.891034 	 108.805976 	 299.767912
2:01:51.080 PM 7/14/2023 	 4.014246 	 297.647000 	 44.546000 	 -79.953786 	 4.023209 	 297.647000 	 44.546000 	 -79.953786 	 108.891749 	 108.806869 	 299.766771
2:02:01.080 PM 7/14/2023 	 4.011584 	 297.647000 	 44.546000 	 -80.205956 	 4.015755 	 297.647000 	 44.546000 	 -80.205956 	 108.891511 	 108.807108 	 299.766289
2:02:11.580 PM 7/14/2023 	 4.003855 	 297.647000 	 44.546000 	 -80.853130 	 4.021025 	 297.647000 	 44.546000 	 -80.853130 	 108.891570 	 108.806691 	 299.764945
2:02:21.580 PM 7/14/2023 	 4.005183 	 297.647000 	 44.546000 	 -80.818199 	 4.013230 	 297.647000 	 44.546000 	 -80.818199 	 108.893059 	 108.807108 	 299.763855
