Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
12:00:03.537 AM 2024-12-21 	 461.301531 	 462.046106 	 295.021615 	 294.350203 	 -66134.580483 	 294.316706 	 294.464908 	 294.368157
12:00:08.726 AM 2024-12-21 	 461.377767 	 460.707323 	 295.021462 	 294.350662 	 -66134.467561 	 294.327570 	 294.461612 	 294.355420
12:00:13.903 AM 2024-12-21 	 462.110185 	 460.832260 	 295.019777 	 294.349743 	 -66134.437845 	 294.332641 	 294.458658 	 294.391170
12:00:19.091 AM 2024-12-21 	 460.297633 	 462.466506 	 295.020696 	 294.348211 	 -66134.420015 	 294.329735 	 294.474630 	 294.365137
12:00:24.243 AM 2024-12-21 	 460.606602 	 461.763488 	 295.021922 	 294.346372 	 -66134.366527 	 294.324795 	 294.470163 	 294.358781
12:00:29.421 AM 2024-12-21 	 461.397140 	 461.555681 	 295.022228 	 294.346372 	 -66134.390299 	 294.312619 	 294.457519 	 294.374927
12:00:34.574 AM 2024-12-21 	 461.395882 	 460.884904 	 295.021309 	 294.346219 	 -66134.348697 	 294.331330 	 294.471033 	 294.365316
12:00:39.752 AM 2024-12-21 	 460.998600 	 460.656946 	 295.021002 	 294.345606 	 -66134.289266 	 294.313620 	 294.475980 	 294.381591
12:00:44.930 AM 2024-12-21 	 461.591630 	 461.056439 	 295.021769 	 294.345300 	 -66134.277379 	 294.321124 	 294.477346 	 294.370214
12:00:50.071 AM 2024-12-21 	 461.480421 	 461.643337 	 295.021156 	 294.343461 	 -66134.247664 	 294.330914 	 294.463539 	 294.380004
12:00:55.228 AM 2024-12-21 	 461.282409 	 461.048379 	 295.020543 	 294.341929 	 -66134.229835 	 294.311015 	 294.463466 	 294.384179
12:01:00.364 AM 2024-12-21 	 461.444442 	 461.547116 	 295.020390 	 294.342082 	 -66134.128802 	 294.313904 	 294.467298 	 294.365827
12:01:05.546 AM 2024-12-21 	 461.586346 	 462.093460 	 295.019777 	 294.339937 	 -66134.069372 	 294.327349 	 294.464694 	 294.361335
12:01:10.708 AM 2024-12-21 	 461.492498 	 461.911598 	 295.020696 	 294.339784 	 -66133.986171 	 294.329367 	 294.445475 	 294.388840
12:01:15.851 AM 2024-12-21 	 461.654279 	 460.946113 	 295.020849 	 294.338252 	 -66133.986171 	 294.318982 	 294.473318 	 294.385064
12:01:21.021 AM 2024-12-21 	 462.068167 	 461.356438 	 295.020083 	 294.337026 	 -66133.938627 	 294.324451 	 294.457077 	 294.348052
12:01:26.212 AM 2024-12-21 	 461.620564 	 461.383893 	 295.021156 	 294.337026 	 -66133.873256 	 294.331262 	 294.455393 	 294.376576
12:01:31.385 AM 2024-12-21 	 462.043510 	 461.429233 	 295.020083 	 294.336719 	 -66133.795998 	 294.314423 	 294.475839 	 294.373427
12:01:36.551 AM 2024-12-21 	 460.872547 	 461.330745 	 295.020696 	 294.336260 	 -66133.677143 	 294.324791 	 294.460721 	 294.346505
12:01:41.728 AM 2024-12-21 	 460.701708 	 461.933260 	 295.019317 	 294.335034 	 -66133.552346 	 294.331359 	 294.460680 	 294.374312
12:01:46.897 AM 2024-12-21 	 461.439410 	 461.658954 	 295.019930 	 294.333655 	 -66133.463206 	 294.335712 	 294.448988 	 294.361202
12:01:52.059 AM 2024-12-21 	 462.218878 	 461.521424 	 295.019930 	 294.332736 	 -66133.338412 	 294.304988 	 294.447531 	 294.368241
12:01:57.215 AM 2024-12-21 	 461.180761 	 461.467520 	 295.019930 	 294.331050 	 -66133.094771 	 294.331837 	 294.468709 	 294.345998
12:02:02.386 AM 2024-12-21 	 462.315745 	 460.575334 	 295.019470 	 294.329212 	 -66132.958096 	 294.336939 	 294.484663 	 294.365732
12:02:07.565 AM 2024-12-21 	 461.476899 	 461.541827 	 295.019930 	 294.329212 	 -66132.785771 	 294.321597 	 294.452809 	 294.345199
12:02:12.729 AM 2024-12-21 	 460.973692 	 461.300770 	 295.020696 	 294.329058 	 -66132.672870 	 294.344735 	 294.451873 	 294.360783
12:02:17.896 AM 2024-12-21 	 461.259010 	 460.974324 	 295.019777 	 294.329978 	 -66132.512433 	 294.331802 	 294.458292 	 294.340771
12:02:23.056 AM 2024-12-21 	 461.389341 	 460.895483 	 295.019777 	 294.329978 	 -66132.274755 	 294.326104 	 294.435606 	 294.380858
12:02:28.205 AM 2024-12-21 	 460.973440 	 460.427476 	 295.018551 	 294.330437 	 -66132.215336 	 294.323971 	 294.475002 	 294.351821
12:02:33.370 AM 2024-12-21 	 460.578423 	 461.063744 	 295.019624 	 294.328292 	 -66131.971723 	 294.325329 	 294.439079 	 294.341379
12:02:38.542 AM 2024-12-21 	 461.364180 	 460.925710 	 295.020083 	 294.327526 	 -66131.704351 	 294.332254 	 294.456385 	 294.350664
12:02:43.723 AM 2024-12-21 	 461.426326 	 461.064752 	 295.019624 	 294.326913 	 -66131.537989 	 294.325906 	 294.466083 	 294.334874
12:02:48.874 AM 2024-12-21 	 461.120880 	 461.663992 	 295.020083 	 294.326913 	 -66131.318158 	 294.314144 	 294.473673 	 294.357100
12:02:54.017 AM 2024-12-21 	 461.645473 	 461.103039 	 295.020390 	 294.326147 	 -66131.110215 	 294.326034 	 294.462436 	 294.351052
