11:51:23.284 AM 10/10/2022 	 108.625218 	 295.187313 	 108.723478 	 295.461322 	 295.150190 	 294.997491 	 294.915936 	 295.148306 
11:51:30.392 AM 10/10/2022 	 108.625873 	 295.188999 	 108.724312 	 295.463468 	 295.153260 	 295.016116 	 294.918536 	 295.149491 
11:52:20.589 AM 10/10/2022 	 108.625992 	 295.189305 	 108.726992 	 295.470365 	 295.178242 	 295.023195 	 294.950602 	 295.189550 
11:52:27.815 AM 10/10/2022 	 108.626350 	 295.190224 	 108.727826 	 295.472511 	 295.183337 	 295.028763 	 294.947685 	 295.175798 
11:52:34.993 AM 10/10/2022 	 108.626111 	 295.189612 	 108.728124 	 295.473278 	 295.168004 	 295.031336 	 294.938945 	 295.148684 
11:52:42.213 AM 10/10/2022 	 108.626350 	 295.190224 	 108.729077 	 295.475730 	 295.190997 	 295.010501 	 294.942621 	 295.148118 
11:52:49.412 AM 10/10/2022 	 108.626409 	 295.190378 	 108.729256 	 295.476190 	 295.160958 	 295.004963 	 294.949810 	 295.135512 
11:52:56.598 AM 10/10/2022 	 108.626231 	 295.189918 	 108.729911 	 295.477876 	 295.161851 	 295.004441 	 294.928545 	 295.151955 
11:53:03.781 AM 10/10/2022 	 108.626290 	 295.190071 	 108.730566 	 295.479562 	 295.171100 	 294.999081 	 294.926485 	 295.142827 
11:53:11.008 AM 10/10/2022 	 108.626469 	 295.190531 	 108.731221 	 295.481248 	 295.156025 	 294.990600 	 294.921774 	 295.135291 
11:53:18.201 AM 10/10/2022 	 108.626767 	 295.191297 	 108.731817 	 295.482781 	 295.185189 	 295.040514 	 294.953310 	 295.142310 
11:53:25.415 AM 10/10/2022 	 108.626528 	 295.190684 	 108.732293 	 295.484007 	 295.176845 	 295.008128 	 294.939304 	 295.149044 
11:53:32.607 AM 10/10/2022 	 108.627005 	 295.191910 	 108.732532 	 295.484620 	 295.187321 	 295.004467 	 294.919142 	 295.139258 
11:53:39.802 AM 10/10/2022 	 108.626290 	 295.190071 	 108.733425 	 295.486919 	 295.192302 	 295.008507 	 294.934027 	 295.154135 
11:53:47.019 AM 10/10/2022 	 108.626350 	 295.190224 	 108.733723 	 295.487686 	 295.183772 	 294.997617 	 294.951891 	 295.147960 
11:53:54.182 AM 10/10/2022 	 108.626767 	 295.191297 	 108.734497 	 295.489678 	 295.181891 	 294.990550 	 294.931624 	 295.134770 
11:54:01.418 AM 10/10/2022 	 108.626767 	 295.191297 	 108.735212 	 295.491518 	 295.148751 	 295.021033 	 294.955511 	 295.132258 
11:54:08.617 AM 10/10/2022 	 108.626588 	 295.190837 	 108.735867 	 295.493204 	 295.200468 	 295.004892 	 294.950682 	 295.171726 
11:54:15.827 AM 10/10/2022 	 108.626647 	 295.190991 	 108.736225 	 295.494123 	 295.199397 	 295.017019 	 294.948668 	 295.148508 
11:54:22.984 AM 10/10/2022 	 108.626886 	 295.191603 	 108.736940 	 295.495963 	 295.170765 	 294.993089 	 294.933221 	 295.102436 
11:54:30.215 AM 10/10/2022 	 108.626886 	 295.191603 	 108.737357 	 295.497036 	 295.201111 	 295.059268 	 294.977253 	 295.179908 
11:54:37.423 AM 10/10/2022 	 108.626945 	 295.191757 	 108.738190 	 295.499181 	 295.212848 	 295.041787 	 294.969669 	 295.166672 
11:54:44.627 AM 10/10/2022 	 108.626707 	 295.191144 	 108.738786 	 295.500714 	 295.228951 	 295.068265 	 294.990022 	 295.173353 
11:54:51.806 AM 10/10/2022 	 108.626647 	 295.190991 	 108.739620 	 295.502860 	 295.185251 	 295.010409 	 294.933100 	 295.126820 
11:54:59.021 AM 10/10/2022 	 108.626886 	 295.191603 	 108.740037 	 295.503933 	 295.226406 	 295.049223 	 294.950235 	 295.165624 
11:55:06.222 AM 10/10/2022 	 108.626647 	 295.190991 	 108.740871 	 295.506079 	 295.185764 	 295.020821 	 294.942100 	 295.157493 
