Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
12:00:02.035 AM 2025-07-30 	 1.308165 	 0.090451 	 295.790483 	 295.757062 	 -66622.759241 	 295.616746 	 296.243842 	 295.883117
12:00:07.184 AM 2025-07-30 	 1.185886 	 0.734024 	 295.789870 	 295.755222 	 -66622.721684 	 295.617064 	 296.217361 	 295.897078
12:00:12.340 AM 2025-07-30 	 2.644432 	 1.074827 	 295.790024 	 295.755529 	 -66622.552677 	 295.615904 	 296.230777 	 295.885568
12:00:17.476 AM 2025-07-30 	 0.982087 	 0.551405 	 295.788798 	 295.756755 	 -66622.414969 	 295.615343 	 296.227395 	 295.902885
12:00:22.624 AM 2025-07-30 	 1.653114 	 0.751656 	 295.788185 	 295.754762 	 -66622.314820 	 295.610227 	 296.218995 	 295.898243
12:00:27.776 AM 2025-07-30 	 2.003094 	 1.021175 	 295.788644 	 295.754916 	 -66622.183376 	 295.603100 	 296.216579 	 295.887357
12:00:32.925 AM 2025-07-30 	 2.501018 	 0.269039 	 295.787112 	 295.754456 	 -66621.907974 	 295.611863 	 296.219689 	 295.905524
12:00:38.069 AM 2025-07-30 	 1.240736 	 0.231004 	 295.786346 	 295.753383 	 -66621.726464 	 295.612535 	 296.228823 	 295.891141
12:00:43.208 AM 2025-07-30 	 1.571594 	 -0.135240 	 295.785580 	 295.752770 	 -66621.469853 	 295.623258 	 296.227778 	 295.895741
12:00:48.372 AM 2025-07-30 	 1.344145 	 1.050394 	 295.785273 	 295.751390 	 -66621.357196 	 295.597378 	 296.190177 	 295.889636
12:00:53.548 AM 2025-07-30 	 0.692492 	 0.563496 	 295.784507 	 295.752003 	 -66621.181956 	 295.614081 	 296.218143 	 295.874807
12:00:58.707 AM 2025-07-30 	 1.179848 	 1.361223 	 295.783894 	 295.750164 	 -66621.063044 	 295.613126 	 296.230353 	 295.892672
12:01:03.849 AM 2025-07-30 	 1.253567 	 0.780119 	 295.783128 	 295.750930 	 -66620.887809 	 295.615707 	 296.212244 	 295.880196
