2:13:09.675 PM 9/23/2022 	 21495.746550 	 148.207955 	 297.647000 	 44.546000 	 -120.502713 	 21616.249264 	 149.038792 
2:13:16.466 PM 9/23/2022 	 21635.822830 	 149.173747 	 297.647000 	 44.546000 	 -120.304712 	 21756.127542 	 150.003219 
2:13:23.701 PM 9/23/2022 	 21373.584887 	 147.365680 	 297.647000 	 44.546000 	 -121.656838 	 21495.241724 	 148.204475 
2:13:30.890 PM 9/23/2022 	 21388.113204 	 147.465849 	 297.647000 	 44.546000 	 -120.652792 	 21508.765996 	 148.297721 
2:14:12.934 PM 9/23/2022 	 21413.710715 	 147.642338 	 297.647000 	 44.546000 	 -121.701396 	 21535.412111 	 148.481440 
2:14:20.809 PM 9/23/2022 	 21627.885053 	 149.119018 	 297.647000 	 44.546000 	 -120.377425 	 21748.262478 	 149.948991 
2:14:27.293 PM 9/23/2022 	 21555.571174 	 148.620432 	 297.647000 	 44.546000 	 -121.520614 	 21677.091789 	 149.458287 
2:14:37.656 PM 9/23/2022 	 21517.593643 	 148.358586 	 297.647000 	 44.546000 	 -121.419749 	 21639.013393 	 149.195745 
2:14:45.326 PM 9/23/2022 	 21342.525602 	 147.151534 	 297.647000 	 44.546000 	 -122.175301 	 21464.700903 	 147.993903 
2:14:52.548 PM 9/23/2022 	 21456.895136 	 147.940084 	 297.647000 	 44.546000 	 -120.626606 	 21577.521742 	 148.771775 
2:14:59.774 PM 9/23/2022 	 21543.882979 	 148.539844 	 297.647000 	 44.546000 	 -121.063788 	 21664.946767 	 149.374550 
2:15:06.920 PM 9/23/2022 	 21459.189081 	 147.955900 	 297.647000 	 44.546000 	 -122.157321 	 21581.346402 	 148.798145 
2:15:14.165 PM 9/23/2022 	 21474.664105 	 148.062597 	 297.647000 	 44.546000 	 -121.891860 	 21596.555965 	 148.903012 
2:15:21.361 PM 9/23/2022 	 21483.330119 	 148.122347 	 297.647000 	 44.546000 	 -121.748766 	 21605.078885 	 148.961775 
2:15:28.519 PM 9/23/2022 	 21499.679027 	 148.235069 	 297.647000 	 44.546000 	 -120.380595 	 21620.059622 	 149.065064 
2:15:35.745 PM 9/23/2022 	 21330.254818 	 147.066930 	 297.647000 	 44.546000 	 -119.839729 	 21450.094547 	 147.893196 
2:15:42.994 PM 9/23/2022 	 21410.470062 	 147.619995 	 297.647000 	 44.546000 	 -121.205266 	 21531.675328 	 148.455676 
2:15:50.111 PM 9/23/2022 	 21399.546516 	 147.544679 	 297.647000 	 44.546000 	 -120.554612 	 21520.101127 	 148.375874 
2:15:57.330 PM 9/23/2022 	 21382.469371 	 147.426937 	 297.647000 	 44.546000 	 -120.795449 	 21503.264820 	 148.259792 
2:16:04.467 PM 9/23/2022 	 21578.838328 	 148.780853 	 297.647000 	 44.546000 	 -120.557285 	 21699.395613 	 149.612066 
2:16:11.687 PM 9/23/2022 	 21429.841152 	 147.753554 	 297.647000 	 44.546000 	 -120.828794 	 21550.669946 	 148.586639 
2:16:18.876 PM 9/23/2022 	 21349.079730 	 147.196723 	 297.647000 	 44.546000 	 -120.302623 	 21469.382353 	 148.026181 
2:16:26.076 PM 9/23/2022 	 21428.311855 	 147.743009 	 297.647000 	 44.546000 	 -121.365421 	 21549.677276 	 148.579795 
2:16:33.297 PM 9/23/2022 	 21554.515231 	 148.613151 	 297.647000 	 44.546000 	 -120.975437 	 21675.490668 	 149.447247 
2:16:40.498 PM 9/23/2022 	 21575.779735 	 148.759765 	 297.647000 	 44.546000 	 -121.398918 	 21697.178653 	 149.596781 
2:16:47.675 PM 9/23/2022 	 21487.299007 	 148.149712 	 297.647000 	 44.546000 	 -121.585116 	 21608.884124 	 148.988011 
2:16:54.921 PM 9/23/2022 	 21555.316291 	 148.618674 	 297.647000 	 44.546000 	 -121.425137 	 21676.741428 	 149.455871 
2:17:02.124 PM 9/23/2022 	 21388.732205 	 147.470117 	 297.647000 	 44.546000 	 -121.131082 	 21509.863287 	 148.305287 
2:17:09.297 PM 9/23/2022 	 21540.168973 	 148.514237 	 297.647000 	 44.546000 	 -120.524731 	 21660.693704 	 149.345226 
2:17:16.548 PM 9/23/2022 	 21437.341987 	 147.805270 	 297.647000 	 44.546000 	 -119.248224 	 21556.590211 	 148.627458 
2:17:23.735 PM 9/23/2022 	 21330.910231 	 147.071449 	 297.647000 	 44.546000 	 -122.145931 	 21453.056161 	 147.913615 
