2:13:04.056 PM 9/23/2022 	 108.667625 	 295.296405 	 108.687083 	 295.367672 	 295.062564 	 294.561298 	 294.979136 	 294.557052 
2:13:11.202 PM 9/23/2022 	 108.668339 	 295.298244 	 108.687917 	 295.369817 	 295.058508 	 294.546385 	 294.964236 	 294.582242 
2:13:18.406 PM 9/23/2022 	 108.669948 	 295.302381 	 108.689645 	 295.374262 	 295.060007 	 294.552604 	 294.957250 	 294.561097 
2:13:25.623 PM 9/23/2022 	 108.671020 	 295.305139 	 108.690598 	 295.376715 	 295.074635 	 294.571023 	 294.976596 	 294.595556 
2:14:07.634 PM 9/23/2022 	 108.679060 	 295.325824 	 108.697805 	 295.395261 	 295.069030 	 294.575792 	 294.962976 	 294.576735 
2:14:14.809 PM 9/23/2022 	 108.680728 	 295.330114 	 108.699294 	 295.399092 	 295.075462 	 294.568076 	 294.973180 	 294.574209 
2:14:22.000 PM 9/23/2022 	 108.682455 	 295.334557 	 108.700843 	 295.403078 	 295.074443 	 294.551958 	 294.995259 	 294.577436 
2:14:29.230 PM 9/23/2022 	 108.684242 	 295.339154 	 108.701915 	 295.405836 	 295.048611 	 294.557239 	 294.963295 	 294.573752 
2:14:40.022 PM 9/23/2022 	 108.686386 	 295.344670 	 108.704417 	 295.412274 	 295.067212 	 294.570669 	 294.985198 	 294.581520 
2:14:47.233 PM 9/23/2022 	 108.688113 	 295.349114 	 108.705787 	 295.415799 	 295.062380 	 294.549790 	 294.973766 	 294.560170 
2:14:54.430 PM 9/23/2022 	 108.689543 	 295.352791 	 108.707216 	 295.419478 	 295.052568 	 294.566861 	 294.996950 	 294.571108 
2:15:01.626 PM 9/23/2022 	 108.691568 	 295.358001 	 108.708706 	 295.423310 	 295.066256 	 294.536684 	 294.988013 	 294.554142 
2:15:08.840 PM 9/23/2022 	 108.692878 	 295.361372 	 108.709659 	 295.425762 	 295.086798 	 294.566214 	 294.966606 	 294.584614 
2:15:16.050 PM 9/23/2022 	 108.694308 	 295.365049 	 108.710671 	 295.428368 	 295.106164 	 294.589847 	 295.000589 	 294.592206 
2:15:23.209 PM 9/23/2022 	 108.695678 	 295.368573 	 108.712399 	 295.432813 	 295.056765 	 294.532844 	 294.954007 	 294.550302 
2:15:30.438 PM 9/23/2022 	 108.696511 	 295.370718 	 108.713649 	 295.436032 	 295.106603 	 294.571887 	 295.021768 	 294.592646 
2:15:37.623 PM 9/23/2022 	 108.697583 	 295.373476 	 108.714900 	 295.439250 	 295.086453 	 294.569171 	 294.974274 	 294.581438 
2:15:44.847 PM 9/23/2022 	 108.698834 	 295.376694 	 108.716032 	 295.442163 	 295.082517 	 294.556739 	 294.977409 	 294.554380 
2:15:52.032 PM 9/23/2022 	 108.699608 	 295.378686 	 108.716866 	 295.444308 	 295.108200 	 294.588584 	 294.995555 	 294.596132 
2:15:59.210 PM 9/23/2022 	 108.700383 	 295.380678 	 108.718057 	 295.447374 	 295.087299 	 294.565300 	 294.980306 	 294.581813 
2:16:06.408 PM 9/23/2022 	 108.701395 	 295.383283 	 108.718832 	 295.449366 	 295.048249 	 294.544608 	 294.978488 	 294.570086 
2:16:13.594 PM 9/23/2022 	 108.702229 	 295.385428 	 108.719844 	 295.451972 	 295.072968 	 294.588697 	 295.013581 	 294.593886 
2:16:20.811 PM 9/23/2022 	 108.702825 	 295.386960 	 108.720321 	 295.453198 	 295.058378 	 294.567015 	 294.977776 	 294.566071 
2:16:28.017 PM 9/23/2022 	 108.703778 	 295.389412 	 108.720738 	 295.454271 	 295.098924 	 294.588733 	 294.982977 	 294.595337 
2:16:35.219 PM 9/23/2022 	 108.704492 	 295.391251 	 108.721989 	 295.457490 	 295.101986 	 294.566793 	 294.994525 	 294.583306 
2:16:42.390 PM 9/23/2022 	 108.705445 	 295.393702 	 108.722525 	 295.458870 	 295.110723 	 294.577899 	 294.988651 	 294.609979 
2:16:49.611 PM 9/23/2022 	 108.706101 	 295.395388 	 108.722942 	 295.459943 	 295.084866 	 294.557202 	 294.957130 	 294.570413 
2:16:56.829 PM 9/23/2022 	 108.707590 	 295.399218 	 108.723716 	 295.461935 	 295.111797 	 294.547363 	 294.992082 	 294.572369 
