IMPEDANCE MEASUREMENT 
2:20:43.429 PM 2026-02-17
Chamber temperature (K): 293.5
Chamber pressure (MPa): 0.08
Description: 	80mSTest3
Driving voltage (V): 0.01
Start freq (Hz): 1E+6
Stop freq (Hz): 1E+2
# freq steps: 60
Index #	Frequency (Hz)	Impedance (ohms)	Phase (degrees)
0 	 1000078.125000 	 80370.781250 	 -96.761459 	
1 	 857765.625000 	 91344.718750 	 -93.799362 	
2 	 735703.125000 	 107342.898437 	 -93.172043 	
3 	 630984.375000 	 120839.304687 	 -92.904900 	
4 	 541171.875000 	 142445.359375 	 -94.348816 	
5 	 464203.125000 	 169906.000000 	 -90.080147 	
6 	 398109.375000 	 195303.031250 	 -89.092552 	
7 	 341484.375000 	 229861.671875 	 -89.944633 	
8 	 292921.875000 	 264896.625000 	 -88.237366 	
9 	 251203.140625 	 308771.843750 	 -91.298637 	
10 	 215484.375000 	 354236.812500 	 -91.957092 	
11 	 184828.125000 	 440714.531250 	 -94.501785 	
12 	 158578.125000 	 487037.156250 	 -87.180222 	
13 	 135984.375000 	 548722.812500 	 -94.956123 	
14 	 116671.867187 	 673738.437500 	 -92.113647 	
15 	 100078.125000 	 777201.437500 	 -88.785606 	
16 	 85828.125000 	 905989.562500 	 -90.761452 	
17 	 73640.625000 	 1067453.625000 	 -88.406921 	
18 	 63140.625000 	 1253972.750000 	 -90.410431 	
19 	 54140.625000 	 1500658.875000 	 -91.321953 	
20 	 46453.125000 	 1608070.250000 	 -90.437897 	
21 	 39890.625000 	 1847338.500000 	 -90.765717 	
22 	 34171.875000 	 2233100.500000 	 -84.888680 	
23 	 29296.875000 	 2330763.500000 	 -89.213104 	
24 	 25171.875000 	 2957325.250000 	 -85.845085 	
25 	 21609.375000 	 3457421.000000 	 -87.512825 	
26 	 18515.625000 	 3885195.250000 	 -85.385277 	
27 	 15890.625000 	 4175452.250000 	 -85.950317 	
28 	 13640.625000 	 4837605.000000 	 -90.133926 	
29 	 11671.875000 	 5992385.500000 	 -85.617378 	
30 	 10078.125000 	 6511442.500000 	 -87.534294 	
31 	 8578.125000 	 8962580.000000 	 -89.858574 	
32 	 7359.375488 	 9443667.000000 	 -75.385887 	
33 	 6328.125000 	 11711144.000000 	 -99.172157 	
34 	 5376.838379 	 13113380.000000 	 -104.796951 	
35 	 4641.543945 	 14170721.000000 	 -67.418175 	
36 	 3984.374756 	 13257389.000000 	 -96.257614 	
37 	 3421.875000 	 12877426.000000 	 -90.100792 	
38 	 2953.125000 	 38606832.000000 	 -102.740562 	
39 	 2527.573486 	 32113632.000000 	 -86.960716 	
40 	 2159.926514 	 49456292.000000 	 -95.122704 	
41 	 1847.956665 	 52039540.000000 	 -92.111015 	
42 	 1577.524048 	 57008244.000000 	 -93.584564 	
43 	 1359.375000 	 43380528.000000 	 -89.627502 	
44 	 1171.875000 	 54510880.000000 	 -94.047195 	
45 	 998.263855 	 107786024.000000 	 -24.935085 	
46 	 856.370239 	 105261568.000000 	 -62.524319 	
47 	 737.847229 	 60160060.000000 	 -142.267395 	
48 	 627.790161 	 56144684.000000 	 -78.590279 	
49 	 544.084778 	 186047264.000000 	 -147.192551 	
50 	 460.379456 	 190176400.000000 	 -93.905182 	
51 	 397.995270 	 203563472.000000 	 -80.849129 	
52 	 340.221771 	 265602416.000000 	 -92.026031 	
53 	 292.968750 	 308657408.000000 	 -47.972569 	
54 	 252.403839 	 454661824.000000 	 -104.471703 	
55 	 217.013885 	 318026400.000000 	 -83.661713 	
56 	 186.011902 	 487336960.000000 	 -85.642036 	
57 	 158.361496 	 224150832.000000 	 -132.999588 	
58 	 135.216339 	 457400832.000000 	 -117.500534 	
59 	 117.187500 	 2009222144.000000 	 -53.142475 	
