Timestamp                   	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
11:32:06.648 AM 9/18/2023 	 4.024873 	 297.647000 	 44.546000 	 -153.484269 	 4.048322 	 297.647000 	 44.546000 	 -153.484269 	 108.460892 	 108.538229 	 296.512941
11:32:17.149 AM 9/18/2023 	 4.014255 	 297.647000 	 44.546000 	 -153.730980 	 4.032491 	 297.647000 	 44.546000 	 -153.730980 	 108.460177 	 108.537574 	 296.505542
11:32:27.648 AM 9/18/2023 	 4.016814 	 297.647000 	 44.546000 	 -153.569691 	 4.044319 	 297.647000 	 44.546000 	 -153.569691 	 108.459522 	 108.536323 	 296.497859
11:32:37.649 AM 9/18/2023 	 4.002361 	 297.647000 	 44.546000 	 -153.307254 	 4.040234 	 297.647000 	 44.546000 	 -153.307254 	 108.458450 	 108.535847 	 296.490556
11:32:48.148 AM 9/18/2023 	 4.022270 	 297.647000 	 44.546000 	 -153.125884 	 4.035192 	 297.647000 	 44.546000 	 -153.125884 	 108.458033 	 108.534894 	 296.482851
11:35:33.863 AM 9/18/2023 	 4.012997 	 297.647000 	 44.546000 	 -153.434672 	 4.047440 	 297.647000 	 44.546000 	 -153.434672 	 108.446955 	 108.519466 	 296.353608
11:35:44.353 AM 9/18/2023 	 4.015434 	 297.647000 	 44.546000 	 -152.559721 	 4.026167 	 297.647000 	 44.546000 	 -152.559721 	 108.445585 	 108.518692 	 296.348714
11:35:54.843 AM 9/18/2023 	 4.006593 	 297.647000 	 44.546000 	 -153.863726 	 4.051832 	 297.647000 	 44.546000 	 -153.863726 	 108.445168 	 108.518275 	 296.344009
11:36:05.333 AM 9/18/2023 	 4.014993 	 297.647000 	 44.546000 	 -153.508299 	 4.039788 	 297.647000 	 44.546000 	 -153.508299 	 108.444632 	 108.517560 	 296.338784
11:36:15.824 AM 9/18/2023 	 4.009938 	 297.647000 	 44.546000 	 -153.374805 	 4.026952 	 297.647000 	 44.546000 	 -153.374805 	 108.443084 	 108.517024 	 296.333300
11:36:26.313 AM 9/18/2023 	 4.010061 	 297.647000 	 44.546000 	 -153.292763 	 4.030512 	 297.647000 	 44.546000 	 -153.292763 	 108.442369 	 108.516667 	 296.328077
11:36:36.803 AM 9/18/2023 	 4.015200 	 297.647000 	 44.546000 	 -153.673698 	 4.040115 	 297.647000 	 44.546000 	 -153.673698 	 108.441654 	 108.516607 	 296.321436
11:36:47.294 AM 9/18/2023 	 4.008738 	 297.647000 	 44.546000 	 -153.790577 	 4.041443 	 297.647000 	 44.546000 	 -153.790577 	 108.441535 	 108.515714 	 296.315056
11:36:57.784 AM 9/18/2023 	 4.014839 	 297.647000 	 44.546000 	 -153.220622 	 4.021192 	 297.647000 	 44.546000 	 -153.220622 	 108.440225 	 108.516547 	 296.308984
11:37:08.274 AM 9/18/2023 	 4.017033 	 297.647000 	 44.546000 	 -153.454283 	 4.027276 	 297.647000 	 44.546000 	 -153.454283 	 108.440225 	 108.516011 	 296.301873
11:40:37.958 AM 9/18/2023 	 4.008298 	 297.647000 	 44.546000 	 -151.927352 	 4.025551 	 297.647000 	 44.546000 	 -151.927352 	 108.440463 	 108.522206 	 296.288977
