10:01:43.971 AM 6/24/2022 	 103.800989 	 0.715683 	 297.647000 	 44.546000 	 -101.643030 	 205.444019 	 1.416487 
10:01:51.120 AM 6/24/2022 	 16.703910 	 0.115169 	 297.647000 	 44.546000 	 -101.809599 	 118.513509 	 0.817122 
10:01:58.305 AM 6/24/2022 	 132.748388 	 0.915268 	 297.647000 	 44.546000 	 -100.854583 	 233.602971 	 1.610636 
10:02:05.498 AM 6/24/2022 	 53.661910 	 0.369986 	 297.647000 	 44.546000 	 -102.418950 	 156.080860 	 1.076140 
10:02:12.715 AM 6/24/2022 	 63.274631 	 0.436263 	 297.647000 	 44.546000 	 -102.765271 	 166.039902 	 1.144805 
10:02:19.876 AM 6/24/2022 	 60.470921 	 0.416932 	 297.647000 	 44.546000 	 -101.531371 	 162.002292 	 1.116966 
10:02:27.134 AM 6/24/2022 	 2.903830 	 0.020021 	 297.647000 	 44.546000 	 -101.042420 	 103.946250 	 0.716684 
10:02:34.385 AM 6/24/2022 	 128.087674 	 0.883133 	 297.647000 	 44.546000 	 -100.812337 	 228.900012 	 1.578210 
10:02:41.438 AM 6/24/2022 	 173.347570 	 1.195189 	 297.647000 	 44.546000 	 -105.024508 	 278.372078 	 1.919308 
10:02:48.732 AM 6/24/2022 	 80.169716 	 0.552751 	 297.647000 	 44.546000 	 -103.111076 	 183.280792 	 1.263677 
10:02:55.895 AM 6/24/2022 	 84.903253 	 0.585387 	 297.647000 	 44.546000 	 -100.735815 	 185.639068 	 1.279936 
10:03:03.107 AM 6/24/2022 	 168.140679 	 1.159289 	 297.647000 	 44.546000 	 -103.291693 	 271.432372 	 1.871460 
10:03:10.340 AM 6/24/2022 	 50.931023 	 0.351157 	 297.647000 	 44.546000 	 -102.043269 	 152.974292 	 1.054721 
10:03:17.513 AM 6/24/2022 	 84.976077 	 0.585889 	 297.647000 	 44.546000 	 -103.609869 	 188.585946 	 1.300254 
10:03:24.756 AM 6/24/2022 	 140.212811 	 0.966733 	 297.647000 	 44.546000 	 -103.503057 	 243.715868 	 1.680362 
10:03:31.908 AM 6/24/2022 	 115.234301 	 0.794513 	 297.647000 	 44.546000 	 -101.096798 	 216.331099 	 1.491550 
10:03:39.110 AM 6/24/2022 	 92.731795 	 0.639363 	 297.647000 	 44.546000 	 -103.194066 	 195.925861 	 1.350861 
10:03:46.326 AM 6/24/2022 	 67.425579 	 0.464883 	 297.647000 	 44.546000 	 -105.693365 	 173.118944 	 1.193613 
10:06:19.760 AM 6/24/2022 	 -35.729114 	 -0.246344 	 297.647000 	 44.546000 	 -105.538590 	 69.809477 	 0.481319 
10:06:26.964 AM 6/24/2022 	 115.853302 	 0.798780 	 297.647000 	 44.546000 	 -101.446794 	 217.300096 	 1.498231 
10:06:34.121 AM 6/24/2022 	 237.687259 	 1.638796 	 297.647000 	 44.546000 	 -103.256216 	 340.943476 	 2.350723 
10:06:41.369 AM 6/24/2022 	 62.619218 	 0.431744 	 297.647000 	 44.546000 	 -103.894393 	 166.513611 	 1.148071 
10:06:48.559 AM 6/24/2022 	 45.760544 	 0.315508 	 297.647000 	 44.546000 	 -102.426235 	 148.186780 	 1.021712 
10:06:55.776 AM 6/24/2022 	 113.013180 	 0.779198 	 297.647000 	 44.546000 	 -104.149101 	 217.162281 	 1.497281 
10:07:02.980 AM 6/24/2022 	 170.252565 	 1.173850 	 297.647000 	 44.546000 	 -101.710524 	 271.963088 	 1.875119 
10:07:10.200 AM 6/24/2022 	 22.529802 	 0.155338 	 297.647000 	 44.546000 	 -103.120432 	 125.650234 	 0.866328 
10:07:17.387 AM 6/24/2022 	 49.911492 	 0.344128 	 297.647000 	 44.546000 	 -102.410634 	 152.322126 	 1.050224 
10:07:24.575 AM 6/24/2022 	 52.132613 	 0.359442 	 297.647000 	 44.546000 	 -103.101963 	 155.234576 	 1.070305 
10:07:31.778 AM 6/24/2022 	 8.037897 	 0.055419 	 297.647000 	 44.546000 	 -104.969221 	 113.007117 	 0.779157 
10:07:38.922 AM 6/24/2022 	 124.373669 	 0.857526 	 297.647000 	 44.546000 	 -103.921843 	 228.295511 	 1.574042 
10:07:46.174 AM 6/24/2022 	 37.422237 	 0.258017 	 297.647000 	 44.546000 	 -106.145583 	 143.567821 	 0.989865 
10:07:53.374 AM 6/24/2022 	 12.516551 	 0.086299 	 297.647000 	 44.546000 	 -109.379524 	 121.896075 	 0.840444 
