1:19:33.456 PM 9/22/2022 	 6253.621518 	 43.117203 	 297.647000 	 44.546000 	 -134.737384 	 6388.358901 	 44.046184 
1:25:44.487 PM 9/22/2022 	 6219.032638 	 42.878721 	 297.647000 	 44.546000 	 -133.609514 	 6352.642152 	 43.799926 
1:25:51.622 PM 9/22/2022 	 6311.706102 	 43.517682 	 297.647000 	 44.546000 	 -133.883615 	 6445.589718 	 44.440777 
1:25:58.797 PM 9/22/2022 	 6232.671786 	 42.972759 	 297.647000 	 44.546000 	 -134.103732 	 6366.775518 	 43.897372 
1:26:06.083 PM 9/22/2022 	 6213.467866 	 42.840353 	 297.647000 	 44.546000 	 -135.099820 	 6348.567686 	 43.771833 
1:26:13.312 PM 9/22/2022 	 6338.729801 	 43.704004 	 297.647000 	 44.546000 	 -134.002089 	 6472.731890 	 44.627915 
1:26:20.457 PM 9/22/2022 	 6353.314596 	 43.804562 	 297.647000 	 44.546000 	 -134.923355 	 6488.237951 	 44.734826 
1:26:27.706 PM 9/22/2022 	 6199.683234 	 42.745311 	 297.647000 	 44.546000 	 -135.576342 	 6335.259576 	 43.680077 
1:26:34.878 PM 9/22/2022 	 6165.385323 	 42.508835 	 297.647000 	 44.546000 	 -134.637051 	 6300.022374 	 43.437125 
1:26:42.079 PM 9/22/2022 	 6358.297431 	 43.838918 	 297.647000 	 44.546000 	 -134.279484 	 6492.576916 	 44.764742 
1:26:49.295 PM 9/22/2022 	 6312.433523 	 43.522697 	 297.647000 	 44.546000 	 -134.425043 	 6446.858566 	 44.449525 
1:26:56.454 PM 9/22/2022 	 6238.418414 	 43.012381 	 297.647000 	 44.546000 	 -134.212028 	 6372.630442 	 43.937740 
1:27:03.598 PM 9/22/2022 	 6243.764960 	 43.049244 	 297.647000 	 44.546000 	 -132.923533 	 6376.688492 	 43.965719 
1:27:10.828 PM 9/22/2022 	 6407.580219 	 44.178710 	 297.647000 	 44.546000 	 -134.847870 	 6542.428089 	 45.108454 
1:27:18.080 PM 9/22/2022 	 6311.560618 	 43.516679 	 297.647000 	 44.546000 	 -134.268502 	 6445.829120 	 44.442427 
1:27:25.204 PM 9/22/2022 	 6277.153594 	 43.279451 	 297.647000 	 44.546000 	 -134.167444 	 6411.321038 	 44.204502 
1:27:32.532 PM 9/22/2022 	 6302.176884 	 43.451980 	 297.647000 	 44.546000 	 -133.523683 	 6435.700568 	 44.372593 
1:27:39.627 PM 9/22/2022 	 6263.623559 	 43.186164 	 297.647000 	 44.546000 	 -134.078070 	 6397.701629 	 44.110600 
1:27:46.816 PM 9/22/2022 	 6295.520980 	 43.406089 	 297.647000 	 44.546000 	 -134.094812 	 6429.615792 	 44.330640 
1:27:54.065 PM 9/22/2022 	 6291.338308 	 43.377251 	 297.647000 	 44.546000 	 -133.124784 	 6424.463092 	 44.295114 
1:28:01.157 PM 9/22/2022 	 6289.156044 	 43.362205 	 297.647000 	 44.546000 	 -133.246284 	 6422.402328 	 44.280905 
1:28:08.500 PM 9/22/2022 	 6226.852417 	 42.932636 	 297.647000 	 44.546000 	 -133.469337 	 6360.321754 	 43.852875 
1:28:15.626 PM 9/22/2022 	 6304.831972 	 43.470286 	 297.647000 	 44.546000 	 -132.632384 	 6437.464356 	 44.384754 
1:28:22.860 PM 9/22/2022 	 6250.602719 	 43.096389 	 297.647000 	 44.546000 	 -133.063308 	 6383.666027 	 44.013828 
1:28:30.031 PM 9/22/2022 	 6251.366512 	 43.101655 	 297.647000 	 44.546000 	 -134.108239 	 6385.474751 	 44.026299 
1:28:37.236 PM 9/22/2022 	 6357.279042 	 43.831896 	 297.647000 	 44.546000 	 -135.199689 	 6492.478731 	 44.764065 
1:28:44.405 PM 9/22/2022 	 6213.067784 	 42.837594 	 297.647000 	 44.546000 	 -134.154043 	 6347.221827 	 43.762554 
1:28:51.595 PM 9/22/2022 	 6239.836885 	 43.022161 	 297.647000 	 44.546000 	 -134.212203 	 6374.049089 	 43.947521 
1:28:58.688 PM 9/22/2022 	 6296.139288 	 43.410352 	 297.647000 	 44.546000 	 -133.952952 	 6430.092240 	 44.333925 
1:29:05.953 PM 9/22/2022 	 6223.397166 	 42.908813 	 297.647000 	 44.546000 	 -134.296230 	 6357.693395 	 43.834753 
1:29:13.190 PM 9/22/2022 	 6249.438845 	 43.088364 	 297.647000 	 44.546000 	 -133.511393 	 6382.950238 	 44.008893 
1:29:20.423 PM 9/22/2022 	 9888.981819 	 68.182130 	 297.647000 	 44.546000 	 -133.652911 	 10022.634731 	 69.103634 
1:29:27.613 PM 9/22/2022 	 9798.526990 	 67.558465 	 297.647000 	 44.546000 	 -134.063791 	 9932.590781 	 68.482803 
1:29:34.782 PM 9/22/2022 	 9763.865369 	 67.319482 	 297.647000 	 44.546000 	 -133.229543 	 9897.094912 	 68.238067 
1:29:42.003 PM 9/22/2022 	 9751.571951 	 67.234722 	 297.647000 	 44.546000 	 -134.357053 	 9885.929004 	 68.161081 
1:29:49.253 PM 9/22/2022 	 9714.182500 	 66.976931 	 297.647000 	 44.546000 	 -135.054132 	 9849.236632 	 67.908096 
1:29:56.327 PM 9/22/2022 	 9652.933633 	 66.554635 	 297.647000 	 44.546000 	 -133.832411 	 9786.766043 	 67.477377 
1:30:03.453 PM 9/22/2022 	 9547.821266 	 65.829910 	 297.647000 	 44.546000 	 -133.444358 	 9681.265624 	 66.749977 
1:30:10.785 PM 9/22/2022 	 9688.868241 	 66.802395 	 297.647000 	 44.546000 	 -133.708537 	 9822.576778 	 67.724283 
1:30:18.502 PM 9/22/2022 	 9577.863763 	 66.037046 	 297.647000 	 44.546000 	 -133.950838 	 9711.814601 	 66.960605 
1:30:28.816 PM 9/22/2022 	 9591.575653 	 66.131586 	 297.647000 	 44.546000 	 -132.587502 	 9724.163154 	 67.045745 
1:30:36.047 PM 9/22/2022 	 9531.672515 	 65.718569 	 297.647000 	 44.546000 	 -133.437666 	 9665.110180 	 66.638589 
1:30:43.222 PM 9/22/2022 	 9502.903006 	 65.520210 	 297.647000 	 44.546000 	 -133.325094 	 9636.228099 	 66.439454 
1:30:50.467 PM 9/22/2022 	 9633.402373 	 66.419971 	 297.647000 	 44.546000 	 -133.288694 	 9766.691067 	 67.338964 
1:30:57.608 PM 9/22/2022 	 -131.681974 	 -0.907915 	 297.647000 	 44.546000 	 -133.897033 	 2.215058 	 0.015272 
1:31:04.832 PM 9/22/2022 	 -180.019115 	 -1.241188 	 297.647000 	 44.546000 	 -133.549047 	 -46.470067 	 -0.320400 
1:31:12.032 PM 9/22/2022 	 34.170064 	 0.235594 	 297.647000 	 44.546000 	 -134.841447 	 169.011512 	 1.165293 
1:31:19.251 PM 9/22/2022 	 -37.335442 	 -0.257419 	 297.647000 	 44.546000 	 -134.753189 	 97.417747 	 0.671672 
1:31:26.487 PM 9/22/2022 	 -37.299071 	 -0.257168 	 297.647000 	 44.546000 	 -134.418808 	 97.119738 	 0.669617 
1:31:33.689 PM 9/22/2022 	 97.310227 	 0.670930 	 297.647000 	 44.546000 	 -133.986684 	 231.296911 	 1.594736 
1:31:40.878 PM 9/22/2022 	 5.691524 	 0.039242 	 297.647000 	 44.546000 	 -134.222555 	 139.914079 	 0.964674 
1:31:47.937 PM 9/22/2022 	 5.000473 	 0.034477 	 297.647000 	 44.546000 	 -133.735365 	 138.735838 	 0.956550 
1:31:55.142 PM 9/22/2022 	 -135.682791 	 -0.935500 	 297.647000 	 44.546000 	 -133.424544 	 -2.258247 	 -0.015570 
1:32:02.392 PM 9/22/2022 	 -1.582689 	 -0.010912 	 297.647000 	 44.546000 	 -133.711194 	 132.128505 	 0.910994 
1:32:09.516 PM 9/22/2022 	 -5.256166 	 -0.036240 	 297.647000 	 44.546000 	 -134.613987 	 129.357821 	 0.891891 
1:32:16.876 PM 9/22/2022 	 56.829236 	 0.391824 	 297.647000 	 44.546000 	 -134.999765 	 191.829000 	 1.322614 
1:32:24.051 PM 9/22/2022 	 48.063810 	 0.331388 	 297.647000 	 44.546000 	 -134.386670 	 182.450480 	 1.257952 
1:32:31.268 PM 9/22/2022 	 -62.613329 	 -0.431704 	 297.647000 	 44.546000 	 -134.138098 	 71.524768 	 0.493146 
1:32:38.485 PM 9/22/2022 	 14.311465 	 0.098674 	 297.647000 	 44.546000 	 -132.845558 	 147.157023 	 1.014612 
1:32:45.692 PM 9/22/2022 	 -14.858126 	 -0.102443 	 297.647000 	 44.546000 	 -134.273153 	 119.415027 	 0.823338 
1:32:52.909 PM 9/22/2022 	 31.514977 	 0.217288 	 297.647000 	 44.546000 	 -135.057861 	 166.572838 	 1.148479 
1:32:59.973 PM 9/22/2022 	 9.874196 	 0.068080 	 297.647000 	 44.546000 	 -134.022127 	 143.896323 	 0.992130 
1:33:07.301 PM 9/22/2022 	 154.667390 	 1.066394 	 297.647000 	 44.546000 	 -134.249422 	 288.916812 	 1.992011 
1:33:14.423 PM 9/22/2022 	 157.322477 	 1.084700 	 297.647000 	 44.546000 	 -132.366150 	 289.688628 	 1.997333 
1:33:21.782 PM 9/22/2022 	 438.689006 	 3.024654 	 297.647000 	 44.546000 	 -133.871739 	 572.560746 	 3.947667 
1:33:28.970 PM 9/22/2022 	 1407.468591 	 9.704154 	 297.647000 	 44.546000 	 -133.568406 	 1541.036997 	 10.625076 
