5:34:01.015 PM 10/11/2022 	 108.543919 	 294.978180 	 108.844157 	 295.771875 	 295.083673 	 294.812134 	 295.166141 	 294.933309 
5:34:08.126 PM 10/11/2022 	 108.544216 	 294.978946 	 108.843979 	 295.771415 	 295.052756 	 294.817982 	 295.142298 	 294.924069 
5:34:15.315 PM 10/11/2022 	 108.544812 	 294.980478 	 108.844038 	 295.771568 	 295.087196 	 294.819432 	 295.163538 	 294.923161 
5:34:22.503 PM 10/11/2022 	 108.544574 	 294.979865 	 108.844336 	 295.772335 	 295.095621 	 294.842479 	 295.190809 	 294.949975 
5:34:29.710 PM 10/11/2022 	 108.544395 	 294.979406 	 108.844932 	 295.773867 	 295.037635 	 294.786348 	 295.155925 	 294.892914 
5:34:36.939 PM 10/11/2022 	 108.544276 	 294.979099 	 108.845349 	 295.774940 	 295.091348 	 294.845276 	 295.186065 	 294.945229 
5:34:44.132 PM 10/11/2022 	 108.544693 	 294.980172 	 108.845230 	 295.774634 	 295.094185 	 294.826425 	 295.192671 	 294.945710 
5:34:51.313 PM 10/11/2022 	 108.544633 	 294.980019 	 108.845170 	 295.774481 	 295.073237 	 294.827628 	 295.144869 	 294.931355 
5:34:58.511 PM 10/11/2022 	 108.544395 	 294.979406 	 108.845646 	 295.775707 	 295.067498 	 294.803023 	 295.163163 	 294.905814 
5:35:05.718 PM 10/11/2022 	 108.544097 	 294.978640 	 108.845825 	 295.776167 	 295.079848 	 294.837071 	 295.172683 	 294.929011 
5:35:12.940 PM 10/11/2022 	 108.544395 	 294.979406 	 108.845646 	 295.775707 	 295.085318 	 294.840658 	 295.187575 	 294.948625 
5:35:20.144 PM 10/11/2022 	 108.544574 	 294.979865 	 108.846242 	 295.777240 	 295.068842 	 294.819929 	 295.163564 	 294.932145 
5:35:27.316 PM 10/11/2022 	 108.544514 	 294.979712 	 108.846123 	 295.776933 	 295.110539 	 294.851275 	 295.195829 	 294.948869 
5:35:34.522 PM 10/11/2022 	 108.544455 	 294.979559 	 108.845766 	 295.776013 	 295.092137 	 294.816831 	 295.163295 	 294.946019 
5:35:41.727 PM 10/11/2022 	 108.544395 	 294.979406 	 108.846600 	 295.778160 	 295.079765 	 294.821899 	 295.158935 	 294.924685 
5:35:48.912 PM 10/11/2022 	 108.544455 	 294.979559 	 108.846480 	 295.777853 	 295.106202 	 294.790349 	 295.172645 	 294.928031 
5:35:56.138 PM 10/11/2022 	 108.544514 	 294.979712 	 108.846480 	 295.777853 	 295.119846 	 294.839841 	 295.163670 	 294.933666 
5:36:03.317 PM 10/11/2022 	 108.544157 	 294.978793 	 108.846659 	 295.778313 	 295.121003 	 294.845242 	 295.184146 	 294.959809 
5:36:10.524 PM 10/11/2022 	 108.544216 	 294.978946 	 108.847195 	 295.779692 	 295.125582 	 294.821531 	 295.166578 	 294.922432 
5:36:17.729 PM 10/11/2022 	 108.544633 	 294.980019 	 108.847314 	 295.779999 	 295.082475 	 294.809050 	 295.165415 	 294.932111 
5:36:24.927 PM 10/11/2022 	 108.544872 	 294.980631 	 108.847612 	 295.780766 	 295.113701 	 294.827562 	 295.174018 	 294.949204 
5:36:32.111 PM 10/11/2022 	 108.544633 	 294.980019 	 108.847791 	 295.781225 	 295.118869 	 294.842164 	 295.192379 	 294.940703 
5:36:39.339 PM 10/11/2022 	 108.544455 	 294.979559 	 108.848267 	 295.782452 	 295.102282 	 294.861875 	 295.201709 	 294.937310 
5:36:46.540 PM 10/11/2022 	 108.544574 	 294.979865 	 108.848089 	 295.781992 	 295.101452 	 294.825208 	 295.193812 	 294.911964 
