1:47:48.360 PM 6/10/2022 	 109.565849 	 297.607957 	 109.565733 	 297.629374 	 295.554969 	 295.486696 	 295.478691 	 295.512123 
1:47:55.376 PM 6/10/2022 	 109.565790 	 297.607804 	 109.565495 	 297.628761 	 295.551349 	 295.500498 	 295.475070 	 295.521215 
1:48:02.581 PM 6/10/2022 	 109.565909 	 297.608110 	 109.565078 	 297.627687 	 295.535652 	 295.452778 	 295.452307 	 295.481974 
1:48:09.799 PM 6/10/2022 	 109.566028 	 297.608417 	 109.565376 	 297.628454 	 295.546247 	 295.490216 	 295.465259 	 295.497750 
1:48:16.971 PM 6/10/2022 	 109.566028 	 297.608417 	 109.564899 	 297.627227 	 295.569354 	 295.506733 	 295.506733 	 295.543930 
1:48:24.176 PM 6/10/2022 	 109.566266 	 297.609030 	 109.565197 	 297.627994 	 295.595334 	 295.517179 	 295.480922 	 295.540721 
1:48:31.374 PM 6/10/2022 	 109.566326 	 297.609184 	 109.564423 	 297.626000 	 295.586702 	 295.526909 	 295.485473 	 295.503837 
1:48:38.581 PM 6/10/2022 	 109.566504 	 297.609644 	 109.564780 	 297.626920 	 295.565625 	 295.505358 	 295.485111 	 295.525134 
1:48:45.784 PM 6/10/2022 	 109.566564 	 297.609797 	 109.563827 	 297.624466 	 295.570571 	 295.508422 	 295.496650 	 295.519722 
1:48:53.004 PM 6/10/2022 	 109.566743 	 297.610257 	 109.563648 	 297.624006 	 295.584279 	 295.495763 	 295.507064 	 295.509889 
1:49:00.173 PM 6/10/2022 	 109.566743 	 297.610257 	 109.563231 	 297.622932 	 295.544124 	 295.485738 	 295.453246 	 295.488093 
1:49:07.376 PM 6/10/2022 	 109.566683 	 297.610104 	 109.562755 	 297.621705 	 295.543217 	 295.471175 	 295.449043 	 295.488127 
1:49:14.583 PM 6/10/2022 	 109.566266 	 297.609030 	 109.563172 	 297.622779 	 295.553710 	 295.518398 	 295.485908 	 295.532052 
1:49:21.789 PM 6/10/2022 	 109.566921 	 297.610717 	 109.563589 	 297.623853 	 295.569958 	 295.489444 	 295.490386 	 295.523346 
1:49:28.984 PM 6/10/2022 	 109.567100 	 297.611177 	 109.563529 	 297.623699 	 295.569748 	 295.496298 	 295.485938 	 295.512307 
1:49:36.192 PM 6/10/2022 	 109.567160 	 297.611330 	 109.564006 	 297.624926 	 295.557918 	 295.480228 	 295.468456 	 295.494825 
1:49:43.358 PM 6/10/2022 	 109.566504 	 297.609644 	 109.564244 	 297.625540 	 295.553505 	 295.503596 	 295.483349 	 295.491354 
1:49:50.588 PM 6/10/2022 	 109.566743 	 297.610257 	 109.564780 	 297.626920 	 295.568021 	 295.501162 	 295.474793 	 295.521880 
1:49:57.771 PM 6/10/2022 	 109.567100 	 297.611177 	 109.564840 	 297.627074 	 295.632437 	 295.534043 	 295.525567 	 295.567471 
1:50:05.001 PM 6/10/2022 	 109.566028 	 297.608417 	 109.564899 	 297.627227 	 295.564071 	 295.497212 	 295.475551 	 295.522638 
1:50:12.190 PM 6/10/2022 	 109.566087 	 297.608570 	 109.564959 	 297.627380 	 295.639457 	 295.569783 	 295.547185 	 295.568842 
1:50:19.375 PM 6/10/2022 	 109.565968 	 297.608264 	 109.563827 	 297.624466 	 295.560477 	 295.502564 	 295.506801 	 295.525636 
1:50:26.590 PM 6/10/2022 	 109.565909 	 297.608110 	 109.562814 	 297.621859 	 295.635656 	 295.534908 	 295.510895 	 295.589522 
1:50:33.803 PM 6/10/2022 	 109.565373 	 297.606730 	 109.561921 	 297.619558 	 295.481607 	 295.402492 	 295.393072 	 295.420859 
1:50:40.969 PM 6/10/2022 	 109.565373 	 297.606730 	 109.560849 	 297.616797 	 295.483544 	 295.412906 	 295.402545 	 295.455290 
1:50:48.176 PM 6/10/2022 	 109.565492 	 297.607037 	 109.559717 	 297.613883 	 295.490244 	 295.442212 	 295.428084 	 295.440799 
1:50:55.408 PM 6/10/2022 	 109.564479 	 297.604430 	 109.558823 	 297.611582 	 295.478184 	 295.431093 	 295.375990 	 295.442395 
1:51:02.586 PM 6/10/2022 	 109.563705 	 297.602437 	 109.557334 	 297.607748 	 295.499757 	 295.412168 	 295.414993 	 295.467266 
1:51:09.804 PM 6/10/2022 	 109.562931 	 297.600444 	 109.556917 	 297.606674 	 295.492757 	 295.417882 	 295.432011 	 295.439545 
1:51:17.003 PM 6/10/2022 	 109.561799 	 297.597530 	 109.555428 	 297.602840 	 295.449498 	 295.376500 	 295.371790 	 295.376971 
1:51:24.195 PM 6/10/2022 	 109.560906 	 297.595231 	 109.555011 	 297.601766 	 295.438018 	 295.353714 	 295.349003 	 295.403168 
1:51:31.410 PM 6/10/2022 	 109.560131 	 297.593237 	 109.553999 	 297.599159 	 295.437768 	 295.375601 	 295.366181 	 295.398679 
1:51:38.611 PM 6/10/2022 	 109.559834 	 297.592471 	 109.553582 	 297.598085 	 295.465478 	 295.403314 	 295.391069 	 295.434397 
1:51:45.782 PM 6/10/2022 	 109.559000 	 297.590324 	 109.553224 	 297.597165 	 295.466299 	 295.412142 	 295.408845 	 295.446992 
1:51:53.000 PM 6/10/2022 	 109.557511 	 297.586491 	 109.552271 	 297.594711 	 295.538349 	 295.479021 	 295.454063 	 295.494089 
1:52:00.205 PM 6/10/2022 	 109.557273 	 297.585877 	 109.552093 	 297.594251 	 295.521550 	 295.449976 	 295.446208 	 295.485293 
1:52:07.407 PM 6/10/2022 	 109.556737 	 297.584497 	 109.551140 	 297.591797 	 295.636820 	 295.578445 	 295.545018 	 295.601043 
1:52:14.612 PM 6/10/2022 	 109.555486 	 297.581278 	 109.550663 	 297.590570 	 295.516342 	 295.439587 	 295.437703 	 295.473021 
1:52:21.806 PM 6/10/2022 	 109.554831 	 297.579591 	 109.549948 	 297.588729 	 295.492551 	 295.414379 	 295.383766 	 295.433688 
1:52:29.007 PM 6/10/2022 	 109.553580 	 297.576371 	 109.549472 	 297.587502 	 295.520752 	 295.472252 	 295.452474 	 295.492971 
1:52:36.203 PM 6/10/2022 	 109.553223 	 297.575451 	 109.548757 	 297.585662 	 295.554669 	 295.500523 	 295.475095 	 295.503819 
1:52:43.374 PM 6/10/2022 	 109.552448 	 297.573458 	 109.547566 	 297.582594 	 295.527140 	 295.448032 	 295.439555 	 295.484762 
1:52:50.602 PM 6/10/2022 	 109.552389 	 297.573304 	 109.547030 	 297.581214 	 295.563889 	 295.490438 	 295.461713 	 295.498442 
1:52:57.819 PM 6/10/2022 	 109.551674 	 297.571465 	 109.546374 	 297.579527 	 295.530339 	 295.459237 	 295.445581 	 295.482311 
1:53:05.003 PM 6/10/2022 	 109.551495 	 297.571005 	 109.546076 	 297.578760 	 295.560332 	 295.499594 	 295.502419 	 295.516545 
1:53:12.208 PM 6/10/2022 	 109.552270 	 297.572998 	 109.546017 	 297.578606 	 295.536152 	 295.496130 	 295.468348 	 295.486712 
1:53:19.399 PM 6/10/2022 	 109.552031 	 297.572384 	 109.546017 	 297.578606 	 295.571352 	 295.515794 	 295.517678 	 295.530391 
1:53:26.618 PM 6/10/2022 	 109.551674 	 297.571465 	 109.546196 	 297.579066 	 295.718059 	 295.738767 	 295.597557 	 295.642749 
1:53:33.817 PM 6/10/2022 	 109.551614 	 297.571311 	 109.545302 	 297.576766 	 295.619546 	 295.592242 	 295.537629 	 295.561170 
