Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
12:35:59.585 PM 2025-08-13 	 125.909018 	 123.899965 	 293.280608 	 293.182572 	 -65947.132130 	 292.528372 	 292.195602 	 292.455392
12:36:04.676 PM 2025-08-13 	 126.103759 	 124.336990 	 293.285661 	 293.189311 	 -65947.062141 	 292.547037 	 292.214280 	 292.459841
12:36:09.827 PM 2025-08-13 	 125.869264 	 123.222387 	 293.292552 	 293.196816 	 -65946.922167 	 292.534137 	 292.208010 	 292.456418
12:36:14.872 PM 2025-08-13 	 126.309571 	 124.152860 	 293.300208 	 293.206160 	 -65946.875509 	 292.530627 	 292.216352 	 292.483239
12:36:19.984 PM 2025-08-13 	 125.965125 	 124.606761 	 293.307098 	 293.214431 	 -65946.747201 	 292.530096 	 292.207285 	 292.449059
12:36:25.096 PM 2025-08-13 	 125.758810 	 124.302481 	 293.313836 	 293.221476 	 -65946.642223 	 292.556671 	 292.220127 	 292.463317
12:36:30.240 PM 2025-08-13 	 126.263527 	 124.335730 	 293.320726 	 293.228981 	 -65946.502254 	 292.541403 	 292.233773 	 292.471742
12:36:35.381 PM 2025-08-13 	 126.272585 	 123.981073 	 293.325473 	 293.234495 	 -65946.315632 	 292.541578 	 292.218301 	 292.465756
12:36:40.558 PM 2025-08-13 	 126.108791 	 123.301732 	 293.331598 	 293.240775 	 -65946.018211 	 292.557406 	 292.227501 	 292.485851
12:36:45.726 PM 2025-08-13 	 126.043626 	 123.893920 	 293.337111 	 293.247668 	 -65945.755788 	 292.557741 	 292.228311 	 292.450643
12:36:50.922 PM 2025-08-13 	 125.705471 	 124.419861 	 293.341551 	 293.251191 	 -65945.318431 	 292.552615 	 292.208481 	 292.458785
12:36:56.083 PM 2025-08-13 	 126.164395 	 123.818857 	 293.344001 	 293.255633 	 -65944.962729 	 292.559672 	 292.247312 	 292.466317
12:37:01.273 PM 2025-08-13 	 124.876437 	 123.488129 	 293.348901 	 293.260840 	 -65944.560392 	 292.541896 	 292.225731 	 292.457543
12:37:06.475 PM 2025-08-13 	 125.633764 	 123.557146 	 293.353801 	 293.266814 	 -65944.082275 	 292.559345 	 292.197197 	 292.479260
12:37:11.636 PM 2025-08-13 	 126.427321 	 123.526919 	 293.360845 	 293.273094 	 -65943.545878 	 292.580816 	 292.237651 	 292.494575
12:37:16.813 PM 2025-08-13 	 125.930656 	 123.959662 	 293.367430 	 293.279221 	 -65943.126110 	 292.566760 	 292.224533 	 292.482411
12:37:21.886 PM 2025-08-13 	 126.050671 	 124.282078 	 293.372177 	 293.285807 	 -65942.671381 	 292.581462 	 292.226917 	 292.487638
12:37:27.012 PM 2025-08-13 	 125.951036 	 123.322639 	 293.375852 	 293.291627 	 -65942.344922 	 292.562579 	 292.239790 	 292.490552
12:37:32.103 PM 2025-08-13 	 125.857187 	 123.877295 	 293.378302 	 293.292546 	 -65941.913547 	 292.568849 	 292.238004 	 292.472653
