Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
12:00:00.949 AM 9/29/2024 	 529.754041 	 528.269348 	 294.669265 	 294.145508 	 -66226.478759 	 -66226.478759 	 -66226.478759 	 294.950377
12:00:06.093 AM 9/29/2024 	 529.716552 	 527.676909 	 294.668499 	 294.146121 	 -66226.442753 	 -66226.442753 	 -66226.442753 	 294.962958
12:00:11.251 AM 9/29/2024 	 530.115595 	 527.938872 	 294.669112 	 294.145508 	 -66226.436752 	 -66226.436752 	 -66226.436752 	 294.954919
12:00:16.429 AM 9/29/2024 	 528.735801 	 527.702349 	 294.669571 	 294.143822 	 -66226.610782 	 -66226.610782 	 -66226.610782 	 294.957519
12:00:21.606 AM 9/29/2024 	 529.736177 	 528.165318 	 294.669878 	 294.145201 	 -66226.646788 	 -66226.646788 	 -66226.646788 	 294.952481
12:00:26.757 AM 9/29/2024 	 529.531371 	 526.794295 	 294.667886 	 294.143822 	 -66226.598779 	 -66226.598779 	 -66226.598779 	 294.948041
12:00:31.927 AM 9/29/2024 	 529.518036 	 527.751719 	 294.668499 	 294.143516 	 -66226.190716 	 -66226.190716 	 -66226.190716 	 294.950610
12:00:37.063 AM 9/29/2024 	 529.258885 	 528.298567 	 294.669265 	 294.144129 	 -66225.644659 	 -66225.644659 	 -66225.644659 	 294.943655
12:00:42.252 AM 9/29/2024 	 529.162017 	 526.957014 	 294.668040 	 294.143363 	 -66225.104633 	 -66225.104633 	 -66225.104633 	 294.962182
12:00:47.423 AM 9/29/2024 	 529.059615 	 527.838620 	 294.667733 	 294.144129 	 -66224.774632 	 -66224.774632 	 -66224.774632 	 294.947157
12:00:52.572 AM 9/29/2024 	 529.885629 	 527.830308 	 294.668499 	 294.143669 	 -66224.558637 	 -66224.558637 	 -66224.558637 	 294.932128
12:00:57.751 AM 9/29/2024 	 529.816187 	 528.196804 	 294.669418 	 294.142903 	 -66224.552638 	 -66224.552638 	 -66224.552638 	 294.934932
12:01:02.956 AM 9/29/2024 	 529.299896 	 526.763564 	 294.668346 	 294.143516 	 -66224.408644 	 -66224.408644 	 -66224.408644 	 294.938112
12:01:08.118 AM 9/29/2024 	 529.504953 	 527.790510 	 294.667886 	 294.142443 	 -66224.294651 	 -66224.294651 	 -66224.294651 	 294.949902
12:01:13.285 AM 9/29/2024 	 529.492876 	 527.969098 	 294.667886 	 294.142903 	 -66223.880687 	 -66223.880687 	 -66223.880687 	 294.956217
12:01:18.465 AM 9/29/2024 	 529.794800 	 527.292024 	 294.668040 	 294.143669 	 -66223.622718 	 -66223.622718 	 -66223.622718 	 294.931587
12:01:23.647 AM 9/29/2024 	 529.212338 	 527.894287 	 294.668652 	 294.143056 	 -66223.694708 	 -66223.694708 	 -66223.694708 	 294.945083
12:01:28.808 AM 9/29/2024 	 529.689630 	 529.129292 	 294.668499 	 294.142597 	 -66223.628717 	 -66223.628717 	 -66223.628717 	 294.930669
12:01:33.997 AM 9/29/2024 	 528.623334 	 527.580436 	 294.669265 	 294.142290 	 -66223.472739 	 -66223.472739 	 -66223.472739 	 294.945586
12:01:39.163 AM 9/29/2024 	 529.451613 	 527.298573 	 294.667427 	 294.142903 	 -66222.716883 	 -66222.716883 	 -66222.716883 	 294.937299
12:01:44.374 AM 9/29/2024 	 529.703720 	 526.850969 	 294.668499 	 294.142137 	 -66222.296989 	 -66222.296989 	 -66222.296989 	 294.923790
12:01:49.562 AM 9/29/2024 	 529.365062 	 527.635095 	 294.668193 	 294.142903 	 -66222.308986 	 -66222.308986 	 -66222.308986 	 294.946940
12:01:54.726 AM 9/29/2024 	 529.025900 	 527.681694 	 294.668040 	 294.142290 	 -66222.123038 	 -66222.123038 	 -66222.123038 	 294.944291
