Timestamp                   	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
9:41:26.612 AM 9/21/2023 	 20202.713364 	 20205.599921 	 293.838678 	 293.847112 	 294.888850 	 293.582446 	 -65476.981360 	 294.121596
9:41:37.112 AM 9/21/2023 	 20203.317573 	 20204.308526 	 293.839597 	 293.849410 	 294.888052 	 293.602921 	 -65477.927069 	 294.133075
9:41:47.612 AM 9/21/2023 	 20203.865522 	 20205.944736 	 293.841741 	 293.851402 	 294.878433 	 293.583820 	 -65478.678134 	 294.130524
9:41:57.612 AM 9/21/2023 	 20203.498320 	 20205.356267 	 293.843579 	 293.853546 	 294.867604 	 293.603220 	 -65479.251205 	 294.103621
9:42:07.612 AM 9/21/2023 	 20204.307628 	 20205.988056 	 293.842813 	 293.855078 	 294.853197 	 293.611467 	 -65479.529407 	 294.109026
9:42:18.112 AM 9/21/2023 	 20203.838790 	 20205.731986 	 293.844191 	 293.857683 	 294.869827 	 293.600248 	 -65479.674074 	 294.179044
9:42:28.612 AM 9/21/2023 	 20203.481049 	 20205.342143 	 293.845416 	 293.858602 	 294.873138 	 293.602623 	 -65479.562791 	 294.186609
9:42:39.112 AM 9/21/2023 	 20203.711348 	 20205.524874 	 293.847407 	 293.859674 	 294.864754 	 293.625419 	 -65479.473766 	 294.149880
9:42:49.112 AM 9/21/2023 	 20204.210505 	 20206.304011 	 293.847561 	 293.862432 	 294.886039 	 293.627377 	 -65479.262333 	 294.153253
9:42:59.112 AM 9/21/2023 	 20203.694715 	 20204.357812 	 293.848633 	 293.863504 	 294.889094 	 293.615313 	 -65478.861736 	 294.182757
9:43:09.612 AM 9/21/2023 	 20202.241665 	 20205.750605 	 293.849705 	 293.865802 	 294.890172 	 293.647595 	 -65478.438900 	 294.233413
9:43:19.612 AM 9/21/2023 	 20202.964877 	 20204.584397 	 293.850777 	 293.866875 	 294.882843 	 293.653010 	 -65477.921506 	 294.220408
9:43:29.612 AM 9/21/2023 	 20202.387870 	 20205.178160 	 293.852308 	 293.868866 	 294.870742 	 293.649859 	 -65477.504271 	 294.183265
9:43:39.613 AM 9/21/2023 	 20203.091658 	 20204.789215 	 293.854146 	 293.870092 	 294.886654 	 293.657303 	 -65477.020300 	 294.157175
9:43:49.613 AM 9/21/2023 	 20202.813141 	 20203.797708 	 293.854606 	 293.870552 	 294.906360 	 293.639244 	 -65476.541913 	 294.143857
9:44:00.113 AM 9/21/2023 	 20201.718175 	 20205.213279 	 293.855065 	 293.871777 	 294.892626 	 293.657146 	 -65475.957866 	 294.186766
9:44:10.114 AM 9/21/2023 	 20201.681822 	 20203.993183 	 293.856903 	 293.874688 	 294.889656 	 293.638095 	 -65475.468405 	 294.158292
9:44:20.613 AM 9/21/2023 	 20202.881298 	 20205.190906 	 293.856903 	 293.874382 	 294.902267 	 293.658304 	 -65474.984528 	 294.202560
9:44:31.113 AM 9/21/2023 	 20202.596640 	 20203.975130 	 293.858741 	 293.876986 	 294.900125 	 293.679791 	 -65474.467305 	 294.190499
