Timestamp                   	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
10:34:24.710 AM 12/14/2023 	 4.014585 	 297.647000 	 44.546000 	 -2919950.536173 	 4.035393 	 297.647000 	 44.546000 	 -2919950.536173 	 107.670531 	 107.727127 	 294.116738
10:34:35.210 AM 12/14/2023 	 3.998549 	 297.647000 	 44.546000 	 -2919986.470617 	 4.026330 	 297.647000 	 44.546000 	 -2919986.470617 	 107.670650 	 107.728795 	 294.120097
10:34:45.710 AM 12/14/2023 	 4.019488 	 297.647000 	 44.546000 	 -2920012.451933 	 4.034500 	 297.647000 	 44.546000 	 -2920012.451933 	 107.671305 	 107.729748 	 294.122527
10:34:56.210 AM 12/14/2023 	 4.007148 	 297.647000 	 44.546000 	 -2920033.335136 	 4.029566 	 297.647000 	 44.546000 	 -2920033.335136 	 107.672139 	 107.731356 	 294.124479
10:35:06.210 AM 12/14/2023 	 4.012457 	 297.647000 	 44.546000 	 -2920046.205471 	 4.029674 	 297.647000 	 44.546000 	 -2920046.205471 	 107.672377 	 107.733679 	 294.125682
10:35:16.710 AM 12/14/2023 	 4.019532 	 297.647000 	 44.546000 	 -2920058.347615 	 4.037831 	 297.647000 	 44.546000 	 -2920058.347615 	 107.673092 	 107.734930 	 294.126817
10:35:27.210 AM 12/14/2023 	 4.017299 	 297.647000 	 44.546000 	 -2920064.175954 	 4.028888 	 297.647000 	 44.546000 	 -2920064.175954 	 107.673568 	 107.735764 	 294.127362
10:35:37.710 AM 12/14/2023 	 4.003283 	 297.647000 	 44.546000 	 -2920064.175954 	 4.039945 	 297.647000 	 44.546000 	 -2920064.175954 	 107.673866 	 107.737848 	 294.127362
10:35:48.210 AM 12/14/2023 	 4.017194 	 297.647000 	 44.546000 	 -2920061.504623 	 4.035802 	 297.647000 	 44.546000 	 -2920061.504623 	 107.674759 	 107.739099 	 294.127112
10:35:58.210 AM 12/14/2023 	 4.007769 	 297.647000 	 44.546000 	 -2920060.290387 	 4.029157 	 297.647000 	 44.546000 	 -2920060.290387 	 107.675355 	 107.740410 	 294.126999
10:36:08.709 AM 12/14/2023 	 4.007323 	 297.647000 	 44.546000 	 -2920047.905353 	 4.031586 	 297.647000 	 44.546000 	 -2920047.905353 	 107.675593 	 107.741661 	 294.125841
10:36:18.710 AM 12/14/2023 	 4.014465 	 297.647000 	 44.546000 	 -2920043.291403 	 4.029896 	 297.647000 	 44.546000 	 -2920043.291403 	 107.675951 	 107.742375 	 294.125410
