Timestamp                   	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
11:26:28.878 AM 12/14/2023 	 20185.909067 	 20186.773258 	 293.076373 	 293.791194 	 292.963999 	 294.297146 	 -65421.426773 	 294.388720
11:26:38.878 AM 12/14/2023 	 20185.488672 	 20187.020870 	 293.076526 	 293.793492 	 292.976062 	 294.177923 	 -65422.960424 	 294.252524
11:26:48.878 AM 12/14/2023 	 20185.993049 	 20187.424028 	 293.077598 	 293.794871 	 292.977688 	 294.142713 	 -65424.488762 	 294.310797
11:26:59.379 AM 12/14/2023 	 20186.956491 	 20188.069132 	 293.077904 	 293.795024 	 292.949559 	 294.238841 	 -65426.033939 	 294.390843
11:27:09.879 AM 12/14/2023 	 20187.418352 	 20187.808615 	 293.077292 	 293.794871 	 292.966753 	 294.136999 	 -65427.435317 	 294.330576
11:27:19.879 AM 12/14/2023 	 20187.615016 	 20188.488174 	 293.075454 	 293.796097 	 292.969757 	 294.119217 	 -65428.726081 	 294.299112
11:27:29.879 AM 12/14/2023 	 20187.645090 	 20189.598259 	 293.076832 	 293.794718 	 292.982232 	 294.367723 	 -65429.789834 	 294.424360
11:27:40.379 AM 12/14/2023 	 20187.877308 	 20190.351016 	 293.076526 	 293.800080 	 292.968738 	 294.388253 	 -65430.870319 	 294.534545
11:27:50.879 AM 12/14/2023 	 20189.000327 	 20189.977947 	 293.078057 	 293.804216 	 292.968662 	 294.302740 	 -65431.989707 	 294.421215
11:28:01.379 AM 12/14/2023 	 20189.187708 	 20189.768470 	 293.080048 	 293.807127 	 292.975654 	 294.188376 	 -65432.987283 	 294.321985
11:28:11.379 AM 12/14/2023 	 20189.876738 	 20190.303873 	 293.081273 	 293.809425 	 292.980545 	 294.324975 	 -65433.707814 	 294.422207
11:28:21.380 AM 12/14/2023 	 20189.190342 	 20190.977086 	 293.082804 	 293.808199 	 292.983831 	 294.217308 	 -65434.611319 	 294.431146
11:28:31.380 AM 12/14/2023 	 20189.865727 	 20190.039405 	 293.084029 	 293.809578 	 292.991876 	 294.198890 	 -65435.293156 	 294.352794
11:28:41.879 AM 12/14/2023 	 20190.071909 	 20191.171205 	 293.086632 	 293.812029 	 292.976561 	 294.186920 	 -65436.163534 	 294.308729
11:28:52.379 AM 12/14/2023 	 20190.374314 	 20190.968181 	 293.090919 	 293.817085 	 292.998288 	 294.176011 	 -65436.834383 	 294.312928
11:29:02.380 AM 12/14/2023 	 20190.712576 	 20191.196773 	 293.091685 	 293.820915 	 292.974997 	 295.334203 	 -65437.494186 	 294.402516
